city,city_raw,condition_id,question,target_date,fetched_at,days_ahead,forecast_mu,forecast_sigma,forecast_nu,sigma_boost,sigma_source,forecast_prob,market_prob,market_prob_raw,edge,abs_edge,bet_side,our_prob,their_prob,ema_momentum,total_drift,last_delta,forecast_var,volume_recency,market_mkt_mom,hours_since_move,is_stale,pmf_consistency,pmf_sum_dev,liquidity,volume_24h,n_exact_bins,market_mode_c,mode_shift_c,bin_temp_c,alpha_score,kelly,ev_per_dollar,group_key,forecast_floor,forecast_ceiling,temp_lo_c,temp_hi_c,model_prob_side,shrink_weight,bucket,live_eligible
Chicago,chicago,0xdc5b98a04a5336166805bfb299fa75e3092c2d2b75f61314cd7cea31660c7954,Will the highest temperature in Chicago be between 62-63°F on March 20?,2026-03-20,2026-03-17 23:11:25.584118+00:00,2.03,19.3,1.809,6.5,0.209,nwp_table,0.088,0.16,0.16,0.072,0.072,No,0.912,0.84,0.0,0.0,0.0,0.0,0.969,0.0,0.0,False,,0.84,1445.5233,949.7203780000002,0,16.944444444444443,2.36,16.944444444444443,0.02042,0.08,0.0857,chicago|2026-03-20,,,16.667,17.222,0.912,1.0,Chicago|2d+,False
Chicago,chicago,0x3478961cbf23847638cacdde7406b4cbea14da83ca8b68dae420e993c3b44ed9,Will the highest temperature in Chicago be between 50-51°F on March 19?,2026-03-19,2026-03-17 23:11:25.584217+00:00,1.03,9.8,1.2,8.0,0.0,nwp_table,0.3543,0.225,0.225,0.1293,0.1293,Yes,0.3543,0.225,0.0,0.0,0.0,0.0,0.915,0.0,0.0,False,,0.6975,1499.5902,841.2329680000003,0,10.277777777777779,-0.48,10.277777777777779,0.060923,0.08,0.5748,chicago|2026-03-19,,,10.0,10.556,0.3543,1.0,Chicago|1d,False
Chicago,chicago,0x3478961cbf23847638cacdde7406b4cbea14da83ca8b68dae420e993c3b44ed9,Will the highest temperature in Chicago be between 50-51°F on March 19?,2026-03-19,2026-03-17 23:21:40.664506+00:00,1.03,9.8,1.2,8.0,0.0,nwp_table,0.3543,0.2,0.2,0.1543,0.1543,Yes,0.3543,0.2,0.0,0.0,0.0,0.0,0.915,-0.025,0.0,False,,0.7295,1505.9539,841.2329680000003,0,10.277777777777779,-0.48,10.277777777777779,0.072742,0.08,0.7716,chicago|2026-03-19,,,10.0,10.556,0.3543,1.0,Chicago|1d,False
Chicago,chicago,0xe4c5335bb54274a49204880da50bf1b75a2b05b36a87c6b8dd7c96a833644b3f,Will the highest temperature in Chicago be between 72-73°F on March 22?,2026-03-22,2026-03-18 18:03:06.717443+00:00,3.25,23.0,2.391,5.5,0.391,nwp_table,0.2102,0.03,0.03,0.1802,0.1802,Yes,0.2102,0.03,2.225,8.9,0.0,23.763,1.0,0.0,0.0,False,0.0,0.97,1633.77758,866.227602,0,22.5,0.5,22.5,0.029417,0.08,6.008,chicago|2026-03-22,,,22.222,22.778,0.2102,1.0,Chicago|2d+,False
Chicago,chicago,0xbbbd4b93f74ef52aed3a06c4727423ce293e745876f027d73a16b3f18168e46e,Will the highest temperature in Chicago be between 66-67°F on March 21?,2026-03-21,2026-03-19 07:20:07.130936+00:00,1.69,16.8,1.806,6.5,0.206,nwp_table,0.087,0.205,0.205,0.118,0.118,No,0.913,0.795,0.7,0.4,0.0,2.72,0.81,0.0,0.0,False,,0.795,1017.5271,736.1346239999998,0,19.166666666666664,-2.37,19.166666666666664,0.026903,0.08,0.1484,chicago|2026-03-21,,,18.889,19.444,0.913,1.0,Chicago|2d+,False
Chicago,chicago,0x650119355abedad852e192af9d1a4076d4fe7eb71fb87fe3ea97391810fe1e52,Will the highest temperature in Chicago be between 70-71°F on March 21?,2026-03-21,2026-03-19 12:03:02.016031+00:00,1.5,16.3,1.403,8.0,0.203,nwp_table,0.0021,0.135,0.135,0.1329,0.1329,No,0.9979,0.865,0.1,-0.1,-0.5,2.3927,0.591,0.0,0.0,False,,0.865,1412.87,425.154199,0,21.38888888888889,-5.09,21.38888888888889,0.040185,0.08,0.1537,chicago|2026-03-21,,,21.111,21.667,0.9979,1.0,Chicago|1d,False
Chicago,chicago,0x650119355abedad852e192af9d1a4076d4fe7eb71fb87fe3ea97391810fe1e52,Will the highest temperature in Chicago be between 70-71°F on March 21?,2026-03-21,2026-03-19 18:03:24.624858+00:00,1.25,17.3,1.425,8.0,0.225,nwp_table,0.0078,0.12,0.12,0.1122,0.1122,No,0.9922,0.88,0.55,0.9,1.0,2.3825,0.605,-0.015,6.01,True,,0.795,1395.414,509.709596,0,21.38888888888889,-4.09,21.38888888888889,0.032949,0.08,0.1275,chicago|2026-03-21,,,21.111,21.667,0.9922,1.0,Chicago|1d,False
Chicago,chicago,0x99269874752dedb9099f4b1b40f87655786d900add0b635d4f770c02e4dd0a59,Will the highest temperature in Chicago be between 72-73°F on March 21?,2026-03-21,2026-03-19 18:03:24.624858+00:00,1.25,17.3,1.425,8.0,0.225,nwp_table,0.002,0.085,0.085,0.083,0.083,No,0.998,0.915,0.55,0.9,1.0,2.3825,0.695,0.0,0.0,False,,0.795,1640.3958,549.315383,0,21.38888888888889,-4.09,22.5,0.02927,0.08,0.0908,chicago|2026-03-21,,,22.222,22.778,0.998,1.0,Chicago|1d,False
Chicago,chicago,0x7a9200694c876ec3579d4b096c4a4167a424e92dc1d176bcc3c4e28093a6709d,Will the highest temperature in Chicago be 35°F or below on March 23?,2026-03-23,2026-03-20 06:03:03.140438+00:00,2.75,3.0,2.0,5.5,0.0,nwp_table,0.2675,0.025,0.025,0.2425,0.2425,Yes,0.2675,0.025,-0.4906,1.3,-1.0,2.9446,1.0,0.0,0.0,False,0.0,0.0,1043.14619,992.776645,0,3.0,0.0,1.6666666666666667,0.036223,0.08,9.6988,chicago|2026-03-23,,,,,0.2675,1.0,Chicago|2d+,False
Chicago,chicago,0x2ea87293c60b65bcb689674be89c5204df75a15f46302e57ec157e81497425a0,Will the highest temperature in Chicago be 59°F or below on March 21?,2026-03-21,2026-03-20 06:03:03.140460+00:00,0.75,16.4,1.422,8.0,0.222,nwp_table,0.1944,0.0245,0.0245,0.1699,0.1699,Yes,0.1944,0.0245,-0.175,0.0,-0.9,2.1462,0.732,0.0,0.0,False,0.0,0.0,2837.33606,6958.710058999998,0,16.4,0.0,15.0,0.09255,0.08,6.9344,chicago|2026-03-21,,,,,0.1944,1.0,Chicago|1d,False
Chicago,chicago,0x8934d42f07c856be4bbee610bbe1e1ae63b25cdaf629059247f923783dcfe7ea,Will the highest temperature in Chicago be between 42-43°F on March 23?,2026-03-23,2026-03-21 12:03:05.677685+00:00,1.5,3.0,1.2,8.0,0.0,nwp_table,0.0241,0.285,0.285,0.2609,0.2609,No,0.9759,0.715,0.1256,1.3,0.4,2.0649,0.554,0.0,0.0,False,,0.546,1107.7472,382.599581,0,5.833333333333333,-2.83,5.833333333333333,0.079756,0.08,0.3649,chicago|2026-03-23,,,5.556,6.111,0.9759,1.0,Chicago|1d,False
Chicago,chicago,0x41440a76bfdd349cc310216698117f9ffe50d81a782ce6eb1256559e690fc635,Will the highest temperature in Chicago be 63°F or below on March 22?,2026-03-22,2026-03-21 12:03:05.677551+00:00,0.5,13.7,0.844,12.0,0.144,nwp_table,0.9998,0.595,0.595,0.4048,0.4048,Yes,0.9998,0.595,-0.3369,-0.4,0.5,20.478,0.463,0.0,0.0,False,0.0,0.0,2022.669,3746.202910999999,0,13.7,0.0,17.22222222222222,0.202008,0.08,0.6804,chicago|2026-03-22,,,,,0.9998,1.0,Chicago|same-day,False
Chicago,chicago,0xa20f36e5074e3c3028336444244992a7236717c047f75240189b3317a9a4e331,Will the highest temperature in Chicago be between 50-51°F on March 24?,2026-03-24,2026-03-21 12:03:05.677600+00:00,2.5,11.2,1.662,6.5,0.062,nwp_table,0.2379,0.09,0.09,0.1479,0.1479,Yes,0.2379,0.09,0.1025,4.3,-0.8,4.0013,1.0,0.0,0.0,False,0.9925,0.91,1248.9824,731.9812879999998,0,10.277777777777779,0.92,10.277777777777779,0.020832,0.08,1.6433,chicago|2026-03-24,,,10.0,10.556,0.2379,1.0,Chicago|2d+,False
Chicago,chicago,0xd9154b4d4ac91c09dd10698b3a047eb3a3b319320799f0f77d0f69da213d96c7,Will the highest temperature in Chicago be between 46-47°F on March 23?,2026-03-23,2026-03-21 18:03:08.432351+00:00,1.25,3.1,1.2,8.0,0.0,nwp_table,0.0011,0.1945,0.1945,0.1934,0.1934,No,0.9989,0.8055,0.1128,1.4,0.1,1.9292,0.67,0.045,0.0,False,,0.2105,1195.96223,624.199433,0,6.944444444444445,-3.84,8.055555555555555,0.069406,0.08,0.2401,chicago|2026-03-23,,,7.778,8.333,0.9989,1.0,Chicago|1d,False
Chicago,chicago,0xabda1c2d9f48f9a87f5ad08a33730e0e171a2ffe657264f60184e5c5506c540a,Will the highest temperature in Chicago be between 48-49°F on March 23?,2026-03-23,2026-03-21 18:03:08.432351+00:00,1.25,3.1,1.2,8.0,0.0,nwp_table,0.0003,0.075,0.075,0.0747,0.0747,No,0.9997,0.925,0.1128,1.4,0.1,1.9292,0.606,-0.01,48.0,True,,0.2105,1309.66036,463.238726,0,6.944444444444445,-3.84,9.166666666666668,0.023054,0.08,0.0808,chicago|2026-03-23,,,8.889,9.444,0.9997,1.0,Chicago|1d,False
Chicago,chicago,0x13c1ebd8abf27e0d719efbefb212cb4ab28f5ae0be46afd516c274d640be93f4,Will the highest temperature in Chicago be between 44-45°F on March 23?,2026-03-23,2026-03-21 18:03:08.432351+00:00,1.25,3.1,1.2,8.0,0.0,nwp_table,0.0052,0.26,0.26,0.2548,0.2548,No,0.9948,0.74,0.1128,1.4,0.1,1.9292,0.59,-0.035,0.0,False,,0.2105,1220.7383,435.719997,0,6.944444444444445,-3.84,6.944444444444445,0.091682,0.08,0.3443,chicago|2026-03-23,,,6.667,7.222,0.9948,1.0,Chicago|1d,False
Chicago,chicago,0x0e7633f9535f25fbff483b2a5c343ea57d6b8e71c45c7483fb91f814e7f6ea5b,Will the highest temperature in Chicago be between 54-55°F on March 25?,2026-03-25,2026-03-22 06:03:07.646751+00:00,2.75,17.0,2.088,5.5,0.088,nwp_table,0.0169,0.1,0.1,0.0831,0.0831,No,0.9831,0.9,1.6189,10.3,4.2,10.3403,1.0,0.0,0.0,False,,0.575,1405.9824,843.1440010000002,0,13.61111111111111,3.39,12.5,0.010969,0.08,0.0923,chicago|2026-03-25,,,12.222,12.778,0.9831,1.0,Chicago|2d+,False
Chicago,chicago,0x1a14ffb20a27eeebfed62bdd127fa865413b4b6a35ec91d115fad016d1e86270,Will the highest temperature in Chicago be between 62-63°F on March 25?,2026-03-25,2026-03-22 06:03:07.646751+00:00,2.75,17.0,2.088,5.5,0.088,nwp_table,0.2488,0.135,0.135,0.1138,0.1138,Yes,0.2488,0.135,1.6189,10.3,4.2,10.3403,1.0,0.0,0.0,False,,0.575,1210.4735,689.8588200000002,0,13.61111111111111,3.39,16.944444444444443,0.020631,0.0645840273681727,0.8428,chicago|2026-03-25,,,16.667,17.222,0.2488,1.0,Chicago|2d+,False
Chicago,chicago,0xd7e69607accb1e14cbb9a0ea73c2d4169a0d36be75fe25f5a7bfcb5d938407eb,Will the highest temperature in Chicago be between 56-57°F on March 25?,2026-03-25,2026-03-22 06:03:07.646751+00:00,2.75,17.0,2.088,5.5,0.088,nwp_table,0.0424,0.19,0.19,0.1476,0.1476,No,0.9576,0.81,1.6189,10.3,4.2,10.3403,1.0,0.0,0.0,False,,0.575,1286.1338,681.6679590000001,0,13.61111111111111,3.39,13.61111111111111,0.019263,0.08,0.1822,chicago|2026-03-25,,,13.333,13.889,0.9576,1.0,Chicago|2d+,False
Chicago,chicago,0x1a14ffb20a27eeebfed62bdd127fa865413b4b6a35ec91d115fad016d1e86270,Will the highest temperature in Chicago be between 62-63°F on March 25?,2026-03-25,2026-03-22 12:03:08.864306+00:00,2.5,14.3,1.628,6.5,0.028,nwp_table,0.0587,0.135,0.135,0.0763,0.0763,No,0.9413,0.865,-0.5405,7.6,-2.7,10.0276,0.968,0.0,6.0,True,0.9965,0.47,1144.4983,685.0854850000001,0,14.722222222222221,-0.42,16.944444444444443,0.012646,0.08,0.0883,chicago|2026-03-25,,,16.667,17.222,0.9413,1.0,Chicago|2d+,False
Chicago,chicago,0xd7e69607accb1e14cbb9a0ea73c2d4169a0d36be75fe25f5a7bfcb5d938407eb,Will the highest temperature in Chicago be between 56-57°F on March 25?,2026-03-25,2026-03-22 12:03:08.864306+00:00,2.5,14.3,1.628,6.5,0.028,nwp_table,0.2667,0.15,0.15,0.1167,0.1167,Yes,0.2667,0.15,-0.5405,7.6,-2.7,10.0276,0.967,-0.04,0.0,False,0.9965,0.47,1225.725,681.036359,0,14.722222222222221,-0.42,13.61111111111111,0.016398,0.06732659063625449,0.7783,chicago|2026-03-25,,,13.333,13.889,0.2667,1.0,Chicago|2d+,False
Chicago,chicago,0xf300c03d93bfcf057565a9d512a581443e2d3fbd27513fd5a1a5a9e554efb080,Will the highest temperature in Chicago be between 62-63°F on March 26?,2026-03-26,2026-03-24 06:03:00.933435+00:00,1.75,25.0,1.828,6.5,0.228,nwp_table,0.0006,0.105,0.105,0.1044,0.1044,No,0.9994,0.895,2.0501,11.3,1.2,13.3454,0.709,-0.14,0.0,False,,0.645,1473.0869,552.5991010000001,0,21.38888888888889,3.61,16.944444444444443,0.022249,0.08,0.1167,chicago|2026-03-26,,,16.667,17.222,0.9994,1.0,Chicago|2d+,False
Chicago,chicago,0x2f02106fe0df68f998f733bb40d225eea7d129c18c5712f3e957436488656828,Will the highest temperature in Chicago be between 70-71°F on March 26?,2026-03-26,2026-03-24 06:03:00.933435+00:00,1.75,25.0,1.828,6.5,0.228,nwp_table,0.0282,0.135,0.135,0.1068,0.1068,No,0.9718,0.865,2.0501,11.3,1.2,13.3454,0.722,0.0,0.0,False,,0.645,1065.3952,532.421959,0,21.38888888888889,3.61,21.38888888888889,0.021833,0.08,0.1234,chicago|2026-03-26,,,21.111,21.667,0.9718,1.0,Chicago|2d+,False
Chicago,chicago,0xf300c03d93bfcf057565a9d512a581443e2d3fbd27513fd5a1a5a9e554efb080,Will the highest temperature in Chicago be between 62-63°F on March 26?,2026-03-26,2026-03-24 12:03:07.148631+00:00,1.5,25.2,1.606,8.0,0.406,nwp_table,0.0002,0.11,0.11,0.1098,0.1098,No,0.9998,0.89,1.1251,11.5,0.2,15.915,0.532,-0.135,6.0,True,0.9875,0.679,1086.507,453.636129,0,21.38888888888889,3.81,16.944444444444443,0.021519,0.08,0.1234,chicago|2026-03-26,,,16.667,17.222,0.9998,1.0,Chicago|1d,False
Chicago,chicago,0x2bfbf62c5be60056af5408d32cabcdc638d2b65b99342dfb1d755ea214efbc55,Will the highest temperature in Chicago be between 74-75°F on March 26?,2026-03-26,2026-03-24 18:03:07.135133+00:00,1.25,23.1,1.597,8.0,0.397,nwp_table,0.2811,0.0765,0.0765,0.2046,0.2046,Yes,0.2811,0.0765,-0.4875,9.4,-2.1,16.6046,0.47,0.026,0.0,False,,0.4865,1904.61698,3900.236523999999,0,20.27777777777778,2.82,23.61111111111111,0.057908,0.08,2.674,chicago|2026-03-26,,,23.333,23.889,0.2811,1.0,Chicago|1d,False
Chicago,chicago,0x77f3d311a0f076286d91c2cacbf7bbddc9a5111429bbc8fa3567592d6a8630d7,Will the highest temperature in Chicago be between 66-67°F on March 26?,2026-03-26,2026-03-24 18:03:07.135133+00:00,1.25,23.1,1.597,8.0,0.397,nwp_table,0.0143,0.15,0.15,0.1357,0.1357,No,0.9857,0.85,-0.4875,9.4,-2.1,16.6046,0.49,0.0,0.0,False,,0.4865,1530.9334,359.666235,0,20.27777777777778,2.82,19.166666666666664,0.052311,0.08,0.1596,chicago|2026-03-26,,,18.889,19.444,0.9857,1.0,Chicago|1d,False
Chicago,chicago,0xbc9a682f36c501b81a9402023851e7f132c0c2afd1025c47e0ee4cf9c0483952,Will the highest temperature in Chicago be between 68-69°F on March 26?,2026-03-26,2026-03-24 18:03:07.135133+00:00,1.25,23.1,1.597,8.0,0.397,nwp_table,0.0497,0.155,0.155,0.1053,0.1053,No,0.9503,0.845,-0.4875,9.4,-2.1,16.6046,0.514,0.0,0.0,False,,0.4865,1745.1242,373.980967,0,20.27777777777778,2.82,20.27777777777778,0.041269,0.08,0.1246,chicago|2026-03-26,,,20.0,20.556,0.9503,1.0,Chicago|1d,False
Chicago,chicago,0xa98933e8807bf6589cd7f2c0d13a316d2b135d9224f717a3f1fa37aae97200a0,Will the highest temperature in Chicago be between 76-77°F on March 26?,2026-03-26,2026-03-24 18:03:07.135133+00:00,1.25,23.1,1.597,8.0,0.397,nwp_table,0.1544,0.047,0.047,0.1074,0.1074,Yes,0.1544,0.047,-0.4875,9.4,-2.1,16.6046,0.47,0.03,0.0,False,,0.4865,1888.72888,3350.1019410000004,0,20.27777777777778,2.82,24.72222222222222,0.030366,0.055922830160395745,2.2845,chicago|2026-03-26,,,24.444,25.0,0.1544,1.0,Chicago|1d,False
Chicago,chicago,0x3aa97e4bfa614db7ac07f845417da2d549fe27b9758e7c8fe97eb2215706f5ea,Will the highest temperature in Chicago be between 52-53°F on March 28?,2026-03-28,2026-03-24 18:03:07.135152+00:00,3.25,9.0,2.013,5.5,0.013,nwp_table,0.09,0.275,0.275,0.185,0.185,No,0.91,0.725,-0.2706,3.3,-1.4,7.6891,1.0,0.0,0.0,False,0.92,0.265,1365.4219,73.920476,0,11.38888888888889,-2.39,11.38888888888889,0.029519,0.08,0.2552,chicago|2026-03-28,,,11.111,11.667,0.91,1.0,Chicago|2d+,False
Chicago,chicago,0xb8bdb47474210cf7931bd6e9a8690269e939337a6b41964a078e7da53c8aa642,Will the highest temperature in Chicago be between 50-51°F on March 28?,2026-03-28,2026-03-24 18:03:07.135152+00:00,3.25,9.0,2.013,5.5,0.013,nwp_table,0.1846,0.245,0.245,0.0604,0.0604,No,0.8154,0.755,-0.2706,3.3,-1.4,7.6891,1.0,0.0,0.0,False,0.92,0.265,1319.0373,68.83,0,11.38888888888889,-2.39,10.277777777777779,0.009595,0.08,0.08,chicago|2026-03-28,,,10.0,10.556,0.8154,1.0,Chicago|2d+,False
Chicago,chicago,0x38861256d9973e1479a0a3eea5139d1eb0a1fe48934518381a9f8928a8f3d068,Will the highest temperature in Chicago be between 40-41°F on March 27?,2026-03-27,2026-03-24 23:39:32.578711+00:00,2.01,4.86,1.324,4.0,0.0,ensemble,0.411,0.205,0.205,0.206,0.206,Yes,0.411,0.205,0.7507,0.9,-0.5,2.5342,0.694,0.0,0.0,False,,0.746,1836.1215,467.96733300000005,0,4.722222222222222,0.13,4.722222222222222,0.07049,0.08,1.0047,chicago|2026-03-27,,,4.444,5.0,0.411,1.0,Chicago|2d+,False
Chicago,chicago,0x1a14ffb20a27eeebfed62bdd127fa865413b4b6a35ec91d115fad016d1e86270,Will the highest temperature in Chicago be between 62-63°F on March 25?,2026-03-25,2026-03-24 23:39:32.578704+00:00,0.01,18.63,1.36,30.0,0.391,ensemble,0.1496,0.0235,0.0235,0.1261,0.1261,Yes,0.1496,0.0235,0.1748,15.0,0.0,23.2167,0.554,-0.112,0.0,False,0.0,0.9695,1605.82163,3972.223699999999,0,16.944444444444443,1.68,16.944444444444443,0.161772,0.06435850235639572,5.3674,chicago|2026-03-25,,,16.667,17.222,0.1496,1.0,Chicago|same-day,False
Chicago,chicago,0x38861256d9973e1479a0a3eea5139d1eb0a1fe48934518381a9f8928a8f3d068,Will the highest temperature in Chicago be between 40-41°F on March 27?,2026-03-27,2026-03-25 06:03:01.097100+00:00,1.75,4.86,1.324,4.0,0.0,ensemble,0.411,0.205,0.205,0.206,0.206,Yes,0.411,0.205,0.3754,0.9,0.0,2.5039,0.604,0.0,6.39,True,0.9715,0.727,1818.3588,424.780365,0,4.722222222222222,0.13,4.722222222222222,0.06703,0.08,1.0047,chicago|2026-03-27,,,4.444,5.0,0.411,1.0,Chicago|2d+,False
Chicago,chicago,0x9a093fa355d4040bcf1410985084d61d29c968b2a9866d4b4a18b0841ee0508d,Will the highest temperature in Chicago be between 60-61°F on May 22?,2026-05-22,2026-05-21 17:20:26.585653+00:00,0.28,14.9,0.703,12.0,0.003,nwp_table,0.2641,0.0395,0.0395,0.2246,0.2246,Yes,0.2641,0.0395,-1.05,-2.1,-2.1,1.47,0.885,0.0,0.0,False,0.0,0.953,1894.13138,843.2543440000001,0,15.833333333333332,-0.93,15.833333333333332,0.182359,0.08,5.6865,chicago|2026-05-22,,,15.556,16.111,0.2641,1.0,Chicago|same-day,False
Chicago,chicago,0x5031c6f448327482cdd810e8d6e6141dbad27c7a25f259bcd2cc2568f586628e,Will the highest temperature in Chicago be between 62-63°F on May 23?,2026-05-23,2026-05-21 17:20:26.585618+00:00,1.28,23.5,1.425,8.0,0.225,nwp_table,0.0004,0.1,0.1,0.0996,0.0996,No,0.9996,0.9,3.8,7.6,7.6,19.2533,1.0,0.0,0.0,False,,0.7695,1182.311,92.05,0,16.944444444444443,6.56,16.944444444444443,0.023478,0.08,0.1107,chicago|2026-05-23,,,16.667,17.222,0.9996,1.0,Chicago|1d,False
Chicago,chicago,0x172e90ae369a6ffda982d1785059e2c6346b51f9129c1139744c72394a84e112,Will the highest temperature in Chicago be between 72-73°F on May 30?,2026-05-30,2026-05-29 10:07:00.580594+00:00,0.58,22.6,5.068,15.0,0.0,ensemble,0.0921,0.295,0.295,0.2029,0.2029,No,0.9079,0.705,-1.65,-6.6,0.0,10.89,0.956,0.0,0.0,False,,0.64,1911.1669,909.912417,0,22.5,0.1,22.5,0.117297,0.08,0.2877,chicago|2026-05-30,,,22.222,22.778,0.9079,1.0,Chicago|1d,False
Chicago,chicago,0xf25aeda4e73cfc1dd68173fd1e24211613920973e96b58fe9fd6c6d656f9fd78,Will the highest temperature in Chicago be between 68-69°F on May 30?,2026-05-30,2026-05-29 18:35:17.996603+00:00,0.23,21.21,1.357,30.0,0.028,ensemble,0.2557,0.12,0.12,0.1357,0.1357,Yes,0.2557,0.12,0.0625,-4.7,0.0,6.5507,0.778,0.0,0.0,False,,0.88,2653.1932,709.243889,0,20.27777777777778,0.93,20.27777777777778,0.124689,0.07606660482374768,1.1312,chicago|2026-05-30,,,20.0,20.556,0.2557,1.0,Chicago|same-day,False
Chicago,chicago,0x4b5a2cc1d5ff18274161a042f0d5232a6020eb723fd2deb018f69a25d5dbdd66,Will the highest temperature in Chicago be between 74-75°F on June 1?,2026-06-01,2026-05-30 09:53:38.111447+00:00,1.59,25.11,1.873,30.0,0.066,ensemble,0.1701,0.27,0.27,0.0999,0.0999,No,0.8299,0.73,-0.2078,-4.0,0.0,1.647,1.0,0.0,0.0,False,,0.61,1059.8287,83.625361,0,23.61111111111111,1.5,23.61111111111111,0.03854,0.08,0.1369,chicago|2026-06-01,,,23.333,23.889,0.8299,1.0,Chicago|2d+,False
Chicago,chicago,0xd97a9f0dac26ffd57bac8d94e0c7dd6f129f4b673970cdd7df076d0e98a8ad0f,Will the highest temperature in Chicago be between 70-71°F on June 1?,2026-06-01,2026-05-30 09:53:38.111447+00:00,1.59,25.11,1.873,30.0,0.066,ensemble,0.0327,0.12,0.12,0.0873,0.0873,No,0.9673,0.88,-0.2078,-4.0,0.0,1.647,1.0,0.0,0.0,False,,0.61,1487.9101,81.27200400000001,0,23.61111111111111,1.5,21.38888888888889,0.035179,0.08,0.0992,chicago|2026-06-01,,,21.111,21.667,0.9673,1.0,Chicago|2d+,False
Chicago,chicago,0x845e4484fe7f3fe0b4393170622433306761f6e1dc51ef853e5137d0a0a3bdfd,Will the highest temperature in Chicago be between 86-87°F on June 6?,2026-06-06,2026-06-05 13:59:39.647318+00:00,0.42,28.42,1.846,12.0,0.078,ensemble,0.1385,0.215,0.215,0.0765,0.0765,No,0.8615,0.785,3.2133,-0.3,6.8,14.1757,1.0,0.0,0.0,False,,0.785,1333.3172,914.961675,0,30.27777777777778,-1.86,30.27777777777778,0.035432,0.08,0.0975,chicago|2026-06-06,,,30.0,30.556,0.8615,1.0,Chicago|same-day,False
Chicago,chicago,0x845e4484fe7f3fe0b4393170622433306761f6e1dc51ef853e5137d0a0a3bdfd,Will the highest temperature in Chicago be between 86-87°F on June 6?,2026-06-06,2026-06-05 15:03:01.233703+00:00,0.37,30.19,1.345,6.0,0.094,ensemble,0.3677,0.245,0.245,0.1227,0.1227,Yes,0.3677,0.245,3.1066,2.7,3.0,15.6396,1.0,0.03,0.0,False,0.985,0.55,1329.1879,983.218889,0,30.27777777777778,-0.09,30.27777777777778,0.084101,0.07916456953642385,0.5009,chicago|2026-06-06,,,30.0,30.556,0.3677,1.0,Chicago|same-day,False
Chicago,chicago,0x9a725e665f84eb0089f41b5de5cef2eb06b0cc96352f2222ce33d9a6d80bf2e4,Will the highest temperature in Chicago be between 82-83°F on June 6?,2026-06-06,2026-06-05 15:03:01.233703+00:00,0.37,30.19,1.345,6.0,0.094,ensemble,0.0757,0.205,0.205,0.1293,0.1293,No,0.9243,0.795,3.1066,2.7,3.0,15.6396,1.0,0.0,0.0,False,0.985,0.55,1539.6353,825.408364,0,30.27777777777778,-0.09,28.055555555555557,0.0645,0.08,0.1626,chicago|2026-06-06,,,27.778,28.333,0.9243,1.0,Chicago|same-day,False
Chicago,chicago,0xfc2011dc5b47f0eddf93d4bb6390e5ed3b8560a4fc69a82a2c82e63315cf4874,Will the highest temperature in Chicago be between 90-91°F on June 10?,2026-06-10,2026-06-09 17:04:47.548233+00:00,0.29,34.37,1.192,10.0,0.191,ensemble,0.0998,0.225,0.225,0.1252,0.1252,No,0.9002,0.775,0.0633,2.6,-0.6,2.26,1.0,0.0,0.0,False,,0.775,1814.8826,866.5161729999998,0,32.5,1.87,32.5,0.090585,0.08,0.1615,chicago|2026-06-10,,,32.222,32.778,0.9002,1.0,Chicago|same-day,False
Chicago,chicago,0x5f08514bf61d5b94eb22474d4eaa2707a68c8b2cb38519e6898fa61a373cdd1c,Will the highest temperature in Chicago be between 68-69°F on June 23?,2026-06-23,2026-06-22 15:24:08.836547+00:00,0.36,22.15,2.6,7.0,0.0,ensemble,0.131,0.04,0.04,0.091,0.091,Yes,0.131,0.04,-5.225,-9.1,-11.0,20.485,1.0,0.0,0.0,False,0.0,0.96,2152.03954,292.88717599999995,0,20.27777777777778,1.87,20.27777777777778,0.062259,0.04702636054421768,2.2746,chicago|2026-06-23,,,20.0,20.556,0.131,1.0,Chicago|same-day,False
Chicago,chicago,0xa76fec5227da4c16f2049e361a2d453cf7b7177a5143544f65dd15bff9e55941,Will the highest temperature in Chicago be between 80-81°F on June 25?,2026-06-25,2026-06-25 06:44:50.011649+00:00,0.0,25.99,1.243,7.0,0.019,ensemble,0.2604,0.195,0.195,0.0654,0.0654,Yes,0.2604,0.195,-0.4531,-7.9,0.0,8.1657,0.859,0.0,0.0,False,,0.7715,1994.0837,821.188839,0,26.944444444444443,-0.96,26.944444444444443,0.058642,0.038792977563696276,0.3354,chicago|2026-06-25,,,26.667,27.222,0.2604,1.0,Chicago|same-day,False
Chicago,chicago,0xca0872d8f88429763e80ad340e10c6de8a37a5d10c8c5002ee4ad1f251be06d3,Will the highest temperature in Chicago be between 88-89°F on June 29?,2026-06-29,2026-06-28 05:06:45.005669+00:00,0.79,33.76,1.536,30.0,0.091,ensemble,0.0861,0.0245,0.0245,0.0616,0.0616,Yes,0.0861,0.0245,0.3219,0.9,0.8,0.0886,1.0,0.003,2.9,True,0.0,0.9755,1692.53677,98.534107,0,31.38888888888889,2.38,31.38888888888889,0.041229,0.03133933880061507,2.5128,chicago|2026-06-29,,,31.111,31.667,0.0861,1.0,Chicago|1d,False
