city,condition_id,token_id,floor_strike,target_date,timestamp_utc,price,fetched_at_utc
seattle,0xe057d741865c564a54eb412c6b4c51112b314b8685c09c84a85804293c9034c8,11124398345109112274784472691591410400727816575235794283980310835289455466294,78.0,2026-08-13,2026-08-12T01:18:11+00:00,0.265,2026-08-12T02:52:46.046707+00:00
seattle,0xe057d741865c564a54eb412c6b4c51112b314b8685c09c84a85804293c9034c8,11124398345109112274784472691591410400727816575235794283980310835289455466294,78.0,2026-08-13,2026-08-12T01:19:12+00:00,0.275,2026-08-12T02:52:46.046707+00:00
seattle,0xe057d741865c564a54eb412c6b4c51112b314b8685c09c84a85804293c9034c8,11124398345109112274784472691591410400727816575235794283980310835289455466294,78.0,2026-08-13,2026-08-12T01:20:11+00:00,0.28,2026-08-12T02:52:46.046707+00:00
seattle,0xe057d741865c564a54eb412c6b4c51112b314b8685c09c84a85804293c9034c8,11124398345109112274784472691591410400727816575235794283980310835289455466294,78.0,2026-08-13,2026-08-12T01:21:11+00:00,0.28,2026-08-12T02:52:46.046707+00:00
seattle,0xe057d741865c564a54eb412c6b4c51112b314b8685c09c84a85804293c9034c8,11124398345109112274784472691591410400727816575235794283980310835289455466294,78.0,2026-08-13,2026-08-12T01:22:11+00:00,0.285,2026-08-12T02:52:46.046707+00:00
seattle,0xe057d741865c564a54eb412c6b4c51112b314b8685c09c84a85804293c9034c8,11124398345109112274784472691591410400727816575235794283980310835289455466294,78.0,2026-08-13,2026-08-12T01:23:24+00:00,0.295,2026-08-12T02:52:46.046707+00:00
seattle,0xe057d741865c564a54eb412c6b4c51112b314b8685c09c84a85804293c9034c8,11124398345109112274784472691591410400727816575235794283980310835289455466294,78.0,2026-08-13,2026-08-12T01:24:11+00:00,0.295,2026-08-12T02:52:46.046707+00:00
seattle,0xe057d741865c564a54eb412c6b4c51112b314b8685c09c84a85804293c9034c8,11124398345109112274784472691591410400727816575235794283980310835289455466294,78.0,2026-08-13,2026-08-12T01:25:12+00:00,0.295,2026-08-12T02:52:46.046707+00:00
seattle,0xe057d741865c564a54eb412c6b4c51112b314b8685c09c84a85804293c9034c8,11124398345109112274784472691591410400727816575235794283980310835289455466294,78.0,2026-08-13,2026-08-12T01:26:08+00:00,0.295,2026-08-12T02:52:46.046707+00:00
seattle,0xe057d741865c564a54eb412c6b4c51112b314b8685c09c84a85804293c9034c8,11124398345109112274784472691591410400727816575235794283980310835289455466294,78.0,2026-08-13,2026-08-12T01:27:08+00:00,0.295,2026-08-12T02:52:46.046707+00:00
seattle,0xe057d741865c564a54eb412c6b4c51112b314b8685c09c84a85804293c9034c8,11124398345109112274784472691591410400727816575235794283980310835289455466294,78.0,2026-08-13,2026-08-12T01:28:12+00:00,0.295,2026-08-12T02:52:46.046707+00:00
seattle,0xe057d741865c564a54eb412c6b4c51112b314b8685c09c84a85804293c9034c8,11124398345109112274784472691591410400727816575235794283980310835289455466294,78.0,2026-08-13,2026-08-12T01:29:11+00:00,0.2,2026-08-12T02:52:46.046707+00:00
seattle,0xe057d741865c564a54eb412c6b4c51112b314b8685c09c84a85804293c9034c8,11124398345109112274784472691591410400727816575235794283980310835289455466294,78.0,2026-08-13,2026-08-12T01:30:12+00:00,0.195,2026-08-12T02:52:46.046707+00:00
seattle,0xe057d741865c564a54eb412c6b4c51112b314b8685c09c84a85804293c9034c8,11124398345109112274784472691591410400727816575235794283980310835289455466294,78.0,2026-08-13,2026-08-12T01:31:12+00:00,0.195,2026-08-12T02:52:46.046707+00:00
seattle,0xe057d741865c564a54eb412c6b4c51112b314b8685c09c84a85804293c9034c8,11124398345109112274784472691591410400727816575235794283980310835289455466294,78.0,2026-08-13,2026-08-12T01:32:11+00:00,0.195,2026-08-12T02:52:46.046707+00:00
