city,ticker,floor_strike,target_date,end_period_ts,open_dollars,high_dollars,low_dollars,close_dollars,yes_bid_close,yes_ask_close,volume,fetched_at_utc
miami,KXHIGHMIA-26AUG10-B88.5,88.0,2026-08-10,1786299120,,,,,,,,2026-08-09T19:09:57.705698+00:00
miami,KXHIGHMIA-26AUG10-B88.5,88.0,2026-08-10,1786298340,,,,,,,,2026-08-09T19:09:57.705698+00:00
miami,KXHIGHMIA-26AUG10-B88.5,88.0,2026-08-10,1786298400,,,,,,,,2026-08-09T19:09:57.705698+00:00
miami,KXHIGHMIA-26AUG10-B88.5,88.0,2026-08-10,1786298460,,,,,,,,2026-08-09T19:09:57.705698+00:00
miami,KXHIGHMIA-26AUG10-B88.5,88.0,2026-08-10,1786298520,,,,,,,,2026-08-09T19:09:57.705698+00:00
miami,KXHIGHMIA-26AUG10-B88.5,88.0,2026-08-10,1786298580,,,,,,,,2026-08-09T19:09:57.705698+00:00
miami,KXHIGHMIA-26AUG10-B88.5,88.0,2026-08-10,1786298640,,,,,,,,2026-08-09T19:09:57.705698+00:00
miami,KXHIGHMIA-26AUG10-B88.5,88.0,2026-08-10,1786298700,,,,,,,,2026-08-09T19:09:57.705698+00:00
miami,KXHIGHMIA-26AUG10-B88.5,88.0,2026-08-10,1786298760,,,,,,,,2026-08-09T19:09:57.705698+00:00
miami,KXHIGHMIA-26AUG10-B88.5,88.0,2026-08-10,1786298820,,,,,,,,2026-08-09T19:09:57.705698+00:00
miami,KXHIGHMIA-26AUG10-B88.5,88.0,2026-08-10,1786298880,,,,,,,,2026-08-09T19:09:57.705698+00:00
miami,KXHIGHMIA-26AUG10-B88.5,88.0,2026-08-10,1786298940,,,,,,,,2026-08-09T19:09:57.705698+00:00
miami,KXHIGHMIA-26AUG10-B88.5,88.0,2026-08-10,1786299000,,,,,,,,2026-08-09T19:09:57.705698+00:00
miami,KXHIGHMIA-26AUG10-B88.5,88.0,2026-08-10,1786299120,,,,,,,,2026-08-09T19:09:57.705698+00:00
miami,KXHIGHMIA-26AUG10-B94.5,94.0,2026-08-10,1786302660,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B94.5,94.0,2026-08-10,1786302720,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B94.5,94.0,2026-08-10,1786302780,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B94.5,94.0,2026-08-10,1786302960,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B94.5,94.0,2026-08-10,1786303020,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B94.5,94.0,2026-08-10,1786303080,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B94.5,94.0,2026-08-10,1786303200,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B94.5,94.0,2026-08-10,1786303320,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B94.5,94.0,2026-08-10,1786303380,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B94.5,94.0,2026-08-10,1786303440,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B94.5,94.0,2026-08-10,1786303620,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B94.5,94.0,2026-08-10,1786303680,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B94.5,94.0,2026-08-10,1786303800,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B94.5,94.0,2026-08-10,1786303860,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B94.5,94.0,2026-08-10,1786303920,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B94.5,94.0,2026-08-10,1786303980,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B94.5,94.0,2026-08-10,1786304100,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B94.5,94.0,2026-08-10,1786304220,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B94.5,94.0,2026-08-10,1786304280,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B94.5,94.0,2026-08-10,1786304400,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B94.5,94.0,2026-08-10,1786304520,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B94.5,94.0,2026-08-10,1786304580,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B94.5,94.0,2026-08-10,1786304760,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B94.5,94.0,2026-08-10,1786304820,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B94.5,94.0,2026-08-10,1786304880,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B94.5,94.0,2026-08-10,1786304940,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B94.5,94.0,2026-08-10,1786305060,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B94.5,94.0,2026-08-10,1786305180,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B94.5,94.0,2026-08-10,1786305240,,,,,,,,2026-08-09T19:55:49.204839+00:00
