city,ticker,floor_strike,target_date,end_period_ts,open_dollars,high_dollars,low_dollars,close_dollars,yes_bid_close,yes_ask_close,volume,fetched_at_utc
houston,KXHIGHTHOU-26AUG07-B92.5,92.0,2026-08-08,1786101660,,,,,,,,2026-08-07T12:05:45.310042+00:00
houston,KXHIGHTHOU-26AUG07-B92.5,92.0,2026-08-08,1786101720,,,,,,,,2026-08-07T12:05:45.310042+00:00
houston,KXHIGHTHOU-26AUG07-B92.5,92.0,2026-08-08,1786102320,,,,,,,,2026-08-07T12:05:45.310042+00:00
houston,KXHIGHTHOU-26AUG07-B92.5,92.0,2026-08-08,1786102380,,,,,,,,2026-08-07T12:05:45.310042+00:00
houston,KXHIGHTHOU-26AUG07-B92.5,92.0,2026-08-08,1786102440,,,,,,,,2026-08-07T12:05:45.310042+00:00
houston,KXHIGHTHOU-26AUG07-B92.5,92.0,2026-08-08,1786102560,,,,,,,,2026-08-07T12:05:45.310042+00:00
houston,KXHIGHTHOU-26AUG07-B92.5,92.0,2026-08-08,1786102620,,,,,,,,2026-08-07T12:05:45.310042+00:00
houston,KXHIGHTHOU-26AUG07-B92.5,92.0,2026-08-08,1786102680,,,,,,,,2026-08-07T12:05:45.310042+00:00
houston,KXHIGHTHOU-26AUG07-B92.5,92.0,2026-08-08,1786102800,,,,,,,,2026-08-07T12:05:45.310042+00:00
houston,KXHIGHTHOU-26AUG07-B92.5,92.0,2026-08-08,1786102860,,,,,,,,2026-08-07T12:05:45.310042+00:00
houston,KXHIGHTHOU-26AUG07-B92.5,92.0,2026-08-08,1786102920,,,,,,,,2026-08-07T12:05:45.310042+00:00
houston,KXHIGHTHOU-26AUG07-B92.5,92.0,2026-08-08,1786103040,,,,,,,,2026-08-07T12:05:45.310042+00:00
houston,KXHIGHTHOU-26AUG07-B92.5,92.0,2026-08-08,1786103100,,,,,,,,2026-08-07T12:05:45.310042+00:00
houston,KXHIGHTHOU-26AUG07-B92.5,92.0,2026-08-08,1786103160,,,,,,,,2026-08-07T12:05:45.310042+00:00
houston,KXHIGHTHOU-26AUG07-B92.5,92.0,2026-08-08,1786103220,,,,,,,,2026-08-07T12:05:45.310042+00:00
houston,KXHIGHTHOU-26AUG07-B92.5,92.0,2026-08-08,1786103280,,,,,,,,2026-08-07T12:05:45.310042+00:00
houston,KXHIGHTHOU-26AUG07-B92.5,92.0,2026-08-08,1786103580,,,,,,,,2026-08-07T12:05:45.310042+00:00
houston,KXHIGHTHOU-26AUG07-B92.5,92.0,2026-08-08,1786103640,,,,,,,,2026-08-07T12:05:45.310042+00:00
houston,KXHIGHTHOU-26AUG07-B92.5,92.0,2026-08-08,1786103700,,,,,,,,2026-08-07T12:05:45.310042+00:00
houston,KXHIGHTHOU-26AUG07-B92.5,92.0,2026-08-08,1786103760,,,,,,,,2026-08-07T12:05:45.310042+00:00
houston,KXHIGHTHOU-26AUG07-B92.5,92.0,2026-08-08,1786103820,,,,,,,,2026-08-07T12:05:45.310042+00:00
