ticker,status,result,yes_bid,yes_ask,yes_bid_size,yes_ask_size,no_bid,no_ask,last_price,previous_price,volume,volume_24h,open_interest,liquidity,expiration_value,expiration_value_f,settlement_ts,settlement_value,previous_yes_bid,previous_yes_ask,updated_time,occurrence_datetime,can_close_early,fetched_at_utc
KXHIGHAUS-26SEP04-T93,active,,0.36,0.37,3.91,60.0,0.63,0.64,0.36,0.0,1773.05,1767.05,1404.82,0.0,,,,,0.0,0.0,2026-09-03T14:00:01.287247Z,2026-09-05T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26SEP04-T100,active,,0.0,0.01,0.0,155.0,0.99,1.0,0.02,0.0,1596.75,1596.75,1334.75,0.0,,,,,0.0,0.0,2026-09-03T14:00:01.287247Z,2026-09-05T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26SEP04-B99.5,active,,0.03,0.04,323.0,4.0,0.96,0.97,0.04,0.0,775.48,775.48,750.06,0.0,,,,,0.0,0.0,2026-09-03T14:00:01.287247Z,2026-09-05T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26SEP04-B97.5,active,,0.2,0.23,66.0,4.0,0.77,0.8,0.24,0.0,2065.71,2065.71,1758.86,0.0,,,,,0.0,0.0,2026-09-03T14:00:01.287247Z,2026-09-05T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26SEP04-B95.5,active,,0.25,0.3,1.0,24.0,0.7,0.75,0.29,0.0,1148.7,1148.7,1041.45,0.0,,,,,0.0,0.0,2026-09-03T14:00:01.287247Z,2026-09-05T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26SEP04-B93.5,active,,0.17,0.19,12.0,4.0,0.81,0.83,0.2,0.0,928.16,928.16,787.28,0.0,,,,,0.0,0.0,2026-09-03T14:00:01.287247Z,2026-09-05T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26SEP03-T95,active,,0.0,0.01,0.0,33956.0,0.99,1.0,0.01,0.01,2219.23,680.02,2218.23,0.0,,,,,0.0,0.01,2026-09-02T14:00:01.272284Z,2026-09-04T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26SEP03-T102,active,,0.0,0.01,0.0,12509.8,0.99,1.0,0.01,0.08,16597.31,15581.76,14372.05,0.0,,,,,0.07,0.09,2026-09-02T14:00:01.272284Z,2026-09-04T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26SEP03-B99.5,active,,0.99,1.0,2855.85,0.0,0.0,0.01,0.99,0.37,19214.51,18604.29,11068.0,0.0,,,,,0.35,0.37,2026-09-02T14:00:01.272284Z,2026-09-04T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26SEP03-B97.5,active,,0.0,0.01,0.0,43791.35,0.99,1.0,0.01,0.08,8682.92,8370.8,6955.57,0.0,,,,,0.08,0.09,2026-09-02T14:00:01.272284Z,2026-09-04T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26SEP03-B95.5,active,,0.0,0.01,0.0,36369.29,0.99,1.0,0.01,0.03,4647.98,4606.07,4219.62,0.0,,,,,0.03,0.04,2026-09-02T14:00:01.272284Z,2026-09-04T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26SEP03-B101.5,active,,0.0,0.01,0.0,7158.3,0.99,1.0,0.01,0.5,15121.83,14356.35,7831.12,0.0,,,,,0.5,0.51,2026-09-02T14:00:01.272284Z,2026-09-04T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26SEP02-T96,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,2268.1,0.0,2021.56,0.0,101.00,101.0,2026-09-03T12:19:25.038635Z,0.0,0.0,0.01,2026-09-03T12:19:25.06219Z,2026-09-03T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26SEP02-T103,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,6406.86,0.0,5423.78,0.0,101.00,101.0,2026-09-03T12:19:25.038635Z,0.0,0.0,0.01,2026-09-03T12:19:25.06219Z,2026-09-03T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26SEP02-B98.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,25004.93,280.55,15183.51,0.0,101.00,101.0,2026-09-03T12:19:25.038635Z,0.0,0.0,0.01,2026-09-03T12:19:25.06219Z,2026-09-03T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26SEP02-B96.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,5928.63,0.0,3695.25,0.0,101.00,101.0,2026-09-03T12:19:25.038635Z,0.0,0.0,0.01,2026-09-03T12:19:25.06219Z,2026-09-03T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26SEP02-B102.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,22106.8,280.55,12452.23,0.0,101.00,101.0,2026-09-03T12:19:25.038635Z,0.0,0.0,0.01,2026-09-03T12:19:25.06219Z,2026-09-03T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26SEP02-B100.5,finalized,yes,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.99,22392.98,4.0,11063.32,0.0,101.00,101.0,2026-09-03T12:19:25.038635Z,1.0,0.99,1.0,2026-09-03T12:19:25.06219Z,2026-09-03T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26SEP01-T96,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,4064.61,0.0,3811.72,0.0,101.00,101.0,2026-09-02T12:19:21.097494Z,0.0,0.0,1.0,2026-09-02T12:19:21.12668Z,2026-09-02T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26SEP01-T103,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,922.03,0.0,922.03,0.0,101.00,101.0,2026-09-02T12:19:21.097494Z,0.0,0.0,1.0,2026-09-02T12:19:21.12668Z,2026-09-02T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26SEP01-B98.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,9883.63,0.0,6356.96,0.0,101.00,101.0,2026-09-02T12:19:21.097494Z,0.0,0.0,1.0,2026-09-02T12:19:21.12668Z,2026-09-02T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26SEP01-B96.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,7833.98,0.0,6337.78,0.0,101.00,101.0,2026-09-02T12:19:21.097494Z,0.0,0.0,1.0,2026-09-02T12:19:21.12668Z,2026-09-02T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26SEP01-B102.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,7572.03,0.0,6052.4,0.0,101.00,101.0,2026-09-02T12:19:21.097494Z,0.0,0.0,1.0,2026-09-02T12:19:21.12668Z,2026-09-02T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26SEP01-B100.5,finalized,yes,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.99,13556.32,0.0,7287.54,0.0,101.00,101.0,2026-09-02T12:19:21.097494Z,1.0,0.0,1.0,2026-09-02T12:19:21.12668Z,2026-09-02T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26AUG31-T97,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,13659.8,0.0,9261.75,0.0,101.00,101.0,2026-09-01T12:19:11.098695Z,0.0,0.0,1.0,2026-09-01T12:19:11.139946Z,2026-09-01T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26AUG31-T104,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,667.19,0.0,666.19,0.0,101.00,101.0,2026-09-01T12:19:11.098695Z,0.0,0.0,1.0,2026-09-01T12:19:11.139946Z,2026-09-01T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26AUG31-B99.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,18396.26,0.0,11579.34,0.0,101.00,101.0,2026-09-01T12:19:11.098695Z,0.0,0.0,1.0,2026-09-01T12:19:11.139946Z,2026-09-01T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26AUG31-B97.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,12430.98,0.0,8344.49,0.0,101.00,101.0,2026-09-01T12:19:11.098695Z,0.0,0.0,1.0,2026-09-01T12:19:11.139946Z,2026-09-01T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26AUG31-B103.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,5711.53,0.0,3987.54,0.0,101.00,101.0,2026-09-01T12:19:11.098695Z,0.0,0.0,1.0,2026-09-01T12:19:11.139946Z,2026-09-01T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26AUG31-B101.5,finalized,yes,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.99,15572.23,0.0,9023.91,0.0,101.00,101.0,2026-09-01T12:19:11.098695Z,1.0,0.0,1.0,2026-09-01T12:19:11.139946Z,2026-09-01T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26AUG30-T96,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,3069.97,0.0,2864.86,0.0,100.00,100.0,2026-08-31T12:19:11.149673Z,0.0,0.0,1.0,2026-08-31T12:19:11.182531Z,2026-08-31T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26AUG30-T103,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,833.97,0.0,833.97,0.0,100.00,100.0,2026-08-31T12:19:11.149673Z,0.0,0.0,1.0,2026-08-31T12:19:11.182531Z,2026-08-31T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26AUG30-B98.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,20549.05,0.0,14295.26,0.0,100.00,100.0,2026-08-31T12:19:11.149673Z,0.0,0.0,1.0,2026-08-31T12:19:11.182531Z,2026-08-31T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26AUG30-B96.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,9293.12,0.0,8365.53,0.0,100.00,100.0,2026-08-31T12:19:11.149673Z,0.0,0.0,1.0,2026-08-31T12:19:11.182531Z,2026-08-31T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26AUG30-B102.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,9472.9,0.0,7959.5,0.0,100.00,100.0,2026-08-31T12:19:11.149673Z,0.0,0.0,1.0,2026-08-31T12:19:11.182531Z,2026-08-31T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26AUG30-B100.5,finalized,yes,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.99,14648.96,0.0,10488.83,0.0,100.00,100.0,2026-08-31T12:19:11.149673Z,1.0,0.0,1.0,2026-08-31T12:19:11.182531Z,2026-08-31T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26AUG29-T97,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,10939.24,0.0,7717.94,0.0,100.00,100.0,2026-08-30T12:19:11.151879Z,0.0,0.0,1.0,2026-08-30T12:19:11.157178Z,2026-08-30T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26AUG29-T104,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,1556.35,0.0,1556.35,0.0,100.00,100.0,2026-08-30T12:19:11.151879Z,0.0,0.0,1.0,2026-08-30T12:19:11.157178Z,2026-08-30T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26AUG29-B99.5,finalized,yes,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.99,17429.61,0.0,10627.44,0.0,100.00,100.0,2026-08-30T12:19:11.151879Z,1.0,0.0,1.0,2026-08-30T12:19:11.157178Z,2026-08-30T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26AUG29-B97.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,17512.77,0.0,11775.65,0.0,100.00,100.0,2026-08-30T12:19:11.151879Z,0.0,0.0,1.0,2026-08-30T12:19:11.157178Z,2026-08-30T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26AUG29-B103.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,4880.0,0.0,4678.0,0.0,100.00,100.0,2026-08-30T12:19:11.151879Z,0.0,0.0,1.0,2026-08-30T12:19:11.157178Z,2026-08-30T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26AUG29-B101.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,16790.68,0.0,9023.05,0.0,100.00,100.0,2026-08-30T12:19:11.151879Z,0.0,0.0,1.0,2026-08-30T12:19:11.157178Z,2026-08-30T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26AUG28-T97,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,4809.39,0.0,2898.34,0.0,102.00,102.0,2026-08-29T12:10:31.097868Z,0.0,0.0,1.0,2026-08-29T12:10:31.106326Z,2026-08-29T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26AUG28-T104,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,2121.61,0.0,2019.24,0.0,102.00,102.0,2026-08-29T12:10:31.097868Z,0.0,0.0,1.0,2026-08-29T12:10:31.106326Z,2026-08-29T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26AUG28-B99.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,13355.86,0.0,6791.68,0.0,102.00,102.0,2026-08-29T12:10:31.097868Z,0.0,0.0,1.0,2026-08-29T12:10:31.106326Z,2026-08-29T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26AUG28-B97.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,13632.45,0.0,10050.79,0.0,102.00,102.0,2026-08-29T12:10:31.097868Z,0.0,0.0,1.0,2026-08-29T12:10:31.106326Z,2026-08-29T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26AUG28-B103.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,12797.97,0.0,10922.17,0.0,102.00,102.0,2026-08-29T12:10:31.097868Z,0.0,0.0,1.0,2026-08-29T12:10:31.106326Z,2026-08-29T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26AUG28-B101.5,finalized,yes,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.99,13235.83,0.0,7909.34,0.0,102.00,102.0,2026-08-29T12:10:31.097868Z,1.0,0.0,1.0,2026-08-29T12:10:31.106326Z,2026-08-29T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26AUG27-T99,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,2692.21,0.0,2181.12,0.0,104.00,104.0,2026-08-28T12:10:05.756103Z,0.0,0.0,1.0,2026-08-28T12:10:05.760832Z,2026-08-28T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26AUG27-T106,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,5025.58,0.0,4203.48,0.0,104.00,104.0,2026-08-28T12:10:05.756103Z,0.0,0.0,1.0,2026-08-28T12:10:05.760832Z,2026-08-28T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26AUG27-B99.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,4460.48,0.0,3720.01,0.0,104.00,104.0,2026-08-28T12:10:05.756103Z,0.0,0.0,1.0,2026-08-28T12:10:05.760832Z,2026-08-28T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26AUG27-B105.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,11798.42,0.0,7109.38,0.0,104.00,104.0,2026-08-28T12:10:05.756103Z,0.0,0.0,1.0,2026-08-28T12:10:05.760832Z,2026-08-28T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26AUG27-B103.5,finalized,yes,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.99,16600.49,0.0,10270.46,0.0,104.00,104.0,2026-08-28T12:10:05.756103Z,1.0,0.0,1.0,2026-08-28T12:10:05.760832Z,2026-08-28T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26AUG27-B101.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,17269.07,0.0,8253.11,0.0,104.00,104.0,2026-08-28T12:10:05.756103Z,0.0,0.0,1.0,2026-08-28T12:10:05.760832Z,2026-08-28T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26AUG26-T108,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,497.0,0.0,497.0,0.0,103.00,103.0,2026-08-27T12:10:15.702111Z,0.0,0.0,1.0,2026-08-27T12:10:15.734144Z,2026-08-27T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26AUG26-T101,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,12418.68,0.0,10818.14,0.0,103.00,103.0,2026-08-27T12:10:15.702111Z,0.0,0.0,1.0,2026-08-27T12:10:15.734144Z,2026-08-27T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26AUG26-B107.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,1187.07,0.0,1082.07,0.0,103.00,103.0,2026-08-27T12:10:15.702111Z,0.0,0.0,1.0,2026-08-27T12:10:15.734144Z,2026-08-27T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26AUG26-B105.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,12212.93,0.0,7838.0,0.0,103.00,103.0,2026-08-27T12:10:15.702111Z,0.0,0.0,1.0,2026-08-27T12:10:15.734144Z,2026-08-27T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26AUG26-B103.5,finalized,yes,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.99,18760.78,0.0,10719.13,0.0,103.00,103.0,2026-08-27T12:10:15.702111Z,1.0,0.0,1.0,2026-08-27T12:10:15.734144Z,2026-08-27T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26AUG26-B101.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,21742.0,0.0,15610.62,0.0,103.00,103.0,2026-08-27T12:10:15.702111Z,0.0,0.0,1.0,2026-08-27T12:10:15.734144Z,2026-08-27T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26AUG25-T108,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,592.3,0.0,592.3,0.0,103.00,103.0,2026-08-26T12:14:47.045407Z,0.0,0.0,1.0,2026-08-26T12:14:47.084774Z,2026-08-26T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26AUG25-T101,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,6523.71,0.0,4208.8,0.0,103.00,103.0,2026-08-26T12:14:47.045407Z,0.0,0.0,1.0,2026-08-26T12:14:47.084774Z,2026-08-26T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26AUG25-B107.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,832.61,0.0,813.74,0.0,103.00,103.0,2026-08-26T12:14:47.045407Z,0.0,0.0,1.0,2026-08-26T12:14:47.084774Z,2026-08-26T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26AUG25-B105.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,4950.96,0.0,3847.82,0.0,103.00,103.0,2026-08-26T12:14:47.045407Z,0.0,0.0,1.0,2026-08-26T12:14:47.084774Z,2026-08-26T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26AUG25-B103.5,finalized,yes,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.99,25035.1,0.0,14628.35,0.0,103.00,103.0,2026-08-26T12:14:47.045407Z,1.0,0.0,1.0,2026-08-26T12:14:47.084774Z,2026-08-26T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26AUG25-B101.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,32478.4,0.0,22455.75,0.0,103.00,103.0,2026-08-26T12:14:47.045407Z,0.0,0.0,1.0,2026-08-26T12:14:47.084774Z,2026-08-26T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26AUG24-T109,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,543.0,0.0,539.0,0.0,104.00,104.0,2026-08-25T12:10:17.048938Z,0.0,0.0,1.0,2026-08-25T12:10:17.066804Z,2026-08-25T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26AUG24-T102,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,3446.76,0.0,2956.76,0.0,104.00,104.0,2026-08-25T12:10:17.048938Z,0.0,0.0,1.0,2026-08-25T12:10:17.066804Z,2026-08-25T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26AUG24-B108.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.02,0.02,2241.51,0.0,2086.19,0.0,104.00,104.0,2026-08-25T12:10:17.048938Z,0.0,0.0,1.0,2026-08-25T12:10:17.066804Z,2026-08-25T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26AUG24-B106.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,17995.11,0.0,9077.89,0.0,104.00,104.0,2026-08-25T12:10:17.048938Z,0.0,0.0,1.0,2026-08-25T12:10:17.066804Z,2026-08-25T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26AUG24-B104.5,finalized,yes,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.99,12701.19,0.0,8893.64,0.0,104.00,104.0,2026-08-25T12:10:17.048938Z,1.0,0.0,1.0,2026-08-25T12:10:17.066804Z,2026-08-25T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26AUG24-B102.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,13327.38,0.0,9697.42,0.0,104.00,104.0,2026-08-25T12:10:17.048938Z,0.0,0.0,1.0,2026-08-25T12:10:17.066804Z,2026-08-25T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26AUG23-T109,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,2270.97,0.0,2238.95,0.0,105.00,105.0,2026-08-24T12:18:57.0497Z,0.0,0.0,1.0,2026-08-24T12:18:57.152914Z,2026-08-24T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26AUG23-T102,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,3339.82,0.0,2727.6,0.0,105.00,105.0,2026-08-24T12:18:57.0497Z,0.0,0.0,1.0,2026-08-24T12:18:57.152914Z,2026-08-24T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26AUG23-B108.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,18694.53,0.0,10224.16,0.0,105.00,105.0,2026-08-24T12:18:57.0497Z,0.0,0.0,1.0,2026-08-24T12:18:57.152914Z,2026-08-24T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26AUG23-B106.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,68474.55,0.0,51911.77,0.0,105.00,105.0,2026-08-24T12:18:57.0497Z,0.0,0.0,1.0,2026-08-24T12:18:57.152914Z,2026-08-24T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26AUG23-B104.5,finalized,yes,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.99,69623.72,0.0,52799.06,0.0,105.00,105.0,2026-08-24T12:18:57.0497Z,1.0,0.0,1.0,2026-08-24T12:18:57.152914Z,2026-08-24T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26AUG23-B102.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,16504.7,0.0,12356.02,0.0,105.00,105.0,2026-08-24T12:18:57.0497Z,0.0,0.0,1.0,2026-08-24T12:18:57.152914Z,2026-08-24T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26AUG22-T109,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,1437.55,0.0,1419.55,0.0,107.00,107.0,2026-08-23T12:09:37.033749Z,0.0,0.0,1.0,2026-08-23T12:09:37.075457Z,2026-08-23T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26AUG22-T102,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,1911.56,0.0,1726.81,0.0,107.00,107.0,2026-08-23T12:09:37.033749Z,0.0,0.0,1.0,2026-08-23T12:09:37.075457Z,2026-08-23T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26AUG22-B108.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,9312.41,0.0,6536.89,0.0,107.00,107.0,2026-08-23T12:09:37.033749Z,0.0,0.0,1.0,2026-08-23T12:09:37.075457Z,2026-08-23T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26AUG22-B106.5,finalized,yes,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.99,23810.24,0.0,12468.84,0.0,107.00,107.0,2026-08-23T12:09:37.033749Z,1.0,0.0,1.0,2026-08-23T12:09:37.075457Z,2026-08-23T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHAUS-26AUG22-B104.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,30092.37,0.0,22438.71,0.0,107.00,107.0,2026-08-23T12:09:37.033749Z,0.0,0.0,1.0,2026-08-23T12:09:37.075457Z,2026-08-23T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
