ticker,status,result,yes_bid,yes_ask,yes_bid_size,yes_ask_size,no_bid,no_ask,last_price,previous_price,volume,volume_24h,open_interest,liquidity,fetched_at_utc,expiration_value,expiration_value_f,settlement_ts,settlement_value,previous_yes_bid,previous_yes_ask,updated_time,occurrence_datetime,can_close_early
KXHIGHLAX-26AUG19-T83,active,,0.12,0.14,49.58,5.0,0.86,0.88,0.14,0.0,15781.12,15166.67,8053.2,0.0,2026-08-19T02:00:17.859204+00:00,,,,,0.0,0.0,2026-08-18T14:00:01.748195Z,2026-08-20T14:00:00Z,True
KXHIGHLAX-26AUG19-T76,active,,0.0,0.01,0.0,3013.97,0.99,1.0,0.01,0.0,2188.0,2188.0,2188.0,0.0,2026-08-19T02:00:17.859204+00:00,,,,,0.0,0.0,2026-08-18T14:00:01.748195Z,2026-08-20T14:00:00Z,True
KXHIGHLAX-26AUG19-B82.5,active,,0.4,0.41,103.0,75.16,0.59,0.6,0.4,0.0,7212.84,7205.84,5567.11,0.0,2026-08-19T02:00:17.859204+00:00,,,,,0.0,0.0,2026-08-18T14:00:01.748195Z,2026-08-20T14:00:00Z,True
KXHIGHLAX-26AUG19-B80.5,active,,0.39,0.4,28.0,112.81,0.6,0.61,0.4,0.0,7782.46,7658.27,4768.57,0.0,2026-08-19T02:00:17.859204+00:00,,,,,0.0,0.0,2026-08-18T14:00:01.748195Z,2026-08-20T14:00:00Z,True
KXHIGHLAX-26AUG19-B78.5,active,,0.09,0.1,13.0,80.0,0.9,0.91,0.11,0.0,6485.18,6455.18,5404.13,0.0,2026-08-19T02:00:17.859204+00:00,,,,,0.0,0.0,2026-08-18T14:00:01.748195Z,2026-08-20T14:00:00Z,True
KXHIGHLAX-26AUG19-B76.5,active,,0.02,0.03,101.0,5.0,0.97,0.98,0.04,0.0,11609.51,11517.14,9006.6,0.0,2026-08-19T02:00:17.859204+00:00,,,,,0.0,0.0,2026-08-18T14:00:01.748195Z,2026-08-20T14:00:00Z,True
KXHIGHLAX-26AUG18-T82,active,,0.0,0.01,0.0,143073.74,0.99,1.0,0.01,0.04,451717.25,446528.11,303609.29,0.0,2026-08-19T02:00:17.859204+00:00,,,,,0.02,0.04,2026-08-17T14:00:01.593671Z,2026-08-19T14:00:00Z,True
KXHIGHLAX-26AUG18-T75,active,,0.0,0.01,0.0,178216.27,0.99,1.0,0.01,0.01,2778.34,950.34,2778.34,0.0,2026-08-19T02:00:17.859204+00:00,,,,,0.0,0.01,2026-08-17T14:00:01.593671Z,2026-08-19T14:00:00Z,True
KXHIGHLAX-26AUG18-B81.5,active,,0.99,1.0,144979.35,0.0,0.0,0.01,0.99,0.23,221797.91,220097.48,85933.87,0.0,2026-08-19T02:00:17.859204+00:00,,,,,0.22,0.23,2026-08-17T14:00:01.593671Z,2026-08-19T14:00:00Z,True
KXHIGHLAX-26AUG18-B79.5,active,,0.0,0.01,0.0,123207.05,0.99,1.0,0.01,0.55,92624.62,88426.61,32397.22,0.0,2026-08-19T02:00:17.859204+00:00,,,,,0.55,0.56,2026-08-17T14:00:01.593671Z,2026-08-19T14:00:00Z,True
KXHIGHLAX-26AUG18-B77.5,active,,0.0,0.01,0.0,165025.38,0.99,1.0,0.01,0.19,68803.61,65389.95,21253.85,0.0,2026-08-19T02:00:17.859204+00:00,,,,,0.18,0.19,2026-08-17T14:00:01.593671Z,2026-08-19T14:00:00Z,True
KXHIGHLAX-26AUG18-B75.5,active,,0.0,0.01,0.0,234763.81,0.99,1.0,0.01,0.02,35167.09,31002.19,32693.18,0.0,2026-08-19T02:00:17.859204+00:00,,,,,0.01,0.02,2026-08-17T14:00:01.593671Z,2026-08-19T14:00:00Z,True
KXHIGHLAX-26AUG17-T83,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,122185.14,5373.39,122185.14,0.0,2026-08-19T02:00:17.859204+00:00,78.00,78.0,2026-08-18T14:21:12.354382Z,0.0,0.0,0.01,2026-08-18T14:21:12.365557Z,2026-08-18T14:00:00Z,True
KXHIGHLAX-26AUG17-T76,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,9644.29,0.0,9541.29,0.0,2026-08-19T02:00:17.859204+00:00,78.00,78.0,2026-08-18T14:21:12.354382Z,0.0,0.0,0.01,2026-08-18T14:21:12.365557Z,2026-08-18T14:00:00Z,True
KXHIGHLAX-26AUG17-B82.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,18245.45,199.0,14176.45,0.0,2026-08-19T02:00:17.859204+00:00,78.00,78.0,2026-08-18T14:21:12.354382Z,0.0,0.0,0.01,2026-08-18T14:21:12.365557Z,2026-08-18T14:00:00Z,True
KXHIGHLAX-26AUG17-B80.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,52171.04,2724.48,30671.66,0.0,2026-08-19T02:00:17.859204+00:00,78.00,78.0,2026-08-18T14:21:12.354382Z,0.0,0.0,0.01,2026-08-18T14:21:12.365557Z,2026-08-18T14:00:00Z,True
KXHIGHLAX-26AUG17-B78.5,finalized,yes,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.99,47268.54,1457.66,24095.84,0.0,2026-08-19T02:00:17.859204+00:00,78.00,78.0,2026-08-18T14:21:12.354382Z,1.0,0.99,1.0,2026-08-18T14:21:12.365557Z,2026-08-18T14:00:00Z,True
