ticker,status,result,yes_bid,yes_ask,yes_bid_size,yes_ask_size,no_bid,no_ask,last_price,previous_price,volume,volume_24h,open_interest,liquidity,fetched_at_utc,expiration_value,expiration_value_f,settlement_ts,settlement_value,previous_yes_bid,previous_yes_ask,updated_time,occurrence_datetime,can_close_early
KXHIGHTATL-26AUG20-T95,active,,0.15,0.16,55.0,1.0,0.84,0.85,0.17,0.0,145.45,145.45,135.45,0.0,2026-08-20T01:59:34.020491+00:00,,,,,0.0,0.0,2026-08-19T14:00:01.63276Z,2026-08-21T14:00:00Z,True
KXHIGHTATL-26AUG20-T102,active,,0.0,0.01,0.0,157.0,0.99,1.0,0.01,0.0,313.0,313.0,313.0,0.0,2026-08-20T01:59:34.020491+00:00,,,,,0.0,0.0,2026-08-19T14:00:01.578152Z,2026-08-21T14:00:00Z,True
KXHIGHTATL-26AUG20-B99.5,active,,0.11,0.12,20.0,3.0,0.88,0.89,0.11,0.0,184.04,184.04,128.04,0.0,2026-08-20T01:59:34.020491+00:00,,,,,0.0,0.0,2026-08-19T14:00:01.578152Z,2026-08-21T14:00:00Z,True
KXHIGHTATL-26AUG20-B97.5,active,,0.34,0.35,1.0,67.0,0.65,0.66,0.33,0.0,372.67,372.67,284.65,0.0,2026-08-20T01:59:34.020491+00:00,,,,,0.0,0.0,2026-08-19T14:00:01.578152Z,2026-08-21T14:00:00Z,True
KXHIGHTATL-26AUG20-B95.5,active,,0.43,0.44,8.0,39.0,0.56,0.57,0.43,0.0,397.87,397.87,392.87,0.0,2026-08-20T01:59:34.020491+00:00,,,,,0.0,0.0,2026-08-19T14:00:01.578152Z,2026-08-21T14:00:00Z,True
KXHIGHTATL-26AUG20-B101.5,active,,0.02,0.03,1.0,26.0,0.97,0.98,0.02,0.0,300.0,300.0,290.0,0.0,2026-08-20T01:59:34.020491+00:00,,,,,0.0,0.0,2026-08-19T14:00:01.578152Z,2026-08-21T14:00:00Z,True
KXHIGHTATL-26AUG19-T93,active,,0.0,0.01,0.0,97442.06,0.99,1.0,0.01,0.04,4943.55,4893.55,4685.19,0.0,2026-08-20T01:59:34.020491+00:00,,,,,0.05,0.06,2026-08-18T14:00:01.847797Z,2026-08-20T14:00:00Z,True
KXHIGHTATL-26AUG19-T100,active,,0.0,0.01,0.0,24078.41,0.99,1.0,0.01,0.01,520.85,103.0,512.85,0.0,2026-08-20T01:59:34.020491+00:00,,,,,0.0,0.02,2026-08-18T14:00:01.847797Z,2026-08-20T14:00:00Z,True
KXHIGHTATL-26AUG19-B99.5,active,,0.0,0.01,0.0,16133.26,0.99,1.0,0.01,0.06,1515.11,1444.97,1417.72,0.0,2026-08-20T01:59:34.020491+00:00,,,,,0.04,0.06,2026-08-18T14:00:01.847797Z,2026-08-20T14:00:00Z,True
KXHIGHTATL-26AUG19-B97.5,active,,0.0,0.01,0.0,23231.0,0.99,1.0,0.01,0.15,6399.05,6192.88,4935.49,0.0,2026-08-20T01:59:34.020491+00:00,,,,,0.15,0.18,2026-08-18T14:00:01.847797Z,2026-08-20T14:00:00Z,True
