ticker,status,result,yes_bid,yes_ask,yes_bid_size,yes_ask_size,no_bid,no_ask,last_price,previous_price,volume,volume_24h,open_interest,liquidity,fetched_at_utc,expiration_value,expiration_value_f,settlement_ts,settlement_value,previous_yes_bid,previous_yes_ask,updated_time,occurrence_datetime,can_close_early
KXHIGHTHOU-26AUG12-T94,active,,0.18,0.2,1.0,1.0,0.8,0.82,0.18,0.0,319.69,316.69,280.13,0.0,2026-08-12T00:05:59.784247+00:00,,,,,0.0,0.0,2026-08-11T14:00:01.03363Z,2026-08-13T14:00:00Z,True
KXHIGHTHOU-26AUG12-T101,active,,0.0,0.01,0.0,14.0,0.99,1.0,0.01,0.0,214.0,214.0,206.0,0.0,2026-08-12T00:05:59.784247+00:00,,,,,0.0,0.0,2026-08-11T14:00:01.03363Z,2026-08-13T14:00:00Z,True
KXHIGHTHOU-26AUG12-B98.5,active,,0.03,0.04,148.0,10.0,0.96,0.97,0.03,0.0,26.0,26.0,26.0,0.0,2026-08-12T00:05:59.784247+00:00,,,,,0.0,0.0,2026-08-11T14:00:01.03363Z,2026-08-13T14:00:00Z,True
KXHIGHTHOU-26AUG12-B96.5,active,,0.28,0.29,12.68,25.24,0.71,0.72,0.28,0.0,465.04,465.04,418.64,0.0,2026-08-12T00:05:59.784247+00:00,,,,,0.0,0.0,2026-08-11T14:00:01.03363Z,2026-08-13T14:00:00Z,True
KXHIGHTHOU-26AUG12-B94.5,active,,0.52,0.54,6.0,8.0,0.46,0.48,0.54,0.0,1303.01,1293.01,1224.68,0.0,2026-08-12T00:05:59.784247+00:00,,,,,0.0,0.0,2026-08-11T14:00:01.03363Z,2026-08-13T14:00:00Z,True
KXHIGHTHOU-26AUG12-B100.5,active,,0.0,0.01,0.0,14.0,0.99,1.0,0.01,0.0,195.0,195.0,195.0,0.0,2026-08-12T00:05:59.784247+00:00,,,,,0.0,0.0,2026-08-11T14:00:01.03363Z,2026-08-13T14:00:00Z,True
KXHIGHTHOU-26AUG11-T99,active,,0.0,0.01,0.0,18615.17,0.99,1.0,0.01,0.01,297.0,86.0,296.0,0.0,2026-08-12T00:05:59.784247+00:00,,,,,0.01,0.02,2026-08-10T14:00:00.979924Z,2026-08-12T14:00:00Z,True
KXHIGHTHOU-26AUG11-T92,active,,0.0,0.01,0.0,180734.79,0.99,1.0,0.01,0.03,4830.46,4335.5,3630.66,0.0,2026-08-12T00:05:59.784247+00:00,,,,,0.02,0.03,2026-08-10T14:00:00.979924Z,2026-08-12T14:00:00Z,True
KXHIGHTHOU-26AUG11-B98.5,active,,0.0,0.01,0.0,17794.17,0.99,1.0,0.01,0.02,411.11,260.1,406.01,0.0,2026-08-12T00:05:59.784247+00:00,,,,,0.01,0.02,2026-08-10T14:00:00.979924Z,2026-08-12T14:00:00Z,True
KXHIGHTHOU-26AUG11-B96.5,active,,0.0,0.01,0.0,10188.42,0.99,1.0,0.01,0.18,2879.99,2465.1,2147.44,0.0,2026-08-12T00:05:59.784247+00:00,,,,,0.16,0.17,2026-08-10T14:00:00.979924Z,2026-08-12T14:00:00Z,True
KXHIGHTHOU-26AUG11-B94.5,active,,0.0,0.01,0.0,6535.9,0.99,1.0,0.01,0.52,14674.67,14465.14,5937.3,0.0,2026-08-12T00:05:59.784247+00:00,,,,,0.52,0.54,2026-08-10T14:00:00.979924Z,2026-08-12T14:00:00Z,True
KXHIGHTHOU-26AUG11-B92.5,active,,0.99,1.0,5713.69,0.0,0.0,0.01,0.99,0.27,17682.41,17161.2,7975.91,0.0,2026-08-12T00:05:59.784247+00:00,,,,,0.27,0.28,2026-08-10T14:00:00.979924Z,2026-08-12T14:00:00Z,True
