fetched_at_utc,city,ticker,yes_best_bid,yes_best_ask,yes_ask_depth_usdc,yes_vwap_buy_100,no_best_bid,no_best_ask,no_ask_depth_usdc,no_vwap_buy_100
2026-08-11T23:11:06.211418+00:00,Los Angeles,KXHIGHLAX-26AUG11-T74,,0.01,3302.03,0.01,0.99,,0.0,
2026-08-11T23:11:06.211418+00:00,Los Angeles,KXHIGHLAX-26AUG11-B80.5,0.99,,0.0,,,0.01,9803.41,0.01
2026-08-11T23:11:06.211418+00:00,Los Angeles,KXHIGHLAX-26AUG11-B78.5,,0.01,10268.81,0.01,0.99,,0.0,
2026-08-11T23:11:06.211418+00:00,Los Angeles,KXHIGHLAX-26AUG11-B76.5,,0.01,5931.34,0.01,0.99,,0.0,
2026-08-11T23:11:06.211418+00:00,Los Angeles,KXHIGHLAX-26AUG11-B74.5,,0.01,3118.06,0.01,0.99,,0.0,
2026-08-12T00:05:59.784247+00:00,Los Angeles,KXHIGHLAX-26AUG12-T79,0.09,0.1,12280.7,0.126924,0.9,0.91,13129.02,0.91
2026-08-12T00:05:59.784247+00:00,Los Angeles,KXHIGHLAX-26AUG12-T72,,0.01,2889.38,0.01,0.99,,0.0,
2026-08-12T00:05:59.784247+00:00,Los Angeles,KXHIGHLAX-26AUG12-B78.5,0.42,0.43,6335.0,0.454338,0.57,0.58,6124.85,0.598139
2026-08-12T00:05:59.784247+00:00,Los Angeles,KXHIGHLAX-26AUG12-B76.5,0.46,0.47,6030.91,0.480507,0.53,0.54,5826.54,0.56213
2026-08-12T00:05:59.784247+00:00,Los Angeles,KXHIGHLAX-26AUG12-B74.5,0.03,0.04,4147.19,0.045259,0.96,0.97,5179.08,0.97
2026-08-12T00:05:59.784247+00:00,Los Angeles,KXHIGHLAX-26AUG12-B72.5,,0.01,4410.33,0.01,0.99,,0.0,
2026-08-12T00:05:59.784247+00:00,Los Angeles,KXHIGHLAX-26AUG11-T81,,0.01,20933.68,0.01,0.99,,0.0,
2026-08-12T00:05:59.784247+00:00,Los Angeles,KXHIGHLAX-26AUG11-T74,,0.01,3163.85,0.01,0.99,,0.0,
2026-08-12T00:05:59.784247+00:00,Los Angeles,KXHIGHLAX-26AUG11-B80.5,0.99,,0.0,,,0.01,8681.31,0.01
2026-08-12T00:05:59.784247+00:00,Los Angeles,KXHIGHLAX-26AUG11-B78.5,,0.01,10183.4,0.01,0.99,,0.0,
2026-08-12T00:05:59.784247+00:00,Los Angeles,KXHIGHLAX-26AUG11-B76.5,,0.01,5855.64,0.01,0.99,,0.0,
2026-08-12T00:05:59.784247+00:00,Los Angeles,KXHIGHLAX-26AUG11-B74.5,,0.01,3021.06,0.01,0.99,,0.0,
2026-08-12T02:51:56.175628+00:00,Los Angeles,KXHIGHLAX-26AUG12-T79,0.05,0.06,14807.79,0.066117,0.94,0.95,8123.47,0.963736
2026-08-12T02:51:56.175628+00:00,Los Angeles,KXHIGHLAX-26AUG12-T72,,0.01,2990.88,0.01,0.99,,0.0,
2026-08-12T02:51:56.175628+00:00,Los Angeles,KXHIGHLAX-26AUG12-B78.5,0.51,0.52,6398.76,0.53159,0.48,0.49,6043.06,0.514678
2026-08-12T02:51:56.175628+00:00,Los Angeles,KXHIGHLAX-26AUG12-B76.5,0.39,0.41,7538.17,0.43378,0.59,0.61,5984.79,0.61
2026-08-12T02:51:56.175628+00:00,Los Angeles,KXHIGHLAX-26AUG12-B74.5,0.04,0.05,5536.95,0.05,0.95,0.96,5112.58,0.969612
2026-08-12T02:51:56.175628+00:00,Los Angeles,KXHIGHLAX-26AUG12-B72.5,,0.01,4536.96,0.01,0.99,,0.0,
2026-08-12T02:51:56.175628+00:00,Los Angeles,KXHIGHLAX-26AUG11-T81,,0.01,17211.26,0.01,0.99,,0.0,
2026-08-12T02:51:56.175628+00:00,Los Angeles,KXHIGHLAX-26AUG11-T74,,0.01,3171.54,0.01,0.99,,0.0,
2026-08-12T02:51:56.175628+00:00,Los Angeles,KXHIGHLAX-26AUG11-B80.5,0.99,,0.0,,,0.01,17409.16,0.01
2026-08-12T02:51:56.175628+00:00,Los Angeles,KXHIGHLAX-26AUG11-B78.5,,0.01,10152.74,0.01,0.99,,0.0,
2026-08-12T02:51:56.175628+00:00,Los Angeles,KXHIGHLAX-26AUG11-B76.5,,0.01,5804.04,0.01,0.99,,0.0,
2026-08-12T02:51:56.175628+00:00,Los Angeles,KXHIGHLAX-26AUG11-B74.5,,0.01,2997.8,0.01,0.99,,0.0,
2026-08-12T05:09:16.871021+00:00,Los Angeles,KXHIGHLAX-26AUG12-T79,0.04,0.06,14678.25,0.069126,0.94,0.96,2532.76,0.961157
2026-08-12T05:09:16.871021+00:00,Los Angeles,KXHIGHLAX-26AUG12-T72,,0.01,2807.58,0.01,0.99,,0.0,
2026-08-12T05:09:16.871021+00:00,Los Angeles,KXHIGHLAX-26AUG12-B78.5,0.5,0.53,6523.05,0.538856,0.47,0.5,6454.16,0.526891
2026-08-12T05:09:16.871021+00:00,Los Angeles,KXHIGHLAX-26AUG12-B76.5,0.38,0.42,7551.94,0.433968,0.58,0.62,6198.55,0.628111
2026-08-12T05:09:16.871021+00:00,Los Angeles,KXHIGHLAX-26AUG12-B74.5,0.03,0.04,5624.37,0.047605,0.96,0.97,5363.65,0.972898
2026-08-12T05:09:16.871021+00:00,Los Angeles,KXHIGHLAX-26AUG12-B72.5,,0.01,4302.7,0.01,0.99,,0.0,
2026-08-12T05:09:16.871021+00:00,Los Angeles,KXHIGHLAX-26AUG11-T81,,0.01,20324.2,0.01,0.99,,0.0,
2026-08-12T05:09:16.871021+00:00,Los Angeles,KXHIGHLAX-26AUG11-T74,,0.01,3156.62,0.01,0.99,,0.0,
2026-08-12T05:09:16.871021+00:00,Los Angeles,KXHIGHLAX-26AUG11-B80.5,0.99,,0.0,,,0.01,17384.54,0.01
2026-08-12T05:09:16.871021+00:00,Los Angeles,KXHIGHLAX-26AUG11-B78.5,,0.01,11280.31,0.01,0.99,,0.0,
2026-08-12T05:09:16.871021+00:00,Los Angeles,KXHIGHLAX-26AUG11-B76.5,,0.01,5800.82,0.01,0.99,,0.0,
2026-08-12T05:09:16.871021+00:00,Los Angeles,KXHIGHLAX-26AUG11-B74.5,,0.01,2977.5,0.01,0.99,,0.0,
2026-08-12T06:48:58.712169+00:00,Los Angeles,KXHIGHLAX-26AUG12-T79,0.06,0.07,8628.41,0.07,0.93,0.94,2786.28,0.957129
2026-08-12T06:48:58.712169+00:00,Los Angeles,KXHIGHLAX-26AUG12-T72,,0.01,2863.03,0.01,0.99,,0.0,
2026-08-12T06:48:58.712169+00:00,Los Angeles,KXHIGHLAX-26AUG12-B78.5,0.54,0.55,6599.66,0.558382,0.45,0.46,6685.29,0.49543
2026-08-12T06:48:58.712169+00:00,Los Angeles,KXHIGHLAX-26AUG12-B76.5,0.34,0.36,8548.06,0.385604,0.64,0.66,6325.16,0.673688
2026-08-12T06:48:58.712169+00:00,Los Angeles,KXHIGHLAX-26AUG12-B74.5,0.02,0.03,6400.78,0.044123,0.97,0.98,7234.26,0.98
2026-08-12T06:48:58.712169+00:00,Los Angeles,KXHIGHLAX-26AUG12-B72.5,,0.01,4448.8,0.01,0.99,,0.0,
2026-08-12T06:48:58.712169+00:00,Los Angeles,KXHIGHLAX-26AUG11-T81,,0.01,20230.27,0.01,0.99,,0.0,
2026-08-12T06:48:58.712169+00:00,Los Angeles,KXHIGHLAX-26AUG11-T74,,0.01,3105.91,0.01,0.99,,0.0,
2026-08-12T06:48:58.712169+00:00,Los Angeles,KXHIGHLAX-26AUG11-B80.5,0.99,,0.0,,,0.01,17325.36,0.01
2026-08-12T06:48:58.712169+00:00,Los Angeles,KXHIGHLAX-26AUG11-B78.5,,0.01,11239.8,0.01,0.99,,0.0,
2026-08-12T06:48:58.712169+00:00,Los Angeles,KXHIGHLAX-26AUG11-B76.5,,0.01,5491.93,0.01,0.99,,0.0,
2026-08-12T06:48:58.712169+00:00,Los Angeles,KXHIGHLAX-26AUG11-B74.5,,0.01,2886.06,0.01,0.99,,0.0,
2026-08-12T08:48:09.780784+00:00,Los Angeles,KXHIGHLAX-26AUG12-T79,0.05,0.06,7529.37,0.069431,0.94,0.95,1691.96,0.972801
2026-08-12T08:48:09.780784+00:00,Los Angeles,KXHIGHLAX-26AUG12-T72,,0.01,2994.1,0.01,0.99,,0.0,
2026-08-12T08:48:09.780784+00:00,Los Angeles,KXHIGHLAX-26AUG12-B78.5,0.57,0.59,6388.31,0.590726,0.41,0.43,6155.05,0.443175
2026-08-12T08:48:09.780784+00:00,Los Angeles,KXHIGHLAX-26AUG12-B76.5,0.31,0.34,8403.62,0.348243,0.66,0.69,6347.95,0.704581
2026-08-12T08:48:09.780784+00:00,Los Angeles,KXHIGHLAX-26AUG12-B74.5,0.03,0.04,5517.98,0.047751,0.96,0.97,6948.06,0.97951
2026-08-12T08:48:09.780784+00:00,Los Angeles,KXHIGHLAX-26AUG12-B72.5,,0.01,4575.91,0.01,0.99,,0.0,
2026-08-12T12:05:43.428692+00:00,Los Angeles,KXHIGHLAX-26AUG13-T77,,,0.0,,,,0.0,
2026-08-12T12:05:43.428692+00:00,Los Angeles,KXHIGHLAX-26AUG13-T70,,,0.0,,,,0.0,
2026-08-12T12:05:43.428692+00:00,Los Angeles,KXHIGHLAX-26AUG13-B76.5,,,0.0,,,,0.0,
2026-08-12T12:05:43.428692+00:00,Los Angeles,KXHIGHLAX-26AUG13-B74.5,,,0.0,,,,0.0,
2026-08-12T12:05:43.428692+00:00,Los Angeles,KXHIGHLAX-26AUG13-B72.5,,,0.0,,,,0.0,
2026-08-12T12:05:43.428692+00:00,Los Angeles,KXHIGHLAX-26AUG13-B70.5,,,0.0,,,,0.0,
2026-08-12T12:05:43.428692+00:00,Los Angeles,KXHIGHLAX-26AUG12-T79,0.06,0.07,7693.03,0.110426,0.93,0.94,8697.76,0.94
2026-08-12T12:05:43.428692+00:00,Los Angeles,KXHIGHLAX-26AUG12-T72,,0.01,6836.9,0.01,0.99,,0.0,
2026-08-12T12:05:43.428692+00:00,Los Angeles,KXHIGHLAX-26AUG12-B78.5,0.5,0.51,9896.07,0.525697,0.49,0.5,8277.59,0.514139
2026-08-12T12:05:43.428692+00:00,Los Angeles,KXHIGHLAX-26AUG12-B76.5,0.37,0.39,10396.08,0.390998,0.61,0.63,8360.99,0.644928
2026-08-12T12:05:43.428692+00:00,Los Angeles,KXHIGHLAX-26AUG12-B74.5,0.02,0.03,9437.84,0.03,0.97,0.98,6558.86,0.98
2026-08-12T12:05:43.428692+00:00,Los Angeles,KXHIGHLAX-26AUG12-B72.5,,0.01,8418.19,0.01,0.99,,0.0,
2026-08-12T13:54:40.750935+00:00,Los Angeles,KXHIGHLAX-26AUG13-T77,,,0.0,,,,0.0,
2026-08-12T13:54:40.750935+00:00,Los Angeles,KXHIGHLAX-26AUG13-T70,,,0.0,,,,0.0,
2026-08-12T13:54:40.750935+00:00,Los Angeles,KXHIGHLAX-26AUG13-B76.5,,,0.0,,,,0.0,
2026-08-12T13:54:40.750935+00:00,Los Angeles,KXHIGHLAX-26AUG13-B74.5,,,0.0,,,,0.0,
2026-08-12T13:54:40.750935+00:00,Los Angeles,KXHIGHLAX-26AUG13-B72.5,,,0.0,,,,0.0,
2026-08-12T13:54:40.750935+00:00,Los Angeles,KXHIGHLAX-26AUG13-B70.5,,,0.0,,,,0.0,
2026-08-12T13:54:40.750935+00:00,Los Angeles,KXHIGHLAX-26AUG12-T79,0.11,0.12,8120.78,0.129225,0.88,0.89,9717.66,0.895217
2026-08-12T13:54:40.750935+00:00,Los Angeles,KXHIGHLAX-26AUG12-T72,,0.01,5020.5,0.01,0.99,,0.0,
2026-08-12T13:54:40.750935+00:00,Los Angeles,KXHIGHLAX-26AUG12-B78.5,0.52,0.54,10263.25,0.547264,0.46,0.48,6486.73,0.483573
2026-08-12T13:54:40.750935+00:00,Los Angeles,KXHIGHLAX-26AUG12-B76.5,0.36,0.37,11661.59,0.379221,0.63,0.64,5948.97,0.647458
2026-08-12T13:54:40.750935+00:00,Los Angeles,KXHIGHLAX-26AUG12-B74.5,,0.01,9778.88,0.019089,0.99,,0.0,
2026-08-12T13:54:40.750935+00:00,Los Angeles,KXHIGHLAX-26AUG12-B72.5,,0.01,8466.51,0.01,0.99,,0.0,
2026-08-12T15:21:34.899968+00:00,Los Angeles,KXHIGHLAX-26AUG13-T77,0.35,0.37,3455.65,0.406332,0.63,0.65,11223.26,0.656497
2026-08-12T15:21:34.899968+00:00,Los Angeles,KXHIGHLAX-26AUG13-T70,,0.01,2297.28,0.01,0.99,,0.0,
2026-08-12T15:21:34.899968+00:00,Los Angeles,KXHIGHLAX-26AUG13-B76.5,0.45,0.48,4337.38,0.503999,0.52,0.55,3907.86,0.567626
2026-08-12T15:21:34.899968+00:00,Los Angeles,KXHIGHLAX-26AUG13-B74.5,0.15,0.16,4063.69,0.217437,0.84,0.85,3639.98,0.875186
2026-08-12T15:21:34.899968+00:00,Los Angeles,KXHIGHLAX-26AUG13-B72.5,0.02,0.03,3256.5,0.036413,0.97,0.98,218.65,0.988616
2026-08-12T15:21:34.899968+00:00,Los Angeles,KXHIGHLAX-26AUG13-B70.5,,0.01,3329.0,0.01,0.99,,0.0,
2026-08-12T15:21:34.899968+00:00,Los Angeles,KXHIGHLAX-26AUG12-T79,0.18,0.19,6752.85,0.202856,0.81,0.82,5890.83,0.83353
2026-08-12T15:21:34.899968+00:00,Los Angeles,KXHIGHLAX-26AUG12-T72,,0.01,4956.43,0.01,0.99,,0.0,
2026-08-12T15:21:34.899968+00:00,Los Angeles,KXHIGHLAX-26AUG12-B78.5,0.61,0.62,10269.6,0.62,0.38,0.39,5348.16,0.39
2026-08-12T15:21:34.899968+00:00,Los Angeles,KXHIGHLAX-26AUG12-B76.5,0.21,0.22,9933.0,0.241033,0.78,0.79,3130.5,0.80653
2026-08-12T15:21:34.899968+00:00,Los Angeles,KXHIGHLAX-26AUG12-B74.5,,0.01,8267.93,0.01,0.99,,0.0,
2026-08-12T15:21:34.899968+00:00,Los Angeles,KXHIGHLAX-26AUG12-B72.5,,0.01,7599.82,0.01,0.99,,0.0,
2026-08-12T17:20:32.278026+00:00,Los Angeles,KXHIGHLAX-26AUG13-T77,0.44,0.47,6189.2,0.478127,0.53,0.56,12308.53,0.570324
2026-08-12T17:20:32.278026+00:00,Los Angeles,KXHIGHLAX-26AUG13-T70,,0.01,3222.04,0.01,0.99,,0.0,
2026-08-12T17:20:32.278026+00:00,Los Angeles,KXHIGHLAX-26AUG13-B76.5,0.42,0.43,5607.75,0.466691,0.57,0.58,5438.67,0.5866
2026-08-12T17:20:32.278026+00:00,Los Angeles,KXHIGHLAX-26AUG13-B74.5,0.11,0.12,3963.93,0.154395,0.88,0.89,5357.28,0.907731
2026-08-12T17:20:32.278026+00:00,Los Angeles,KXHIGHLAX-26AUG13-B72.5,0.01,0.02,4436.77,0.02,0.98,0.99,8.91,
2026-08-12T17:20:32.278026+00:00,Los Angeles,KXHIGHLAX-26AUG13-B70.5,,0.01,3375.17,0.01,0.99,,0.0,
2026-08-12T17:20:32.278026+00:00,Los Angeles,KXHIGHLAX-26AUG12-T79,0.03,0.04,7841.53,0.04,0.96,0.97,1237.75,0.972222
2026-08-12T17:20:32.278026+00:00,Los Angeles,KXHIGHLAX-26AUG12-T72,,0.01,2925.28,0.01,0.99,,0.0,
2026-08-12T17:20:32.278026+00:00,Los Angeles,KXHIGHLAX-26AUG12-B78.5,0.57,0.6,10555.17,0.60767,0.4,0.43,4533.71,0.434034
2026-08-12T17:20:32.278026+00:00,Los Angeles,KXHIGHLAX-26AUG12-B76.5,0.38,0.39,11600.83,0.405132,0.61,0.62,5877.0,0.62
2026-08-12T17:20:32.278026+00:00,Los Angeles,KXHIGHLAX-26AUG12-B74.5,,0.01,9273.97,0.01,0.99,,0.0,
2026-08-12T17:20:32.278026+00:00,Los Angeles,KXHIGHLAX-26AUG12-B72.5,,0.01,8379.49,0.01,0.99,,0.0,
2026-08-12T18:17:33.447398+00:00,Los Angeles,KXHIGHLAX-26AUG13-T77,0.47,0.48,6047.29,0.504876,0.52,0.53,11810.75,0.545969
2026-08-12T18:17:33.447398+00:00,Los Angeles,KXHIGHLAX-26AUG13-T70,,0.01,3162.07,0.01,0.99,,0.0,
2026-08-12T18:17:33.447398+00:00,Los Angeles,KXHIGHLAX-26AUG13-B76.5,0.42,0.43,5874.95,0.463693,0.57,0.58,4877.08,0.59639
2026-08-12T18:17:33.447398+00:00,Los Angeles,KXHIGHLAX-26AUG13-B74.5,0.13,0.14,4764.2,0.164959,0.86,0.87,5491.17,0.912113
2026-08-12T18:17:33.447398+00:00,Los Angeles,KXHIGHLAX-26AUG13-B72.5,,0.01,4563.49,0.01,0.99,,0.0,
2026-08-12T18:17:33.447398+00:00,Los Angeles,KXHIGHLAX-26AUG13-B70.5,,0.01,3316.15,0.01,0.99,,0.0,
2026-08-12T18:17:33.447398+00:00,Los Angeles,KXHIGHLAX-26AUG12-T79,0.03,0.04,7894.12,0.04994,0.96,0.97,2911.19,0.97
2026-08-12T18:17:33.447398+00:00,Los Angeles,KXHIGHLAX-26AUG12-T72,,0.01,2963.26,0.01,0.99,,0.0,
2026-08-12T18:17:33.447398+00:00,Los Angeles,KXHIGHLAX-26AUG12-B78.5,0.62,0.63,8697.58,0.63,0.37,0.38,4338.63,0.442248
2026-08-12T18:17:33.447398+00:00,Los Angeles,KXHIGHLAX-26AUG12-B76.5,0.31,0.34,9657.06,0.373342,0.66,0.69,4509.6,0.69541
2026-08-12T18:17:33.447398+00:00,Los Angeles,KXHIGHLAX-26AUG12-B74.5,,0.01,7622.01,0.01,0.99,,0.0,
2026-08-12T18:17:33.447398+00:00,Los Angeles,KXHIGHLAX-26AUG12-B72.5,,0.01,6457.69,0.01,0.99,,0.0,
2026-08-12T19:28:23.494671+00:00,Los Angeles,KXHIGHLAX-26AUG13-T77,0.47,0.48,6220.09,0.48,0.52,0.53,10072.4,0.552206
2026-08-12T19:28:23.494671+00:00,Los Angeles,KXHIGHLAX-26AUG13-T70,,0.01,3242.22,0.01,0.99,,0.0,
2026-08-12T19:28:23.494671+00:00,Los Angeles,KXHIGHLAX-26AUG13-B76.5,0.44,0.45,5584.08,0.487478,0.55,0.56,4841.72,0.579139
2026-08-12T19:28:23.494671+00:00,Los Angeles,KXHIGHLAX-26AUG13-B74.5,0.13,0.14,4627.27,0.167018,0.86,0.87,4773.27,0.893988
2026-08-12T19:28:23.494671+00:00,Los Angeles,KXHIGHLAX-26AUG13-B72.5,,0.01,4542.37,0.01,0.99,,0.0,
2026-08-12T19:28:23.494671+00:00,Los Angeles,KXHIGHLAX-26AUG13-B70.5,,0.01,3303.74,0.01,0.99,,0.0,
2026-08-12T19:28:23.494671+00:00,Los Angeles,KXHIGHLAX-26AUG12-T79,,0.01,9482.28,0.01,0.99,,0.0,
2026-08-12T19:28:23.494671+00:00,Los Angeles,KXHIGHLAX-26AUG12-T72,,0.01,2967.72,0.01,0.99,,0.0,
2026-08-12T19:28:23.494671+00:00,Los Angeles,KXHIGHLAX-26AUG12-B78.5,0.11,0.12,5453.9,0.124374,0.88,0.89,8690.31,0.89
2026-08-12T19:28:23.494671+00:00,Los Angeles,KXHIGHLAX-26AUG12-B76.5,0.84,0.87,10970.03,0.87428,0.13,0.16,3912.92,0.239937
2026-08-12T19:28:23.494671+00:00,Los Angeles,KXHIGHLAX-26AUG12-B74.5,,0.01,5449.27,0.01,0.99,,0.0,
2026-08-12T19:28:23.494671+00:00,Los Angeles,KXHIGHLAX-26AUG12-B72.5,,0.01,4481.2,0.01,0.99,,0.0,
2026-08-12T21:09:49.615690+00:00,Los Angeles,KXHIGHLAX-26AUG13-T77,0.39,0.4,6568.02,0.422265,0.6,0.61,10792.22,0.618701
2026-08-12T21:09:49.615690+00:00,Los Angeles,KXHIGHLAX-26AUG13-T70,,0.01,3335.12,0.01,0.99,,0.0,
2026-08-12T21:09:49.615690+00:00,Los Angeles,KXHIGHLAX-26AUG13-B76.5,0.5,0.51,6030.19,0.52531,0.49,0.5,4167.13,0.539058
2026-08-12T21:09:49.615690+00:00,Los Angeles,KXHIGHLAX-26AUG13-B74.5,0.11,0.12,4090.73,0.128408,0.88,0.89,2983.61,0.898144
2026-08-12T21:09:49.615690+00:00,Los Angeles,KXHIGHLAX-26AUG13-B72.5,,0.01,3422.19,0.01,0.99,,0.0,
2026-08-12T21:09:49.615690+00:00,Los Angeles,KXHIGHLAX-26AUG13-B70.5,,0.01,3496.9,0.01,0.99,,0.0,
2026-08-12T21:09:49.615690+00:00,Los Angeles,KXHIGHLAX-26AUG12-T79,,0.01,10665.78,0.01,0.99,,0.0,
2026-08-12T21:09:49.615690+00:00,Los Angeles,KXHIGHLAX-26AUG12-T72,,0.01,2956.45,0.01,0.99,,0.0,
2026-08-12T21:09:49.615690+00:00,Los Angeles,KXHIGHLAX-26AUG12-B78.5,0.99,,0.0,,,0.01,3554.24,0.035877
2026-08-12T21:09:49.615690+00:00,Los Angeles,KXHIGHLAX-26AUG12-B76.5,,0.01,7386.79,0.01,0.99,,0.0,
2026-08-12T21:09:49.615690+00:00,Los Angeles,KXHIGHLAX-26AUG12-B74.5,,0.01,5295.45,0.01,0.99,,0.0,
2026-08-12T21:09:49.615690+00:00,Los Angeles,KXHIGHLAX-26AUG12-B72.5,,0.01,3260.94,0.01,0.99,,0.0,
2026-08-13T14:23:01.472511+00:00,Los Angeles,KXHIGHLAX-26AUG13-T77,0.45,0.46,11226.97,0.468057,0.54,0.55,9911.91,0.555862
2026-08-13T14:23:01.472511+00:00,Los Angeles,KXHIGHLAX-26AUG13-T70,,0.01,4412.53,0.01,0.99,,0.0,
2026-08-13T14:23:01.472511+00:00,Los Angeles,KXHIGHLAX-26AUG13-B76.5,0.56,0.57,9629.63,0.572883,0.43,0.44,7661.4,0.454451
2026-08-13T14:23:01.472511+00:00,Los Angeles,KXHIGHLAX-26AUG13-B74.5,0.01,0.02,8372.23,0.02,0.98,0.99,13919.71,0.99
2026-08-13T14:23:01.472511+00:00,Los Angeles,KXHIGHLAX-26AUG13-B72.5,,0.01,3845.59,0.01,0.99,,0.0,
2026-08-13T14:23:01.472511+00:00,Los Angeles,KXHIGHLAX-26AUG13-B70.5,,0.01,3581.79,0.01,0.99,,0.0,
2026-08-13T15:22:40.725038+00:00,Los Angeles,KXHIGHLAX-26AUG13-T77,0.34,0.35,11117.21,0.35,0.65,0.66,9366.4,0.67349
2026-08-13T15:22:40.725038+00:00,Los Angeles,KXHIGHLAX-26AUG13-T70,,0.01,4380.9,0.01,0.99,,0.0,
2026-08-13T15:22:40.725038+00:00,Los Angeles,KXHIGHLAX-26AUG13-B76.5,0.62,0.63,8467.32,0.635386,0.37,0.38,7367.12,0.38
2026-08-13T15:22:40.725038+00:00,Los Angeles,KXHIGHLAX-26AUG13-B74.5,0.04,0.05,7663.8,0.059131,0.95,0.96,18876.45,0.96
2026-08-13T15:22:40.725038+00:00,Los Angeles,KXHIGHLAX-26AUG13-B72.5,,0.01,3860.63,0.01,0.99,,0.0,
2026-08-13T15:22:40.725038+00:00,Los Angeles,KXHIGHLAX-26AUG13-B70.5,,0.01,4257.02,0.01,0.99,,0.0,
2026-08-13T17:18:23.300188+00:00,Los Angeles,KXHIGHLAX-26AUG14-T78,0.03,0.35,2000.77,0.409698,0.65,0.97,763.0,0.977488
2026-08-13T17:18:23.300188+00:00,Los Angeles,KXHIGHLAX-26AUG14-T71,0.01,0.04,1892.71,0.099682,0.96,0.99,693.0,0.99
2026-08-13T17:18:23.300188+00:00,Los Angeles,KXHIGHLAX-26AUG14-B77.5,0.13,0.4,2505.18,0.547636,0.6,0.87,3838.59,0.883638
2026-08-13T17:18:23.300188+00:00,Los Angeles,KXHIGHLAX-26AUG14-B75.5,0.14,0.55,2657.21,0.556771,0.45,0.86,3404.54,0.867679
2026-08-13T17:18:23.300188+00:00,Los Angeles,KXHIGHLAX-26AUG14-B73.5,0.03,0.24,2676.35,0.293791,0.76,0.97,1787.63,0.974543
2026-08-13T17:18:23.300188+00:00,Los Angeles,KXHIGHLAX-26AUG14-B71.5,0.03,0.21,2639.87,0.274284,0.79,0.97,1591.63,0.977488
2026-08-13T17:18:23.300188+00:00,Los Angeles,KXHIGHLAX-26AUG13-T77,0.34,0.35,10499.26,0.355925,0.65,0.66,6732.63,0.664909
2026-08-13T17:18:23.300188+00:00,Los Angeles,KXHIGHLAX-26AUG13-T70,,0.01,3517.53,0.01,0.99,,0.0,
2026-08-13T17:18:23.300188+00:00,Los Angeles,KXHIGHLAX-26AUG13-B76.5,0.61,0.62,8133.86,0.6554,0.38,0.39,5676.9,0.395817
2026-08-13T17:18:23.300188+00:00,Los Angeles,KXHIGHLAX-26AUG13-B74.5,0.03,0.04,7241.59,0.04,0.96,0.97,9770.02,0.97
2026-08-13T17:18:23.300188+00:00,Los Angeles,KXHIGHLAX-26AUG13-B72.5,,0.01,3077.24,0.01,0.99,,0.0,
2026-08-13T17:18:23.300188+00:00,Los Angeles,KXHIGHLAX-26AUG13-B70.5,,0.01,4305.57,0.01,0.99,,0.0,
2026-08-13T18:17:33.957082+00:00,Los Angeles,KXHIGHLAX-26AUG14-T78,0.04,0.08,2861.12,0.205315,0.92,0.96,3791.45,0.962779
2026-08-13T18:17:33.957082+00:00,Los Angeles,KXHIGHLAX-26AUG14-T71,,0.01,1995.39,0.01,0.99,,0.0,
2026-08-13T18:17:33.957082+00:00,Los Angeles,KXHIGHLAX-26AUG14-B77.5,0.51,0.52,3234.14,0.551537,0.48,0.49,5385.12,0.53534
2026-08-13T18:17:33.957082+00:00,Los Angeles,KXHIGHLAX-26AUG14-B75.5,0.38,0.39,2953.5,0.446726,0.61,0.62,5534.58,0.652434
2026-08-13T18:17:33.957082+00:00,Los Angeles,KXHIGHLAX-26AUG14-B73.5,0.04,0.05,2613.05,0.159849,0.95,0.96,5691.16,0.96
2026-08-13T18:17:33.957082+00:00,Los Angeles,KXHIGHLAX-26AUG14-B71.5,,0.01,1977.24,0.01,0.99,,0.0,
2026-08-13T18:17:33.957082+00:00,Los Angeles,KXHIGHLAX-26AUG13-T77,0.29,0.3,10892.31,0.310994,0.7,0.71,11972.75,0.743729
2026-08-13T18:17:33.957082+00:00,Los Angeles,KXHIGHLAX-26AUG13-T70,,0.01,3515.37,0.01,0.99,,0.0,
2026-08-13T18:17:33.957082+00:00,Los Angeles,KXHIGHLAX-26AUG13-B76.5,0.69,0.7,7228.56,0.727746,0.3,0.31,5419.62,0.327762
2026-08-13T18:17:33.957082+00:00,Los Angeles,KXHIGHLAX-26AUG13-B74.5,0.02,0.03,21682.23,0.03,0.97,0.98,7783.59,0.984487
2026-08-13T18:17:33.957082+00:00,Los Angeles,KXHIGHLAX-26AUG13-B72.5,,0.01,4888.45,0.01,0.99,,0.0,
2026-08-13T18:17:33.957082+00:00,Los Angeles,KXHIGHLAX-26AUG13-B70.5,,0.01,4226.44,0.01,0.99,,0.0,
2026-08-13T19:26:32.981272+00:00,Los Angeles,KXHIGHLAX-26AUG14-T78,0.04,0.08,4824.53,0.174539,0.92,0.96,3755.36,0.96
2026-08-13T19:26:32.981272+00:00,Los Angeles,KXHIGHLAX-26AUG14-T71,,0.01,2748.37,0.01,0.99,,0.0,
2026-08-13T19:26:32.981272+00:00,Los Angeles,KXHIGHLAX-26AUG14-B77.5,0.52,0.54,5602.01,0.558506,0.46,0.48,6265.41,0.520929
2026-08-13T19:26:32.981272+00:00,Los Angeles,KXHIGHLAX-26AUG14-B75.5,0.4,0.41,5021.46,0.446927,0.59,0.6,7516.45,0.654681
