ticker,status,result,yes_bid,yes_ask,yes_bid_size,yes_ask_size,no_bid,no_ask,last_price,previous_price,volume,volume_24h,open_interest,liquidity,fetched_at_utc,expiration_value,expiration_value_f,settlement_ts,settlement_value,previous_yes_bid,previous_yes_ask,updated_time,occurrence_datetime,can_close_early
KXHIGHTATL-26AUG05-T91,initialized,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-04T13:13:22.773018+00:00,,,,,0.0,0.0,2026-08-04T09:30:43.233021Z,2026-08-06T14:00:00Z,1.0
KXHIGHTATL-26AUG05-T84,initialized,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-04T13:13:22.773018+00:00,,,,,0.0,0.0,2026-08-04T09:30:43.233021Z,2026-08-06T14:00:00Z,1.0
KXHIGHTATL-26AUG05-B90.5,initialized,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-04T13:13:22.773018+00:00,,,,,0.0,0.0,2026-08-04T09:30:43.233021Z,2026-08-06T14:00:00Z,1.0
KXHIGHTATL-26AUG05-B88.5,initialized,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-04T13:13:22.773018+00:00,,,,,0.0,0.0,2026-08-04T09:30:43.233021Z,2026-08-06T14:00:00Z,1.0
KXHIGHTATL-26AUG05-B86.5,initialized,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-04T13:13:22.773018+00:00,,,,,0.0,0.0,2026-08-04T09:30:43.233021Z,2026-08-06T14:00:00Z,1.0
KXHIGHTATL-26AUG05-B84.5,initialized,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-04T13:13:22.773018+00:00,,,,,0.0,0.0,2026-08-04T09:30:43.233021Z,2026-08-06T14:00:00Z,1.0
KXHIGHTATL-26AUG04-T91,active,,0.0,0.01,0.0,9.0,0.99,1.0,0.01,0.0,803.6,803.6,768.39,0.0,2026-08-04T13:13:22.773018+00:00,,,,,0.0,0.0,2026-08-03T14:00:03.17003Z,2026-08-05T14:00:00Z,1.0
KXHIGHTATL-26AUG04-T84,active,,0.08,0.09,2.0,12.47,0.91,0.92,0.09,0.0,729.93,715.15,513.23,0.0,2026-08-04T13:13:22.773018+00:00,,,,,0.0,0.0,2026-08-03T14:00:03.17003Z,2026-08-05T14:00:00Z,1.0
KXHIGHTATL-26AUG04-B90.5,active,,0.08,0.09,1.54,154.41,0.91,0.92,0.08,0.0,931.95,931.95,883.47,0.0,2026-08-04T13:13:22.773018+00:00,,,,,0.0,0.0,2026-08-03T14:00:03.17003Z,2026-08-05T14:00:00Z,1.0
KXHIGHTATL-26AUG04-B88.5,active,,0.25,0.26,4.53,106.0,0.74,0.75,0.25,0.0,3958.84,3942.57,3369.11,0.0,2026-08-04T13:13:22.773018+00:00,,,,,0.0,0.0,2026-08-03T14:00:03.17003Z,2026-08-05T14:00:00Z,1.0
KXHIGHTATL-26AUG04-B86.5,active,,0.35,0.36,21.98,4.0,0.64,0.65,0.36,0.0,1618.49,1611.84,1523.91,0.0,2026-08-04T13:13:22.773018+00:00,,,,,0.0,0.0,2026-08-03T14:00:03.17003Z,2026-08-05T14:00:00Z,1.0
KXHIGHTATL-26AUG04-B84.5,active,,0.22,0.23,6.01,8.3,0.77,0.78,0.2,0.0,4083.48,4083.48,3312.79,0.0,2026-08-04T13:13:22.773018+00:00,,,,,0.0,0.0,2026-08-03T14:00:03.17003Z,2026-08-05T14:00:00Z,1.0
KXHIGHTATL-26AUG03-T91,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.02,3074.18,2271.2,2529.46,0.0,2026-08-04T13:13:22.773018+00:00,87.00,87.0,2026-08-04T11:06:30.939802Z,0.0,0.0,0.01,2026-08-04T11:06:30.989717Z,2026-08-04T14:00:00Z,1.0
KXHIGHTATL-26AUG03-T84,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.04,18486.35,18146.59,17686.49,0.0,2026-08-04T13:13:22.773018+00:00,87.00,87.0,2026-08-04T11:06:30.939802Z,0.0,0.04,0.05,2026-08-04T11:06:30.989717Z,2026-08-04T14:00:00Z,1.0
KXHIGHTATL-26AUG03-B90.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.05,5408.14,3571.93,2826.97,0.0,2026-08-04T13:13:22.773018+00:00,87.00,87.0,2026-08-04T11:06:30.939802Z,0.0,0.02,0.03,2026-08-04T11:06:30.989717Z,2026-08-04T14:00:00Z,1.0
KXHIGHTATL-26AUG03-B88.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.32,10233.46,8213.54,5079.72,0.0,2026-08-04T13:13:22.773018+00:00,87.00,87.0,2026-08-04T11:06:30.939802Z,0.0,0.31,0.32,2026-08-04T11:06:30.989717Z,2026-08-04T14:00:00Z,1.0
KXHIGHTATL-26AUG03-B86.5,finalized,yes,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.49,15460.66,13479.51,9845.67,0.0,2026-08-04T13:13:22.773018+00:00,87.00,87.0,2026-08-04T11:06:30.939802Z,1.0,0.48,0.49,2026-08-04T11:06:30.989717Z,2026-08-04T14:00:00Z,1.0
KXHIGHTATL-26AUG03-B84.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.16,26130.76,25385.55,22519.23,0.0,2026-08-04T13:13:22.773018+00:00,87.00,87.0,2026-08-04T11:06:30.939802Z,0.0,0.13,0.15,2026-08-04T11:06:30.989717Z,2026-08-04T14:00:00Z,1.0
KXHIGHTATL-26AUG02-T92,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,11277.6,0.0,6467.42,0.0,2026-08-04T13:13:22.773018+00:00,92.00,92.0,2026-08-03T11:06:30.931808Z,0.0,0.0,1.0,2026-08-03T11:06:30.94605Z,2026-08-03T14:00:00Z,1.0
KXHIGHTATL-26AUG02-T85,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,3109.89,0.0,2860.85,0.0,2026-08-04T13:13:22.773018+00:00,92.00,92.0,2026-08-03T11:06:30.931808Z,0.0,0.0,1.0,2026-08-03T11:06:30.94605Z,2026-08-03T14:00:00Z,1.0
KXHIGHTATL-26AUG02-B91.5,finalized,yes,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.99,14120.64,0.0,7454.58,0.0,2026-08-04T13:13:22.773018+00:00,92.00,92.0,2026-08-03T11:06:30.931808Z,1.0,0.0,1.0,2026-08-03T11:06:30.94605Z,2026-08-03T14:00:00Z,1.0
KXHIGHTATL-26AUG02-B89.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,15625.47,0.0,8468.8,0.0,2026-08-04T13:13:22.773018+00:00,92.00,92.0,2026-08-03T11:06:30.931808Z,0.0,0.0,1.0,2026-08-03T11:06:30.94605Z,2026-08-03T14:00:00Z,1.0
KXHIGHTATL-26AUG02-B87.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,27932.72,0.0,23023.04,0.0,2026-08-04T13:13:22.773018+00:00,92.00,92.0,2026-08-03T11:06:30.931808Z,0.0,0.0,1.0,2026-08-03T11:06:30.94605Z,2026-08-03T14:00:00Z,1.0
KXHIGHTATL-26AUG02-B85.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,12404.27,0.0,10736.62,0.0,2026-08-04T13:13:22.773018+00:00,92.00,92.0,2026-08-03T11:06:30.931808Z,0.0,0.0,1.0,2026-08-03T11:06:30.94605Z,2026-08-03T14:00:00Z,1.0
KXHIGHTATL-26AUG01-T89,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,7188.51,0.0,5135.55,0.0,2026-08-04T13:13:22.773018+00:00,86.00,86.0,2026-08-02T11:06:30.961536Z,0.0,0.0,1.0,2026-08-02T11:06:31.052855Z,2026-08-02T14:00:00Z,1.0
KXHIGHTATL-26AUG01-T82,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,5747.98,0.0,3674.59,0.0,2026-08-04T13:13:22.773018+00:00,86.00,86.0,2026-08-02T11:06:30.961536Z,0.0,0.0,1.0,2026-08-02T11:06:31.052855Z,2026-08-02T14:00:00Z,1.0
KXHIGHTATL-26AUG01-B88.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,12120.64,0.0,6861.3,0.0,2026-08-04T13:13:22.773018+00:00,86.00,86.0,2026-08-02T11:06:30.961536Z,0.0,0.0,1.0,2026-08-02T11:06:31.052855Z,2026-08-02T14:00:00Z,1.0
KXHIGHTATL-26AUG01-B86.5,finalized,yes,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.99,23084.33,0.0,11737.64,0.0,2026-08-04T13:13:22.773018+00:00,86.00,86.0,2026-08-02T11:06:30.961536Z,1.0,0.0,1.0,2026-08-02T11:06:31.052855Z,2026-08-02T14:00:00Z,1.0
KXHIGHTATL-26AUG01-B84.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,21685.65,0.0,12837.78,0.0,2026-08-04T13:13:22.773018+00:00,86.00,86.0,2026-08-02T11:06:30.961536Z,0.0,0.0,1.0,2026-08-02T11:06:31.052855Z,2026-08-02T14:00:00Z,1.0
KXHIGHTATL-26AUG01-B82.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,6361.74,0.0,4915.05,0.0,2026-08-04T13:13:22.773018+00:00,86.00,86.0,2026-08-02T11:06:30.961536Z,0.0,0.0,1.0,2026-08-02T11:06:31.052855Z,2026-08-02T14:00:00Z,1.0
KXHIGHTATL-26JUL31-T97,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,396.09,0.0,304.09,0.0,2026-08-04T13:13:22.773018+00:00,91.00,91.0,2026-08-01T11:06:30.953787Z,0.0,0.0,1.0,2026-08-01T11:06:30.981821Z,2026-08-01T14:00:00Z,1.0
KXHIGHTATL-26JUL31-T90,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,7251.17,0.0,3812.56,0.0,2026-08-04T13:13:22.773018+00:00,91.00,91.0,2026-08-01T11:06:30.953787Z,0.0,0.0,1.0,2026-08-01T11:06:30.981821Z,2026-08-01T14:00:00Z,1.0
KXHIGHTATL-26JUL31-B96.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,1148.44,0.0,1020.45,0.0,2026-08-04T13:13:22.773018+00:00,91.00,91.0,2026-08-01T11:06:30.953787Z,0.0,0.0,1.0,2026-08-01T11:06:30.981821Z,2026-08-01T14:00:00Z,1.0
