ticker,status,result,yes_bid,yes_ask,yes_bid_size,yes_ask_size,no_bid,no_ask,last_price,previous_price,volume,volume_24h,open_interest,liquidity,expiration_value,expiration_value_f,settlement_ts,settlement_value,previous_yes_bid,previous_yes_ask,updated_time,occurrence_datetime,can_close_early,fetched_at_utc
KXHIGHTATL-26SEP05-T93,active,,0.0,0.01,0.0,25.02,0.99,1.0,0.01,0.0,2136.02,2136.02,1142.72,0.0,,,,,0.0,0.0,2026-09-04T14:00:01.252403Z,2026-09-06T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26SEP05-T100,active,,0.01,0.02,174.92,5.0,0.98,0.99,0.03,0.0,854.78,854.78,766.41,0.0,,,,,0.0,0.0,2026-09-04T14:00:01.252403Z,2026-09-06T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26SEP05-B99.5,active,,0.19,0.21,21.0,4.74,0.79,0.81,0.23,0.0,2831.27,2831.27,1911.5,0.0,,,,,0.0,0.0,2026-09-04T14:00:01.252403Z,2026-09-06T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26SEP05-B97.5,active,,0.61,0.64,35.0,15.0,0.36,0.39,0.64,0.0,1051.94,1047.94,919.86,0.0,,,,,0.0,0.0,2026-09-04T14:00:01.252403Z,2026-09-06T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26SEP05-B95.5,active,,0.15,0.17,24.0,10.0,0.83,0.85,0.15,0.0,1351.75,1350.75,1026.11,0.0,,,,,0.0,0.0,2026-09-04T14:00:01.252403Z,2026-09-06T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26SEP05-B93.5,active,,0.03,0.04,257.0,40.0,0.96,0.97,0.03,0.0,478.63,478.63,412.56,0.0,,,,,0.0,0.0,2026-09-04T14:00:01.252403Z,2026-09-06T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26SEP04-T99,active,,0.0,0.01,0.0,18712.95,0.99,1.0,0.01,0.01,515.44,235.51,515.44,0.0,,,,,0.0,0.01,2026-09-03T14:00:01.360783Z,2026-09-05T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26SEP04-T92,active,,0.0,0.01,0.0,89380.14,0.99,1.0,0.01,0.03,2653.0,2103.89,2200.61,0.0,,,,,0.04,0.05,2026-09-03T14:00:01.360783Z,2026-09-05T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26SEP04-B98.5,active,,0.0,0.01,0.0,12264.55,0.99,1.0,0.01,0.05,1717.21,1495.96,1372.25,0.0,,,,,0.04,0.08,2026-09-03T14:00:01.360783Z,2026-09-05T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26SEP04-B96.5,active,,0.0,0.01,0.0,12457.38,0.99,1.0,0.01,0.28,6905.07,5544.73,4607.45,0.0,,,,,0.26,0.29,2026-09-03T14:00:01.360783Z,2026-09-05T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26SEP04-B94.5,active,,0.99,1.0,13074.0,0.0,0.0,0.01,0.99,0.51,6078.2,5367.21,4038.56,0.0,,,,,0.52,0.6,2026-09-03T14:00:01.360783Z,2026-09-05T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26SEP04-B92.5,active,,0.0,0.01,0.0,88520.43,0.99,1.0,0.01,0.11,10045.88,9785.06,7478.24,0.0,,,,,0.11,0.12,2026-09-03T14:00:01.360783Z,2026-09-05T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26SEP03-T93,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,2990.69,0.0,2878.86,0.0,96.00,96.0,2026-09-04T11:13:15.484656Z,0.0,0.0,0.01,2026-09-04T11:13:15.523997Z,2026-09-04T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26SEP03-T100,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,1193.41,0.0,1192.41,0.0,96.00,96.0,2026-09-04T11:13:15.484656Z,0.0,0.0,0.01,2026-09-04T11:13:15.523997Z,2026-09-04T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26SEP03-B99.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,4375.17,0.0,3531.79,0.0,96.00,96.0,2026-09-04T11:13:15.484656Z,0.0,0.0,0.01,2026-09-04T11:13:15.523997Z,2026-09-04T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26SEP03-B97.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,18544.83,0.0,7648.55,0.0,96.00,96.0,2026-09-04T11:13:15.484656Z,0.0,0.0,0.01,2026-09-04T11:13:15.523997Z,2026-09-04T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26SEP03-B95.5,finalized,yes,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.99,18824.6,32.88,7061.39,0.0,96.00,96.0,2026-09-04T11:13:15.484656Z,1.0,0.99,1.0,2026-09-04T11:13:15.523997Z,2026-09-04T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26SEP03-B93.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,5569.65,0.0,4705.9,0.0,96.00,96.0,2026-09-04T11:13:15.484656Z,0.0,0.0,0.01,2026-09-04T11:13:15.523997Z,2026-09-04T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26SEP02-T93,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,1427.46,0.0,1411.91,0.0,95.00,95.0,2026-09-03T11:13:15.03569Z,0.0,0.0,1.0,2026-09-03T11:13:15.117363Z,2026-09-03T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26SEP02-T100,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,1208.96,0.0,1169.96,0.0,95.00,95.0,2026-09-03T11:13:15.03569Z,0.0,0.0,1.0,2026-09-03T11:13:15.117363Z,2026-09-03T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26SEP02-B99.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,2735.86,0.0,1940.22,0.0,95.00,95.0,2026-09-03T11:13:15.03569Z,0.0,0.0,1.0,2026-09-03T11:13:15.117363Z,2026-09-03T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26SEP02-B97.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,5679.84,0.0,2829.2,0.0,95.00,95.0,2026-09-03T11:13:15.03569Z,0.0,0.0,1.0,2026-09-03T11:13:15.117363Z,2026-09-03T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26SEP02-B95.5,finalized,yes,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.99,5619.5,0.0,3513.71,0.0,95.00,95.0,2026-09-03T11:13:15.03569Z,1.0,0.0,1.0,2026-09-03T11:13:15.117363Z,2026-09-03T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26SEP02-B93.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,4860.98,0.0,3860.6,0.0,95.00,95.0,2026-09-03T11:13:15.03569Z,0.0,0.0,1.0,2026-09-03T11:13:15.117363Z,2026-09-03T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26SEP01-T98,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,1330.95,0.0,1224.94,0.0,94.00,94.0,2026-09-02T11:13:11.146155Z,0.0,0.0,1.0,2026-09-02T11:13:11.183166Z,2026-09-02T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26SEP01-T91,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,1034.6,0.0,1034.6,0.0,94.00,94.0,2026-09-02T11:13:11.146155Z,0.0,0.0,1.0,2026-09-02T11:13:11.183166Z,2026-09-02T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26SEP01-B97.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,3727.8,0.0,2330.28,0.0,94.00,94.0,2026-09-02T11:13:11.146155Z,0.0,0.0,1.0,2026-09-02T11:13:11.183166Z,2026-09-02T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26SEP01-B95.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,8230.4,0.0,5335.57,0.0,94.00,94.0,2026-09-02T11:13:11.146155Z,0.0,0.0,1.0,2026-09-02T11:13:11.183166Z,2026-09-02T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26SEP01-B93.5,finalized,yes,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.99,6360.65,0.0,3667.95,0.0,94.00,94.0,2026-09-02T11:13:11.146155Z,1.0,0.0,1.0,2026-09-02T11:13:11.183166Z,2026-09-02T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26SEP01-B91.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,3485.83,0.0,3485.83,0.0,94.00,94.0,2026-09-02T11:13:11.146155Z,0.0,0.0,1.0,2026-09-02T11:13:11.183166Z,2026-09-02T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26AUG31-T97,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,901.97,0.0,901.97,0.0,94.00,94.0,2026-09-01T11:13:01.101653Z,0.0,0.0,1.0,2026-09-01T11:13:01.129902Z,2026-09-01T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26AUG31-T90,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,2034.56,0.0,1837.17,0.0,94.00,94.0,2026-09-01T11:13:01.101653Z,0.0,0.0,1.0,2026-09-01T11:13:01.129902Z,2026-09-01T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26AUG31-B96.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,5306.46,0.0,4245.77,0.0,94.00,94.0,2026-09-01T11:13:01.101653Z,0.0,0.0,1.0,2026-09-01T11:13:01.129902Z,2026-09-01T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26AUG31-B94.5,finalized,yes,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.99,9572.21,0.0,8508.99,0.0,94.00,94.0,2026-09-01T11:13:01.101653Z,1.0,0.0,1.0,2026-09-01T11:13:01.129902Z,2026-09-01T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26AUG31-B92.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,14632.07,0.0,11774.09,0.0,94.00,94.0,2026-09-01T11:13:01.101653Z,0.0,0.0,1.0,2026-09-01T11:13:01.129902Z,2026-09-01T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26AUG31-B90.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,7190.0,0.0,6666.3,0.0,94.00,94.0,2026-09-01T11:13:01.101653Z,0.0,0.0,1.0,2026-09-01T11:13:01.129902Z,2026-09-01T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26AUG30-T94,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,2649.81,0.0,2649.81,0.0,91.00,91.0,2026-08-31T11:13:11.100561Z,0.0,0.0,1.0,2026-08-31T11:13:11.14964Z,2026-08-31T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26AUG30-T87,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,2221.05,0.0,2221.05,0.0,91.00,91.0,2026-08-31T11:13:11.100561Z,0.0,0.0,1.0,2026-08-31T11:13:11.14964Z,2026-08-31T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26AUG30-B93.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,4271.63,0.0,3025.17,0.0,91.00,91.0,2026-08-31T11:13:11.100561Z,0.0,0.0,1.0,2026-08-31T11:13:11.14964Z,2026-08-31T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26AUG30-B91.5,finalized,yes,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.99,13986.94,0.0,9525.15,0.0,91.00,91.0,2026-08-31T11:13:11.100561Z,1.0,0.0,1.0,2026-08-31T11:13:11.14964Z,2026-08-31T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26AUG30-B89.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,11666.78,0.0,9564.46,0.0,91.00,91.0,2026-08-31T11:13:11.100561Z,0.0,0.0,1.0,2026-08-31T11:13:11.14964Z,2026-08-31T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26AUG30-B87.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,9627.62,0.0,8911.05,0.0,91.00,91.0,2026-08-31T11:13:11.100561Z,0.0,0.0,1.0,2026-08-31T11:13:11.14964Z,2026-08-31T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26AUG29-T91,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,4007.46,0.0,2609.23,0.0,89.00,89.0,2026-08-30T11:13:01.10232Z,0.0,0.0,1.0,2026-08-30T11:13:01.116212Z,2026-08-30T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26AUG29-T84,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,3708.24,0.0,3625.93,0.0,89.00,89.0,2026-08-30T11:13:01.10232Z,0.0,0.0,1.0,2026-08-30T11:13:01.116212Z,2026-08-30T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26AUG29-B90.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,9737.04,0.0,5357.19,0.0,89.00,89.0,2026-08-30T11:13:01.10232Z,0.0,0.0,1.0,2026-08-30T11:13:01.116212Z,2026-08-30T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26AUG29-B88.5,finalized,yes,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.99,10257.52,0.0,6247.1,0.0,89.00,89.0,2026-08-30T11:13:01.10232Z,1.0,0.0,1.0,2026-08-30T11:13:01.116212Z,2026-08-30T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26AUG29-B86.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,7774.61,0.0,6500.26,0.0,89.00,89.0,2026-08-30T11:13:01.10232Z,0.0,0.0,1.0,2026-08-30T11:13:01.116212Z,2026-08-30T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26AUG29-B84.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,14705.81,0.0,13944.49,0.0,89.00,89.0,2026-08-30T11:13:01.10232Z,0.0,0.0,1.0,2026-08-30T11:13:01.116212Z,2026-08-30T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26AUG28-T93,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,10588.43,0.0,7804.04,0.0,93.00,93.0,2026-08-29T11:13:11.154538Z,0.0,0.0,1.0,2026-08-29T11:13:11.187173Z,2026-08-29T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26AUG28-T86,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,2428.94,0.0,2328.12,0.0,93.00,93.0,2026-08-29T11:13:11.154538Z,0.0,0.0,1.0,2026-08-29T11:13:11.187173Z,2026-08-29T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26AUG28-B92.5,finalized,yes,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.99,8936.73,0.0,5487.84,0.0,93.00,93.0,2026-08-29T11:13:11.154538Z,1.0,0.0,1.0,2026-08-29T11:13:11.187173Z,2026-08-29T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26AUG28-B90.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,7855.44,0.0,5927.09,0.0,93.00,93.0,2026-08-29T11:13:11.154538Z,0.0,0.0,1.0,2026-08-29T11:13:11.187173Z,2026-08-29T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26AUG28-B88.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,4902.02,0.0,4033.0,0.0,93.00,93.0,2026-08-29T11:13:11.154538Z,0.0,0.0,1.0,2026-08-29T11:13:11.187173Z,2026-08-29T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26AUG28-B86.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,5954.98,0.0,5423.58,0.0,93.00,93.0,2026-08-29T11:13:11.154538Z,0.0,0.0,1.0,2026-08-29T11:13:11.187173Z,2026-08-29T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26AUG27-T93,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,1789.5,0.0,1464.82,0.0,89.00,89.0,2026-08-28T11:12:55.803703Z,0.0,0.0,1.0,2026-08-28T11:12:55.830279Z,2026-08-28T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26AUG27-T86,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,9274.55,0.0,5395.18,0.0,89.00,89.0,2026-08-28T11:12:55.803703Z,0.0,0.0,1.0,2026-08-28T11:12:55.830279Z,2026-08-28T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26AUG27-B92.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,2890.3,0.0,2114.67,0.0,89.00,89.0,2026-08-28T11:12:55.803703Z,0.0,0.0,1.0,2026-08-28T11:12:55.830279Z,2026-08-28T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26AUG27-B90.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,16439.75,0.0,11980.92,0.0,89.00,89.0,2026-08-28T11:12:55.803703Z,0.0,0.0,1.0,2026-08-28T11:12:55.830279Z,2026-08-28T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26AUG27-B88.5,finalized,yes,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.99,17011.86,0.0,8227.85,0.0,89.00,89.0,2026-08-28T11:12:55.803703Z,1.0,0.0,1.0,2026-08-28T11:12:55.830279Z,2026-08-28T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26AUG27-B86.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,18240.03,0.0,12488.03,0.0,89.00,89.0,2026-08-28T11:12:55.803703Z,0.0,0.0,1.0,2026-08-28T11:12:55.830279Z,2026-08-28T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26AUG26-T96,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,703.24,0.0,703.24,0.0,91.00,91.0,2026-08-27T11:13:05.695267Z,0.0,0.0,1.0,2026-08-27T11:13:05.706334Z,2026-08-27T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26AUG26-T89,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,2689.69,0.0,1961.35,0.0,91.00,91.0,2026-08-27T11:13:05.695267Z,0.0,0.0,1.0,2026-08-27T11:13:05.706334Z,2026-08-27T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26AUG26-B95.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.02,0.02,1788.52,0.0,1502.72,0.0,91.00,91.0,2026-08-27T11:13:05.695267Z,0.0,0.0,1.0,2026-08-27T11:13:05.706334Z,2026-08-27T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26AUG26-B93.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,3303.92,0.0,2076.36,0.0,91.00,91.0,2026-08-27T11:13:05.695267Z,0.0,0.0,1.0,2026-08-27T11:13:05.706334Z,2026-08-27T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26AUG26-B91.5,finalized,yes,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.99,3555.41,0.0,2755.39,0.0,91.00,91.0,2026-08-27T11:13:05.695267Z,1.0,0.0,1.0,2026-08-27T11:13:05.706334Z,2026-08-27T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26AUG26-B89.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,8766.03,0.0,6560.18,0.0,91.00,91.0,2026-08-27T11:13:05.695267Z,0.0,0.0,1.0,2026-08-27T11:13:05.706334Z,2026-08-27T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26AUG25-T97,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,1975.46,0.0,1860.46,0.0,94.00,94.0,2026-08-26T11:13:07.044613Z,0.0,0.0,1.0,2026-08-26T11:13:07.06731Z,2026-08-26T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26AUG25-T90,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,7989.47,0.0,7734.47,0.0,94.00,94.0,2026-08-26T11:13:07.044613Z,0.0,0.0,1.0,2026-08-26T11:13:07.06731Z,2026-08-26T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26AUG25-B96.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,4828.2,0.0,3470.73,0.0,94.00,94.0,2026-08-26T11:13:07.044613Z,0.0,0.0,1.0,2026-08-26T11:13:07.06731Z,2026-08-26T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26AUG25-B94.5,finalized,yes,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.99,14660.1,0.0,6278.74,0.0,94.00,94.0,2026-08-26T11:13:07.044613Z,1.0,0.0,1.0,2026-08-26T11:13:07.06731Z,2026-08-26T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26AUG25-B92.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,18475.64,0.0,10091.34,0.0,94.00,94.0,2026-08-26T11:13:07.044613Z,0.0,0.0,1.0,2026-08-26T11:13:07.06731Z,2026-08-26T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26AUG25-B90.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,16487.11,0.0,13273.5,0.0,94.00,94.0,2026-08-26T11:13:07.044613Z,0.0,0.0,1.0,2026-08-26T11:13:07.06731Z,2026-08-26T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26AUG24-T95,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.03,0.03,476.01,0.0,439.01,0.0,92.00,92.0,2026-08-25T11:12:47.044977Z,0.0,0.0,1.0,2026-08-25T11:12:47.067025Z,2026-08-25T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26AUG24-T88,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,977.75,0.0,971.75,0.0,92.00,92.0,2026-08-25T11:12:47.044977Z,0.0,0.0,1.0,2026-08-25T11:12:47.067025Z,2026-08-25T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26AUG24-B94.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,6391.41,0.0,4762.75,0.0,92.00,92.0,2026-08-25T11:12:47.044977Z,0.0,0.0,1.0,2026-08-25T11:12:47.067025Z,2026-08-25T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26AUG24-B92.5,finalized,yes,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.99,5108.0,0.0,3736.73,0.0,92.00,92.0,2026-08-25T11:12:47.044977Z,1.0,0.0,1.0,2026-08-25T11:12:47.067025Z,2026-08-25T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26AUG24-B90.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,8895.5,0.0,5640.17,0.0,92.00,92.0,2026-08-25T11:12:47.044977Z,0.0,0.0,1.0,2026-08-25T11:12:47.067025Z,2026-08-25T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26AUG24-B88.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,1716.85,0.0,1664.69,0.0,92.00,92.0,2026-08-25T11:12:47.044977Z,0.0,0.0,1.0,2026-08-25T11:12:47.067025Z,2026-08-25T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26AUG23-T95,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,2104.57,0.0,1607.79,0.0,93.00,93.0,2026-08-24T11:12:37.05019Z,0.0,0.0,1.0,2026-08-24T11:12:37.101675Z,2026-08-24T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26AUG23-T88,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,768.0,0.0,669.0,0.0,93.00,93.0,2026-08-24T11:12:37.05019Z,0.0,0.0,1.0,2026-08-24T11:12:37.101675Z,2026-08-24T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26AUG23-B94.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,7520.42,0.0,4458.56,0.0,93.00,93.0,2026-08-24T11:12:37.05019Z,0.0,0.0,1.0,2026-08-24T11:12:37.101675Z,2026-08-24T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26AUG23-B92.5,finalized,yes,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.99,4739.44,0.0,3575.17,0.0,93.00,93.0,2026-08-24T11:12:37.05019Z,1.0,0.0,1.0,2026-08-24T11:12:37.101675Z,2026-08-24T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
KXHIGHTATL-26AUG23-B90.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,5244.77,0.0,3676.75,0.0,93.00,93.0,2026-08-24T11:12:37.05019Z,0.0,0.0,1.0,2026-08-24T11:12:37.101675Z,2026-08-24T14:00:00Z,True,2026-09-05T04:31:13.129839+00:00
