ticker,status,result,yes_bid,yes_ask,yes_bid_size,yes_ask_size,no_bid,no_ask,last_price,previous_price,volume,volume_24h,open_interest,liquidity,fetched_at_utc,expiration_value,expiration_value_f,settlement_ts,settlement_value,previous_yes_bid,previous_yes_ask,updated_time,occurrence_datetime,can_close_early
KXHIGHTSFO-26AUG17-T74,active,,0.03,0.04,40.39,3.0,0.96,0.97,0.04,0.0,315.34,315.34,308.34,0.0,2026-08-17T02:02:03.375439+00:00,,,,,0.0,0.0,2026-08-16T14:00:00.973924Z,2026-08-18T14:00:00Z,True
KXHIGHTSFO-26AUG17-T67,active,,0.04,0.08,15.0,56.0,0.92,0.96,0.04,0.0,309.42,309.42,302.42,0.0,2026-08-17T02:02:03.375439+00:00,,,,,0.0,0.0,2026-08-16T14:00:00.973924Z,2026-08-18T14:00:00Z,True
KXHIGHTSFO-26AUG17-B73.5,active,,0.07,0.1,8.0,4.0,0.9,0.93,0.1,0.0,511.98,511.98,455.27,0.0,2026-08-17T02:02:03.375439+00:00,,,,,0.0,0.0,2026-08-16T14:00:00.973924Z,2026-08-18T14:00:00Z,True
KXHIGHTSFO-26AUG17-B71.5,active,,0.24,0.28,12.01,7.0,0.72,0.76,0.25,0.0,645.89,645.89,500.88,0.0,2026-08-17T02:02:03.375439+00:00,,,,,0.0,0.0,2026-08-16T14:00:00.973924Z,2026-08-18T14:00:00Z,True
KXHIGHTSFO-26AUG17-B69.5,active,,0.38,0.42,101.0,7.0,0.58,0.62,0.4,0.0,130.39,130.39,130.39,0.0,2026-08-17T02:02:03.375439+00:00,,,,,0.0,0.0,2026-08-16T14:00:00.973924Z,2026-08-18T14:00:00Z,True
KXHIGHTSFO-26AUG17-B67.5,active,,0.18,0.2,177.0,50.0,0.8,0.82,0.21,0.0,326.2,326.2,309.39,0.0,2026-08-17T02:02:03.375439+00:00,,,,,0.0,0.0,2026-08-16T14:00:00.973924Z,2026-08-18T14:00:00Z,True
KXHIGHTSFO-26AUG16-T74,active,,0.0,0.01,0.0,8474.3,0.99,1.0,0.01,0.09,3374.28,3079.25,3005.01,0.0,2026-08-17T02:02:03.375439+00:00,,,,,0.08,0.1,2026-08-15T14:00:01.051231Z,2026-08-17T14:00:00Z,True
KXHIGHTSFO-26AUG16-T67,active,,0.0,0.01,0.0,153346.1,0.99,1.0,0.01,0.04,1065.35,563.05,873.05,0.0,2026-08-17T02:02:03.375439+00:00,,,,,0.02,0.04,2026-08-15T14:00:01.051231Z,2026-08-17T14:00:00Z,True
KXHIGHTSFO-26AUG16-B73.5,active,,0.0,0.01,0.0,6141.39,0.99,1.0,0.01,0.22,7073.34,6162.32,3441.15,0.0,2026-08-17T02:02:03.375439+00:00,,,,,0.21,0.24,2026-08-15T14:00:01.051231Z,2026-08-17T14:00:00Z,True
KXHIGHTSFO-26AUG16-B71.5,active,,0.0,0.01,0.0,7356.82,0.99,1.0,0.01,0.4,11500.34,11238.9,4750.55,0.0,2026-08-17T02:02:03.375439+00:00,,,,,0.39,0.4,2026-08-15T14:00:01.051231Z,2026-08-17T14:00:00Z,True
KXHIGHTSFO-26AUG16-B69.5,active,,0.99,1.0,7030.47,0.0,0.0,0.01,0.99,0.24,21281.31,21043.84,10062.76,0.0,2026-08-17T02:02:03.375439+00:00,,,,,0.21,0.24,2026-08-15T14:00:01.051231Z,2026-08-17T14:00:00Z,True
KXHIGHTSFO-26AUG16-B67.5,active,,0.0,0.01,0.0,52157.91,0.99,1.0,0.01,0.06,5309.86,4712.04,4332.55,0.0,2026-08-17T02:02:03.375439+00:00,,,,,0.05,0.06,2026-08-15T14:00:01.051231Z,2026-08-17T14:00:00Z,True
KXHIGHTSFO-26AUG15-T73,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,951.03,0.0,872.03,0.0,2026-08-17T02:02:03.375439+00:00,69.00,69.0,2026-08-16T19:11:52.351206Z,0.0,0.0,0.01,2026-08-16T19:11:52.395927Z,2026-08-16T14:40:58Z,True
KXHIGHTSFO-26AUG15-T66,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,4373.32,1868.0,3945.92,0.0,2026-08-17T02:02:03.375439+00:00,69.00,69.0,2026-08-16T19:11:52.351206Z,0.0,0.0,0.01,2026-08-16T19:11:52.395927Z,2026-08-16T14:40:58Z,True
KXHIGHTSFO-26AUG15-B72.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,2254.76,0.0,1188.7,0.0,2026-08-17T02:02:03.375439+00:00,69.00,69.0,2026-08-16T19:11:52.351206Z,0.0,0.0,0.01,2026-08-16T19:11:52.395927Z,2026-08-16T14:40:58Z,True
KXHIGHTSFO-26AUG15-B70.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,21888.07,1213.55,11113.48,0.0,2026-08-17T02:02:03.375439+00:00,69.00,69.0,2026-08-16T19:11:52.351206Z,0.0,0.0,0.01,2026-08-16T19:11:52.395927Z,2026-08-16T14:40:58Z,True
KXHIGHTSFO-26AUG15-B68.5,finalized,yes,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.99,32051.94,155.56,15068.72,0.0,2026-08-17T02:02:03.375439+00:00,69.00,69.0,2026-08-16T19:11:52.351206Z,1.0,0.99,1.0,2026-08-16T19:11:52.395927Z,2026-08-16T14:40:58Z,True
KXHIGHTSFO-26AUG15-B66.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,8041.97,168.51,3517.69,0.0,2026-08-17T02:02:03.375439+00:00,69.00,69.0,2026-08-16T19:11:52.351206Z,0.0,0.0,0.01,2026-08-16T19:11:52.395927Z,2026-08-16T14:40:58Z,True
KXHIGHTSFO-26AUG14-T72,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,3722.02,0.0,2312.36,0.0,2026-08-17T02:02:03.375439+00:00,70.00,70.0,2026-08-15T19:16:12.352525Z,0.0,0.0,1.0,2026-08-15T19:16:12.385582Z,2026-08-15T17:14:11Z,True
KXHIGHTSFO-26AUG14-T65,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,19546.51,0.0,19427.83,0.0,2026-08-17T02:02:03.375439+00:00,70.00,70.0,2026-08-15T19:16:12.352525Z,0.0,0.0,1.0,2026-08-15T19:16:12.385582Z,2026-08-15T17:14:11Z,True
