ticker,status,result,yes_bid,yes_ask,yes_bid_size,yes_ask_size,no_bid,no_ask,last_price,previous_price,volume,volume_24h,open_interest,liquidity,fetched_at_utc,expiration_value,expiration_value_f,settlement_ts,settlement_value,previous_yes_bid,previous_yes_ask,updated_time,occurrence_datetime,can_close_early
KXHIGHLAX-26AUG25-T88,active,,0.02,0.04,665.64,61.0,0.96,0.98,0.05,0.0,8649.24,8400.37,7251.64,0.0,2026-08-25T02:06:23.492813+00:00,,,,,0.0,0.0,2026-08-24T14:00:01.671201Z,2026-08-26T14:00:00Z,True
KXHIGHLAX-26AUG25-T81,active,,0.04,0.05,99.0,652.24,0.95,0.96,0.05,0.0,3576.24,3553.48,3169.03,0.0,2026-08-25T02:06:23.492813+00:00,,,,,0.0,0.0,2026-08-24T14:00:01.671201Z,2026-08-26T14:00:00Z,True
KXHIGHLAX-26AUG25-B87.5,active,,0.05,0.06,106.55,4.0,0.94,0.95,0.06,0.0,4585.33,4378.91,3083.33,0.0,2026-08-25T02:06:23.492813+00:00,,,,,0.0,0.0,2026-08-24T14:00:01.671201Z,2026-08-26T14:00:00Z,True
KXHIGHLAX-26AUG25-B85.5,active,,0.23,0.25,102.0,12.55,0.75,0.77,0.23,0.0,6855.18,6687.8,5226.2,0.0,2026-08-25T02:06:23.492813+00:00,,,,,0.0,0.0,2026-08-24T14:00:01.61951Z,2026-08-26T14:00:00Z,True
KXHIGHLAX-26AUG25-B83.5,active,,0.5,0.52,25.0,4.0,0.48,0.5,0.53,0.0,5018.37,5007.3,3529.62,0.0,2026-08-25T02:06:23.492813+00:00,,,,,0.0,0.0,2026-08-24T14:00:01.61951Z,2026-08-26T14:00:00Z,True
KXHIGHLAX-26AUG25-B81.5,active,,0.15,0.16,1.0,65.0,0.84,0.85,0.16,0.0,4553.55,4553.55,3865.2,0.0,2026-08-25T02:06:23.492813+00:00,,,,,0.0,0.0,2026-08-24T14:00:01.61951Z,2026-08-26T14:00:00Z,True
KXHIGHLAX-26AUG24-T87,active,,0.0,0.01,0.0,247070.04,0.99,1.0,0.01,0.11,188713.06,176339.68,125684.89,0.0,2026-08-25T02:06:23.492813+00:00,,,,,0.08,0.1,2026-08-23T14:00:02.877435Z,2026-08-25T14:00:00Z,True
KXHIGHLAX-26AUG24-T80,active,,0.0,0.01,0.0,116846.24,0.99,1.0,0.01,0.01,36742.12,26150.12,36660.12,0.0,2026-08-25T02:06:23.492813+00:00,,,,,0.0,0.01,2026-08-23T14:00:02.877435Z,2026-08-25T14:00:00Z,True
KXHIGHLAX-26AUG24-B86.5,active,,0.0,0.01,0.0,156478.9,0.99,1.0,0.01,0.19,136214.7,132252.02,76883.92,0.0,2026-08-25T02:06:23.492813+00:00,,,,,0.19,0.2,2026-08-23T14:00:02.877435Z,2026-08-25T14:00:00Z,True
KXHIGHLAX-26AUG24-B84.5,active,,0.99,1.0,132008.65,0.0,0.0,0.01,0.99,0.47,109942.86,103974.5,68143.77,0.0,2026-08-25T02:06:23.492813+00:00,,,,,0.45,0.47,2026-08-23T14:00:02.877435Z,2026-08-25T14:00:00Z,True
