ticker,status,result,yes_bid,yes_ask,yes_bid_size,yes_ask_size,no_bid,no_ask,last_price,previous_price,volume,volume_24h,open_interest,liquidity,fetched_at_utc,expiration_value,expiration_value_f,settlement_ts,settlement_value,previous_yes_bid,previous_yes_ask,updated_time,occurrence_datetime,can_close_early
KXHIGHTSFO-26AUG25-T75,active,,0.01,0.02,1157.0,25.0,0.98,0.99,0.02,0.0,94.0,94.0,94.0,0.0,2026-08-25T02:06:23.492813+00:00,,,,,0.0,0.0,2026-08-24T14:00:01.726743Z,2026-08-26T14:00:00Z,True
KXHIGHTSFO-26AUG25-T68,active,,0.02,0.04,35.83,23.0,0.96,0.98,0.05,0.0,436.18,436.18,350.18,0.0,2026-08-25T02:06:23.492813+00:00,,,,,0.0,0.0,2026-08-24T14:00:01.726743Z,2026-08-26T14:00:00Z,True
KXHIGHTSFO-26AUG25-B74.5,active,,0.11,0.12,7.0,2.0,0.88,0.89,0.11,0.0,341.0,341.0,336.0,0.0,2026-08-25T02:06:23.492813+00:00,,,,,0.0,0.0,2026-08-24T14:00:01.726743Z,2026-08-26T14:00:00Z,True
KXHIGHTSFO-26AUG25-B72.5,active,,0.38,0.39,2.0,5.2,0.61,0.62,0.39,0.0,251.29,251.29,245.29,0.0,2026-08-25T02:06:23.492813+00:00,,,,,0.0,0.0,2026-08-24T14:00:01.726743Z,2026-08-26T14:00:00Z,True
KXHIGHTSFO-26AUG25-B70.5,active,,0.37,0.38,34.0,7.0,0.62,0.63,0.37,0.0,91.7,91.7,90.08,0.0,2026-08-25T02:06:23.492813+00:00,,,,,0.0,0.0,2026-08-24T14:00:01.726743Z,2026-08-26T14:00:00Z,True
KXHIGHTSFO-26AUG25-B68.5,active,,0.08,0.14,5.59,9.0,0.86,0.92,0.09,0.0,138.07,138.07,137.07,0.0,2026-08-25T02:06:23.492813+00:00,,,,,0.0,0.0,2026-08-24T14:00:01.671201Z,2026-08-26T14:00:00Z,True
KXHIGHTSFO-26AUG24-T76,active,,0.0,0.01,0.0,1185.26,0.99,1.0,0.01,0.05,3667.57,3252.27,2529.16,0.0,2026-08-25T02:06:23.492813+00:00,,,,,0.02,0.03,2026-08-23T14:00:02.972411Z,2026-08-25T14:00:00Z,True
KXHIGHTSFO-26AUG24-T69,active,,0.0,0.01,0.0,68024.51,0.99,1.0,0.01,0.05,15119.46,14656.44,12428.08,0.0,2026-08-25T02:06:23.492813+00:00,,,,,0.04,0.08,2026-08-23T14:00:02.972411Z,2026-08-25T14:00:00Z,True
KXHIGHTSFO-26AUG24-B75.5,active,,0.0,0.01,0.0,10777.44,0.99,1.0,0.01,0.07,7755.27,7420.18,4512.48,0.0,2026-08-25T02:06:23.492813+00:00,,,,,0.05,0.07,2026-08-23T14:00:02.972411Z,2026-08-25T14:00:00Z,True
KXHIGHTSFO-26AUG24-B73.5,active,,0.99,1.0,9891.01,0.0,0.0,0.01,0.99,0.25,11860.79,11137.79,7021.24,0.0,2026-08-25T02:06:23.492813+00:00,,,,,0.24,0.28,2026-08-23T14:00:02.972411Z,2026-08-25T14:00:00Z,True
