ticker,status,result,yes_bid,yes_ask,yes_bid_size,yes_ask_size,no_bid,no_ask,last_price,previous_price,volume,volume_24h,open_interest,liquidity,fetched_at_utc,expiration_value,expiration_value_f,settlement_ts,settlement_value,previous_yes_bid,previous_yes_ask,updated_time,occurrence_datetime,can_close_early
KXHIGHLAX-26AUG22-T83,active,,0.16,0.17,72.0,5.0,0.83,0.84,0.17,0.0,5086.61,5086.61,4116.1,0.0,2026-08-22T02:01:57.197598+00:00,,,,,0.0,0.0,2026-08-21T14:00:01.919412Z,2026-08-23T14:00:00Z,True
KXHIGHLAX-26AUG22-T76,active,,0.0,0.01,0.0,7929.68,0.99,1.0,0.01,0.0,2443.0,2443.0,2443.0,0.0,2026-08-22T02:01:57.197598+00:00,,,,,0.0,0.0,2026-08-21T14:00:01.919412Z,2026-08-23T14:00:00Z,True
KXHIGHLAX-26AUG22-B82.5,active,,0.32,0.33,1.0,146.0,0.67,0.68,0.31,0.0,3334.98,3334.98,2796.69,0.0,2026-08-22T02:01:57.197598+00:00,,,,,0.0,0.0,2026-08-21T14:00:01.919412Z,2026-08-23T14:00:00Z,True
KXHIGHLAX-26AUG22-B80.5,active,,0.35,0.36,3.14,45.6,0.64,0.65,0.36,0.0,3098.61,3098.61,2323.95,0.0,2026-08-22T02:01:57.197598+00:00,,,,,0.0,0.0,2026-08-21T14:00:01.919412Z,2026-08-23T14:00:00Z,True
KXHIGHLAX-26AUG22-B78.5,active,,0.13,0.14,25.0,5.0,0.86,0.87,0.13,0.0,7171.53,7171.53,6702.72,0.0,2026-08-22T02:01:57.197598+00:00,,,,,0.0,0.0,2026-08-21T14:00:01.919412Z,2026-08-23T14:00:00Z,True
KXHIGHLAX-26AUG22-B76.5,active,,0.03,0.04,52.0,673.0,0.96,0.97,0.03,0.0,3494.29,3494.29,3080.25,0.0,2026-08-22T02:01:57.197598+00:00,,,,,0.0,0.0,2026-08-21T14:00:01.919412Z,2026-08-23T14:00:00Z,True
KXHIGHLAX-26AUG21-T83,active,,0.0,0.01,0.0,174957.11,0.99,1.0,0.01,0.03,233869.95,226597.03,125833.58,0.0,2026-08-22T02:01:57.197598+00:00,,,,,0.03,0.04,2026-08-20T14:00:17.210122Z,2026-08-22T14:00:00Z,True
KXHIGHLAX-26AUG21-T76,active,,0.0,0.01,0.0,162854.22,0.99,1.0,0.01,0.01,6810.61,3133.82,5807.3,0.0,2026-08-22T02:01:57.197598+00:00,,,,,0.01,0.02,2026-08-20T14:00:17.210122Z,2026-08-22T14:00:00Z,True
KXHIGHLAX-26AUG21-B82.5,active,,0.99,1.0,112142.12,0.0,0.0,0.01,0.99,0.18,120248.5,117608.03,42380.02,0.0,2026-08-22T02:01:57.197598+00:00,,,,,0.17,0.18,2026-08-20T14:00:17.210122Z,2026-08-22T14:00:00Z,True
KXHIGHLAX-26AUG21-B80.5,active,,0.0,0.01,0.0,253605.86,0.99,1.0,0.01,0.39,148725.03,145608.95,89721.26,0.0,2026-08-22T02:01:57.197598+00:00,,,,,0.37,0.39,2026-08-20T14:00:17.210122Z,2026-08-22T14:00:00Z,True
KXHIGHLAX-26AUG21-B78.5,active,,0.0,0.01,0.0,579064.08,0.99,1.0,0.01,0.34,289363.65,284010.14,239526.52,0.0,2026-08-22T02:01:57.197598+00:00,,,,,0.34,0.35,2026-08-20T14:00:17.210122Z,2026-08-22T14:00:00Z,True
KXHIGHLAX-26AUG21-B76.5,active,,0.0,0.01,0.0,235844.32,0.99,1.0,0.01,0.08,21722.75,13909.37,16626.19,0.0,2026-08-22T02:01:57.197598+00:00,,,,,0.07,0.09,2026-08-20T14:00:17.210122Z,2026-08-22T14:00:00Z,True
KXHIGHLAX-26AUG20-T84,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,198843.73,21564.95,175952.17,0.0,2026-08-22T02:01:57.197598+00:00,77.00,77.0,2026-08-21T14:21:07.044147Z,0.0,0.0,0.01,2026-08-21T14:21:07.100255Z,2026-08-21T14:00:00Z,True
KXHIGHLAX-26AUG20-T77,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,232995.77,796.37,220955.85,0.0,2026-08-22T02:01:57.197598+00:00,77.00,77.0,2026-08-21T14:21:07.044147Z,0.0,0.0,0.01,2026-08-21T14:21:07.100255Z,2026-08-21T14:00:00Z,True
KXHIGHLAX-26AUG20-B83.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,43927.27,3591.52,30812.82,0.0,2026-08-22T02:01:57.197598+00:00,77.00,77.0,2026-08-21T14:21:07.044147Z,0.0,0.0,0.01,2026-08-21T14:21:07.100255Z,2026-08-21T14:00:00Z,True
KXHIGHLAX-26AUG20-B81.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,66297.39,4165.0,39299.44,0.0,2026-08-22T02:01:57.197598+00:00,77.00,77.0,2026-08-21T14:21:07.044147Z,0.0,0.0,0.01,2026-08-21T14:21:07.100255Z,2026-08-21T14:00:00Z,True
KXHIGHLAX-26AUG20-B79.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,94902.49,6837.52,38255.77,0.0,2026-08-22T02:01:57.197598+00:00,77.00,77.0,2026-08-21T14:21:07.044147Z,0.0,0.0,0.01,2026-08-21T14:21:07.100255Z,2026-08-21T14:00:00Z,True
KXHIGHLAX-26AUG20-B77.5,finalized,yes,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.99,208531.48,3535.53,81424.36,0.0,2026-08-22T02:01:57.197598+00:00,77.00,77.0,2026-08-21T14:21:07.044147Z,1.0,0.99,1.0,2026-08-21T14:21:07.100255Z,2026-08-21T14:00:00Z,True
