ticker,status,result,yes_bid,yes_ask,yes_bid_size,yes_ask_size,no_bid,no_ask,last_price,previous_price,volume,volume_24h,open_interest,liquidity,fetched_at_utc,expiration_value,expiration_value_f,settlement_ts,settlement_value,previous_yes_bid,previous_yes_ask,updated_time,occurrence_datetime,can_close_early
KXHIGHAUS-26AUG29-T97,active,,0.03,0.04,600.0,100.0,0.96,0.97,0.04,0.0,1677.54,1000.12,1507.68,0.0,2026-08-29T02:24:24.291723+00:00,,,,,0.0,0.0,2026-08-28T14:00:01.602356Z,2026-08-30T14:00:00Z,True
KXHIGHAUS-26AUG29-T104,active,,0.0,0.01,0.0,5130.33,0.99,1.0,0.01,0.0,356.0,356.0,356.0,0.0,2026-08-29T02:24:24.291723+00:00,,,,,0.0,0.0,2026-08-28T14:00:01.602356Z,2026-08-30T14:00:00Z,True
KXHIGHAUS-26AUG29-B99.5,active,,0.52,0.53,3.0,72.0,0.47,0.48,0.54,0.0,1043.28,1042.28,837.9,0.0,2026-08-29T02:24:24.291723+00:00,,,,,0.0,0.0,2026-08-28T14:00:01.602356Z,2026-08-30T14:00:00Z,True
KXHIGHAUS-26AUG29-B97.5,active,,0.12,0.14,17.0,4.0,0.86,0.88,0.14,0.0,1451.48,517.48,1389.48,0.0,2026-08-29T02:24:24.291723+00:00,,,,,0.0,0.0,2026-08-28T14:00:01.602356Z,2026-08-30T14:00:00Z,True
KXHIGHAUS-26AUG29-B103.5,active,,0.01,0.03,1149.0,11.0,0.97,0.99,0.02,0.0,199.54,199.54,199.54,0.0,2026-08-29T02:24:24.291723+00:00,,,,,0.0,0.0,2026-08-28T14:00:01.602356Z,2026-08-30T14:00:00Z,True
KXHIGHAUS-26AUG29-B101.5,active,,0.35,0.36,20.0,14.05,0.64,0.65,0.36,0.0,1979.08,1979.08,1829.22,0.0,2026-08-29T02:24:24.291723+00:00,,,,,0.0,0.0,2026-08-28T14:00:01.602356Z,2026-08-30T14:00:00Z,True
KXHIGHAUS-26AUG28-T97,active,,0.0,0.01,0.0,64499.1,0.99,1.0,0.01,0.01,4435.32,3914.27,2898.34,0.0,2026-08-29T02:24:24.291723+00:00,,,,,0.01,0.02,2026-08-27T14:00:01.784325Z,2026-08-29T14:00:00Z,True
KXHIGHAUS-26AUG28-T104,active,,0.0,0.01,0.0,2513.42,0.99,1.0,0.01,0.01,2121.61,1840.58,2019.24,0.0,2026-08-29T02:24:24.291723+00:00,,,,,0.01,0.02,2026-08-27T14:00:01.784325Z,2026-08-29T14:00:00Z,True
KXHIGHAUS-26AUG28-B99.5,active,,0.0,0.01,0.0,48432.27,0.99,1.0,0.01,0.25,13322.86,12767.68,6758.68,0.0,2026-08-29T02:24:24.291723+00:00,,,,,0.25,0.26,2026-08-27T14:00:01.784325Z,2026-08-29T14:00:00Z,True
KXHIGHAUS-26AUG28-B97.5,active,,0.0,0.01,0.0,44528.58,0.99,1.0,0.01,0.05,13112.95,12892.82,9584.79,0.0,2026-08-29T02:24:24.291723+00:00,,,,,0.03,0.05,2026-08-27T14:00:01.784325Z,2026-08-29T14:00:00Z,True
KXHIGHAUS-26AUG28-B103.5,active,,0.0,0.01,0.0,9036.54,0.99,1.0,0.01,0.18,11268.67,11104.85,9392.87,0.0,2026-08-29T02:24:24.291723+00:00,,,,,0.17,0.18,2026-08-27T14:00:01.784325Z,2026-08-29T14:00:00Z,True
KXHIGHAUS-26AUG28-B101.5,active,,0.99,1.0,12244.38,0.0,0.0,0.01,0.99,0.52,13201.83,12789.21,7875.34,0.0,2026-08-29T02:24:24.291723+00:00,,,,,0.52,0.53,2026-08-27T14:00:01.784325Z,2026-08-29T14:00:00Z,True
