ticker,status,result,yes_bid,yes_ask,yes_bid_size,yes_ask_size,no_bid,no_ask,last_price,previous_price,volume,volume_24h,open_interest,liquidity,fetched_at_utc,expiration_value,expiration_value_f,settlement_ts,settlement_value,previous_yes_bid,previous_yes_ask,updated_time,occurrence_datetime,can_close_early
KXHIGHLAX-26AUG12-T79,active,,0.09,0.1,536.24,114.38,0.9,0.91,0.1,0.0,19681.52,19653.3,12249.92,0.0,2026-08-12T00:05:59.784247+00:00,,,,,0.0,0.0,2026-08-11T14:00:00.968979Z,2026-08-12T14:00:00Z,True
KXHIGHLAX-26AUG12-T72,active,,0.0,0.01,0.0,14816.27,0.99,1.0,0.01,0.0,1317.59,1317.59,1317.59,0.0,2026-08-12T00:05:59.784247+00:00,,,,,0.0,0.0,2026-08-11T14:00:00.968979Z,2026-08-12T14:00:00Z,True
KXHIGHLAX-26AUG12-B78.5,active,,0.42,0.43,7.0,1.0,0.57,0.58,0.41,0.0,5741.38,5654.7,4515.09,0.0,2026-08-12T00:05:59.784247+00:00,,,,,0.0,0.0,2026-08-11T14:00:00.968979Z,2026-08-12T14:00:00Z,True
KXHIGHLAX-26AUG12-B76.5,active,,0.46,0.47,11.0,58.0,0.53,0.54,0.46,0.0,4032.08,4030.08,3145.9,0.0,2026-08-12T00:05:59.784247+00:00,,,,,0.0,0.0,2026-08-11T14:00:00.968979Z,2026-08-12T14:00:00Z,True
KXHIGHLAX-26AUG12-B74.5,active,,0.03,0.04,314.29,1195.0,0.96,0.97,0.03,0.0,4930.23,4929.23,4205.15,0.0,2026-08-12T00:05:59.784247+00:00,,,,,0.0,0.0,2026-08-11T14:00:00.968979Z,2026-08-12T14:00:00Z,True
KXHIGHLAX-26AUG12-B72.5,active,,0.0,0.01,0.0,12050.57,0.99,1.0,0.01,0.0,3058.29,3058.29,3058.29,0.0,2026-08-12T00:05:59.784247+00:00,,,,,0.0,0.0,2026-08-11T14:00:00.968979Z,2026-08-12T14:00:00Z,True
KXHIGHLAX-26AUG11-T81,active,,0.0,0.01,0.0,223822.17,0.99,1.0,0.01,0.02,365027.35,360849.0,209295.21,0.0,2026-08-12T00:05:59.784247+00:00,,,,,0.01,0.02,2026-08-10T14:00:00.902568Z,2026-08-11T14:00:00Z,True
KXHIGHLAX-26AUG11-T74,active,,0.0,0.01,0.0,196223.4,0.99,1.0,0.01,0.01,2051.51,464.51,2051.51,0.0,2026-08-12T00:05:59.784247+00:00,,,,,0.0,0.01,2026-08-10T14:00:00.902568Z,2026-08-11T14:00:00Z,True
KXHIGHLAX-26AUG11-B80.5,active,,0.99,1.0,126333.62,0.0,0.0,0.01,0.99,0.1,88738.38,84306.53,36087.1,0.0,2026-08-12T00:05:59.784247+00:00,,,,,0.11,0.12,2026-08-10T14:00:00.902568Z,2026-08-11T14:00:00Z,True
KXHIGHLAX-26AUG11-B78.5,active,,0.0,0.01,0.0,246609.08,0.99,1.0,0.01,0.64,102215.18,95176.2,72104.36,0.0,2026-08-12T00:05:59.784247+00:00,,,,,0.62,0.64,2026-08-10T14:00:00.902568Z,2026-08-11T14:00:00Z,True
KXHIGHLAX-26AUG11-B76.5,active,,0.0,0.01,0.0,357849.13,0.99,1.0,0.01,0.26,61482.62,57894.83,42652.61,0.0,2026-08-12T00:05:59.784247+00:00,,,,,0.26,0.27,2026-08-10T14:00:00.902568Z,2026-08-11T14:00:00Z,True
KXHIGHLAX-26AUG11-B74.5,active,,0.0,0.01,0.0,140402.61,0.99,1.0,0.01,0.01,7696.35,2878.25,7696.35,0.0,2026-08-12T00:05:59.784247+00:00,,,,,0.0,0.01,2026-08-10T14:00:00.902568Z,2026-08-11T14:00:00Z,True
KXHIGHLAX-26AUG10-T81,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,186463.42,8809.6,133420.38,0.0,2026-08-12T00:05:59.784247+00:00,79.00,79.0,2026-08-11T11:31:29.932201Z,0.0,0.0,0.01,2026-08-11T11:31:29.972186Z,2026-08-10T14:00:00Z,True
KXHIGHLAX-26AUG10-T74,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,1769.59,93.51,1769.59,0.0,2026-08-12T00:05:59.784247+00:00,79.00,79.0,2026-08-11T11:31:29.932201Z,0.0,0.0,0.01,2026-08-11T11:31:29.972186Z,2026-08-10T14:00:00Z,True
KXHIGHLAX-26AUG10-B80.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,124854.91,11267.89,43914.05,0.0,2026-08-12T00:05:59.784247+00:00,79.00,79.0,2026-08-11T11:31:29.932201Z,0.0,0.0,0.01,2026-08-11T11:31:29.972186Z,2026-08-10T14:00:00Z,True
KXHIGHLAX-26AUG10-B78.5,finalized,yes,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.99,118696.58,1795.74,35348.51,0.0,2026-08-12T00:05:59.784247+00:00,79.00,79.0,2026-08-11T11:31:29.932201Z,1.0,0.99,1.0,2026-08-11T11:31:29.972186Z,2026-08-10T14:00:00Z,True
KXHIGHLAX-26AUG10-B76.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,38339.77,1153.08,29061.84,0.0,2026-08-12T00:05:59.784247+00:00,79.00,79.0,2026-08-11T11:31:29.932201Z,0.0,0.0,0.01,2026-08-11T11:31:29.972186Z,2026-08-10T14:00:00Z,True
KXHIGHLAX-26AUG10-B74.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,11039.11,2967.04,10964.11,0.0,2026-08-12T00:05:59.784247+00:00,79.00,79.0,2026-08-11T11:31:29.932201Z,0.0,0.0,0.01,2026-08-11T11:31:29.972186Z,2026-08-10T14:00:00Z,True
KXHIGHLAX-26AUG09-T82,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,347303.12,0.0,248008.83,0.0,2026-08-12T00:05:59.784247+00:00,80.00,80.0,2026-08-10T11:31:15.469236Z,0.0,0.0,1.0,2026-08-10T11:31:15.527795Z,2026-08-09T14:00:00Z,True
KXHIGHLAX-26AUG09-T75,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,5638.62,0.0,5487.62,0.0,2026-08-12T00:05:59.784247+00:00,80.00,80.0,2026-08-10T11:31:15.469236Z,0.0,0.0,1.0,2026-08-10T11:31:15.527795Z,2026-08-09T14:00:00Z,True
KXHIGHLAX-26AUG09-B81.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,173457.27,0.0,87405.83,0.0,2026-08-12T00:05:59.784247+00:00,80.00,80.0,2026-08-10T11:31:15.469236Z,0.0,0.0,1.0,2026-08-10T11:31:15.527795Z,2026-08-09T14:00:00Z,True
KXHIGHLAX-26AUG09-B79.5,finalized,yes,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.99,109091.26,0.0,46550.55,0.0,2026-08-12T00:05:59.784247+00:00,80.00,80.0,2026-08-10T11:31:15.469236Z,1.0,0.0,1.0,2026-08-10T11:31:15.527795Z,2026-08-09T14:00:00Z,True
KXHIGHLAX-26AUG09-B77.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,124457.57,0.0,66054.11,0.0,2026-08-12T00:05:59.784247+00:00,80.00,80.0,2026-08-10T11:31:15.469236Z,0.0,0.0,1.0,2026-08-10T11:31:15.527795Z,2026-08-09T14:00:00Z,True
KXHIGHLAX-26AUG09-B75.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,17223.58,0.0,17147.58,0.0,2026-08-12T00:05:59.784247+00:00,80.00,80.0,2026-08-10T11:31:15.469236Z,0.0,0.0,1.0,2026-08-10T11:31:15.527795Z,2026-08-09T14:00:00Z,True
KXHIGHLAX-26AUG08-T81,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,149601.23,0.0,109859.88,0.0,2026-08-12T00:05:59.784247+00:00,79.00,79.0,2026-08-09T11:31:25.466118Z,0.0,0.0,1.0,2026-08-09T11:31:25.519815Z,2026-08-08T14:00:00Z,True
KXHIGHLAX-26AUG08-T74,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,2865.9,0.0,2859.9,0.0,2026-08-12T00:05:59.784247+00:00,79.00,79.0,2026-08-09T11:31:25.466118Z,0.0,0.0,1.0,2026-08-09T11:31:25.519815Z,2026-08-08T14:00:00Z,True
KXHIGHLAX-26AUG08-B80.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,80964.91,0.0,27269.41,0.0,2026-08-12T00:05:59.784247+00:00,79.00,79.0,2026-08-09T11:31:25.466118Z,0.0,0.0,1.0,2026-08-09T11:31:25.519815Z,2026-08-08T14:00:00Z,True
KXHIGHLAX-26AUG08-B78.5,finalized,yes,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.99,84077.37,0.0,32620.79,0.0,2026-08-12T00:05:59.784247+00:00,79.00,79.0,2026-08-09T11:31:25.466118Z,1.0,0.0,1.0,2026-08-09T11:31:25.519815Z,2026-08-08T14:00:00Z,True
KXHIGHLAX-26AUG08-B76.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,63492.61,0.0,54576.92,0.0,2026-08-12T00:05:59.784247+00:00,79.00,79.0,2026-08-09T11:31:25.466118Z,0.0,0.0,1.0,2026-08-09T11:31:25.519815Z,2026-08-08T14:00:00Z,True
KXHIGHLAX-26AUG08-B74.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,11997.62,0.0,10338.29,0.0,2026-08-12T00:05:59.784247+00:00,79.00,79.0,2026-08-09T11:31:25.466118Z,0.0,0.0,1.0,2026-08-09T11:31:25.519815Z,2026-08-08T14:00:00Z,True
KXHIGHLAX-26AUG07-T82,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,197977.39,0.0,185649.9,0.0,2026-08-12T00:05:59.784247+00:00,80.00,80.0,2026-08-08T11:31:15.470036Z,0.0,0.0,1.0,2026-08-08T11:31:15.497749Z,2026-08-07T14:00:00Z,True
KXHIGHLAX-26AUG07-T75,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,4641.41,0.0,4641.41,0.0,2026-08-12T00:05:59.784247+00:00,80.00,80.0,2026-08-08T11:31:15.470036Z,0.0,0.0,1.0,2026-08-08T11:31:15.497749Z,2026-08-07T14:00:00Z,True
KXHIGHLAX-26AUG07-B81.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,143302.17,0.0,76444.03,0.0,2026-08-12T00:05:59.784247+00:00,80.00,80.0,2026-08-08T11:31:15.470036Z,0.0,0.0,1.0,2026-08-08T11:31:15.497749Z,2026-08-07T14:00:00Z,True
KXHIGHLAX-26AUG07-B79.5,finalized,yes,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.99,107003.51,0.0,58309.31,0.0,2026-08-12T00:05:59.784247+00:00,80.00,80.0,2026-08-08T11:31:15.470036Z,1.0,0.0,1.0,2026-08-08T11:31:15.497749Z,2026-08-07T14:00:00Z,True
KXHIGHLAX-26AUG07-B77.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,95639.3,0.0,37290.58,0.0,2026-08-12T00:05:59.784247+00:00,80.00,80.0,2026-08-08T11:31:15.470036Z,0.0,0.0,1.0,2026-08-08T11:31:15.497749Z,2026-08-07T14:00:00Z,True
KXHIGHLAX-26AUG07-B75.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,22955.71,0.0,19991.75,0.0,2026-08-12T00:05:59.784247+00:00,80.00,80.0,2026-08-08T11:31:15.470036Z,0.0,0.0,1.0,2026-08-08T11:31:15.497749Z,2026-08-07T14:00:00Z,True
KXHIGHLAX-26AUG06-T83,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,123707.67,0.0,123702.4,0.0,2026-08-12T00:05:59.784247+00:00,78.00,78.0,2026-08-07T11:31:15.534693Z,0.0,0.0,1.0,2026-08-07T11:31:15.670171Z,2026-08-06T14:00:00Z,True
KXHIGHLAX-26AUG06-T76,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,12414.51,0.0,12384.51,0.0,2026-08-12T00:05:59.784247+00:00,78.00,78.0,2026-08-07T11:31:15.534693Z,0.0,0.0,1.0,2026-08-07T11:31:15.670171Z,2026-08-06T14:00:00Z,True
KXHIGHLAX-26AUG06-B82.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,33089.2,0.0,29421.74,0.0,2026-08-12T00:05:59.784247+00:00,78.00,78.0,2026-08-07T11:31:15.534693Z,0.0,0.0,1.0,2026-08-07T11:31:15.670171Z,2026-08-06T14:00:00Z,True
KXHIGHLAX-26AUG06-B80.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,72411.82,0.0,50479.56,0.0,2026-08-12T00:05:59.784247+00:00,78.00,78.0,2026-08-07T11:31:15.534693Z,0.0,0.0,1.0,2026-08-07T11:31:15.670171Z,2026-08-06T14:00:00Z,True
KXHIGHLAX-26AUG06-B78.5,finalized,yes,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.99,61737.99,0.0,30706.06,0.0,2026-08-12T00:05:59.784247+00:00,78.00,78.0,2026-08-07T11:31:15.534693Z,1.0,0.0,1.0,2026-08-07T11:31:15.670171Z,2026-08-06T14:00:00Z,True
KXHIGHLAX-26AUG06-B76.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,135133.71,0.0,68699.8,0.0,2026-08-12T00:05:59.784247+00:00,78.00,78.0,2026-08-07T11:31:15.534693Z,0.0,0.0,1.0,2026-08-07T11:31:15.670171Z,2026-08-06T14:00:00Z,True
KXHIGHLAX-26AUG05-T82,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,76404.18,0.0,69590.51,0.0,2026-08-12T00:05:59.784247+00:00,77.00,77.0,2026-08-06T11:31:11.720822Z,0.0,0.0,0.01,2026-08-06T11:31:11.74486Z,2026-08-05T14:00:00Z,True
KXHIGHLAX-26AUG05-T75,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,21488.17,0.0,19901.45,0.0,2026-08-12T00:05:59.784247+00:00,77.00,77.0,2026-08-06T11:31:11.720822Z,0.0,0.0,0.01,2026-08-06T11:31:11.74486Z,2026-08-05T14:00:00Z,True
KXHIGHLAX-26AUG05-B81.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,27005.79,0.0,23852.91,0.0,2026-08-12T00:05:59.784247+00:00,77.00,77.0,2026-08-06T11:31:11.720822Z,0.0,0.0,0.01,2026-08-06T11:31:11.74486Z,2026-08-05T14:00:00Z,True
KXHIGHLAX-26AUG05-B79.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,96119.08,0.0,60174.19,0.0,2026-08-12T00:05:59.784247+00:00,77.00,77.0,2026-08-06T11:31:11.720822Z,0.0,0.0,0.01,2026-08-06T11:31:11.74486Z,2026-08-05T14:00:00Z,True
KXHIGHLAX-26AUG05-B77.5,finalized,yes,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.99,56237.43,0.0,35772.02,0.0,2026-08-12T00:05:59.784247+00:00,77.00,77.0,2026-08-06T11:31:11.720822Z,1.0,0.99,1.0,2026-08-06T11:31:11.74486Z,2026-08-05T14:00:00Z,True
KXHIGHLAX-26AUG05-B75.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,65771.91,0.0,39432.8,0.0,2026-08-12T00:05:59.784247+00:00,77.00,77.0,2026-08-06T11:31:11.720822Z,0.0,0.0,0.01,2026-08-06T11:31:11.74486Z,2026-08-05T14:00:00Z,True
KXHIGHLAX-26AUG04-T82,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,167460.93,0.0,166806.65,0.0,2026-08-12T00:05:59.784247+00:00,78.00,78.0,2026-08-05T11:31:20.88627Z,0.0,0.0,1.0,2026-08-05T11:31:20.93509Z,2026-08-04T14:00:00Z,True
KXHIGHLAX-26AUG04-T75,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,40350.03,0.0,39575.03,0.0,2026-08-12T00:05:59.784247+00:00,78.00,78.0,2026-08-05T11:31:20.88627Z,0.0,0.0,1.0,2026-08-05T11:31:20.93509Z,2026-08-04T14:00:00Z,True
KXHIGHLAX-26AUG04-B81.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,66612.06,0.0,59408.7,0.0,2026-08-12T00:05:59.784247+00:00,78.00,78.0,2026-08-05T11:31:20.88627Z,0.0,0.0,1.0,2026-08-05T11:31:20.93509Z,2026-08-04T14:00:00Z,True
KXHIGHLAX-26AUG04-B79.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,150038.56,0.0,69481.3,0.0,2026-08-12T00:05:59.784247+00:00,78.00,78.0,2026-08-05T11:31:20.88627Z,0.0,0.0,1.0,2026-08-05T11:31:20.93509Z,2026-08-04T14:00:00Z,True
KXHIGHLAX-26AUG04-B77.5,finalized,yes,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.99,83329.63,0.0,31887.74,0.0,2026-08-12T00:05:59.784247+00:00,78.00,78.0,2026-08-05T11:31:20.88627Z,1.0,0.0,1.0,2026-08-05T11:31:20.93509Z,2026-08-04T14:00:00Z,True
KXHIGHLAX-26AUG04-B75.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,95454.61,0.0,60602.77,0.0,2026-08-12T00:05:59.784247+00:00,78.00,78.0,2026-08-05T11:31:20.88627Z,0.0,0.0,1.0,2026-08-05T11:31:20.93509Z,2026-08-04T14:00:00Z,True
KXHIGHLAX-26AUG03-T83,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,152590.05,0.0,150768.71,0.0,2026-08-12T00:05:59.784247+00:00,78.00,78.0,2026-08-04T11:31:20.939179Z,0.0,0.0,1.0,2026-08-04T11:31:20.983591Z,2026-08-03T14:00:00Z,True
KXHIGHLAX-26AUG03-T76,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,63002.58,0.0,62923.58,0.0,2026-08-12T00:05:59.784247+00:00,78.00,78.0,2026-08-04T11:31:20.939179Z,0.0,0.0,1.0,2026-08-04T11:31:20.983591Z,2026-08-03T14:00:00Z,True
KXHIGHLAX-26AUG03-B82.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,31390.15,0.0,26968.73,0.0,2026-08-12T00:05:59.784247+00:00,78.00,78.0,2026-08-04T11:31:20.939179Z,0.0,0.0,1.0,2026-08-04T11:31:20.983591Z,2026-08-03T14:00:00Z,True
KXHIGHLAX-26AUG03-B80.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,77031.66,0.0,44933.27,0.0,2026-08-12T00:05:59.784247+00:00,78.00,78.0,2026-08-04T11:31:20.939179Z,0.0,0.0,1.0,2026-08-04T11:31:20.983591Z,2026-08-03T14:00:00Z,True
KXHIGHLAX-26AUG03-B78.5,finalized,yes,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.99,84554.91,0.0,44265.93,0.0,2026-08-12T00:05:59.784247+00:00,78.00,78.0,2026-08-04T11:31:20.939179Z,1.0,0.0,1.0,2026-08-04T11:31:20.983591Z,2026-08-03T14:00:00Z,True
KXHIGHLAX-26AUG03-B76.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,76785.08,0.0,40797.04,0.0,2026-08-12T00:05:59.784247+00:00,78.00,78.0,2026-08-04T11:31:20.939179Z,0.0,0.0,1.0,2026-08-04T11:31:20.983591Z,2026-08-03T14:00:00Z,True
