ticker,status,result,yes_bid,yes_ask,yes_bid_size,yes_ask_size,no_bid,no_ask,last_price,previous_price,volume,volume_24h,open_interest,liquidity,fetched_at_utc,expiration_value,expiration_value_f,settlement_ts,settlement_value,previous_yes_bid,previous_yes_ask,updated_time,occurrence_datetime,can_close_early
KXHIGHLAX-26AUG07-T82,active,,0.0,0.01,0.0,5077.41,0.99,1.0,0.01,0.0,14512.95,14512.95,14437.95,0.0,2026-08-07T00:20:31.368288+00:00,,,,,0.0,0.0,2026-08-06T14:00:01.078314Z,2026-08-07T14:00:00Z,True
KXHIGHLAX-26AUG07-T75,active,,0.0,0.01,0.0,32780.54,0.99,1.0,0.01,0.0,1001.0,1001.0,1001.0,0.0,2026-08-07T00:20:31.368288+00:00,,,,,0.0,0.0,2026-08-06T14:00:01.078314Z,2026-08-07T14:00:00Z,True
KXHIGHLAX-26AUG07-B81.5,active,,0.03,0.04,191.3,473.0,0.96,0.97,0.04,0.0,4272.08,3986.28,3653.36,0.0,2026-08-07T00:20:31.368288+00:00,,,,,0.0,0.0,2026-08-06T14:00:01.078314Z,2026-08-07T14:00:00Z,True
KXHIGHLAX-26AUG07-B79.5,active,,0.48,0.49,30.1,328.9,0.51,0.52,0.49,0.0,5238.96,5208.06,3641.24,0.0,2026-08-07T00:20:31.368288+00:00,,,,,0.0,0.0,2026-08-06T14:00:01.078314Z,2026-08-07T14:00:00Z,True
KXHIGHLAX-26AUG07-B77.5,active,,0.51,0.52,114.42,132.0,0.48,0.49,0.5,0.0,9035.97,8737.58,6691.02,0.0,2026-08-07T00:20:31.368288+00:00,,,,,0.0,0.0,2026-08-06T14:00:01.078314Z,2026-08-07T14:00:00Z,True
KXHIGHLAX-26AUG07-B75.5,active,,0.01,0.02,1427.49,5.11,0.98,0.99,0.02,0.0,4057.0,3814.0,3470.53,0.0,2026-08-07T00:20:31.368288+00:00,,,,,0.0,0.0,2026-08-06T14:00:01.078314Z,2026-08-07T14:00:00Z,True
KXHIGHLAX-26AUG06-T83,active,,0.0,0.01,0.0,210796.84,0.99,1.0,0.01,0.02,113762.81,113708.27,113757.54,0.0,2026-08-07T00:20:31.368288+00:00,,,,,0.01,0.02,2026-08-05T23:53:05.129776Z,2026-08-06T14:00:00Z,True
KXHIGHLAX-26AUG06-T76,active,,0.0,0.01,0.0,178190.69,0.99,1.0,0.01,0.03,9201.87,9195.87,9171.87,0.0,2026-08-07T00:20:31.368288+00:00,,,,,0.02,0.03,2026-08-05T23:53:05.129776Z,2026-08-06T14:00:00Z,True
KXHIGHLAX-26AUG06-B82.5,active,,0.0,0.01,0.0,107022.82,0.99,1.0,0.01,0.02,32462.1,32347.1,28940.11,0.0,2026-08-07T00:20:31.368288+00:00,,,,,0.02,0.03,2026-08-05T23:53:05.129776Z,2026-08-06T14:00:00Z,True
KXHIGHLAX-26AUG06-B80.5,active,,0.0,0.01,0.0,153483.64,0.99,1.0,0.01,0.18,68806.38,68569.81,46874.12,0.0,2026-08-07T00:20:31.368288+00:00,,,,,0.17,0.18,2026-08-05T23:53:05.129776Z,2026-08-06T14:00:00Z,True
KXHIGHLAX-26AUG06-B78.5,active,,0.99,1.0,117415.58,0.0,0.0,0.01,0.99,0.51,60453.89,60282.65,29644.37,0.0,2026-08-07T00:20:31.368288+00:00,,,,,0.51,0.52,2026-08-05T23:53:05.129776Z,2026-08-06T14:00:00Z,True
KXHIGHLAX-26AUG06-B76.5,active,,0.0,0.01,0.0,265900.17,0.99,1.0,0.01,0.23,130813.16,130497.16,64386.57,0.0,2026-08-07T00:20:31.368288+00:00,,,,,0.23,0.24,2026-08-05T23:53:05.129776Z,2026-08-06T14:00:00Z,True
KXHIGHLAX-26AUG05-T82,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,76404.18,11002.36,69590.51,0.0,2026-08-07T00:20:31.368288+00:00,77.00,77.0,2026-08-06T11:31:11.720822Z,0.0,0.0,0.01,2026-08-06T11:31:11.74486Z,2026-08-05T14:00:00Z,True
KXHIGHLAX-26AUG05-T75,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,21488.17,93.51,19901.45,0.0,2026-08-07T00:20:31.368288+00:00,77.00,77.0,2026-08-06T11:31:11.720822Z,0.0,0.0,0.01,2026-08-06T11:31:11.74486Z,2026-08-05T14:00:00Z,True
KXHIGHLAX-26AUG05-B81.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,27005.79,2969.67,23852.91,0.0,2026-08-07T00:20:31.368288+00:00,77.00,77.0,2026-08-06T11:31:11.720822Z,0.0,0.0,0.01,2026-08-06T11:31:11.74486Z,2026-08-05T14:00:00Z,True
KXHIGHLAX-26AUG05-B79.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,96119.08,4540.32,60174.19,0.0,2026-08-07T00:20:31.368288+00:00,77.00,77.0,2026-08-06T11:31:11.720822Z,0.0,0.0,0.01,2026-08-06T11:31:11.74486Z,2026-08-05T14:00:00Z,True
