ticker,status,result,yes_bid,yes_ask,yes_bid_size,yes_ask_size,no_bid,no_ask,last_price,previous_price,volume,volume_24h,open_interest,liquidity,fetched_at_utc,expiration_value,expiration_value_f,settlement_ts,settlement_value,previous_yes_bid,previous_yes_ask,updated_time,occurrence_datetime,can_close_early
KXHIGHAUS-26AUG04-T97,active,,0.02,0.03,34.58,1.11,0.97,0.98,0.03,0.0,325.92,325.92,325.92,0.0,2026-08-03T20:47:29.428490+00:00,,,,,,,,,
KXHIGHAUS-26AUG04-T104,active,,0.0,0.02,0.0,699.0,0.98,1.0,0.01,0.0,967.35,967.35,966.35,0.0,2026-08-03T20:47:29.428490+00:00,,,,,,,,,
KXHIGHAUS-26AUG04-B99.5,active,,0.46,0.49,6.11,24.16,0.51,0.54,0.49,0.0,510.81,500.81,507.91,0.0,2026-08-03T20:47:29.428490+00:00,,,,,,,,,
KXHIGHAUS-26AUG04-B97.5,active,,0.12,0.14,21.18,100.0,0.86,0.88,0.15,0.0,267.32,267.32,264.32,0.0,2026-08-03T20:47:29.428490+00:00,,,,,,,,,
KXHIGHAUS-26AUG04-B103.5,active,,0.03,0.04,99.73,20.43,0.96,0.97,0.03,0.0,194.62,194.62,193.62,0.0,2026-08-03T20:47:29.428490+00:00,,,,,,,,,
KXHIGHAUS-26AUG04-B101.5,active,,0.32,0.34,6.81,13.0,0.66,0.68,0.35,0.0,961.13,961.13,577.95,0.0,2026-08-03T20:47:29.428490+00:00,,,,,,,,,
KXHIGHAUS-26AUG03-T107,active,,0.0,0.01,0.0,22795.96,0.99,1.0,0.01,0.01,1808.83,1329.83,1808.83,0.0,2026-08-03T20:47:29.428490+00:00,,,,,,,,,
KXHIGHAUS-26AUG03-T100,active,,0.0,0.01,0.0,143012.23,0.99,1.0,0.01,0.21,31842.37,31115.14,27287.45,0.0,2026-08-03T20:47:29.428490+00:00,,,,,,,,,
KXHIGHAUS-26AUG03-B106.5,active,,0.0,0.01,0.0,9267.95,0.99,1.0,0.01,0.01,2223.83,1449.83,2223.83,0.0,2026-08-03T20:47:29.428490+00:00,,,,,,,,,
KXHIGHAUS-26AUG03-B104.5,active,,0.03,0.07,1.0,9.5,0.93,0.97,0.04,0.07,5739.81,5620.05,4400.59,0.0,2026-08-03T20:47:29.428490+00:00,,,,,,,,,
KXHIGHAUS-26AUG03-B102.5,active,,0.94,0.96,1.33,63.16,0.04,0.06,0.97,0.32,16442.43,15670.53,8845.95,0.0,2026-08-03T20:47:29.428490+00:00,,,,,,,,,
KXHIGHAUS-26AUG03-B100.5,active,,0.0,0.01,0.0,98797.69,0.99,1.0,0.01,0.55,17755.28,16679.62,12314.77,0.0,2026-08-03T20:47:29.428490+00:00,,,,,,,,,
KXHIGHAUS-26AUG02-T99,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,10937.69,2368.22,8445.72,0.0,2026-08-03T20:47:29.428490+00:00,,,,,,,,,
