ticker,status,result,yes_bid,yes_ask,yes_bid_size,yes_ask_size,no_bid,no_ask,last_price,previous_price,volume,volume_24h,open_interest,liquidity,fetched_at_utc,expiration_value,expiration_value_f,settlement_ts,settlement_value,previous_yes_bid,previous_yes_ask,updated_time,occurrence_datetime,can_close_early
KXHIGHTATL-26AUG17-T95,active,,0.01,0.02,268.09,8.0,0.98,0.99,0.01,0.0,535.91,535.91,535.91,0.0,2026-08-17T02:02:03.375439+00:00,,,,,0.0,0.0,2026-08-16T14:00:00.973924Z,2026-08-18T14:00:00Z,True
KXHIGHTATL-26AUG17-T102,active,,0.04,0.05,4.03,6.0,0.95,0.96,0.04,0.0,147.97,147.97,139.97,0.0,2026-08-17T02:02:03.375439+00:00,,,,,0.0,0.0,2026-08-16T14:00:00.973924Z,2026-08-18T14:00:00Z,True
KXHIGHTATL-26AUG17-B99.5,active,,0.46,0.47,1.0,115.0,0.53,0.54,0.47,0.0,1928.67,1928.67,1699.46,0.0,2026-08-17T02:02:03.375439+00:00,,,,,0.0,0.0,2026-08-16T14:00:00.973924Z,2026-08-18T14:00:00Z,True
KXHIGHTATL-26AUG17-B97.5,active,,0.32,0.34,16.0,19.0,0.66,0.68,0.34,0.0,1054.12,1054.12,1024.12,0.0,2026-08-17T02:02:03.375439+00:00,,,,,0.0,0.0,2026-08-16T14:00:00.973924Z,2026-08-18T14:00:00Z,True
KXHIGHTATL-26AUG17-B95.5,active,,0.05,0.06,16.08,6.0,0.94,0.95,0.07,0.0,669.77,669.77,494.55,0.0,2026-08-17T02:02:03.375439+00:00,,,,,0.0,0.0,2026-08-16T14:00:00.973924Z,2026-08-18T14:00:00Z,True
KXHIGHTATL-26AUG17-B101.5,active,,0.15,0.17,4.01,1.0,0.83,0.85,0.18,0.0,1315.01,1315.01,1200.1,0.0,2026-08-17T02:02:03.375439+00:00,,,,,0.0,0.0,2026-08-16T14:00:00.973924Z,2026-08-18T14:00:00Z,True
KXHIGHTATL-26AUG16-T94,active,,0.0,0.01,0.0,152649.24,0.99,1.0,0.01,0.02,6363.72,6152.72,6292.22,0.0,2026-08-17T02:02:03.375439+00:00,,,,,0.02,0.03,2026-08-15T14:00:01.051231Z,2026-08-17T14:00:00Z,True
KXHIGHTATL-26AUG16-T101,active,,0.0,0.01,0.0,18147.95,0.99,1.0,0.01,0.04,1033.22,926.22,1004.01,0.0,2026-08-17T02:02:03.375439+00:00,,,,,0.02,0.04,2026-08-15T14:00:01.051231Z,2026-08-17T14:00:00Z,True
KXHIGHTATL-26AUG16-B98.5,active,,0.0,0.01,0.0,11108.12,0.99,1.0,0.01,0.33,5150.58,4721.4,3018.21,0.0,2026-08-17T02:02:03.375439+00:00,,,,,0.26,0.33,2026-08-15T14:00:01.051231Z,2026-08-17T14:00:00Z,True
KXHIGHTATL-26AUG16-B96.5,active,,0.99,1.0,10806.23,0.0,0.0,0.01,0.99,0.54,6665.82,6309.52,4860.06,0.0,2026-08-17T02:02:03.375439+00:00,,,,,0.51,0.52,2026-08-15T14:00:01.051231Z,2026-08-17T14:00:00Z,True
KXHIGHTATL-26AUG16-B94.5,active,,0.0,0.01,0.0,142127.49,0.99,1.0,0.01,0.12,10918.95,10470.6,8761.05,0.0,2026-08-17T02:02:03.375439+00:00,,,,,0.1,0.12,2026-08-15T14:00:01.051231Z,2026-08-17T14:00:00Z,True
KXHIGHTATL-26AUG16-B100.5,active,,0.0,0.01,0.0,11730.46,0.99,1.0,0.01,0.07,1260.89,1146.54,1008.89,0.0,2026-08-17T02:02:03.375439+00:00,,,,,0.05,0.08,2026-08-15T14:00:01.051231Z,2026-08-17T14:00:00Z,True
KXHIGHTATL-26AUG15-T93,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,2722.7,33.0,2397.1,0.0,2026-08-17T02:02:03.375439+00:00,96.00,96.0,2026-08-16T16:15:02.360453Z,0.0,0.0,0.01,2026-08-16T16:15:02.415102Z,2026-08-16T14:41:26Z,True
KXHIGHTATL-26AUG15-T100,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,564.36,0.0,526.36,0.0,2026-08-17T02:02:03.375439+00:00,96.00,96.0,2026-08-16T16:15:02.360453Z,0.0,0.0,0.01,2026-08-16T16:15:02.415102Z,2026-08-16T14:41:26Z,True
KXHIGHTATL-26AUG15-B99.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,1190.51,0.0,922.38,0.0,2026-08-17T02:02:03.375439+00:00,96.00,96.0,2026-08-16T16:15:02.360453Z,0.0,0.0,0.01,2026-08-16T16:15:02.415102Z,2026-08-16T14:41:26Z,True
