ticker,status,result,yes_bid,yes_ask,yes_bid_size,yes_ask_size,no_bid,no_ask,last_price,previous_price,volume,volume_24h,open_interest,liquidity,fetched_at_utc,expiration_value,expiration_value_f,settlement_ts,settlement_value,previous_yes_bid,previous_yes_ask,updated_time,occurrence_datetime,can_close_early
KXHIGHMIA-26AUG18-T93,active,,0.0,0.01,0.0,24984.0,0.99,1.0,0.01,0.0,713.05,713.05,650.0,0.0,2026-08-18T01:57:59.973491+00:00,,,,,0.0,0.0,2026-08-17T14:00:01.593671Z,2026-08-19T14:00:00Z,True
KXHIGHMIA-26AUG18-T100,active,,0.01,0.02,872.0,9.0,0.98,0.99,0.02,0.0,3089.08,3089.08,2684.44,0.0,2026-08-18T01:57:59.973491+00:00,,,,,0.0,0.0,2026-08-17T14:00:01.593671Z,2026-08-19T14:00:00Z,True
KXHIGHMIA-26AUG18-B99.5,active,,0.3,0.31,184.0,101.04,0.69,0.7,0.3,0.0,2543.36,2543.36,2094.11,0.0,2026-08-18T01:57:59.973491+00:00,,,,,0.0,0.0,2026-08-17T14:00:01.593671Z,2026-08-19T14:00:00Z,True
KXHIGHMIA-26AUG18-B97.5,active,,0.41,0.43,11.78,132.82,0.57,0.59,0.42,0.0,2389.69,2378.25,1797.39,0.0,2026-08-18T01:57:59.973491+00:00,,,,,0.0,0.0,2026-08-17T14:00:01.593671Z,2026-08-19T14:00:00Z,True
KXHIGHMIA-26AUG18-B95.5,active,,0.18,0.2,101.0,194.93,0.8,0.82,0.2,0.0,2149.97,2149.97,1932.75,0.0,2026-08-18T01:57:59.973491+00:00,,,,,0.0,0.0,2026-08-17T14:00:01.593671Z,2026-08-19T14:00:00Z,True
KXHIGHMIA-26AUG18-B93.5,active,,0.03,0.04,62.0,112.0,0.96,0.97,0.04,0.0,799.03,799.03,611.42,0.0,2026-08-18T01:57:59.973491+00:00,,,,,0.0,0.0,2026-08-17T14:00:01.593671Z,2026-08-19T14:00:00Z,True
KXHIGHMIA-26AUG17-T97,active,,0.0,0.01,0.0,56899.29,0.99,1.0,0.01,0.09,21441.05,19165.32,15403.25,0.0,2026-08-18T01:57:59.973491+00:00,,,,,0.08,0.11,2026-08-16T14:00:00.929336Z,2026-08-18T14:00:00Z,True
KXHIGHMIA-26AUG17-T90,active,,0.0,0.01,0.0,154977.07,0.99,1.0,0.01,0.01,3235.88,2645.88,3226.88,0.0,2026-08-18T01:57:59.973491+00:00,,,,,0.0,0.01,2026-08-16T14:00:00.929336Z,2026-08-18T14:00:00Z,True
KXHIGHMIA-26AUG17-B96.5,active,,0.0,0.01,0.0,15020.9,0.99,1.0,0.01,0.58,37429.23,33833.06,19038.36,0.0,2026-08-18T01:57:59.973491+00:00,,,,,0.55,0.58,2026-08-16T14:00:00.929336Z,2026-08-18T14:00:00Z,True
KXHIGHMIA-26AUG17-B94.5,active,,0.99,1.0,18354.73,0.0,0.0,0.01,0.99,0.32,38272.79,36531.24,17669.19,0.0,2026-08-18T01:57:59.973491+00:00,,,,,0.31,0.32,2026-08-16T14:00:00.929336Z,2026-08-18T14:00:00Z,True
KXHIGHMIA-26AUG17-B92.5,active,,0.0,0.01,0.0,179056.68,0.99,1.0,0.01,0.06,16790.4,15732.15,12920.09,0.0,2026-08-18T01:57:59.973491+00:00,,,,,0.06,0.07,2026-08-16T14:00:00.929336Z,2026-08-18T14:00:00Z,True
KXHIGHMIA-26AUG17-B90.5,active,,0.0,0.01,0.0,167133.38,0.99,1.0,0.01,0.01,7485.18,6744.5,7462.18,0.0,2026-08-18T01:57:59.973491+00:00,,,,,0.01,0.02,2026-08-16T14:00:00.929336Z,2026-08-18T14:00:00Z,True
KXHIGHMIA-26AUG16-T96,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,7829.34,413.0,6331.98,0.0,2026-08-18T01:57:59.973491+00:00,94.00,94.0,2026-08-17T16:26:42.300146Z,0.0,0.0,0.01,2026-08-17T16:26:42.318371Z,2026-08-17T14:00:00Z,True
KXHIGHMIA-26AUG16-T89,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,1362.55,0.0,1362.55,0.0,2026-08-18T01:57:59.973491+00:00,94.00,94.0,2026-08-17T16:26:42.300146Z,0.0,0.0,0.01,2026-08-17T16:26:42.318371Z,2026-08-17T14:00:00Z,True
KXHIGHMIA-26AUG16-B95.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,47051.87,93.51,27103.87,0.0,2026-08-18T01:57:59.973491+00:00,94.00,94.0,2026-08-17T16:26:42.300146Z,0.0,0.0,0.01,2026-08-17T16:26:42.318371Z,2026-08-17T14:00:00Z,True
KXHIGHMIA-26AUG16-B93.5,finalized,yes,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.99,48620.27,856.76,30284.67,0.0,2026-08-18T01:57:59.973491+00:00,94.00,94.0,2026-08-17T16:26:42.300146Z,1.0,0.99,1.0,2026-08-17T16:26:42.318371Z,2026-08-17T14:00:00Z,True
KXHIGHMIA-26AUG16-B91.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,25696.51,734.77,20897.75,0.0,2026-08-18T01:57:59.973491+00:00,94.00,94.0,2026-08-17T16:26:42.300146Z,0.0,0.0,0.01,2026-08-17T16:26:42.318371Z,2026-08-17T14:00:00Z,True
KXHIGHMIA-26AUG16-B89.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,9486.38,760.1,8995.45,0.0,2026-08-18T01:57:59.973491+00:00,94.00,94.0,2026-08-17T16:26:42.300146Z,0.0,0.0,0.01,2026-08-17T16:26:42.318371Z,2026-08-17T14:00:00Z,True
KXHIGHMIA-26AUG15-T95,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,14888.95,0.0,10333.53,0.0,2026-08-18T01:57:59.973491+00:00,93.00,93.0,2026-08-16T16:26:32.351205Z,0.0,0.0,1.0,2026-08-16T16:26:32.389686Z,2026-08-16T14:40:28Z,True
KXHIGHMIA-26AUG15-T88,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,1768.51,0.0,1768.51,0.0,2026-08-18T01:57:59.973491+00:00,93.00,93.0,2026-08-16T16:26:32.351205Z,0.0,0.0,1.0,2026-08-16T16:26:32.389686Z,2026-08-16T14:40:28Z,True
KXHIGHMIA-26AUG15-B94.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,44008.72,0.0,23153.64,0.0,2026-08-18T01:57:59.973491+00:00,93.00,93.0,2026-08-16T16:26:32.351205Z,0.0,0.0,1.0,2026-08-16T16:26:32.389686Z,2026-08-16T14:40:28Z,True
KXHIGHMIA-26AUG15-B92.5,finalized,yes,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.99,42019.5,0.0,24603.15,0.0,2026-08-18T01:57:59.973491+00:00,93.00,93.0,2026-08-16T16:26:32.351205Z,1.0,0.0,1.0,2026-08-16T16:26:32.389686Z,2026-08-16T14:40:28Z,True
KXHIGHMIA-26AUG15-B90.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,15713.85,0.0,13151.71,0.0,2026-08-18T01:57:59.973491+00:00,93.00,93.0,2026-08-16T16:26:32.351205Z,0.0,0.0,1.0,2026-08-16T16:26:32.389686Z,2026-08-16T14:40:28Z,True
KXHIGHMIA-26AUG15-B88.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,2523.37,0.0,2515.37,0.0,2026-08-18T01:57:59.973491+00:00,93.00,93.0,2026-08-16T16:26:32.351205Z,0.0,0.0,1.0,2026-08-16T16:26:32.389686Z,2026-08-16T14:40:28Z,True
KXHIGHMIA-26AUG14-T96,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,19664.79,0.0,13817.98,0.0,2026-08-18T01:57:59.973491+00:00,96.00,96.0,2026-08-15T16:21:52.350266Z,0.0,0.0,1.0,2026-08-15T16:21:52.366079Z,2026-08-15T17:13:32Z,True
KXHIGHMIA-26AUG14-T89,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,2147.86,0.0,2147.86,0.0,2026-08-18T01:57:59.973491+00:00,96.00,96.0,2026-08-15T16:21:52.350266Z,0.0,0.0,1.0,2026-08-15T16:21:52.366079Z,2026-08-15T17:13:32Z,True
KXHIGHMIA-26AUG14-B95.5,finalized,yes,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.99,28657.35,0.0,14817.05,0.0,2026-08-18T01:57:59.973491+00:00,96.00,96.0,2026-08-15T16:21:52.350266Z,1.0,0.0,1.0,2026-08-15T16:21:52.366079Z,2026-08-15T17:13:32Z,True
KXHIGHMIA-26AUG14-B93.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,225651.77,0.0,204377.67,0.0,2026-08-18T01:57:59.973491+00:00,96.00,96.0,2026-08-15T16:21:52.350266Z,0.0,0.0,1.0,2026-08-15T16:21:52.366079Z,2026-08-15T17:13:32Z,True
KXHIGHMIA-26AUG14-B91.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,18560.63,0.0,12406.76,0.0,2026-08-18T01:57:59.973491+00:00,96.00,96.0,2026-08-15T16:21:52.350266Z,0.0,0.0,1.0,2026-08-15T16:21:52.366079Z,2026-08-15T17:13:32Z,True
KXHIGHMIA-26AUG14-B89.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,16384.37,0.0,14548.27,0.0,2026-08-18T01:57:59.973491+00:00,96.00,96.0,2026-08-15T16:21:52.350266Z,0.0,0.0,1.0,2026-08-15T16:21:52.366079Z,2026-08-15T17:13:32Z,True
KXHIGHMIA-26AUG13-T95,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,20158.82,0.0,13240.59,0.0,2026-08-18T01:57:59.973491+00:00,94.00,94.0,2026-08-14T12:05:34.400123Z,0.0,0.0,1.0,2026-08-14T12:05:34.414229Z,2026-08-13T14:00:00Z,True
KXHIGHMIA-26AUG13-T88,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,613.79,0.0,613.79,0.0,2026-08-18T01:57:59.973491+00:00,94.00,94.0,2026-08-14T12:05:34.400123Z,0.0,0.0,1.0,2026-08-14T12:05:34.414229Z,2026-08-13T14:00:00Z,True
KXHIGHMIA-26AUG13-B94.5,finalized,yes,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.99,32263.29,0.0,21823.94,0.0,2026-08-18T01:57:59.973491+00:00,94.00,94.0,2026-08-14T12:05:34.400123Z,1.0,0.0,1.0,2026-08-14T12:05:34.414229Z,2026-08-13T14:00:00Z,True
