ticker,status,result,yes_bid,yes_ask,yes_bid_size,yes_ask_size,no_bid,no_ask,last_price,previous_price,volume,volume_24h,open_interest,liquidity,fetched_at_utc,expiration_value,expiration_value_f,settlement_ts,settlement_value,previous_yes_bid,previous_yes_ask,updated_time,occurrence_datetime,can_close_early
KXHIGHTHOU-26AUG22-T99,active,,0.26,0.28,47.77,1.0,0.72,0.74,0.26,0.0,928.72,928.49,730.25,0.0,2026-08-22T02:01:57.197598+00:00,,,,,0.0,0.0,2026-08-21T14:00:01.919412Z,2026-08-23T14:00:00Z,True
KXHIGHTHOU-26AUG22-T106,active,,0.0,0.01,0.0,11.58,0.99,1.0,0.01,0.0,207.0,207.0,207.0,0.0,2026-08-22T02:01:57.197598+00:00,,,,,0.0,0.0,2026-08-21T14:00:01.919412Z,2026-08-23T14:00:00Z,True
KXHIGHTHOU-26AUG22-B99.5,active,,0.45,0.46,41.0,1.0,0.54,0.55,0.46,0.0,858.29,858.29,702.02,0.0,2026-08-22T02:01:57.197598+00:00,,,,,0.0,0.0,2026-08-21T14:00:01.919412Z,2026-08-23T14:00:00Z,True
KXHIGHTHOU-26AUG22-B105.5,active,,0.0,0.01,0.0,5.58,0.99,1.0,0.01,0.0,195.0,195.0,195.0,0.0,2026-08-22T02:01:57.197598+00:00,,,,,0.0,0.0,2026-08-21T14:00:01.919412Z,2026-08-23T14:00:00Z,True
KXHIGHTHOU-26AUG22-B103.5,active,,0.02,0.03,10.45,77.0,0.97,0.98,0.02,0.0,296.16,296.16,294.16,0.0,2026-08-22T02:01:57.197598+00:00,,,,,0.0,0.0,2026-08-21T14:00:01.919412Z,2026-08-23T14:00:00Z,True
KXHIGHTHOU-26AUG22-B101.5,active,,0.22,0.24,1.0,20.0,0.76,0.78,0.24,0.0,546.71,546.71,525.29,0.0,2026-08-22T02:01:57.197598+00:00,,,,,0.0,0.0,2026-08-21T14:00:01.919412Z,2026-08-23T14:00:00Z,True
KXHIGHTHOU-26AUG21-T99,active,,0.0,0.01,0.0,117522.15,0.99,1.0,0.01,0.27,19831.76,18806.57,11397.92,0.0,2026-08-22T02:01:57.197598+00:00,,,,,0.27,0.29,2026-08-20T14:00:17.210122Z,2026-08-22T14:00:00Z,True
KXHIGHTHOU-26AUG21-T106,active,,0.0,0.01,0.0,8875.81,0.99,1.0,0.01,0.01,5137.02,4982.02,4848.6,0.0,2026-08-22T02:01:57.197598+00:00,,,,,0.0,0.01,2026-08-20T14:00:17.210122Z,2026-08-22T14:00:00Z,True
KXHIGHTHOU-26AUG21-B99.5,active,,0.99,1.0,11993.0,0.0,0.0,0.01,0.99,0.56,30733.24,29577.88,14713.84,0.0,2026-08-22T02:01:57.197598+00:00,,,,,0.56,0.58,2026-08-20T14:00:17.210122Z,2026-08-22T14:00:00Z,True
KXHIGHTHOU-26AUG21-B105.5,active,,0.0,0.01,0.0,9967.99,0.99,1.0,0.01,0.01,1911.54,1705.53,1851.54,0.0,2026-08-22T02:01:57.197598+00:00,,,,,0.0,0.01,2026-08-20T14:00:17.210122Z,2026-08-22T14:00:00Z,True
