ticker,status,result,yes_bid,yes_ask,yes_bid_size,yes_ask_size,no_bid,no_ask,last_price,previous_price,volume,volume_24h,open_interest,liquidity,fetched_at_utc,expiration_value,expiration_value_f,settlement_ts,settlement_value,previous_yes_bid,previous_yes_ask,updated_time,occurrence_datetime,can_close_early
KXHIGHMIA-26AUG21-T95,active,,0.01,0.02,2870.87,98.0,0.98,0.99,0.02,0.0,274.36,274.36,274.36,0.0,2026-08-21T02:07:34.219156+00:00,,,,,0.0,0.0,2026-08-20T14:00:17.210122Z,2026-08-22T14:00:00Z,True
KXHIGHMIA-26AUG21-T88,active,,0.01,0.02,383.48,217.21,0.98,0.99,0.01,0.0,1254.31,1254.31,1213.31,0.0,2026-08-21T02:07:34.219156+00:00,,,,,0.0,0.0,2026-08-20T14:00:17.210122Z,2026-08-22T14:00:00Z,True
KXHIGHMIA-26AUG21-B94.5,active,,0.17,0.19,0.56,31.0,0.81,0.83,0.15,0.0,911.56,911.56,795.59,0.0,2026-08-21T02:07:34.219156+00:00,,,,,0.0,0.0,2026-08-20T14:00:17.210122Z,2026-08-22T14:00:00Z,True
KXHIGHMIA-26AUG21-B92.5,active,,0.6,0.62,26.39,1.0,0.38,0.4,0.61,0.0,2068.39,2068.39,1622.41,0.0,2026-08-21T02:07:34.219156+00:00,,,,,0.0,0.0,2026-08-20T14:00:17.210122Z,2026-08-22T14:00:00Z,True
KXHIGHMIA-26AUG21-B90.5,active,,0.17,0.18,106.0,19.74,0.82,0.83,0.18,0.0,2179.87,2153.61,1798.47,0.0,2026-08-21T02:07:34.219156+00:00,,,,,0.0,0.0,2026-08-20T14:00:17.210122Z,2026-08-22T14:00:00Z,True
KXHIGHMIA-26AUG21-B88.5,active,,0.02,0.03,175.16,17.0,0.97,0.98,0.02,0.0,713.44,713.44,693.07,0.0,2026-08-21T02:07:34.219156+00:00,,,,,0.0,0.0,2026-08-20T14:00:17.210122Z,2026-08-22T14:00:00Z,True
KXHIGHMIA-26AUG20-T96,active,,0.0,0.01,0.0,26084.31,0.99,1.0,0.01,0.04,13052.65,12102.24,10466.87,0.0,2026-08-21T02:07:34.219156+00:00,,,,,0.04,0.05,2026-08-19T14:00:01.578152Z,2026-08-21T14:00:00Z,True
KXHIGHMIA-26AUG20-T89,active,,0.0,0.01,0.0,185907.6,0.99,1.0,0.01,0.02,2601.45,1681.04,2578.04,0.0,2026-08-21T02:07:34.219156+00:00,,,,,0.0,0.01,2026-08-19T14:00:01.578152Z,2026-08-21T14:00:00Z,True
KXHIGHMIA-26AUG20-B95.5,active,,0.0,0.01,0.0,34603.92,0.99,1.0,0.01,0.3,21914.25,20215.48,10842.76,0.0,2026-08-21T02:07:34.219156+00:00,,,,,0.29,0.3,2026-08-19T14:00:01.578152Z,2026-08-21T14:00:00Z,True
KXHIGHMIA-26AUG20-B93.5,active,,0.99,1.0,32134.24,0.0,0.0,0.01,0.99,0.56,30426.84,28394.51,14535.16,0.0,2026-08-21T02:07:34.219156+00:00,,,,,0.55,0.56,2026-08-19T14:00:01.578152Z,2026-08-21T14:00:00Z,True
