ticker,status,result,yes_bid,yes_ask,yes_bid_size,yes_ask_size,no_bid,no_ask,last_price,previous_price,volume,volume_24h,open_interest,liquidity,fetched_at_utc,expiration_value,expiration_value_f,settlement_ts,settlement_value,previous_yes_bid,previous_yes_ask,updated_time,occurrence_datetime,can_close_early
KXHIGHTSFO-26AUG21-T73,active,,0.01,0.02,447.62,280.0,0.98,0.99,0.01,0.0,529.38,529.38,529.38,0.0,2026-08-21T02:07:34.219156+00:00,,,,,0.0,0.0,2026-08-20T14:00:17.515539Z,2026-08-22T14:00:00Z,True
KXHIGHTSFO-26AUG21-T66,active,,0.11,0.12,1.15,30.0,0.88,0.89,0.1,0.0,978.29,978.29,703.47,0.0,2026-08-21T02:07:34.219156+00:00,,,,,0.0,0.0,2026-08-20T14:00:17.515539Z,2026-08-22T14:00:00Z,True
KXHIGHTSFO-26AUG21-B72.5,active,,0.05,0.07,1.0,38.41,0.93,0.95,0.04,0.0,193.23,193.23,158.23,0.0,2026-08-21T02:07:34.219156+00:00,,,,,0.0,0.0,2026-08-20T14:00:17.515539Z,2026-08-22T14:00:00Z,True
KXHIGHTSFO-26AUG21-B70.5,active,,0.15,0.16,261.0,3.0,0.84,0.85,0.16,0.0,342.19,340.19,313.56,0.0,2026-08-21T02:07:34.219156+00:00,,,,,0.0,0.0,2026-08-20T14:00:17.515539Z,2026-08-22T14:00:00Z,True
KXHIGHTSFO-26AUG21-B68.5,active,,0.43,0.44,6.0,86.0,0.56,0.57,0.43,0.0,356.02,356.02,221.77,0.0,2026-08-21T02:07:34.219156+00:00,,,,,0.0,0.0,2026-08-20T14:00:17.515539Z,2026-08-22T14:00:00Z,True
KXHIGHTSFO-26AUG21-B66.5,active,,0.22,0.24,19.0,1.0,0.76,0.78,0.22,0.0,223.91,223.91,208.0,0.0,2026-08-21T02:07:34.219156+00:00,,,,,0.0,0.0,2026-08-20T14:00:17.515539Z,2026-08-22T14:00:00Z,True
KXHIGHTSFO-26AUG20-T74,active,,0.0,0.01,0.0,8720.41,0.99,1.0,0.01,0.03,1985.75,1275.59,1689.0,0.0,2026-08-21T02:07:34.219156+00:00,,,,,0.03,0.04,2026-08-19T14:00:01.63276Z,2026-08-21T14:00:00Z,True
KXHIGHTSFO-26AUG20-T67,active,,0.0,0.01,0.0,60130.06,0.99,1.0,0.01,0.19,21061.88,19610.52,11297.29,0.0,2026-08-21T02:07:34.219156+00:00,,,,,0.15,0.18,2026-08-19T14:00:01.63276Z,2026-08-21T14:00:00Z,True
KXHIGHTSFO-26AUG20-B73.5,active,,0.0,0.01,0.0,9020.99,0.99,1.0,0.01,0.06,1636.44,1554.21,1325.63,0.0,2026-08-21T02:07:34.219156+00:00,,,,,0.04,0.05,2026-08-19T14:00:01.63276Z,2026-08-21T14:00:00Z,True
KXHIGHTSFO-26AUG20-B71.5,active,,0.0,0.01,0.0,10666.0,0.99,1.0,0.01,0.2,6449.61,5348.3,4538.34,0.0,2026-08-21T02:07:34.219156+00:00,,,,,0.16,0.19,2026-08-19T14:00:01.63276Z,2026-08-21T14:00:00Z,True
KXHIGHTSFO-26AUG20-B69.5,active,,0.99,1.0,9858.31,0.0,0.0,0.01,0.99,0.38,8622.16,8445.76,4563.8,0.0,2026-08-21T02:07:34.219156+00:00,,,,,0.37,0.38,2026-08-19T14:00:01.63276Z,2026-08-21T14:00:00Z,True
KXHIGHTSFO-26AUG20-B67.5,active,,0.0,0.01,0.0,52776.62,0.99,1.0,0.01,0.19,12194.36,11222.67,7778.78,0.0,2026-08-21T02:07:34.219156+00:00,,,,,0.21,0.22,2026-08-19T14:00:01.63276Z,2026-08-21T14:00:00Z,True
KXHIGHTSFO-26AUG19-T76,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,2193.99,83.0,1848.0,0.0,2026-08-21T02:07:34.219156+00:00,68.00,68.0,2026-08-20T14:12:17.03065Z,0.0,0.0,0.01,2026-08-20T14:12:17.042857Z,2026-08-20T14:00:00Z,True
KXHIGHTSFO-26AUG19-T69,finalized,yes,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.99,24800.66,339.56,9494.35,0.0,2026-08-21T02:07:34.219156+00:00,68.00,68.0,2026-08-20T14:12:17.03065Z,1.0,0.99,1.0,2026-08-20T14:12:17.042857Z,2026-08-20T14:00:00Z,True
KXHIGHTSFO-26AUG19-B75.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,3098.32,0.0,2659.69,0.0,2026-08-21T02:07:34.219156+00:00,68.00,68.0,2026-08-20T14:12:17.03065Z,0.0,0.0,0.01,2026-08-20T14:12:17.042857Z,2026-08-20T14:00:00Z,True
KXHIGHTSFO-26AUG19-B73.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,7541.51,89.23,5525.87,0.0,2026-08-21T02:07:34.219156+00:00,68.00,68.0,2026-08-20T14:12:17.03065Z,0.0,0.0,0.01,2026-08-20T14:12:17.042857Z,2026-08-20T14:00:00Z,True
KXHIGHTSFO-26AUG19-B71.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,11295.85,333.0,5821.12,0.0,2026-08-21T02:07:34.219156+00:00,68.00,68.0,2026-08-20T14:12:17.03065Z,0.0,0.0,0.01,2026-08-20T14:12:17.042857Z,2026-08-20T14:00:00Z,True
KXHIGHTSFO-26AUG19-B69.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,17175.68,272.51,8860.46,0.0,2026-08-21T02:07:34.219156+00:00,68.00,68.0,2026-08-20T14:12:17.03065Z,0.0,0.0,0.01,2026-08-20T14:12:17.042857Z,2026-08-20T14:00:00Z,True
KXHIGHTSFO-26AUG18-T75,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,2232.79,0.0,1767.5,0.0,2026-08-21T02:07:34.219156+00:00,70.00,70.0,2026-08-19T14:12:24.651095Z,0.0,0.0,1.0,2026-08-19T14:12:24.687394Z,2026-08-19T14:00:00Z,True
KXHIGHTSFO-26AUG18-T68,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,10220.34,0.0,7472.95,0.0,2026-08-21T02:07:34.219156+00:00,70.00,70.0,2026-08-19T14:12:24.651095Z,0.0,0.0,1.0,2026-08-19T14:12:24.687394Z,2026-08-19T14:00:00Z,True
KXHIGHTSFO-26AUG18-B74.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,4831.78,0.0,3053.67,0.0,2026-08-21T02:07:34.219156+00:00,70.00,70.0,2026-08-19T14:12:24.651095Z,0.0,0.0,1.0,2026-08-19T14:12:24.687394Z,2026-08-19T14:00:00Z,True
KXHIGHTSFO-26AUG18-B72.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,7342.41,0.0,5400.92,0.0,2026-08-21T02:07:34.219156+00:00,70.00,70.0,2026-08-19T14:12:24.651095Z,0.0,0.0,1.0,2026-08-19T14:12:24.687394Z,2026-08-19T14:00:00Z,True
KXHIGHTSFO-26AUG18-B70.5,finalized,yes,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.99,24799.54,0.0,17676.02,0.0,2026-08-21T02:07:34.219156+00:00,70.00,70.0,2026-08-19T14:12:24.651095Z,1.0,0.0,1.0,2026-08-19T14:12:24.687394Z,2026-08-19T14:00:00Z,True
