ticker,status,result,yes_bid,yes_ask,yes_bid_size,yes_ask_size,no_bid,no_ask,last_price,previous_price,volume,volume_24h,open_interest,liquidity,fetched_at_utc,expiration_value,expiration_value_f,settlement_ts,settlement_value,previous_yes_bid,previous_yes_ask,updated_time,occurrence_datetime,can_close_early
KXHIGHAUS-26AUG21-T108,active,,0.0,0.01,0.0,746.0,0.99,1.0,0.01,0.0,557.0,557.0,557.0,0.0,2026-08-21T02:07:34.219156+00:00,,,,,0.0,0.0,2026-08-20T14:00:17.210122Z,2026-08-22T14:00:00Z,True
KXHIGHAUS-26AUG21-T101,active,,0.01,0.02,834.0,110.0,0.98,0.99,0.01,0.0,437.0,437.0,436.0,0.0,2026-08-21T02:07:34.219156+00:00,,,,,0.0,0.0,2026-08-20T14:00:17.210122Z,2026-08-22T14:00:00Z,True
KXHIGHAUS-26AUG21-B107.5,active,,0.01,0.02,739.0,12.0,0.98,0.99,0.02,0.0,219.09,219.09,214.09,0.0,2026-08-21T02:07:34.219156+00:00,,,,,0.0,0.0,2026-08-20T14:00:17.210122Z,2026-08-22T14:00:00Z,True
KXHIGHAUS-26AUG21-B105.5,active,,0.26,0.29,28.9,44.0,0.71,0.74,0.26,0.0,670.2,669.2,378.71,0.0,2026-08-21T02:07:34.219156+00:00,,,,,0.0,0.0,2026-08-20T14:00:17.210122Z,2026-08-22T14:00:00Z,True
KXHIGHAUS-26AUG21-B103.5,active,,0.64,0.68,38.0,91.41,0.32,0.36,0.63,0.0,2324.34,2324.34,1928.07,0.0,2026-08-21T02:07:34.219156+00:00,,,,,0.0,0.0,2026-08-20T14:00:17.210122Z,2026-08-22T14:00:00Z,True
KXHIGHAUS-26AUG21-B101.5,active,,0.07,0.1,34.0,32.0,0.9,0.93,0.12,0.0,793.23,793.23,677.7,0.0,2026-08-21T02:07:34.219156+00:00,,,,,0.0,0.0,2026-08-20T14:00:17.210122Z,2026-08-22T14:00:00Z,True
KXHIGHAUS-26AUG20-T107,active,,0.0,0.01,0.0,28003.44,0.99,1.0,0.01,0.01,594.0,14.0,570.0,0.0,2026-08-21T02:07:34.219156+00:00,,,,,0.0,0.01,2026-08-19T14:00:01.578152Z,2026-08-21T14:00:00Z,True
KXHIGHAUS-26AUG20-T100,active,,0.0,0.01,0.0,110154.82,0.99,1.0,0.01,0.01,1762.86,1019.59,1748.86,0.0,2026-08-21T02:07:34.219156+00:00,,,,,0.01,0.02,2026-08-19T14:00:01.578152Z,2026-08-21T14:00:00Z,True
KXHIGHAUS-26AUG20-B106.5,active,,0.0,0.01,0.0,11600.04,0.99,1.0,0.01,0.01,3351.91,3196.17,2528.41,0.0,2026-08-21T02:07:34.219156+00:00,,,,,0.01,0.02,2026-08-19T14:00:01.578152Z,2026-08-21T14:00:00Z,True
KXHIGHAUS-26AUG20-B104.5,active,,0.0,0.01,0.0,18101.0,0.99,1.0,0.01,0.67,16923.3,14857.5,9525.31,0.0,2026-08-21T02:07:34.219156+00:00,,,,,0.62,0.65,2026-08-19T14:00:01.578152Z,2026-08-21T14:00:00Z,True
