ticker,status,result,yes_bid,yes_ask,yes_bid_size,yes_ask_size,no_bid,no_ask,last_price,previous_price,volume,volume_24h,open_interest,liquidity,fetched_at_utc,expiration_value,expiration_value_f,settlement_ts,settlement_value,previous_yes_bid,previous_yes_ask,updated_time,occurrence_datetime,can_close_early
KXHIGHTSEA-26AUG11-T83,active,,0.01,0.02,325.24,4.09,0.98,0.99,0.01,0.0,553.76,553.76,452.76,0.0,2026-08-11T02:35:44.245254+00:00,,,,,0.0,0.0,2026-08-10T14:00:00.979924Z,2026-08-12T14:00:00Z,True
KXHIGHTSEA-26AUG11-T76,active,,0.09,0.1,82.0,46.0,0.9,0.91,0.09,0.0,1208.15,1207.15,610.85,0.0,2026-08-11T02:35:44.245254+00:00,,,,,0.0,0.0,2026-08-10T14:00:00.979924Z,2026-08-12T14:00:00Z,True
KXHIGHTSEA-26AUG11-B82.5,active,,0.04,0.06,55.77,5.0,0.94,0.96,0.04,0.0,1290.46,1289.46,848.75,0.0,2026-08-11T02:35:44.245254+00:00,,,,,0.0,0.0,2026-08-10T14:00:00.979924Z,2026-08-12T14:00:00Z,True
KXHIGHTSEA-26AUG11-B80.5,active,,0.19,0.21,1.0,56.67,0.79,0.81,0.21,0.0,698.76,675.4,531.12,0.0,2026-08-11T02:35:44.245254+00:00,,,,,0.0,0.0,2026-08-10T14:00:00.979924Z,2026-08-12T14:00:00Z,True
KXHIGHTSEA-26AUG11-B78.5,active,,0.42,0.43,18.0,111.23,0.57,0.58,0.43,0.0,556.47,554.47,530.89,0.0,2026-08-11T02:35:44.245254+00:00,,,,,0.0,0.0,2026-08-10T14:00:00.979924Z,2026-08-12T14:00:00Z,True
KXHIGHTSEA-26AUG11-B76.5,active,,0.2,0.22,5.45,24.0,0.78,0.8,0.2,0.0,431.31,431.31,354.16,0.0,2026-08-11T02:35:44.245254+00:00,,,,,0.0,0.0,2026-08-10T14:00:00.979924Z,2026-08-12T14:00:00Z,True
KXHIGHTSEA-26AUG10-T83,active,,0.0,0.01,0.0,8601.75,0.99,1.0,0.01,0.01,673.0,9.0,643.0,0.0,2026-08-11T02:35:44.245254+00:00,,,,,0.0,0.03,2026-08-09T14:00:00.935691Z,2026-08-11T14:00:00Z,True
KXHIGHTSEA-26AUG10-T76,active,,0.99,1.0,11584.12,0.0,0.0,0.01,0.99,0.18,30334.64,29754.5,17321.77,0.0,2026-08-11T02:35:44.245254+00:00,,,,,0.13,0.15,2026-08-09T14:00:00.935691Z,2026-08-11T14:00:00Z,True
KXHIGHTSEA-26AUG10-B82.5,active,,0.0,0.01,0.0,9006.67,0.99,1.0,0.01,0.04,995.28,793.1,924.18,0.0,2026-08-11T02:35:44.245254+00:00,,,,,0.03,0.04,2026-08-09T14:00:00.935691Z,2026-08-11T14:00:00Z,True
KXHIGHTSEA-26AUG10-B80.5,active,,0.0,0.01,0.0,8768.24,0.99,1.0,0.01,0.12,3908.55,3548.05,2415.07,0.0,2026-08-11T02:35:44.245254+00:00,,,,,0.13,0.14,2026-08-09T14:00:00.935691Z,2026-08-11T14:00:00Z,True
KXHIGHTSEA-26AUG10-B78.5,active,,0.0,0.01,0.0,4509.29,0.99,1.0,0.01,0.33,8783.39,8353.94,3661.85,0.0,2026-08-11T02:35:44.245254+00:00,,,,,0.31,0.33,2026-08-09T14:00:00.935691Z,2026-08-11T14:00:00Z,True
KXHIGHTSEA-26AUG10-B76.5,active,,0.0,0.01,0.0,10760.1,0.99,1.0,0.01,0.43,23186.11,22374.5,12725.39,0.0,2026-08-11T02:35:44.245254+00:00,,,,,0.43,0.44,2026-08-09T14:00:00.935691Z,2026-08-11T14:00:00Z,True
KXHIGHTSEA-26AUG09-T83,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,964.87,0.0,964.77,0.0,2026-08-11T02:35:44.245254+00:00,77.00,77.0,2026-08-10T11:06:25.479577Z,0.0,0.0,0.01,2026-08-10T11:06:25.52653Z,2026-08-10T14:00:00Z,True
KXHIGHTSEA-26AUG09-T76,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,7124.44,0.0,4960.99,0.0,2026-08-11T02:35:44.245254+00:00,77.00,77.0,2026-08-10T11:06:25.479577Z,0.0,0.0,0.01,2026-08-10T11:06:25.52653Z,2026-08-10T14:00:00Z,True
KXHIGHTSEA-26AUG09-B82.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,2239.12,0.1,1617.03,0.0,2026-08-11T02:35:44.245254+00:00,77.00,77.0,2026-08-10T11:06:25.479577Z,0.0,0.0,0.01,2026-08-10T11:06:25.52653Z,2026-08-10T14:00:00Z,True
KXHIGHTSEA-26AUG09-B80.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,10006.48,1.0,3442.82,0.0,2026-08-11T02:35:44.245254+00:00,77.00,77.0,2026-08-10T11:06:25.479577Z,0.0,0.0,0.01,2026-08-10T11:06:25.52653Z,2026-08-10T14:00:00Z,True
KXHIGHTSEA-26AUG09-B78.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,25812.74,6078.93,13803.3,0.0,2026-08-11T02:35:44.245254+00:00,77.00,77.0,2026-08-10T11:06:25.479577Z,0.0,0.0,0.01,2026-08-10T11:06:25.52653Z,2026-08-10T14:00:00Z,True
