ticker,status,result,yes_bid,yes_ask,yes_bid_size,yes_ask_size,no_bid,no_ask,last_price,previous_price,volume,volume_24h,open_interest,liquidity,fetched_at_utc,expiration_value,expiration_value_f,settlement_ts,settlement_value,previous_yes_bid,previous_yes_ask,updated_time,occurrence_datetime,can_close_early
KXHIGHTHOU-26AUG24-T99,active,,0.36,0.37,4.01,102.0,0.63,0.64,0.36,0.0,1477.26,1477.26,1431.24,0.0,2026-08-24T02:13:02.880103+00:00,,,,,0.0,0.0,2026-08-23T14:00:02.972411Z,2026-08-25T14:00:00Z,True
KXHIGHTHOU-26AUG24-T106,active,,0.0,0.01,0.0,941.5,0.99,1.0,0.01,0.0,228.21,228.21,228.21,0.0,2026-08-24T02:13:02.880103+00:00,,,,,0.0,0.0,2026-08-23T14:00:02.972411Z,2026-08-25T14:00:00Z,True
KXHIGHTHOU-26AUG24-B99.5,active,,0.45,0.46,66.48,21.0,0.54,0.55,0.45,0.0,1124.35,1124.35,1063.34,0.0,2026-08-24T02:13:02.880103+00:00,,,,,0.0,0.0,2026-08-23T14:00:02.972411Z,2026-08-25T14:00:00Z,True
KXHIGHTHOU-26AUG24-B105.5,active,,0.0,0.01,0.0,462.5,0.99,1.0,0.01,0.0,339.37,339.37,282.0,0.0,2026-08-24T02:13:02.880103+00:00,,,,,0.0,0.0,2026-08-23T14:00:02.972411Z,2026-08-25T14:00:00Z,True
KXHIGHTHOU-26AUG24-B103.5,active,,0.0,0.01,0.0,186.0,0.99,1.0,0.01,0.0,600.18,600.18,538.79,0.0,2026-08-24T02:13:02.880103+00:00,,,,,0.0,0.0,2026-08-23T14:00:02.972411Z,2026-08-25T14:00:00Z,True
KXHIGHTHOU-26AUG24-B101.5,active,,0.16,0.18,10.0,79.0,0.82,0.84,0.18,0.0,1362.82,1362.82,1357.06,0.0,2026-08-24T02:13:02.880103+00:00,,,,,0.0,0.0,2026-08-23T14:00:02.972411Z,2026-08-25T14:00:00Z,True
KXHIGHTHOU-26AUG23-T98,active,,0.0,0.01,0.0,83268.17,0.99,1.0,0.01,0.03,7290.06,7089.72,5261.84,0.0,2026-08-24T02:13:02.880103+00:00,,,,,0.02,0.03,2026-08-22T14:00:02.819819Z,2026-08-24T14:00:00Z,True
KXHIGHTHOU-26AUG23-T105,active,,0.0,0.01,0.0,10300.08,0.99,1.0,0.01,0.01,2080.0,1737.49,2078.0,0.0,2026-08-24T02:13:02.880103+00:00,,,,,0.0,0.01,2026-08-22T14:00:02.819819Z,2026-08-24T14:00:00Z,True
KXHIGHTHOU-26AUG23-B98.5,active,,0.99,1.0,23874.06,0.0,0.0,0.01,0.99,0.13,32788.24,32262.85,13800.86,0.0,2026-08-24T02:13:02.880103+00:00,,,,,0.1,0.13,2026-08-22T14:00:02.819819Z,2026-08-24T14:00:00Z,True
KXHIGHTHOU-26AUG23-B104.5,active,,0.0,0.01,0.0,11422.93,0.99,1.0,0.01,0.02,1934.35,1696.44,1547.22,0.0,2026-08-24T02:13:02.880103+00:00,,,,,0.01,0.02,2026-08-22T14:00:02.819819Z,2026-08-24T14:00:00Z,True
