ticker,status,result,yes_bid,yes_ask,yes_bid_size,yes_ask_size,no_bid,no_ask,last_price,previous_price,volume,volume_24h,open_interest,liquidity,fetched_at_utc,expiration_value,expiration_value_f,settlement_ts,settlement_value,previous_yes_bid,previous_yes_ask,updated_time,occurrence_datetime,can_close_early
KXHIGHTSEA-26AUG23-T79,active,,0.01,0.02,100.5,108.0,0.98,0.99,0.01,0.0,540.5,540.5,534.5,0.0,2026-08-23T02:12:35.202806+00:00,,,,,0.0,0.0,2026-08-22T14:00:02.819819Z,2026-08-24T14:00:00Z,True
KXHIGHTSEA-26AUG23-T72,active,,0.08,0.09,1.9,71.0,0.91,0.92,0.08,0.0,56.13,56.13,56.11,0.0,2026-08-23T02:12:35.202806+00:00,,,,,0.0,0.0,2026-08-22T14:00:02.819819Z,2026-08-24T14:00:00Z,True
KXHIGHTSEA-26AUG23-B78.5,active,,0.05,0.08,3.0,10.0,0.92,0.95,0.05,0.0,5.12,5.12,5.06,0.0,2026-08-23T02:12:35.202806+00:00,,,,,0.0,0.0,2026-08-22T14:00:02.819819Z,2026-08-24T14:00:00Z,True
KXHIGHTSEA-26AUG23-B76.5,active,,0.35,0.36,89.0,1.0,0.64,0.65,0.36,0.0,431.09,431.09,427.09,0.0,2026-08-23T02:12:35.202806+00:00,,,,,0.0,0.0,2026-08-22T14:00:02.819819Z,2026-08-24T14:00:00Z,True
KXHIGHTSEA-26AUG23-B74.5,active,,0.44,0.45,14.0,1.84,0.55,0.56,0.45,0.0,275.95,275.95,252.94,0.0,2026-08-23T02:12:35.202806+00:00,,,,,0.0,0.0,2026-08-22T14:00:02.819819Z,2026-08-24T14:00:00Z,True
KXHIGHTSEA-26AUG23-B72.5,active,,0.12,0.13,55.0,15.0,0.87,0.88,0.13,0.0,151.66,146.66,141.11,0.0,2026-08-23T02:12:35.202806+00:00,,,,,0.0,0.0,2026-08-22T14:00:02.819819Z,2026-08-24T14:00:00Z,True
KXHIGHTSEA-26AUG22-T76,active,,0.0,0.01,0.0,8033.63,0.99,1.0,0.01,0.15,13512.12,13224.01,7681.91,0.0,2026-08-23T02:12:35.202806+00:00,,,,,0.15,0.16,2026-08-21T14:00:02.214687Z,2026-08-23T14:00:00Z,True
KXHIGHTSEA-26AUG22-T69,active,,0.0,0.01,0.0,56335.65,0.99,1.0,0.01,0.02,3280.92,2144.42,2373.65,0.0,2026-08-23T02:12:35.202806+00:00,,,,,0.01,0.02,2026-08-21T14:00:02.214687Z,2026-08-23T14:00:00Z,True
KXHIGHTSEA-26AUG22-B75.5,active,,0.99,1.0,10676.19,0.0,0.0,0.01,0.99,0.31,9173.9,8845.54,4120.39,0.0,2026-08-23T02:12:35.202806+00:00,,,,,0.3,0.31,2026-08-21T14:00:02.214687Z,2026-08-23T14:00:00Z,True
KXHIGHTSEA-26AUG22-B73.5,active,,0.0,0.01,0.0,41492.27,0.99,1.0,0.01,0.35,11939.69,11729.17,6917.3,0.0,2026-08-23T02:12:35.202806+00:00,,,,,0.34,0.35,2026-08-21T14:00:02.214687Z,2026-08-23T14:00:00Z,True
