ticker,status,result,yes_bid,yes_ask,yes_bid_size,yes_ask_size,no_bid,no_ask,last_price,previous_price,volume,volume_24h,open_interest,liquidity,expiration_value,expiration_value_f,settlement_ts,settlement_value,previous_yes_bid,previous_yes_ask,updated_time,occurrence_datetime,can_close_early,fetched_at_utc
KXHIGHTSFO-26SEP02-T67,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,574.21,0.0,553.21,0.0,73.00,73.0,2026-09-03T14:13:25.033739Z,0.0,0.0,0.01,2026-09-03T14:13:25.047856Z,2026-09-03T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHTSFO-26SEP02-B73.5,finalized,yes,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.99,11311.5,99.81,5930.03,0.0,73.00,73.0,2026-09-03T14:13:25.033739Z,1.0,0.99,1.0,2026-09-03T14:13:25.047856Z,2026-09-03T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHTSFO-26SEP02-B71.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,23362.67,793.51,14848.47,0.0,73.00,73.0,2026-09-03T14:13:25.033739Z,0.0,0.0,0.01,2026-09-03T14:13:25.047856Z,2026-09-03T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHTSFO-26SEP02-B69.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,4365.61,333.0,3223.66,0.0,73.00,73.0,2026-09-03T14:13:25.033739Z,0.0,0.0,0.01,2026-09-03T14:13:25.047856Z,2026-09-03T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHTSFO-26SEP02-B67.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,855.68,0.0,544.63,0.0,73.00,73.0,2026-09-03T14:13:25.033739Z,0.0,0.0,0.01,2026-09-03T14:13:25.047856Z,2026-09-03T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHTSFO-26SEP01-T72,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,11448.32,0.0,9328.07,0.0,71.00,71.0,2026-09-02T14:13:11.148679Z,0.0,0.0,1.0,2026-09-02T14:13:11.170788Z,2026-09-02T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHTSFO-26SEP01-T65,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,1393.15,0.0,1360.15,0.0,71.00,71.0,2026-09-02T14:13:11.148679Z,0.0,0.0,1.0,2026-09-02T14:13:11.170788Z,2026-09-02T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHTSFO-26SEP01-B71.5,finalized,yes,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.99,15375.61,0.0,10055.92,0.0,71.00,71.0,2026-09-02T14:13:11.148679Z,1.0,0.0,1.0,2026-09-02T14:13:11.170788Z,2026-09-02T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHTSFO-26SEP01-B69.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,9703.82,0.0,6037.75,0.0,71.00,71.0,2026-09-02T14:13:11.148679Z,0.0,0.0,1.0,2026-09-02T14:13:11.170788Z,2026-09-02T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHTSFO-26SEP01-B67.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,5167.44,0.0,4070.28,0.0,71.00,71.0,2026-09-02T14:13:11.148679Z,0.0,0.0,1.0,2026-09-02T14:13:11.170788Z,2026-09-02T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHTSFO-26SEP01-B65.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,1561.57,0.0,1246.98,0.0,71.00,71.0,2026-09-02T14:13:11.148679Z,0.0,0.0,1.0,2026-09-02T14:13:11.170788Z,2026-09-02T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHTSFO-26AUG31-T71,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,1122.83,0.0,912.83,0.0,67.00,67.0,2026-09-01T14:13:11.146024Z,0.0,0.0,1.0,2026-09-01T14:13:11.196605Z,2026-09-01T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHTSFO-26AUG31-T64,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,5965.03,0.0,5131.5,0.0,67.00,67.0,2026-09-01T14:13:11.146024Z,0.0,0.0,1.0,2026-09-01T14:13:11.196605Z,2026-09-01T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHTSFO-26AUG31-B70.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,3888.88,0.0,2629.8,0.0,67.00,67.0,2026-09-01T14:13:11.146024Z,0.0,0.0,1.0,2026-09-01T14:13:11.196605Z,2026-09-01T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHTSFO-26AUG31-B68.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,15014.59,0.0,9076.59,0.0,67.00,67.0,2026-09-01T14:13:11.146024Z,0.0,0.0,1.0,2026-09-01T14:13:11.196605Z,2026-09-01T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHTSFO-26AUG31-B66.5,finalized,yes,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.99,9613.89,0.0,5752.31,0.0,67.00,67.0,2026-09-01T14:13:11.146024Z,1.0,0.0,1.0,2026-09-01T14:13:11.196605Z,2026-09-01T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHTSFO-26AUG31-B64.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,15763.56,0.0,12246.23,0.0,67.00,67.0,2026-09-01T14:13:11.146024Z,0.0,0.0,1.0,2026-09-01T14:13:11.196605Z,2026-09-01T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHTSFO-26AUG30-T73,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,7812.01,0.0,5101.83,0.0,71.00,71.0,2026-08-31T14:12:51.102666Z,0.0,0.0,1.0,2026-08-31T14:12:51.168439Z,2026-08-31T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHTSFO-26AUG30-T66,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,15425.41,0.0,15026.59,0.0,71.00,71.0,2026-08-31T14:12:51.102666Z,0.0,0.0,1.0,2026-08-31T14:12:51.168439Z,2026-08-31T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHTSFO-26AUG30-B72.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,14079.75,0.0,7489.47,0.0,71.00,71.0,2026-08-31T14:12:51.102666Z,0.0,0.0,1.0,2026-08-31T14:12:51.168439Z,2026-08-31T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHTSFO-26AUG30-B70.5,finalized,yes,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.99,11987.48,0.0,6732.5,0.0,71.00,71.0,2026-08-31T14:12:51.102666Z,1.0,0.0,1.0,2026-08-31T14:12:51.168439Z,2026-08-31T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHTSFO-26AUG30-B68.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,21846.54,0.0,19487.37,0.0,71.00,71.0,2026-08-31T14:12:51.102666Z,0.0,0.0,1.0,2026-08-31T14:12:51.168439Z,2026-08-31T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHTSFO-26AUG30-B66.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,17466.25,0.0,15988.21,0.0,71.00,71.0,2026-08-31T14:12:51.102666Z,0.0,0.0,1.0,2026-08-31T14:12:51.168439Z,2026-08-31T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHTSFO-26AUG29-T72,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,9313.38,0.0,4789.7,0.0,71.00,71.0,2026-08-30T14:14:21.101449Z,0.0,0.0,1.0,2026-08-30T14:14:21.147933Z,2026-08-30T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHTSFO-26AUG29-T65,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,2914.12,0.0,2303.45,0.0,71.00,71.0,2026-08-30T14:14:21.101449Z,0.0,0.0,1.0,2026-08-30T14:14:21.147933Z,2026-08-30T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHTSFO-26AUG29-B71.5,finalized,yes,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.99,12902.16,0.0,6774.65,0.0,71.00,71.0,2026-08-30T14:14:21.101449Z,1.0,0.0,1.0,2026-08-30T14:14:21.147933Z,2026-08-30T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHTSFO-26AUG29-B69.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,19348.75,0.0,16289.29,0.0,71.00,71.0,2026-08-30T14:14:21.101449Z,0.0,0.0,1.0,2026-08-30T14:14:21.147933Z,2026-08-30T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHTSFO-26AUG29-B67.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,11959.79,0.0,11234.94,0.0,71.00,71.0,2026-08-30T14:14:21.101449Z,0.0,0.0,1.0,2026-08-30T14:14:21.147933Z,2026-08-30T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHTSFO-26AUG29-B65.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,9840.97,0.0,7422.0,0.0,71.00,71.0,2026-08-30T14:14:21.101449Z,0.0,0.0,1.0,2026-08-30T14:14:21.147933Z,2026-08-30T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHTSFO-26AUG28-T73,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,3335.83,0.0,2677.01,0.0,65.00,65.0,2026-08-29T14:13:01.098198Z,0.0,0.0,1.0,2026-08-29T14:13:01.116438Z,2026-08-29T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHTSFO-26AUG28-T66,finalized,yes,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.99,19441.35,0.0,7258.15,0.0,65.00,65.0,2026-08-29T14:13:01.098198Z,1.0,0.0,1.0,2026-08-29T14:13:01.116438Z,2026-08-29T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHTSFO-26AUG28-B72.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,3411.78,0.0,2886.24,0.0,65.00,65.0,2026-08-29T14:13:01.098198Z,0.0,0.0,1.0,2026-08-29T14:13:01.116438Z,2026-08-29T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHTSFO-26AUG28-B70.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,5547.91,0.0,3671.46,0.0,65.00,65.0,2026-08-29T14:13:01.098198Z,0.0,0.0,1.0,2026-08-29T14:13:01.116438Z,2026-08-29T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHTSFO-26AUG28-B68.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,8342.42,0.0,4820.61,0.0,65.00,65.0,2026-08-29T14:13:01.098198Z,0.0,0.0,1.0,2026-08-29T14:13:01.116438Z,2026-08-29T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHTSFO-26AUG28-B66.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,10893.97,0.0,4639.43,0.0,65.00,65.0,2026-08-29T14:13:01.098198Z,0.0,0.0,1.0,2026-08-29T14:13:01.116438Z,2026-08-29T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHTSFO-26AUG27-T78,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,3249.89,0.0,2584.65,0.0,73.00,73.0,2026-08-28T14:13:25.702507Z,0.0,0.0,1.0,2026-08-28T14:13:25.766166Z,2026-08-28T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHTSFO-26AUG27-T71,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,6090.51,0.0,5034.99,0.0,73.00,73.0,2026-08-28T14:13:25.702507Z,0.0,0.0,1.0,2026-08-28T14:13:25.766166Z,2026-08-28T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHTSFO-26AUG27-B77.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,5094.95,0.0,3891.25,0.0,73.00,73.0,2026-08-28T14:13:25.702507Z,0.0,0.0,1.0,2026-08-28T14:13:25.766166Z,2026-08-28T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHTSFO-26AUG27-B75.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,7193.9,0.0,3633.71,0.0,73.00,73.0,2026-08-28T14:13:25.702507Z,0.0,0.0,1.0,2026-08-28T14:13:25.766166Z,2026-08-28T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHTSFO-26AUG27-B73.5,finalized,yes,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.99,10081.76,0.0,5898.03,0.0,73.00,73.0,2026-08-28T14:13:25.702507Z,1.0,0.0,1.0,2026-08-28T14:13:25.766166Z,2026-08-28T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHTSFO-26AUG27-B71.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,11186.85,0.0,7794.05,0.0,73.00,73.0,2026-08-28T14:13:25.702507Z,0.0,0.0,1.0,2026-08-28T14:13:25.766166Z,2026-08-28T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHTSFO-26AUG26-T79,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,8629.18,0.0,4278.92,0.0,77.00,77.0,2026-08-27T14:18:05.701743Z,0.0,0.0,0.01,2026-08-27T14:18:05.711433Z,2026-08-27T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHTSFO-26AUG26-T72,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,9379.97,0.0,6942.43,0.0,77.00,77.0,2026-08-27T14:18:05.701743Z,0.0,0.0,0.01,2026-08-27T14:18:05.711433Z,2026-08-27T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHTSFO-26AUG26-B78.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,13333.14,0.0,7223.74,0.0,77.00,77.0,2026-08-27T14:18:05.701743Z,0.0,0.0,0.01,2026-08-27T14:18:05.711433Z,2026-08-27T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHTSFO-26AUG26-B76.5,finalized,yes,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.99,13924.52,0.0,7437.11,0.0,77.00,77.0,2026-08-27T14:18:05.701743Z,1.0,0.99,1.0,2026-08-27T14:18:05.711433Z,2026-08-27T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHTSFO-26AUG26-B74.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,10451.95,0.0,5520.33,0.0,77.00,77.0,2026-08-27T14:18:05.701743Z,0.0,0.0,0.01,2026-08-27T14:18:05.711433Z,2026-08-27T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHTSFO-26AUG26-B72.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,11742.03,0.0,8146.24,0.0,77.00,77.0,2026-08-27T14:18:05.701743Z,0.0,0.0,0.01,2026-08-27T14:18:05.711433Z,2026-08-27T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHTSFO-26AUG25-T75,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,1408.2,0.0,912.6,0.0,68.00,68.0,2026-08-26T14:17:37.042653Z,0.0,0.0,1.0,2026-08-26T14:17:37.058019Z,2026-08-26T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHTSFO-26AUG25-T68,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,5734.43,0.0,4922.72,0.0,68.00,68.0,2026-08-26T14:17:37.042653Z,0.0,0.0,1.0,2026-08-26T14:17:37.058019Z,2026-08-26T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHTSFO-26AUG25-B74.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,3249.05,0.0,2103.71,0.0,68.00,68.0,2026-08-26T14:17:37.042653Z,0.0,0.0,1.0,2026-08-26T14:17:37.058019Z,2026-08-26T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHTSFO-26AUG25-B72.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,7923.16,0.0,4708.36,0.0,68.00,68.0,2026-08-26T14:17:37.042653Z,0.0,0.0,1.0,2026-08-26T14:17:37.058019Z,2026-08-26T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHTSFO-26AUG25-B70.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,10150.56,0.0,4630.9,0.0,68.00,68.0,2026-08-26T14:17:37.042653Z,0.0,0.0,1.0,2026-08-26T14:17:37.058019Z,2026-08-26T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHTSFO-26AUG25-B68.5,finalized,yes,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.99,17572.72,0.0,9906.43,0.0,68.00,68.0,2026-08-26T14:17:37.042653Z,1.0,0.0,1.0,2026-08-26T14:17:37.058019Z,2026-08-26T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHTSFO-26AUG24-T76,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,3667.57,0.0,2529.16,0.0,73.00,73.0,2026-08-25T14:12:27.046726Z,0.0,0.0,1.0,2026-08-25T14:12:27.056615Z,2026-08-25T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHTSFO-26AUG24-T69,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,18618.79,0.0,15927.41,0.0,73.00,73.0,2026-08-25T14:12:27.046726Z,0.0,0.0,1.0,2026-08-25T14:12:27.056615Z,2026-08-25T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHTSFO-26AUG24-B75.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,7755.27,0.0,4512.48,0.0,73.00,73.0,2026-08-25T14:12:27.046726Z,0.0,0.0,1.0,2026-08-25T14:12:27.056615Z,2026-08-25T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHTSFO-26AUG24-B73.5,finalized,yes,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.99,11974.18,0.0,7029.24,0.0,73.00,73.0,2026-08-25T14:12:27.046726Z,1.0,0.0,1.0,2026-08-25T14:12:27.056615Z,2026-08-25T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHTSFO-26AUG24-B71.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,11791.7,0.0,6057.23,0.0,73.00,73.0,2026-08-25T14:12:27.046726Z,0.0,0.0,1.0,2026-08-25T14:12:27.056615Z,2026-08-25T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHTSFO-26AUG24-B69.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,10493.1,0.0,5759.97,0.0,73.00,73.0,2026-08-25T14:12:27.046726Z,0.0,0.0,1.0,2026-08-25T14:12:27.056615Z,2026-08-25T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHTSFO-26AUG23-T76,finalized,yes,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.99,20595.06,0.0,12349.64,0.0,77.00,77.0,2026-08-24T14:12:17.050779Z,1.0,0.0,1.0,2026-08-24T14:12:17.061103Z,2026-08-24T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHTSFO-26AUG23-T69,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,4153.46,0.0,3263.47,0.0,77.00,77.0,2026-08-24T14:12:17.050779Z,0.0,0.0,1.0,2026-08-24T14:12:17.061103Z,2026-08-24T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHTSFO-26AUG23-B75.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,11844.14,0.0,6399.02,0.0,77.00,77.0,2026-08-24T14:12:17.050779Z,0.0,0.0,1.0,2026-08-24T14:12:17.061103Z,2026-08-24T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHTSFO-26AUG23-B73.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,10782.06,0.0,8084.26,0.0,77.00,77.0,2026-08-24T14:12:17.050779Z,0.0,0.0,1.0,2026-08-24T14:12:17.061103Z,2026-08-24T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHTSFO-26AUG23-B71.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,8918.83,0.0,6597.42,0.0,77.00,77.0,2026-08-24T14:12:17.050779Z,0.0,0.0,1.0,2026-08-24T14:12:17.061103Z,2026-08-24T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHTSFO-26AUG23-B69.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,8689.8,0.0,5647.78,0.0,77.00,77.0,2026-08-24T14:12:17.050779Z,0.0,0.0,1.0,2026-08-24T14:12:17.061103Z,2026-08-24T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHTSFO-26AUG22-T74,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,3175.02,0.0,2556.02,0.0,69.00,69.0,2026-08-23T14:12:17.032513Z,0.0,0.0,1.0,2026-08-23T14:12:17.053537Z,2026-08-23T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHTSFO-26AUG22-T67,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,6733.45,0.0,5987.98,0.0,69.00,69.0,2026-08-23T14:12:17.032513Z,0.0,0.0,1.0,2026-08-23T14:12:17.053537Z,2026-08-23T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHTSFO-26AUG22-B73.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,5707.46,0.0,3604.93,0.0,69.00,69.0,2026-08-23T14:12:17.032513Z,0.0,0.0,1.0,2026-08-23T14:12:17.053537Z,2026-08-23T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
KXHIGHTSFO-26AUG22-B71.5,finalized,no,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,16930.74,0.0,10103.06,0.0,69.00,69.0,2026-08-23T14:12:17.032513Z,0.0,0.0,1.0,2026-08-23T14:12:17.053537Z,2026-08-23T14:00:00Z,True,2026-09-04T04:35:36.983197+00:00
