ticker,status,result,yes_bid,yes_ask,yes_bid_size,yes_ask_size,no_bid,no_ask,last_price,previous_price,volume,volume_24h,open_interest,liquidity,fetched_at_utc,expiration_value,expiration_value_f,settlement_ts,settlement_value,previous_yes_bid,previous_yes_ask,updated_time,occurrence_datetime,can_close_early
KXHIGHMIA-26AUG15-T95,active,,0.07,0.1,347.64,19.0,0.9,0.93,0.11,0.0,3670.53,3581.25,2999.72,0.0,2026-08-15T01:57:04.526178+00:00,,,,,0.0,0.0,2026-08-14T14:40:28.258147Z,2026-08-16T14:40:28Z,True
KXHIGHMIA-26AUG15-T88,active,,0.0,0.01,0.0,24741.03,0.99,1.0,0.01,0.0,542.0,542.0,542.0,0.0,2026-08-15T01:57:04.526178+00:00,,,,,0.0,0.0,2026-08-14T14:40:28.258147Z,2026-08-16T14:40:28Z,True
KXHIGHMIA-26AUG15-B94.5,active,,0.59,0.61,2.0,116.0,0.39,0.41,0.62,0.0,5680.97,5680.97,4520.46,0.0,2026-08-15T01:57:04.526178+00:00,,,,,0.0,0.0,2026-08-14T14:40:28.258147Z,2026-08-16T14:40:28Z,True
KXHIGHMIA-26AUG15-B92.5,active,,0.29,0.32,84.97,8.0,0.68,0.71,0.29,0.0,3684.71,3684.71,3125.34,0.0,2026-08-15T01:57:04.526178+00:00,,,,,0.0,0.0,2026-08-14T14:40:28.258147Z,2026-08-16T14:40:28Z,True
KXHIGHMIA-26AUG15-B90.5,active,,0.05,0.06,57.97,193.0,0.94,0.95,0.05,0.0,2909.44,2909.44,2675.51,0.0,2026-08-15T01:57:04.526178+00:00,,,,,0.0,0.0,2026-08-14T14:40:28.258147Z,2026-08-16T14:40:28Z,True
KXHIGHMIA-26AUG15-B88.5,active,,0.0,0.01,0.0,143.03,0.99,1.0,0.01,0.0,626.0,626.0,618.0,0.0,2026-08-15T01:57:04.526178+00:00,,,,,0.0,0.0,2026-08-14T14:40:28.258147Z,2026-08-16T14:40:28Z,True
KXHIGHMIA-26AUG14-T96,active,,0.0,0.01,0.0,97398.4,0.99,1.0,0.01,0.01,19605.79,16689.38,13758.98,0.0,2026-08-15T01:57:04.526178+00:00,,,,,0.0,0.01,2026-08-13T17:13:32.218255Z,2026-08-15T17:13:32Z,True
KXHIGHMIA-26AUG14-T89,active,,0.0,0.01,0.0,131562.91,0.99,1.0,0.01,0.01,2147.86,1444.28,2147.86,0.0,2026-08-15T01:57:04.526178+00:00,,,,,0.0,0.01,2026-08-13T17:13:32.218255Z,2026-08-15T17:13:32Z,True
KXHIGHMIA-26AUG14-B95.5,active,,0.99,1.0,105028.92,0.0,0.0,0.01,0.99,0.08,27863.84,24900.19,14023.54,0.0,2026-08-15T01:57:04.526178+00:00,,,,,0.08,0.09,2026-08-13T17:13:32.218255Z,2026-08-15T17:13:32Z,True
KXHIGHMIA-26AUG14-B93.5,active,,0.0,0.01,0.0,242842.51,0.99,1.0,0.01,0.68,225372.26,219849.49,204098.16,0.0,2026-08-15T01:57:04.526178+00:00,,,,,0.67,0.69,2026-08-13T17:13:32.218255Z,2026-08-15T17:13:32Z,True
