ticker,status,result,yes_bid,yes_ask,yes_bid_size,yes_ask_size,no_bid,no_ask,last_price,previous_price,volume,volume_24h,open_interest,liquidity,fetched_at_utc,expiration_value,expiration_value_f,settlement_ts,settlement_value,previous_yes_bid,previous_yes_ask,updated_time,occurrence_datetime,can_close_early
KXHIGHTHOU-26AUG23-T98,active,,0.02,0.03,36.83,211.0,0.97,0.98,0.03,0.0,200.34,200.34,184.0,0.0,2026-08-23T02:12:35.202806+00:00,,,,,0.0,0.0,2026-08-22T14:00:02.819819Z,2026-08-24T14:00:00Z,True
KXHIGHTHOU-26AUG23-T105,active,,0.0,0.01,0.0,479.49,0.99,1.0,0.01,0.0,342.51,342.51,340.51,0.0,2026-08-23T02:12:35.202806+00:00,,,,,0.0,0.0,2026-08-22T14:00:02.819819Z,2026-08-24T14:00:00Z,True
KXHIGHTHOU-26AUG23-B98.5,active,,0.1,0.13,71.85,56.67,0.87,0.9,0.13,0.0,525.39,525.39,432.65,0.0,2026-08-23T02:12:35.202806+00:00,,,,,0.0,0.0,2026-08-22T14:00:02.819819Z,2026-08-24T14:00:00Z,True
KXHIGHTHOU-26AUG23-B104.5,active,,0.01,0.02,227.0,110.33,0.98,0.99,0.02,0.0,237.91,237.91,237.79,0.0,2026-08-23T02:12:35.202806+00:00,,,,,0.0,0.0,2026-08-22T14:00:02.819819Z,2026-08-24T14:00:00Z,True
KXHIGHTHOU-26AUG23-B102.5,active,,0.22,0.24,1.0,4.05,0.76,0.78,0.24,0.0,410.68,410.68,398.79,0.0,2026-08-23T02:12:35.202806+00:00,,,,,0.0,0.0,2026-08-22T14:00:02.819819Z,2026-08-24T14:00:00Z,True
KXHIGHTHOU-26AUG23-B100.5,active,,0.55,0.56,55.0,14.0,0.44,0.45,0.55,0.0,513.81,513.81,293.51,0.0,2026-08-23T02:12:35.202806+00:00,,,,,0.0,0.0,2026-08-22T14:00:02.819819Z,2026-08-24T14:00:00Z,True
KXHIGHTHOU-26AUG22-T99,active,,0.0,0.01,0.0,99928.75,0.99,1.0,0.01,0.26,7263.08,6330.36,4821.98,0.0,2026-08-23T02:12:35.202806+00:00,,,,,0.26,0.28,2026-08-21T14:00:01.919412Z,2026-08-23T14:00:00Z,True
KXHIGHTHOU-26AUG22-T106,active,,0.0,0.01,0.0,12521.01,0.99,1.0,0.01,0.01,419.32,212.32,410.32,0.0,2026-08-23T02:12:35.202806+00:00,,,,,0.0,0.01,2026-08-21T14:00:01.919412Z,2026-08-23T14:00:00Z,True
KXHIGHTHOU-26AUG22-B99.5,active,,0.0,0.01,0.0,45724.72,0.99,1.0,0.01,0.45,38026.5,37156.21,26562.78,0.0,2026-08-23T02:12:35.202806+00:00,,,,,0.45,0.46,2026-08-21T14:00:01.919412Z,2026-08-23T14:00:00Z,True
KXHIGHTHOU-26AUG22-B105.5,active,,0.0,0.01,0.0,11343.66,0.99,1.0,0.01,0.01,1776.01,1581.01,1773.01,0.0,2026-08-23T02:12:35.202806+00:00,,,,,0.0,0.01,2026-08-21T14:00:01.919412Z,2026-08-23T14:00:00Z,True
