ticker,status,result,yes_bid,yes_ask,yes_bid_size,yes_ask_size,no_bid,no_ask,last_price,previous_price,volume,volume_24h,open_interest,liquidity,fetched_at_utc,expiration_value,expiration_value_f,settlement_ts,settlement_value,previous_yes_bid,previous_yes_ask,updated_time,occurrence_datetime,can_close_early
KXHIGHLAX-26AUG20-T84,active,,0.07,0.08,56.93,226.03,0.92,0.93,0.07,0.0,6367.71,6172.66,6056.91,0.0,2026-08-20T01:59:34.020491+00:00,,,,,0.0,0.0,2026-08-19T14:00:01.578152Z,2026-08-21T14:00:00Z,True
KXHIGHLAX-26AUG20-T77,active,,0.0,0.01,0.0,58345.97,0.99,1.0,0.01,0.0,1812.59,1812.59,1812.59,0.0,2026-08-20T01:59:34.020491+00:00,,,,,0.0,0.0,2026-08-19T14:00:01.578152Z,2026-08-21T14:00:00Z,True
KXHIGHLAX-26AUG20-B83.5,active,,0.26,0.29,31.0,35.0,0.71,0.74,0.34,0.0,3987.15,3381.85,3582.39,0.0,2026-08-20T01:59:34.020491+00:00,,,,,0.0,0.0,2026-08-19T14:00:01.578152Z,2026-08-21T14:00:00Z,True
KXHIGHLAX-26AUG20-B81.5,active,,0.46,0.48,85.0,5.0,0.52,0.54,0.46,0.0,3897.89,3889.92,2706.2,0.0,2026-08-20T01:59:34.020491+00:00,,,,,0.0,0.0,2026-08-19T14:00:01.578152Z,2026-08-21T14:00:00Z,True
KXHIGHLAX-26AUG20-B79.5,active,,0.16,0.19,40.0,177.0,0.81,0.84,0.17,0.0,4746.07,4740.07,4237.66,0.0,2026-08-20T01:59:34.020491+00:00,,,,,0.0,0.0,2026-08-19T14:00:01.578152Z,2026-08-21T14:00:00Z,True
KXHIGHLAX-26AUG20-B77.5,active,,0.03,0.04,87.0,59.0,0.96,0.97,0.04,0.0,4878.7,4521.45,4398.43,0.0,2026-08-20T01:59:34.020491+00:00,,,,,0.0,0.0,2026-08-19T14:00:01.578152Z,2026-08-21T14:00:00Z,True
KXHIGHLAX-26AUG19-T83,active,,0.0,0.01,0.0,244187.6,0.99,1.0,0.01,0.13,141238.75,126072.08,77796.48,0.0,2026-08-20T01:59:34.020491+00:00,,,,,0.12,0.13,2026-08-18T14:00:01.748195Z,2026-08-20T14:00:00Z,True
KXHIGHLAX-26AUG19-T76,active,,0.0,0.01,0.0,166593.9,0.99,1.0,0.01,0.01,3122.64,934.64,3122.64,0.0,2026-08-20T01:59:34.020491+00:00,,,,,0.0,0.01,2026-08-18T14:00:01.748195Z,2026-08-20T14:00:00Z,True
KXHIGHLAX-26AUG19-B82.5,active,,0.99,1.0,115064.72,0.0,0.0,0.01,0.99,0.39,80322.37,73076.21,46209.43,0.0,2026-08-20T01:59:34.020491+00:00,,,,,0.39,0.4,2026-08-18T14:00:01.748195Z,2026-08-20T14:00:00Z,True
KXHIGHLAX-26AUG19-B80.5,active,,0.0,0.01,0.0,315241.06,0.99,1.0,0.01,0.37,156387.45,148729.18,113801.84,0.0,2026-08-20T01:59:34.020491+00:00,,,,,0.36,0.37,2026-08-18T14:00:01.748195Z,2026-08-20T14:00:00Z,True
