ticker,status,result,yes_bid,yes_ask,yes_bid_size,yes_ask_size,no_bid,no_ask,last_price,previous_price,volume,volume_24h,open_interest,liquidity,fetched_at_utc,expiration_value,expiration_value_f,settlement_ts,settlement_value,previous_yes_bid,previous_yes_ask,updated_time,occurrence_datetime,can_close_early
KXHIGHAUS-26AUG11-T97,active,,0.01,0.02,483.41,6.33,0.98,0.99,0.01,0.0,1893.16,1893.16,1459.19,0.0,2026-08-11T02:35:44.245254+00:00,,,,,0.0,0.0,2026-08-10T14:00:00.902568Z,2026-08-11T14:00:00Z,True
KXHIGHAUS-26AUG11-T104,active,,0.0,0.01,0.0,883.46,0.99,1.0,0.01,0.0,467.0,467.0,464.0,0.0,2026-08-11T02:35:44.245254+00:00,,,,,0.0,0.0,2026-08-10T14:00:00.902568Z,2026-08-11T14:00:00Z,True
KXHIGHAUS-26AUG11-B99.5,active,,0.15,0.17,26.0,36.0,0.83,0.85,0.17,0.0,3593.39,3590.39,2524.99,0.0,2026-08-11T02:35:44.245254+00:00,,,,,0.0,0.0,2026-08-10T14:00:00.902568Z,2026-08-11T14:00:00Z,True
KXHIGHAUS-26AUG11-B97.5,active,,0.05,0.09,103.34,7.23,0.91,0.95,0.06,0.0,1607.5,1605.45,1468.19,0.0,2026-08-11T02:35:44.245254+00:00,,,,,0.0,0.0,2026-08-10T14:00:00.902568Z,2026-08-11T14:00:00Z,True
KXHIGHAUS-26AUG11-B103.5,active,,0.01,0.02,506.23,4.0,0.98,0.99,0.01,0.0,1408.96,1408.96,1177.97,0.0,2026-08-11T02:35:44.245254+00:00,,,,,0.0,0.0,2026-08-10T14:00:00.902568Z,2026-08-11T14:00:00Z,True
KXHIGHAUS-26AUG11-B101.5,active,,0.73,0.75,6.09,65.0,0.25,0.27,0.7,0.0,5501.09,5500.09,5053.2,0.0,2026-08-11T02:35:44.245254+00:00,,,,,0.0,0.0,2026-08-10T14:00:00.902568Z,2026-08-11T14:00:00Z,True
KXHIGHAUS-26AUG10-T94,active,,0.0,0.01,0.0,80274.13,0.99,1.0,0.01,0.01,1490.99,434.46,1477.17,0.0,2026-08-11T02:35:44.245254+00:00,,,,,0.01,0.02,2026-08-09T14:00:00.881237Z,2026-08-10T14:00:00Z,True
KXHIGHAUS-26AUG10-T101,active,,0.0,0.01,0.0,80559.77,0.99,1.0,0.01,0.01,933.29,542.67,915.1,0.0,2026-08-11T02:35:44.245254+00:00,,,,,0.01,0.02,2026-08-09T14:00:00.881237Z,2026-08-10T14:00:00Z,True
KXHIGHAUS-26AUG10-B98.5,active,,0.99,1.0,19204.79,0.0,0.0,0.01,0.99,0.63,22246.11,16281.97,12160.28,0.0,2026-08-11T02:35:44.245254+00:00,,,,,0.63,0.64,2026-08-09T14:00:00.881237Z,2026-08-10T14:00:00Z,True
KXHIGHAUS-26AUG10-B96.5,active,,0.0,0.01,0.0,184152.63,0.99,1.0,0.01,0.27,15171.55,14011.36,9546.27,0.0,2026-08-11T02:35:44.245254+00:00,,,,,0.2,0.24,2026-08-09T14:00:00.881237Z,2026-08-10T14:00:00Z,True
