city,fetched_at_utc,datetime_local,datetime_utc,temp_c,precip_prob_pct
New York City,2026-05-30T09:56:11.105985+00:00,2026-05-30T00:00,2026-05-30T04:00:00+00:00,22.4,2
New York City,2026-05-30T09:56:11.105985+00:00,2026-05-30T01:00,2026-05-30T05:00:00+00:00,22.2,2
New York City,2026-05-30T09:56:11.105985+00:00,2026-05-30T02:00,2026-05-30T06:00:00+00:00,21.0,2
New York City,2026-05-30T09:56:11.105985+00:00,2026-05-30T03:00,2026-05-30T07:00:00+00:00,19.0,0
New York City,2026-05-30T09:56:11.105985+00:00,2026-05-30T04:00,2026-05-30T08:00:00+00:00,16.2,0
New York City,2026-05-30T09:56:11.105985+00:00,2026-05-30T05:00,2026-05-30T09:00:00+00:00,13.4,0
New York City,2026-05-30T09:56:11.105985+00:00,2026-05-30T06:00,2026-05-30T10:00:00+00:00,11.9,0
New York City,2026-05-30T09:56:11.105985+00:00,2026-05-30T07:00,2026-05-30T11:00:00+00:00,11.8,0
New York City,2026-05-30T09:56:11.105985+00:00,2026-05-30T08:00,2026-05-30T12:00:00+00:00,12.9,0
New York City,2026-05-30T09:56:11.105985+00:00,2026-05-30T09:00,2026-05-30T13:00:00+00:00,14.0,0
New York City,2026-05-30T09:56:11.105985+00:00,2026-05-30T10:00,2026-05-30T14:00:00+00:00,15.2,0
New York City,2026-05-30T09:56:11.105985+00:00,2026-05-30T11:00,2026-05-30T15:00:00+00:00,13.8,0
New York City,2026-05-30T09:56:11.105985+00:00,2026-05-30T12:00,2026-05-30T16:00:00+00:00,13.6,1
New York City,2026-05-30T09:56:11.105985+00:00,2026-05-30T13:00,2026-05-30T17:00:00+00:00,13.3,1
New York City,2026-05-30T09:56:11.105985+00:00,2026-05-30T14:00,2026-05-30T18:00:00+00:00,12.9,0
New York City,2026-05-30T09:56:11.105985+00:00,2026-05-30T15:00,2026-05-30T19:00:00+00:00,15.3,0
New York City,2026-05-30T09:56:11.105985+00:00,2026-05-30T16:00,2026-05-30T20:00:00+00:00,16.5,1
New York City,2026-05-30T09:56:11.105985+00:00,2026-05-30T17:00,2026-05-30T21:00:00+00:00,17.5,1
New York City,2026-05-30T09:56:11.105985+00:00,2026-05-30T18:00,2026-05-30T22:00:00+00:00,17.6,0
New York City,2026-05-30T09:56:11.105985+00:00,2026-05-30T19:00,2026-05-30T23:00:00+00:00,16.7,0
New York City,2026-05-30T09:56:11.105985+00:00,2026-05-30T20:00,2026-05-31T00:00:00+00:00,15.1,0
New York City,2026-05-30T09:56:11.105985+00:00,2026-05-30T21:00,2026-05-31T01:00:00+00:00,13.4,0
New York City,2026-05-30T09:56:11.105985+00:00,2026-05-30T22:00,2026-05-31T02:00:00+00:00,12.4,0
New York City,2026-05-30T09:56:11.105985+00:00,2026-05-30T23:00,2026-05-31T03:00:00+00:00,11.9,0
New York City,2026-05-30T09:56:11.105985+00:00,2026-05-31T00:00,2026-05-31T04:00:00+00:00,11.2,0
New York City,2026-05-30T09:56:11.105985+00:00,2026-05-31T01:00,2026-05-31T05:00:00+00:00,10.5,0
New York City,2026-05-30T09:56:11.105985+00:00,2026-05-31T02:00,2026-05-31T06:00:00+00:00,10.0,0
New York City,2026-05-30T09:56:11.105985+00:00,2026-05-31T03:00,2026-05-31T07:00:00+00:00,9.3,0
New York City,2026-05-30T09:56:11.105985+00:00,2026-05-31T04:00,2026-05-31T08:00:00+00:00,8.8,0
New York City,2026-05-30T09:56:11.105985+00:00,2026-05-31T05:00,2026-05-31T09:00:00+00:00,8.4,0
New York City,2026-05-30T09:56:11.105985+00:00,2026-05-31T06:00,2026-05-31T10:00:00+00:00,8.2,0
New York City,2026-05-30T09:56:11.105985+00:00,2026-05-31T07:00,2026-05-31T11:00:00+00:00,10.5,0
New York City,2026-05-30T09:56:11.105985+00:00,2026-05-31T08:00,2026-05-31T12:00:00+00:00,12.8,0
New York City,2026-05-30T09:56:11.105985+00:00,2026-05-31T09:00,2026-05-31T13:00:00+00:00,15.0,0
New York City,2026-05-30T09:56:11.105985+00:00,2026-05-31T10:00,2026-05-31T14:00:00+00:00,16.7,0
New York City,2026-05-30T09:56:11.105985+00:00,2026-05-31T11:00,2026-05-31T15:00:00+00:00,18.5,0
New York City,2026-05-30T09:56:11.105985+00:00,2026-05-31T12:00,2026-05-31T16:00:00+00:00,19.9,0
New York City,2026-05-30T09:56:11.105985+00:00,2026-05-31T13:00,2026-05-31T17:00:00+00:00,21.1,1
New York City,2026-05-30T09:56:11.105985+00:00,2026-05-31T14:00,2026-05-31T18:00:00+00:00,22.0,1
New York City,2026-05-30T09:56:11.105985+00:00,2026-05-31T15:00,2026-05-31T19:00:00+00:00,22.6,1
New York City,2026-05-30T09:56:11.105985+00:00,2026-05-31T16:00,2026-05-31T20:00:00+00:00,22.9,2
New York City,2026-05-30T09:56:11.105985+00:00,2026-05-31T17:00,2026-05-31T21:00:00+00:00,22.4,0
New York City,2026-05-30T09:56:11.105985+00:00,2026-05-31T18:00,2026-05-31T22:00:00+00:00,22.4,0
New York City,2026-05-30T09:56:11.105985+00:00,2026-05-31T19:00,2026-05-31T23:00:00+00:00,22.2,0
New York City,2026-05-30T09:56:11.105985+00:00,2026-05-31T20:00,2026-06-01T00:00:00+00:00,20.5,0
New York City,2026-05-30T09:56:11.105985+00:00,2026-05-31T21:00,2026-06-01T01:00:00+00:00,18.0,0
New York City,2026-05-30T09:56:11.105985+00:00,2026-05-31T22:00,2026-06-01T02:00:00+00:00,16.5,0
New York City,2026-05-30T09:56:11.105985+00:00,2026-05-31T23:00,2026-06-01T03:00:00+00:00,15.7,0
New York City,2026-05-30T09:56:11.105985+00:00,2026-06-01T00:00,2026-06-01T04:00:00+00:00,17.0,0
New York City,2026-05-30T09:56:11.105985+00:00,2026-06-01T01:00,2026-06-01T05:00:00+00:00,17.9,0
New York City,2026-05-30T09:56:11.105985+00:00,2026-06-01T02:00,2026-06-01T06:00:00+00:00,18.3,0
New York City,2026-05-30T09:56:11.105985+00:00,2026-06-01T03:00,2026-06-01T07:00:00+00:00,18.5,1
New York City,2026-05-30T09:56:11.105985+00:00,2026-06-01T04:00,2026-06-01T08:00:00+00:00,18.4,1
New York City,2026-05-30T09:56:11.105985+00:00,2026-06-01T05:00,2026-06-01T09:00:00+00:00,18.0,1
