city,fetched_at_utc,datetime_local,datetime_utc,temp_c,precip_prob_pct
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-19T00:00,2026-09-19T04:00:00+00:00,21.1,0
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-19T01:00,2026-09-19T05:00:00+00:00,19.6,0
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-19T02:00,2026-09-19T06:00:00+00:00,18.7,0
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-19T03:00,2026-09-19T07:00:00+00:00,18.5,0
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-19T04:00,2026-09-19T08:00:00+00:00,17.6,0
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-19T05:00,2026-09-19T09:00:00+00:00,17.6,0
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-19T06:00,2026-09-19T10:00:00+00:00,16.8,0
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-19T07:00,2026-09-19T11:00:00+00:00,16.9,0
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-19T08:00,2026-09-19T12:00:00+00:00,16.9,0
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-19T09:00,2026-09-19T13:00:00+00:00,17.5,0
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-19T10:00,2026-09-19T14:00:00+00:00,17.9,0
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-19T11:00,2026-09-19T15:00:00+00:00,18.0,0
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-19T12:00,2026-09-19T16:00:00+00:00,18.8,0
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-19T13:00,2026-09-19T17:00:00+00:00,19.5,0
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-19T14:00,2026-09-19T18:00:00+00:00,20.1,0
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-19T15:00,2026-09-19T19:00:00+00:00,20.2,0
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-19T16:00,2026-09-19T20:00:00+00:00,20.7,0
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-19T17:00,2026-09-19T21:00:00+00:00,20.8,0
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-19T18:00,2026-09-19T22:00:00+00:00,20.6,0
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-19T19:00,2026-09-19T23:00:00+00:00,19.1,1
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-19T20:00,2026-09-20T00:00:00+00:00,18.1,1
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-19T21:00,2026-09-20T01:00:00+00:00,17.7,1
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-19T22:00,2026-09-20T02:00:00+00:00,17.7,2
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-19T23:00,2026-09-20T03:00:00+00:00,17.8,2
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-20T00:00,2026-09-20T04:00:00+00:00,17.8,2
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-20T01:00,2026-09-20T05:00:00+00:00,17.8,2
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-20T02:00,2026-09-20T06:00:00+00:00,17.8,2
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-20T03:00,2026-09-20T07:00:00+00:00,17.7,3
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-20T04:00,2026-09-20T08:00:00+00:00,17.6,3
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-20T05:00,2026-09-20T09:00:00+00:00,17.6,5
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-20T06:00,2026-09-20T10:00:00+00:00,17.6,4
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-20T07:00,2026-09-20T11:00:00+00:00,17.6,4
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-20T08:00,2026-09-20T12:00:00+00:00,18.0,12
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-20T09:00,2026-09-20T13:00:00+00:00,18.3,16
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-20T10:00,2026-09-20T14:00:00+00:00,18.0,32
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-20T11:00,2026-09-20T15:00:00+00:00,17.9,37
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-20T12:00,2026-09-20T16:00:00+00:00,18.2,61
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-20T13:00,2026-09-20T17:00:00+00:00,18.3,61
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-20T14:00,2026-09-20T18:00:00+00:00,18.3,61
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-20T15:00,2026-09-20T19:00:00+00:00,18.4,85
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-20T16:00,2026-09-20T20:00:00+00:00,18.9,85
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-20T17:00,2026-09-20T21:00:00+00:00,19.0,85
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-20T18:00,2026-09-20T22:00:00+00:00,19.0,85
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-20T19:00,2026-09-20T23:00:00+00:00,19.7,85
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-20T20:00,2026-09-21T00:00:00+00:00,20.1,85
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-20T21:00,2026-09-21T01:00:00+00:00,20.5,65
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-20T22:00,2026-09-21T02:00:00+00:00,20.1,65
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-20T23:00,2026-09-21T03:00:00+00:00,19.8,65
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-21T00:00,2026-09-21T04:00:00+00:00,18.8,65
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-21T01:00,2026-09-21T05:00:00+00:00,18.0,65
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-21T02:00,2026-09-21T06:00:00+00:00,17.5,65
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-21T03:00,2026-09-21T07:00:00+00:00,16.6,30
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-21T04:00,2026-09-21T08:00:00+00:00,16.0,30
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-21T05:00,2026-09-21T09:00:00+00:00,15.6,30
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-21T06:00,2026-09-21T10:00:00+00:00,15.0,30
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-21T07:00,2026-09-21T11:00:00+00:00,14.7,30
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-21T08:00,2026-09-21T12:00:00+00:00,14.7,30
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-21T09:00,2026-09-21T13:00:00+00:00,15.6,8
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-21T10:00,2026-09-21T14:00:00+00:00,15.9,8
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-21T11:00,2026-09-21T15:00:00+00:00,17.2,8
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-21T12:00,2026-09-21T16:00:00+00:00,19.1,8
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-21T13:00,2026-09-21T17:00:00+00:00,20.6,8
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-21T14:00,2026-09-21T18:00:00+00:00,20.8,8
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-21T15:00,2026-09-21T19:00:00+00:00,20.7,6
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-21T16:00,2026-09-21T20:00:00+00:00,20.7,6
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-21T17:00,2026-09-21T21:00:00+00:00,20.5,6
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-21T18:00,2026-09-21T22:00:00+00:00,19.8,6
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-21T19:00,2026-09-21T23:00:00+00:00,19.2,6
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-21T20:00,2026-09-22T00:00:00+00:00,19.3,6
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-21T21:00,2026-09-22T01:00:00+00:00,19.2,4
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-21T22:00,2026-09-22T02:00:00+00:00,18.6,4
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-21T23:00,2026-09-22T03:00:00+00:00,18.1,4
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-22T00:00,2026-09-22T04:00:00+00:00,17.8,4
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-22T01:00,2026-09-22T05:00:00+00:00,17.5,4
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-22T02:00,2026-09-22T06:00:00+00:00,17.5,4
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-22T03:00,2026-09-22T07:00:00+00:00,17.6,20
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-22T04:00,2026-09-22T08:00:00+00:00,17.3,20
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-22T05:00,2026-09-22T09:00:00+00:00,16.4,20
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-22T06:00,2026-09-22T10:00:00+00:00,15.7,20
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-22T07:00,2026-09-22T11:00:00+00:00,15.6,20
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-22T08:00,2026-09-22T12:00:00+00:00,15.6,20
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-22T09:00,2026-09-22T13:00:00+00:00,15.8,25
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-22T10:00,2026-09-22T14:00:00+00:00,16.5,25
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-22T11:00,2026-09-22T15:00:00+00:00,16.0,25
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-22T12:00,2026-09-22T16:00:00+00:00,16.1,25
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-22T13:00,2026-09-22T17:00:00+00:00,15.4,25
New York City,2026-09-19T04:43:33.388190+00:00,2026-09-22T14:00,2026-09-22T18:00:00+00:00,15.1,25
