city,fetched_at_utc,datetime_local,datetime_utc,temp_c,precip_prob_pct
Chicago,2026-09-24T04:50:07.143049+00:00,2026-09-23T00:00,2026-09-23T05:00:00+00:00,14.8,0
Chicago,2026-09-24T04:50:07.143049+00:00,2026-09-23T01:00,2026-09-23T06:00:00+00:00,15.1,0
Chicago,2026-09-24T04:50:07.143049+00:00,2026-09-23T02:00,2026-09-23T07:00:00+00:00,15.4,0
Chicago,2026-09-24T04:50:07.143049+00:00,2026-09-23T03:00,2026-09-23T08:00:00+00:00,14.4,0
Chicago,2026-09-24T04:50:07.143049+00:00,2026-09-23T04:00,2026-09-23T09:00:00+00:00,14.5,0
Chicago,2026-09-24T04:50:07.143049+00:00,2026-09-23T05:00,2026-09-23T10:00:00+00:00,14.4,0
Chicago,2026-09-24T04:50:07.143049+00:00,2026-09-23T06:00,2026-09-23T11:00:00+00:00,14.9,0
Chicago,2026-09-24T04:50:07.143049+00:00,2026-09-23T07:00,2026-09-23T12:00:00+00:00,14.7,0
Chicago,2026-09-24T04:50:07.143049+00:00,2026-09-23T08:00,2026-09-23T13:00:00+00:00,15.3,1
Chicago,2026-09-24T04:50:07.143049+00:00,2026-09-23T09:00,2026-09-23T14:00:00+00:00,16.7,1
Chicago,2026-09-24T04:50:07.143049+00:00,2026-09-23T10:00,2026-09-23T15:00:00+00:00,16.4,1
Chicago,2026-09-24T04:50:07.143049+00:00,2026-09-23T11:00,2026-09-23T16:00:00+00:00,17.5,1
Chicago,2026-09-24T04:50:07.143049+00:00,2026-09-23T12:00,2026-09-23T17:00:00+00:00,18.1,0
Chicago,2026-09-24T04:50:07.143049+00:00,2026-09-23T13:00,2026-09-23T18:00:00+00:00,18.6,0
Chicago,2026-09-24T04:50:07.143049+00:00,2026-09-23T14:00,2026-09-23T19:00:00+00:00,19.1,0
Chicago,2026-09-24T04:50:07.143049+00:00,2026-09-23T15:00,2026-09-23T20:00:00+00:00,19.3,0
Chicago,2026-09-24T04:50:07.143049+00:00,2026-09-23T16:00,2026-09-23T21:00:00+00:00,19.0,0
Chicago,2026-09-24T04:50:07.143049+00:00,2026-09-23T17:00,2026-09-23T22:00:00+00:00,18.5,0
Chicago,2026-09-24T04:50:07.143049+00:00,2026-09-23T18:00,2026-09-23T23:00:00+00:00,18.5,0
Chicago,2026-09-24T04:50:07.143049+00:00,2026-09-23T19:00,2026-09-24T00:00:00+00:00,17.9,0
Chicago,2026-09-24T04:50:07.143049+00:00,2026-09-23T20:00,2026-09-24T01:00:00+00:00,18.1,0
Chicago,2026-09-24T04:50:07.143049+00:00,2026-09-23T21:00,2026-09-24T02:00:00+00:00,18.0,0
Chicago,2026-09-24T04:50:07.143049+00:00,2026-09-23T22:00,2026-09-24T03:00:00+00:00,18.2,0
Chicago,2026-09-24T04:50:07.143049+00:00,2026-09-23T23:00,2026-09-24T04:00:00+00:00,17.0,0
Chicago,2026-09-24T04:50:07.143049+00:00,2026-09-24T00:00,2026-09-24T05:00:00+00:00,15.9,0
Chicago,2026-09-24T04:50:07.143049+00:00,2026-09-24T01:00,2026-09-24T06:00:00+00:00,15.2,0
Chicago,2026-09-24T04:50:07.143049+00:00,2026-09-24T02:00,2026-09-24T07:00:00+00:00,14.4,0
Chicago,2026-09-24T04:50:07.143049+00:00,2026-09-24T03:00,2026-09-24T08:00:00+00:00,14.0,0
Chicago,2026-09-24T04:50:07.143049+00:00,2026-09-24T04:00,2026-09-24T09:00:00+00:00,15.1,0
Chicago,2026-09-24T04:50:07.143049+00:00,2026-09-24T05:00,2026-09-24T10:00:00+00:00,15.2,0
Chicago,2026-09-24T04:50:07.143049+00:00,2026-09-24T06:00,2026-09-24T11:00:00+00:00,15.1,0
Chicago,2026-09-24T04:50:07.143049+00:00,2026-09-24T07:00,2026-09-24T12:00:00+00:00,15.1,0
Chicago,2026-09-24T04:50:07.143049+00:00,2026-09-24T08:00,2026-09-24T13:00:00+00:00,15.6,0
Chicago,2026-09-24T04:50:07.143049+00:00,2026-09-24T09:00,2026-09-24T14:00:00+00:00,15.9,0
Chicago,2026-09-24T04:50:07.143049+00:00,2026-09-24T10:00,2026-09-24T15:00:00+00:00,16.0,0
Chicago,2026-09-24T04:50:07.143049+00:00,2026-09-24T11:00,2026-09-24T16:00:00+00:00,16.9,0
