city,fetched_at_utc,datetime_local,datetime_utc,temp_c,precip_prob_pct
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-04T00:00,2026-07-03T15:00:00+00:00,21.8,2
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-04T01:00,2026-07-03T16:00:00+00:00,21.9,2
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-04T02:00,2026-07-03T17:00:00+00:00,21.7,2
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-04T03:00,2026-07-03T18:00:00+00:00,21.6,6
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-04T04:00,2026-07-03T19:00:00+00:00,21.6,17
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-04T05:00,2026-07-03T20:00:00+00:00,21.6,32
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-04T06:00,2026-07-03T21:00:00+00:00,21.7,43
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-04T07:00,2026-07-03T22:00:00+00:00,22.0,46
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-04T08:00,2026-07-03T23:00:00+00:00,23.0,46
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-04T09:00,2026-07-04T00:00:00+00:00,24.0,43
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-04T10:00,2026-07-04T01:00:00+00:00,25.0,38
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-04T11:00,2026-07-04T02:00:00+00:00,25.4,32
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-04T12:00,2026-07-04T03:00:00+00:00,26.1,25
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-04T13:00,2026-07-04T04:00:00+00:00,25.8,18
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-04T14:00,2026-07-04T05:00:00+00:00,25.9,11
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-04T15:00,2026-07-04T06:00:00+00:00,25.6,6
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-04T16:00,2026-07-04T07:00:00+00:00,25.2,3
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-04T17:00,2026-07-04T08:00:00+00:00,24.9,1
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-04T18:00,2026-07-04T09:00:00+00:00,24.5,0
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-04T19:00,2026-07-04T10:00:00+00:00,24.0,0
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-04T20:00,2026-07-04T11:00:00+00:00,23.3,0
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-04T21:00,2026-07-04T12:00:00+00:00,22.7,0
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-04T22:00,2026-07-04T13:00:00+00:00,22.4,0
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-04T23:00,2026-07-04T14:00:00+00:00,21.8,0
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-05T00:00,2026-07-04T15:00:00+00:00,21.6,0
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-05T01:00,2026-07-04T16:00:00+00:00,21.3,0
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-05T02:00,2026-07-04T17:00:00+00:00,21.0,1
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-05T03:00,2026-07-04T18:00:00+00:00,20.9,2
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-05T04:00,2026-07-04T19:00:00+00:00,20.8,3
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-05T05:00,2026-07-04T20:00:00+00:00,20.6,5
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-05T06:00,2026-07-04T21:00:00+00:00,20.9,6
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-05T07:00,2026-07-04T22:00:00+00:00,21.3,6
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-05T08:00,2026-07-04T23:00:00+00:00,21.7,5
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-05T09:00,2026-07-05T00:00:00+00:00,22.3,8
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-05T10:00,2026-07-05T01:00:00+00:00,22.4,16
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-05T11:00,2026-07-05T02:00:00+00:00,22.8,27
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-05T12:00,2026-07-05T03:00:00+00:00,24.0,39
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-05T13:00,2026-07-05T04:00:00+00:00,24.5,52
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-05T14:00,2026-07-05T05:00:00+00:00,24.3,65
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-05T15:00,2026-07-05T06:00:00+00:00,24.8,75
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-05T16:00,2026-07-05T07:00:00+00:00,24.9,81
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-05T17:00,2026-07-05T08:00:00+00:00,24.5,83
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-05T18:00,2026-07-05T09:00:00+00:00,24.2,82
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-05T19:00,2026-07-05T10:00:00+00:00,23.9,75
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-05T20:00,2026-07-05T11:00:00+00:00,23.6,64
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-05T21:00,2026-07-05T12:00:00+00:00,23.5,57
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-05T22:00,2026-07-05T13:00:00+00:00,23.6,58
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-05T23:00,2026-07-05T14:00:00+00:00,23.6,64
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-06T00:00,2026-07-05T15:00:00+00:00,23.5,67
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-06T01:00,2026-07-05T16:00:00+00:00,23.4,66
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-06T02:00,2026-07-05T17:00:00+00:00,23.4,63
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-06T03:00,2026-07-05T18:00:00+00:00,23.3,59
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-06T04:00,2026-07-05T19:00:00+00:00,23.4,54
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-06T05:00,2026-07-05T20:00:00+00:00,23.3,49
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-06T06:00,2026-07-05T21:00:00+00:00,23.2,47
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-06T07:00,2026-07-05T22:00:00+00:00,23.6,51
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-06T08:00,2026-07-05T23:00:00+00:00,24.3,60
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-06T09:00,2026-07-06T00:00:00+00:00,25.0,67
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-06T10:00,2026-07-06T01:00:00+00:00,25.2,73
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-06T11:00,2026-07-06T02:00:00+00:00,25.9,78
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-06T12:00,2026-07-06T03:00:00+00:00,26.8,82
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-06T13:00,2026-07-06T04:00:00+00:00,27.3,83
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-06T14:00,2026-07-06T05:00:00+00:00,27.5,83
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-06T15:00,2026-07-06T06:00:00+00:00,27.7,82
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-06T16:00,2026-07-06T07:00:00+00:00,27.0,80
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-06T17:00,2026-07-06T08:00:00+00:00,25.8,78
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-06T18:00,2026-07-06T09:00:00+00:00,24.6,73
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-06T19:00,2026-07-06T10:00:00+00:00,24.2,64
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-06T20:00,2026-07-06T11:00:00+00:00,24.1,54
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-06T21:00,2026-07-06T12:00:00+00:00,24.1,47
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-06T22:00,2026-07-06T13:00:00+00:00,24.3,48
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-06T23:00,2026-07-06T14:00:00+00:00,24.2,52
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-07T00:00,2026-07-06T15:00:00+00:00,24.0,57
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-07T01:00,2026-07-06T16:00:00+00:00,24.0,60
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-07T02:00,2026-07-06T17:00:00+00:00,24.2,64
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-07T03:00,2026-07-06T18:00:00+00:00,24.6,67
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-07T04:00,2026-07-06T19:00:00+00:00,24.0,70
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-07T05:00,2026-07-06T20:00:00+00:00,23.6,73
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-07T06:00,2026-07-06T21:00:00+00:00,22.9,76
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-07T07:00,2026-07-06T22:00:00+00:00,23.0,81
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-07T08:00,2026-07-06T23:00:00+00:00,23.6,87
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-07T09:00,2026-07-07T00:00:00+00:00,25.9,90
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-07T10:00,2026-07-07T01:00:00+00:00,27.2,89
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-07T11:00,2026-07-07T02:00:00+00:00,27.2,86
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-07T12:00,2026-07-07T03:00:00+00:00,27.5,84
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-07T13:00,2026-07-07T04:00:00+00:00,27.5,85
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-07T14:00,2026-07-07T05:00:00+00:00,25.4,87
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-07T15:00,2026-07-07T06:00:00+00:00,27.7,86
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-07T16:00,2026-07-07T07:00:00+00:00,26.3,79
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-07T17:00,2026-07-07T08:00:00+00:00,24.0,68
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-07T18:00,2026-07-07T09:00:00+00:00,23.5,59
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-07T19:00,2026-07-07T10:00:00+00:00,24.3,54
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-07T20:00,2026-07-07T11:00:00+00:00,24.3,50
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-07T21:00,2026-07-07T12:00:00+00:00,24.2,47
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-07T22:00,2026-07-07T13:00:00+00:00,24.2,43
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-07T23:00,2026-07-07T14:00:00+00:00,24.1,40
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-08T00:00,2026-07-07T15:00:00+00:00,23.9,39
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-08T01:00,2026-07-07T16:00:00+00:00,23.6,42
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-08T02:00,2026-07-07T17:00:00+00:00,23.2,47
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-08T03:00,2026-07-07T18:00:00+00:00,22.9,51
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-08T04:00,2026-07-07T19:00:00+00:00,22.8,52
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-08T05:00,2026-07-07T20:00:00+00:00,22.8,52
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-08T06:00,2026-07-07T21:00:00+00:00,23.1,53
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-08T07:00,2026-07-07T22:00:00+00:00,23.6,58
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-08T08:00,2026-07-07T23:00:00+00:00,24.4,64
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-08T09:00,2026-07-08T00:00:00+00:00,25.2,69
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-08T10:00,2026-07-08T01:00:00+00:00,26.1,70
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-08T11:00,2026-07-08T02:00:00+00:00,26.9,69
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-08T12:00,2026-07-08T03:00:00+00:00,27.5,67
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-08T13:00,2026-07-08T04:00:00+00:00,27.8,65
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-08T14:00,2026-07-08T05:00:00+00:00,27.8,63
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-08T15:00,2026-07-08T06:00:00+00:00,27.7,61
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-08T16:00,2026-07-08T07:00:00+00:00,27.5,60
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-08T17:00,2026-07-08T08:00:00+00:00,27.1,58
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-08T18:00,2026-07-08T09:00:00+00:00,26.7,57
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-08T19:00,2026-07-08T10:00:00+00:00,26.3,55
Seoul,2026-07-04T04:07:29.335317+00:00,2026-07-08T20:00,2026-07-08T11:00:00+00:00,25.8,52
