city,fetched_at_utc,datetime_local,datetime_utc,temp_c,precip_prob_pct
Seoul,2026-05-30T09:56:08.703113+00:00,2026-05-30T00:00,2026-05-29T15:00:00+00:00,15.6,0
Seoul,2026-05-30T09:56:08.703113+00:00,2026-05-30T01:00,2026-05-29T16:00:00+00:00,14.9,0
Seoul,2026-05-30T09:56:08.703113+00:00,2026-05-30T02:00,2026-05-29T17:00:00+00:00,14.8,0
Seoul,2026-05-30T09:56:08.703113+00:00,2026-05-30T03:00,2026-05-29T18:00:00+00:00,14.4,0
Seoul,2026-05-30T09:56:08.703113+00:00,2026-05-30T04:00,2026-05-29T19:00:00+00:00,13.5,0
Seoul,2026-05-30T09:56:08.703113+00:00,2026-05-30T05:00,2026-05-29T20:00:00+00:00,13.1,0
Seoul,2026-05-30T09:56:08.703113+00:00,2026-05-30T06:00,2026-05-29T21:00:00+00:00,13.2,0
Seoul,2026-05-30T09:56:08.703113+00:00,2026-05-30T07:00,2026-05-29T22:00:00+00:00,13.3,0
Seoul,2026-05-30T09:56:08.703113+00:00,2026-05-30T08:00,2026-05-29T23:00:00+00:00,14.6,0
Seoul,2026-05-30T09:56:08.703113+00:00,2026-05-30T09:00,2026-05-30T00:00:00+00:00,16.8,0
Seoul,2026-05-30T09:56:08.703113+00:00,2026-05-30T10:00,2026-05-30T01:00:00+00:00,20.4,0
Seoul,2026-05-30T09:56:08.703113+00:00,2026-05-30T11:00,2026-05-30T02:00:00+00:00,23.4,0
Seoul,2026-05-30T09:56:08.703113+00:00,2026-05-30T12:00,2026-05-30T03:00:00+00:00,25.0,0
Seoul,2026-05-30T09:56:08.703113+00:00,2026-05-30T13:00,2026-05-30T04:00:00+00:00,26.0,0
Seoul,2026-05-30T09:56:08.703113+00:00,2026-05-30T14:00,2026-05-30T05:00:00+00:00,26.9,0
Seoul,2026-05-30T09:56:08.703113+00:00,2026-05-30T15:00,2026-05-30T06:00:00+00:00,27.2,0
Seoul,2026-05-30T09:56:08.703113+00:00,2026-05-30T16:00,2026-05-30T07:00:00+00:00,26.8,0
Seoul,2026-05-30T09:56:08.703113+00:00,2026-05-30T17:00,2026-05-30T08:00:00+00:00,25.8,0
Seoul,2026-05-30T09:56:08.703113+00:00,2026-05-30T18:00,2026-05-30T09:00:00+00:00,24.2,0
Seoul,2026-05-30T09:56:08.703113+00:00,2026-05-30T19:00,2026-05-30T10:00:00+00:00,22.2,0
Seoul,2026-05-30T09:56:08.703113+00:00,2026-05-30T20:00,2026-05-30T11:00:00+00:00,20.3,0
Seoul,2026-05-30T09:56:08.703113+00:00,2026-05-30T21:00,2026-05-30T12:00:00+00:00,19.1,0
Seoul,2026-05-30T09:56:08.703113+00:00,2026-05-30T22:00,2026-05-30T13:00:00+00:00,18.3,0
Seoul,2026-05-30T09:56:08.703113+00:00,2026-05-30T23:00,2026-05-30T14:00:00+00:00,17.5,0
Seoul,2026-05-30T09:56:08.703113+00:00,2026-05-31T00:00,2026-05-30T15:00:00+00:00,17.1,0
