city,fetched_at_utc,datetime_local,datetime_utc,temp_c,precip_prob_pct
New York City,2026-07-07T04:20:58.042821+00:00,2026-07-07T00:00,2026-07-07T04:00:00+00:00,18.6,17
New York City,2026-07-07T04:20:58.042821+00:00,2026-07-07T01:00,2026-07-07T05:00:00+00:00,18.3,20
New York City,2026-07-07T04:20:58.042821+00:00,2026-07-07T02:00,2026-07-07T06:00:00+00:00,18.2,15
New York City,2026-07-07T04:20:58.042821+00:00,2026-07-07T03:00,2026-07-07T07:00:00+00:00,18.6,13
New York City,2026-07-07T04:20:58.042821+00:00,2026-07-07T04:00,2026-07-07T08:00:00+00:00,18.9,14
New York City,2026-07-07T04:20:58.042821+00:00,2026-07-07T05:00,2026-07-07T09:00:00+00:00,19.0,14
New York City,2026-07-07T04:20:58.042821+00:00,2026-07-07T06:00,2026-07-07T10:00:00+00:00,19.0,15
New York City,2026-07-07T04:20:58.042821+00:00,2026-07-07T07:00,2026-07-07T11:00:00+00:00,19.0,13
New York City,2026-07-07T04:20:58.042821+00:00,2026-07-07T08:00,2026-07-07T12:00:00+00:00,19.8,14
New York City,2026-07-07T04:20:58.042821+00:00,2026-07-07T09:00,2026-07-07T13:00:00+00:00,19.9,9
New York City,2026-07-07T04:20:58.042821+00:00,2026-07-07T10:00,2026-07-07T14:00:00+00:00,19.9,6
New York City,2026-07-07T04:20:58.042821+00:00,2026-07-07T11:00,2026-07-07T15:00:00+00:00,20.0,4
New York City,2026-07-07T04:20:58.042821+00:00,2026-07-07T12:00,2026-07-07T16:00:00+00:00,19.7,4
New York City,2026-07-07T04:20:58.042821+00:00,2026-07-07T13:00,2026-07-07T17:00:00+00:00,20.0,5
New York City,2026-07-07T04:20:58.042821+00:00,2026-07-07T14:00,2026-07-07T18:00:00+00:00,19.9,6
New York City,2026-07-07T04:20:58.042821+00:00,2026-07-07T15:00,2026-07-07T19:00:00+00:00,20.3,5
New York City,2026-07-07T04:20:58.042821+00:00,2026-07-07T16:00,2026-07-07T20:00:00+00:00,20.4,5
New York City,2026-07-07T04:20:58.042821+00:00,2026-07-07T17:00,2026-07-07T21:00:00+00:00,20.4,7
New York City,2026-07-07T04:20:58.042821+00:00,2026-07-07T18:00,2026-07-07T22:00:00+00:00,19.7,6
New York City,2026-07-07T04:20:58.042821+00:00,2026-07-07T19:00,2026-07-07T23:00:00+00:00,19.4,4
New York City,2026-07-07T04:20:58.042821+00:00,2026-07-07T20:00,2026-07-08T00:00:00+00:00,19.0,3
New York City,2026-07-07T04:20:58.042821+00:00,2026-07-07T21:00,2026-07-08T01:00:00+00:00,18.7,3
New York City,2026-07-07T04:20:58.042821+00:00,2026-07-07T22:00,2026-07-08T02:00:00+00:00,18.6,2
New York City,2026-07-07T04:20:58.042821+00:00,2026-07-07T23:00,2026-07-08T03:00:00+00:00,18.4,2
New York City,2026-07-07T04:20:58.042821+00:00,2026-07-08T00:00,2026-07-08T04:00:00+00:00,18.3,2
New York City,2026-07-07T04:20:58.042821+00:00,2026-07-08T01:00,2026-07-08T05:00:00+00:00,17.8,1
New York City,2026-07-07T04:20:58.042821+00:00,2026-07-08T02:00,2026-07-08T06:00:00+00:00,17.6,1
New York City,2026-07-07T04:20:58.042821+00:00,2026-07-08T03:00,2026-07-08T07:00:00+00:00,17.4,1
New York City,2026-07-07T04:20:58.042821+00:00,2026-07-08T04:00,2026-07-08T08:00:00+00:00,17.5,2
New York City,2026-07-07T04:20:58.042821+00:00,2026-07-08T05:00,2026-07-08T09:00:00+00:00,17.4,4
New York City,2026-07-07T04:20:58.042821+00:00,2026-07-08T06:00,2026-07-08T10:00:00+00:00,16.9,0
New York City,2026-07-07T04:20:58.042821+00:00,2026-07-08T07:00,2026-07-08T11:00:00+00:00,18.3,0
New York City,2026-07-07T04:20:58.042821+00:00,2026-07-08T08:00,2026-07-08T12:00:00+00:00,19.7,0
New York City,2026-07-07T04:20:58.042821+00:00,2026-07-08T09:00,2026-07-08T13:00:00+00:00,20.7,0
New York City,2026-07-07T04:20:58.042821+00:00,2026-07-08T10:00,2026-07-08T14:00:00+00:00,21.7,0
New York City,2026-07-07T04:20:58.042821+00:00,2026-07-08T11:00,2026-07-08T15:00:00+00:00,22.5,0
New York City,2026-07-07T04:20:58.042821+00:00,2026-07-08T12:00,2026-07-08T16:00:00+00:00,23.6,1
New York City,2026-07-07T04:20:58.042821+00:00,2026-07-08T13:00,2026-07-08T17:00:00+00:00,24.9,1
New York City,2026-07-07T04:20:58.042821+00:00,2026-07-08T14:00,2026-07-08T18:00:00+00:00,26.2,1
New York City,2026-07-07T04:20:58.042821+00:00,2026-07-08T15:00,2026-07-08T19:00:00+00:00,27.4,0
New York City,2026-07-07T04:20:58.042821+00:00,2026-07-08T16:00,2026-07-08T20:00:00+00:00,28.0,0
New York City,2026-07-07T04:20:58.042821+00:00,2026-07-08T17:00,2026-07-08T21:00:00+00:00,26.8,0
New York City,2026-07-07T04:20:58.042821+00:00,2026-07-08T18:00,2026-07-08T22:00:00+00:00,26.0,0
