city,fetched_at_utc,datetime_local,datetime_utc,temp_c,precip_prob_pct
Chicago,2026-08-20T01:59:52.674628+00:00,2026-08-19T00:00,2026-08-19T05:00:00+00:00,19.7,12
Chicago,2026-08-20T01:59:52.674628+00:00,2026-08-19T01:00,2026-08-19T06:00:00+00:00,18.9,1
Chicago,2026-08-20T01:59:52.674628+00:00,2026-08-19T02:00,2026-08-19T07:00:00+00:00,18.8,1
Chicago,2026-08-20T01:59:52.674628+00:00,2026-08-19T03:00,2026-08-19T08:00:00+00:00,18.7,0
Chicago,2026-08-20T01:59:52.674628+00:00,2026-08-19T04:00,2026-08-19T09:00:00+00:00,18.7,0
Chicago,2026-08-20T01:59:52.674628+00:00,2026-08-19T05:00,2026-08-19T10:00:00+00:00,18.6,0
Chicago,2026-08-20T01:59:52.674628+00:00,2026-08-19T06:00,2026-08-19T11:00:00+00:00,18.5,0
Chicago,2026-08-20T01:59:52.674628+00:00,2026-08-19T07:00,2026-08-19T12:00:00+00:00,18.9,0
Chicago,2026-08-20T01:59:52.674628+00:00,2026-08-19T08:00,2026-08-19T13:00:00+00:00,19.5,0
Chicago,2026-08-20T01:59:52.674628+00:00,2026-08-19T09:00,2026-08-19T14:00:00+00:00,21.1,0
Chicago,2026-08-20T01:59:52.674628+00:00,2026-08-19T10:00,2026-08-19T15:00:00+00:00,23.1,0
Chicago,2026-08-20T01:59:52.674628+00:00,2026-08-19T11:00,2026-08-19T16:00:00+00:00,24.7,1
Chicago,2026-08-20T01:59:52.674628+00:00,2026-08-19T12:00,2026-08-19T17:00:00+00:00,26.0,3
Chicago,2026-08-20T01:59:52.674628+00:00,2026-08-19T13:00,2026-08-19T18:00:00+00:00,26.7,6
Chicago,2026-08-20T01:59:52.674628+00:00,2026-08-19T14:00,2026-08-19T19:00:00+00:00,26.8,3
Chicago,2026-08-20T01:59:52.674628+00:00,2026-08-19T15:00,2026-08-19T20:00:00+00:00,26.9,2
Chicago,2026-08-20T01:59:52.674628+00:00,2026-08-19T16:00,2026-08-19T21:00:00+00:00,26.2,7
Chicago,2026-08-20T01:59:52.674628+00:00,2026-08-19T17:00,2026-08-19T22:00:00+00:00,25.5,5
Chicago,2026-08-20T01:59:52.674628+00:00,2026-08-19T18:00,2026-08-19T23:00:00+00:00,24.0,5
Chicago,2026-08-20T01:59:52.674628+00:00,2026-08-19T19:00,2026-08-20T00:00:00+00:00,23.7,3
Chicago,2026-08-20T01:59:52.674628+00:00,2026-08-19T20:00,2026-08-20T01:00:00+00:00,22.4,1
Chicago,2026-08-20T01:59:52.674628+00:00,2026-08-19T21:00,2026-08-20T02:00:00+00:00,21.1,0
Chicago,2026-08-20T01:59:52.674628+00:00,2026-08-19T22:00,2026-08-20T03:00:00+00:00,20.3,0
Chicago,2026-08-20T01:59:52.674628+00:00,2026-08-19T23:00,2026-08-20T04:00:00+00:00,20.4,0
Chicago,2026-08-20T01:59:52.674628+00:00,2026-08-20T00:00,2026-08-20T05:00:00+00:00,19.9,0
Chicago,2026-08-20T01:59:52.674628+00:00,2026-08-20T01:00,2026-08-20T06:00:00+00:00,19.6,0
Chicago,2026-08-20T01:59:52.674628+00:00,2026-08-20T02:00,2026-08-20T07:00:00+00:00,19.6,0
Chicago,2026-08-20T01:59:52.674628+00:00,2026-08-20T03:00,2026-08-20T08:00:00+00:00,18.5,0
Chicago,2026-08-20T01:59:52.674628+00:00,2026-08-20T04:00,2026-08-20T09:00:00+00:00,17.6,0
Chicago,2026-08-20T01:59:52.674628+00:00,2026-08-20T05:00,2026-08-20T10:00:00+00:00,16.7,0
Chicago,2026-08-20T01:59:52.674628+00:00,2026-08-20T06:00,2026-08-20T11:00:00+00:00,16.0,0
Chicago,2026-08-20T01:59:52.674628+00:00,2026-08-20T07:00,2026-08-20T12:00:00+00:00,16.7,0
Chicago,2026-08-20T01:59:52.674628+00:00,2026-08-20T08:00,2026-08-20T13:00:00+00:00,20.6,0
Chicago,2026-08-20T01:59:52.674628+00:00,2026-08-20T09:00,2026-08-20T14:00:00+00:00,23.5,0
Chicago,2026-08-20T01:59:52.674628+00:00,2026-08-20T10:00,2026-08-20T15:00:00+00:00,24.7,0
Chicago,2026-08-20T01:59:52.674628+00:00,2026-08-20T11:00,2026-08-20T16:00:00+00:00,25.5,0
Chicago,2026-08-20T01:59:52.674628+00:00,2026-08-20T12:00,2026-08-20T17:00:00+00:00,26.4,0
