city,fetched_at_utc,datetime_local,datetime_utc,temp_c,precip_prob_pct
New York City,2026-08-17T02:02:18.812665+00:00,2026-08-16T00:00,2026-08-16T04:00:00+00:00,22.1,0
New York City,2026-08-17T02:02:18.812665+00:00,2026-08-16T01:00,2026-08-16T05:00:00+00:00,21.7,1
New York City,2026-08-17T02:02:18.812665+00:00,2026-08-16T02:00,2026-08-16T06:00:00+00:00,22.1,0
New York City,2026-08-17T02:02:18.812665+00:00,2026-08-16T03:00,2026-08-16T07:00:00+00:00,21.0,0
New York City,2026-08-17T02:02:18.812665+00:00,2026-08-16T04:00,2026-08-16T08:00:00+00:00,21.3,1
New York City,2026-08-17T02:02:18.812665+00:00,2026-08-16T05:00,2026-08-16T09:00:00+00:00,20.7,3
New York City,2026-08-17T02:02:18.812665+00:00,2026-08-16T06:00,2026-08-16T10:00:00+00:00,20.7,0
New York City,2026-08-17T02:02:18.812665+00:00,2026-08-16T07:00,2026-08-16T11:00:00+00:00,21.6,0
New York City,2026-08-17T02:02:18.812665+00:00,2026-08-16T08:00,2026-08-16T12:00:00+00:00,22.7,0
New York City,2026-08-17T02:02:18.812665+00:00,2026-08-16T09:00,2026-08-16T13:00:00+00:00,24.2,0
New York City,2026-08-17T02:02:18.812665+00:00,2026-08-16T10:00,2026-08-16T14:00:00+00:00,26.4,0
New York City,2026-08-17T02:02:18.812665+00:00,2026-08-16T11:00,2026-08-16T15:00:00+00:00,27.4,3
New York City,2026-08-17T02:02:18.812665+00:00,2026-08-16T12:00,2026-08-16T16:00:00+00:00,27.3,0
New York City,2026-08-17T02:02:18.812665+00:00,2026-08-16T13:00,2026-08-16T17:00:00+00:00,27.7,1
New York City,2026-08-17T02:02:18.812665+00:00,2026-08-16T14:00,2026-08-16T18:00:00+00:00,27.2,1
New York City,2026-08-17T02:02:18.812665+00:00,2026-08-16T15:00,2026-08-16T19:00:00+00:00,26.8,1
New York City,2026-08-17T02:02:18.812665+00:00,2026-08-16T16:00,2026-08-16T20:00:00+00:00,25.7,3
New York City,2026-08-17T02:02:18.812665+00:00,2026-08-16T17:00,2026-08-16T21:00:00+00:00,25.0,17
New York City,2026-08-17T02:02:18.812665+00:00,2026-08-16T18:00,2026-08-16T22:00:00+00:00,25.3,10
New York City,2026-08-17T02:02:18.812665+00:00,2026-08-16T19:00,2026-08-16T23:00:00+00:00,24.2,11
New York City,2026-08-17T02:02:18.812665+00:00,2026-08-16T20:00,2026-08-17T00:00:00+00:00,22.8,10
New York City,2026-08-17T02:02:18.812665+00:00,2026-08-16T21:00,2026-08-17T01:00:00+00:00,22.3,19
New York City,2026-08-17T02:02:18.812665+00:00,2026-08-16T22:00,2026-08-17T02:00:00+00:00,22.2,17
New York City,2026-08-17T02:02:18.812665+00:00,2026-08-16T23:00,2026-08-17T03:00:00+00:00,22.8,27
New York City,2026-08-17T02:02:18.812665+00:00,2026-08-17T00:00,2026-08-17T04:00:00+00:00,23.2,27
New York City,2026-08-17T02:02:18.812665+00:00,2026-08-17T01:00,2026-08-17T05:00:00+00:00,23.7,28
New York City,2026-08-17T02:02:18.812665+00:00,2026-08-17T02:00,2026-08-17T06:00:00+00:00,23.9,30
New York City,2026-08-17T02:02:18.812665+00:00,2026-08-17T03:00,2026-08-17T07:00:00+00:00,22.8,43
New York City,2026-08-17T02:02:18.812665+00:00,2026-08-17T04:00,2026-08-17T08:00:00+00:00,22.5,73
