fetched_at_utc,city,condition_id,question,active,closed,end_date_iso,start_date_iso,volume_usdc,volume_24h_usdc,liquidity_usdc,market_slug,outcome_probs_json,clob_token_ids_json,book_ts,yes_best_bid,no_best_bid,yes_best_ask,no_best_ask,yes_ask_depth_usdc,no_ask_depth_usdc,yes_vwap_buy_100,no_vwap_buy_100
2026-08-26T02:03:31.648283+00:00,Hong Kong,0xe0dbd4ff9e1c84002110d98dce3fe19b66e76e96e07fb173c70b0e2b3579b490,Will the lowest temperature in Hong Kong be 23°C or below on August 25?,True,False,2026-08-25,2026-08-23,1438.63455,1048.722546,6780.09267,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""23224559692534855126110655095849362419547388206278730233621458512867223409609"", ""22726004031454661218488207396724748741483030816788206252126068866068775826709""]",1787710060455,,0.999,0.001,,6720.66,0.0,0.014882,
2026-08-26T02:03:31.648321+00:00,Hong Kong,0xe3b4b4b26c922ce08a1bde6b11ac74db7df96fceae7662ff03c83ac492f8ab9c,Will the lowest temperature in Hong Kong be 24°C on August 25?,True,False,2026-08-25,2026-08-23,2812.068403,2071.438403,5310.62338,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""54187162732306683045262101588330404661350872823712851321477839413748351357607"", ""17995035328372846180977602065457423614245828438703125018846591248087404130838""]",1787709910966,,0.999,0.001,,6726.44,0.0,0.019088,
2026-08-26T02:03:31.648340+00:00,Hong Kong,0x260001fb84f1f10f42404afc303184a494806883376203a7be913ab5dc06c1e6,Will the lowest temperature in Hong Kong be 25°C on August 25?,True,False,2026-08-25,2026-08-23,2534.837933,1703.1137499999998,5253.881,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""4589384068813046464620359276261741725565246038102107987869875427868554978602"", ""102307893017971603356779305124131821354865571637780662497645271087058373671312""]",1787710123569,,0.999,0.001,,6499.73,0.0,0.01926,
2026-08-26T02:03:31.648360+00:00,Hong Kong,0xb492a654b09687c2a00a8600b02ef1abd6dcf474c0605ec07fb6326ac4151e1b,Will the lowest temperature in Hong Kong be 26°C on August 25?,True,False,2026-08-25,2026-08-23,2857.2097379999996,1707.2377900000001,14722.56069,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""27392805209712549349836715500113338650593050985189420666255128494851143329857"", ""94349901725029135750979491654915825383210494053016926483712217615073769466238""]",1787710086000,,0.999,0.001,,6706.57,0.0,0.006828,
2026-08-26T02:03:31.648377+00:00,Hong Kong,0x7bb788e63d18058c7f1ed50648b5585bd677d1c69adfde3bcb8e3452ea1d5fea,Will the lowest temperature in Hong Kong be 27°C on August 25?,True,False,2026-08-25,2026-08-23,7907.363297000002,5581.266643999999,24666.73219,,"{""Yes"": 0.9995, ""No"": 0.0005}","[""57200197224957384842181420982953285604993068656582378315298556573996943153275"", ""43927047896341931849622981411684078176469328664392234493048267645429172130715""]",1787710183168,0.999,,,0.001,0.0,9142.27,,0.004071
2026-08-26T02:03:31.648394+00:00,Hong Kong,0x5c7d267034a2d0bc379532a5aade8f8cae28df9b0574c3e65efef2d46f439714,Will the lowest temperature in Hong Kong be 28°C on August 25?,True,False,2026-08-25,2026-08-23,7882.292068999998,5723.8445919999995,24140.58229,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""76747616892238158744885948768365966723735228157045012771815435969590326101431"", ""94594322569462132959870480383050727215256877069419309066663225242059045874732""]",1787710086001,,0.999,0.001,,8939.25,0.0,0.004154,
2026-08-26T02:03:31.648409+00:00,Hong Kong,0x13f0d2c5743049e6eb9fa35ff2641d2e7e1411b2d127b910d2c43811986f1f7c,Will the lowest temperature in Hong Kong be 29°C on August 25?,True,False,2026-08-25,2026-08-23,3973.583702000001,607.2905960000002,22157.24842,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""7452498010020275421856196385939581361623396726474602138391481487467609104940"", ""72390655751003650043292355745257074481007034210497974345392551708305465412229""]",1787709460988,,0.999,0.001,,8938.32,0.0,0.004534,
2026-08-26T02:03:31.648426+00:00,Hong Kong,0x897e27bc902c3ac3f5f0df481337a2b80b5ee4ea81b13659230efbba71f65bc3,Will the lowest temperature in Hong Kong be 30°C on August 25?,True,False,2026-08-25,2026-08-23,1006.0699999999999,0.0,10018.04616,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""106159747303315390432962430681763750633851210443149897929596524832314031181985"", ""104089463184859920258910766121480667067272141312863467004785451480651185643641""]",1787709810568,,0.999,0.001,,6966.44,0.0,0.010092,
2026-08-26T02:03:31.648442+00:00,Hong Kong,0x6dcd949f6af6fb6bbe4f16c2c252e4f17e5439e2aec0d98cd401bfb9209a0647,Will the lowest temperature in Hong Kong be 31°C on August 25?,True,False,2026-08-25,2026-08-23,918.8199999999999,0.0,12568.01064,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""91071427480633548799060326440378019040364781346009641960461837783802259201048"", ""49092695092567117721747452368099903040765670018100569881836389247082647292615""]",1787710126000,,0.999,0.001,,6778.95,0.0,0.008039,
2026-08-26T02:03:31.648458+00:00,Hong Kong,0xf3de6b8f6cbb1fb7ca84ea62eab17a56b9ad686972ac927f4efc369bfe4a297c,Will the lowest temperature in Hong Kong be 32°C on August 25?,True,False,2026-08-25,2026-08-23,1536.571,1.0,10609.11156,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""115686726526158949707170214873403537738261870536675984096182630750972137105374"", ""74129261526220519978706940261992613378443794747468227925831195126930784111047""]",1787710086000,,0.999,0.001,,6564.75,0.0,0.009507,
