fetched_at_utc,city,condition_id,question,active,closed,end_date_iso,start_date_iso,volume_usdc,volume_24h_usdc,liquidity_usdc,market_slug,outcome_probs_json,clob_token_ids_json,book_ts,yes_best_bid,no_best_bid,yes_best_ask,no_best_ask,yes_ask_depth_usdc,no_ask_depth_usdc,yes_vwap_buy_100,no_vwap_buy_100
2026-08-18T01:52:17.604607+00:00,Seoul,0x9dfb3c4936870b07db0d03684672ea3029469396f3f1311b26b3aac107a28116,Will the lowest temperature in Seoul (Incheon) be 19°C or below on August 18?,True,False,2026-08-18,2026-08-16,941.015,5.0,1243.87195,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""34207402457680053072502958813852914614466699773651657835545502996657010389998"", ""109878018698232110433328378916827555467478681478537816229393191428425194325087""]",1787018091454,,0.999,0.001,,4382.86,0.0,0.081434,
2026-08-18T01:52:17.604655+00:00,Seoul,0xb770b0ec996f5ac0bed48bb51a2637aad1dcfb62567b9a9a5bc1d22ad370fe70,Will the lowest temperature in Seoul (Incheon) be 20°C on August 18?,True,False,2026-08-18,2026-08-16,331.981,287.58,829.6721,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""12726913045549012292166531998963012822540960090430721304799457543870390661302"", ""91277417531978788308086234592891334331836838865919068159021780390719322180808""]",1787018131693,,0.999,0.001,,4192.92,0.0,0.132535,
2026-08-18T01:52:17.604678+00:00,Seoul,0x1372908e53e4f81596c4bf83ee1597e74a5fad2355b7d344605177ec0722bde1,Will the lowest temperature in Seoul (Incheon) be 21°C on August 18?,True,False,2026-08-18,2026-08-16,699.243001,625.042,414.36695,,"{""Yes"": 0.0045, ""No"": 0.9955}","[""109940115202235308178480893562316056012385562208674760852481618991604634066595"", ""13167193017004042911566466468092377370095410115283175335656244126863798501444""]",1787018259246,,0.993,0.007,,1209.39,0.0,0.220305,
2026-08-18T01:52:17.604697+00:00,Seoul,0x9f2cf058f268e0559fd331b40b91ecedda670fe179c6ad78f7714a09ac4bd15d,Will the lowest temperature in Seoul (Incheon) be 22°C on August 18?,True,False,2026-08-18,2026-08-16,1159.008474,1083.459141,392.5073,,"{""Yes"": 0.0045, ""No"": 0.9955}","[""43635832752363274024554776648770715842170220835133190379840688757939737059161"", ""112850547079528543165451768235191809597393133456414787620391156808077733831390""]",1787018259014,0.001,0.992,0.008,0.999,440.61,49.95,0.216737,
2026-08-18T01:52:17.604716+00:00,Seoul,0xcc4bd14e934e9c3790c78fa23cc2cd253407d50dc0112c9da233d3f1291acf4f,Will the lowest temperature in Seoul (Incheon) be 23°C on August 18?,True,False,2026-08-18,2026-08-16,1204.2374880000002,1140.027488,177.3719,,"{""Yes"": 0.01, ""No"": 0.99}","[""65241372022419288896637366520613487095232340872361733196818611735552020998209"", ""101549435835012822181244978659924498736034627710954511386869105641509298710363""]",1787018220345,,0.98,0.02,,346.04,0.0,0.519607,
2026-08-18T01:52:17.604733+00:00,Seoul,0x5c607b724be919fb0f79ab7e017b29c1d093ebbf1ca36cd2f95e2d32e3325974,Will the lowest temperature in Seoul (Incheon) be 24°C on August 18?,True,False,2026-08-18,2026-08-16,2579.5155499999996,1985.5069500000002,196.223,,"{""Yes"": 0.98, ""No"": 0.02}","[""56889255454572539513812964631501155258558442212423590352720272981456171263711"", ""87424303326677528327465257583342831072695709357795492978511548238817542214255""]",1787018271321,0.98,0.01,0.99,0.02,38.59,1111.79,,0.451558
2026-08-18T01:52:17.604749+00:00,Seoul,0x92c4b68de85f6d7d63d8655c3a266f67e2b62b7f5e571f81d31ea8479fa0d86f,Will the lowest temperature in Seoul (Incheon) be 25°C on August 18?,True,False,2026-08-18,2026-08-16,2143.389603,1891.132938,5551.77481,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""41146526605646856607204206523484971909939484859048106934489588438022330007407"", ""94787797480603745252048088438612261006822234587732216460820491691653612379894""]",1787018251290,,0.999,0.001,,14786.19,0.0,0.026499,
2026-08-18T01:52:17.604770+00:00,Seoul,0x187c45af1f70b10fbf8344dc90e8072a76d078f93772489dbe0131236632bf9e,Will the lowest temperature in Seoul (Incheon) be 26°C on August 18?,True,False,2026-08-18,2026-08-16,1643.339874,1370.926806,4283.36763,,"{""Yes"": 0.001, ""No"": 0.999}","[""18008207374289693977435265570947898535206430598932526711312128865536339160594"", ""58831997550394845487441814550534357488456444291841722494655701324852133349508""]",1787018271239,,0.998,0.002,,14359.59,0.0,0.023713,
2026-08-18T01:52:17.604787+00:00,Seoul,0x3f2ea95ec97be90101e872d18dc31e9cbeb8e4908691ce465a44a89852d18dad,Will the lowest temperature in Seoul (Incheon) be 27°C on August 18?,True,False,2026-08-18,2026-08-16,937.1356490000001,649.378471,2681.20494,,"{""Yes"": 0.001, ""No"": 0.999}","[""72290688434261660524609182131549192432105465057233178236046287628244558790596"", ""89137577781485577308572653674601508544472346319055169481655384082158362112019""]",1787018231238,,0.998,0.002,,4389.54,0.0,0.037,
2026-08-18T01:52:17.604802+00:00,Seoul,0x44d09da31245e13396bf02ca9301ea0c78fc762a466a1d71a8b3b2333262b54c,Will the lowest temperature in Seoul (Incheon) be 28°C on August 18?,True,False,2026-08-18,2026-08-16,306.401,255.38,2827.25255,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""90037314405984513378638028844813181275575048155237771080332392943709391538150"", ""99798855346316349361473822510585902771094926529941006900753982975861627924773""]",1787018259579,,0.999,0.001,,4348.18,0.0,0.036204,
