fetched_at_utc,city,condition_id,question,active,closed,end_date_iso,start_date_iso,volume_usdc,volume_24h_usdc,liquidity_usdc,market_slug,outcome_probs_json,clob_token_ids_json,book_ts,yes_best_bid,no_best_bid,yes_best_ask,no_best_ask,yes_ask_depth_usdc,no_ask_depth_usdc,yes_vwap_buy_100,no_vwap_buy_100
2026-07-13T00:03:56.157783+00:00,Chicago,0x47d94cd3ba46027fa7ffce30c5c743f3e9a927f5c9f12b7a7c05edd2605ab389,Will the highest temperature in Chicago be between 98-99°F on July 13?,True,False,2026-07-13,2026-07-12,992.6435839999998,992.6435839999998,2879.77784,,"{""Yes"": 0.006, ""No"": 0.994}","[""114129891755233515183788375140243275960398178028117015536253084143473511004622"", ""44321080024735881756913031278161478628218660689931235840717545287948780207827""]",,,,,,,,,
2026-07-13T00:03:56.157855+00:00,Chicago,0x7fdeb48774fc23e26eef2ff62f3039803bc7a48fc3f0af5897552d58e2cef079,Will the highest temperature in Chicago be 89°F or below on July 13?,True,False,2026-07-13,2026-07-12,839.533382,839.5333819999998,4449.04526,,"{""Yes"": 0.0095, ""No"": 0.9905}","[""19373462746529069852074317034682703700533235763471677475547265542596809426064"", ""20564720670275090811161261240799079334399337116720738163680210926051919110638""]",,,,,,,,,
2026-07-13T00:03:56.157894+00:00,Chicago,0xcc9754c9a35ed3d9e1a7758230b72bc5ee93a5f27a21c87db8f60e12b7697b27,Will the highest temperature in Chicago be between 96-97°F on July 13?,True,False,2026-07-13,2026-07-12,774.3751939999999,774.375194,2302.2234,,"{""Yes"": 0.14, ""No"": 0.86}","[""90996648692451219128204174394644264853347361743749466441103402631977684899084"", ""33924427130404887822614347524156122518866908570262602439416470442615948461131""]",,,,,,,,,
2026-07-13T03:44:12.828994+00:00,Chicago,0xcc9754c9a35ed3d9e1a7758230b72bc5ee93a5f27a21c87db8f60e12b7697b27,Will the highest temperature in Chicago be between 96-97°F on July 13?,True,False,2026-07-13,2026-07-12,891.0606379999998,829.9385369999999,1302.6919,,"{""Yes"": 0.075, ""No"": 0.925}","[""90996648692451219128204174394644264853347361743749466441103402631977684899084"", ""33924427130404887822614347524156122518866908570262602439416470442615948461131""]",,,,,,,,,
2026-07-13T03:44:12.829103+00:00,Chicago,0xf9aaa70621b97a82e28484aab49935e94fe72c1fd396c0edd3e520d74ae473e6,Will the highest temperature in Chicago be between 92-93°F on July 13?,True,False,2026-07-13,2026-07-12,835.4734459999999,807.3209459999998,1020.6259,,"{""Yes"": 0.47, ""No"": 0.53}","[""2323799649900148533274665982109069155271308187987610655775410654255783174921"", ""71577318856494210649019634306002497668885089993867060156841656196242647899646""]",,,,,,,,,
2026-07-13T03:44:12.829143+00:00,Chicago,0x7905009f89a19cf33f0aad2f29ca46a7276eb2e7407c7cf0a43faa518bb2513f,Will the highest temperature in Chicago be between 94-95°F on July 13?,True,False,2026-07-13,2026-07-12,817.5797339999999,729.573249,1949.409,,"{""Yes"": 0.29, ""No"": 0.71}","[""102079961567157677843119542286857555682913453603470160035916453043145160764866"", ""40137400176853707595450917904435156795455741940612589274062351054944138666303""]",,,,,,,,,
2026-07-13T09:05:14.117338+00:00,Chicago,0xa03fdf4b7b7a09249f8befc450a21f42ae6e85ffbff0bb6a9877004501af357f,Will the highest temperature in Chicago be between 100-101°F on July 13?,True,False,2026-07-13,2026-07-12,957.533965,406.59808300000003,2278.33122,,"{""Yes"": 0.0025, ""No"": 0.9975}","[""67310293028783874149597851466850353825618213720973264320322303116111189699720"", ""61364122486356020533707715233312480047441093029739492896597339245694820262080""]",,,,,,,,,
2026-07-13T10:04:01.614715+00:00,Chicago,0xa03fdf4b7b7a09249f8befc450a21f42ae6e85ffbff0bb6a9877004501af357f,Will the highest temperature in Chicago be between 100-101°F on July 13?,True,False,2026-07-13,2026-07-12,961.036965,410.101083,2387.42847,,"{""Yes"": 0.0025, ""No"": 0.9975}","[""67310293028783874149597851466850353825618213720973264320322303116111189699720"", ""61364122486356020533707715233312480047441093029739492896597339245694820262080""]",,,,,,,,,
2026-07-13T14:04:12.490173+00:00,Chicago,0x1ff08f9055c698eb063e5c92ed701c7984971f8b06e1e15983e94dc7142c25dd,Will the highest temperature in Chicago be between 102-103°F on July 14?,True,False,2026-07-14,2026-07-13,803.707957,803.7079570000001,5971.45734,,"{""Yes"": 0.0175, ""No"": 0.9825}","[""13085733941072324672938409563008056519414015429105373412548684940968369255145"", ""77253294054118906278092724573122080171797728800383755216174508670489735136295""]",,,,,,,,,
2026-07-13T14:04:12.490246+00:00,Chicago,0xc3adb02c28baf7d07a98f08ae7d7110e1f9327e9ba98b6166f3e5958ada3c8c5,Will the highest temperature in Chicago be between 96-97°F on July 14?,True,False,2026-07-14,2026-07-13,786.8286150000001,786.8286150000001,1953.323,,"{""Yes"": 0.395, ""No"": 0.605}","[""15755425018611838462581548454099601626991313965835725574206128123553336363147"", ""3631113036474575806316640230791163461405690303762989669997873992054536458115""]",,,,,,,,,
