fetched_at_utc,city,condition_id,question,active,closed,end_date_iso,start_date_iso,volume_usdc,volume_24h_usdc,liquidity_usdc,market_slug,outcome_probs_json,clob_token_ids_json,book_ts,yes_best_bid,no_best_bid,yes_best_ask,no_best_ask,yes_ask_depth_usdc,no_ask_depth_usdc,yes_vwap_buy_100,no_vwap_buy_100
2026-09-03T09:49:25.258030+00:00,Chicago,0x8a2e12faf1358ed4168a9eb4bcc1009cc1053fbc56cad0be2de369090b4c99ef,Will the lowest temperature in Chicago be 67°F or below on September 3?,True,False,2026-09-03,2026-09-01,131.98404999999997,111.98405,261.5603,,"{""Yes"": 0.01, ""No"": 0.99}","[""113944861192430778738290512648292871379825688028577923816328087001238833542578"", ""50577354946296548408779226853819184964050007086090119874474989102568312301832""]",1788429355591,,0.98,0.02,,70.43,0.0,,
2026-09-03T09:49:25.258069+00:00,Chicago,0xeb828b62e88b7cabda7f2dfe23708820cc3ae9b8f956a3616e48dd3b23bc0335,Will the lowest temperature in Chicago be between 68-69°F on September 3?,True,False,2026-09-03,2026-09-01,178.99,178.99,145.5824,,"{""Yes"": 0.04, ""No"": 0.96}","[""60860921798409336730402748413087016132629553573836924558186410457956045304558"", ""78167824012325956338319584986370663190229142605314539397451555819654644479243""]",1788429376093,,0.92,0.08,,461.34,0.0,0.436081,
2026-09-03T09:49:25.258090+00:00,Chicago,0x17ef56f46d97b15ac3ebb28762d06db7828721d31f51d4cd2f5368d0751a4b86,Will the lowest temperature in Chicago be between 70-71°F on September 3?,True,False,2026-09-03,2026-09-01,31.0,31.0,35.3448,,"{""Yes"": 0.035, ""No"": 0.965}","[""93550345412209228737845530679460206118326519438240127616621025086281552718896"", ""112614290282901518314398947691700489764546296064422941961493554224389815820568""]",1788429175056,0.02,0.95,0.05,0.98,480.65,83.57,0.812453,
2026-09-03T09:49:25.258109+00:00,Chicago,0x010d57401393c336c9b6b9d4813f0bd9ceec154536235e32ebfa9c04c49e8174,Will the lowest temperature in Chicago be between 72-73°F on September 3?,True,False,2026-09-03,2026-09-01,0.0,0.0,30.4248,,"{""Yes"": 0.38, ""No"": 0.62}","[""8957128332204515838667602901567029540444189174349370532680478027886662041199"", ""43386464113335924365895413629409175003214932530682413474080860353648851496324""]",1788429315555,0.04,0.26,0.74,0.96,393.07,102.66,0.864925,0.977392
2026-09-03T09:49:25.258126+00:00,Chicago,0x83db74467f82fd781ced3e5233a07f5f20a843b865bb99953d022d4a37d95dfb,Will the lowest temperature in Chicago be between 74-75°F on September 3?,True,False,2026-09-03,2026-09-01,0.0,0.0,30.4248,,"{""Yes"": 0.38, ""No"": 0.62}","[""69661035026379864147670670763522736401717817068892476330656948621250841907648"", ""8027821445528888492309301719687014606387992247826133822866619503825076563427""]",1788429355559,0.04,0.26,0.74,0.96,447.67,102.66,0.854881,0.977392
2026-09-03T09:49:25.258144+00:00,Chicago,0x15a34665ac604446065b4a99f18fdee4411816bbde63cf96fd634d4638e0af67,Will the lowest temperature in Chicago be between 76-77°F on September 3?,True,False,2026-09-03,2026-09-01,5.535713,5.535713,30.582,,"{""Yes"": 0.16, ""No"": 0.84}","[""73567697005239840464098642711924916893816812816669772424810376902634853043638"", ""77045891509302175726517338310908133422465790998062110051717378899733014653942""]",1788429395554,0.04,0.72,0.28,0.96,447.68,102.51,0.85483,0.975946
2026-09-03T09:49:25.258161+00:00,Chicago,0x0979e3c1f65b3281608fdec53ba2e6a2678b72ebbfcc31c828fcf0e525bf0253,Will the lowest temperature in Chicago be between 78-79°F on September 3?,True,False,2026-09-03,2026-09-01,0.0,0.0,29.3648,,"{""Yes"": 0.375, ""No"": 0.625}","[""33619234305048159344636369979446755965358183543102764925354079978679548087772"", ""82233065051762985178375043147788864508426536156371831552497258855187660096742""]",1788429405598,0.03,0.26,0.74,0.97,377.77,79.12,0.847791,
2026-09-03T09:49:25.258178+00:00,Chicago,0x918c9b7491896380b39a0b0b1dbde0b9a24fc1f62817fdfb8e03543b43ed14b6,Will the lowest temperature in Chicago be between 80-81°F on September 3?,True,False,2026-09-03,2026-09-01,0.0,0.0,31.0548,,"{""Yes"": 0.37, ""No"": 0.63}","[""19176163403131427514719990291396074452033453898796159877064334320331152459667"", ""18844304532540688498342143421329321835507052579197093972250520719673309611274""]",1788429395588,0.02,0.26,0.74,0.98,380.72,90.48,0.837842,
2026-09-03T09:49:25.258195+00:00,Chicago,0xfb81336e18fded0d758a574c3ecd16ffc85aa7a91dd25f17bc582f4235c9f657,Will the lowest temperature in Chicago be between 82-83°F on September 3?,True,False,2026-09-03,2026-09-01,238.57405,238.57405,4101.2803,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""73312851326017637924627309101402142177863548574707886849815613796607872213994"", ""47639215560098021503638354362371868054672795824867968487824304877833252288562""]",1788429386232,,0.999,0.001,,448.86,0.0,0.023884,
2026-09-03T09:49:25.258214+00:00,Chicago,0xd76a7e8d607138586cea6fd9c55eb1ff9252a4adbd8ba73449aa28ddc31bb789,Will the lowest temperature in Chicago be between 84-85°F on September 3?,True,False,2026-09-03,2026-09-01,62.185249999999996,62.185249999999996,5674.0079,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""26723077702011742216608185851456988402882437090995372796314945151524715631666"", ""93146603834720085500606092099060021040996429373085552799964031073165368160791""]",1788429405602,,0.999,0.001,,504.59,0.0,0.017397,
2026-09-03T09:49:25.258232+00:00,Chicago,0xf18ae65f2a89023589c0b5e54ec1d6496639f34225ba76e084ec48d870236db7,Will the lowest temperature in Chicago be 86°F or higher on September 3?,True,False,2026-09-03,2026-09-01,81.99119999999999,81.99119999999999,3560.0357,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""113123407666409074109835013480993594749755229152649819056307027739643738317192"", ""22514318593925457040410611711794433614589366361122810821372748089342567961079""]",1788429386232,,0.999,0.001,,126.19,0.0,0.027322,
2026-09-03T09:49:25.258249+00:00,Chicago,0x17436a8e743cb6c101fe09578c3acce233b28558d7d18eec7d83336bbdb5c899,Will the highest temperature in Chicago be 79°F or below on September 3?,True,False,2026-09-03,2026-09-01,453.1308,373.14099999999996,6841.25008,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""32384927029545359797265044959421859606139386861584318485033047507633263243234"", ""48936711749901231714955809370964894654080300081684733364761054770202433636135""]",1788429393260,,0.999,0.001,,404.92,0.0,0.013687,
2026-09-03T09:49:25.258267+00:00,Chicago,0x6347a2a959ec21f46e6721972624342a1cad4eb842d28629e3348cd43801300d,Will the highest temperature in Chicago be between 80-81°F on September 3?,True,False,2026-09-03,2026-09-01,369.72900000000004,172.562,7438.77506,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""77824736249332146925867133800826510425775881393116294570185312452493395366792"", ""39681126131838285574340326005145210450613410872765440326317158110002652682796""]",1788429380657,,0.999,0.001,,8319.26,0.0,0.0129,
2026-09-03T09:49:25.258285+00:00,Chicago,0xb85c91d462453b93be3def7d370326b9d7bfeae6ff5ccd0d1ed67108936ee7cf,Will the highest temperature in Chicago be between 82-83°F on September 3?,True,False,2026-09-03,2026-09-01,864.5052330000001,571.3773329999998,1404.82828,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""38279712958114383205805884464243507321404537762896538409213439805956830472179"", ""97588495430515480364446108003732297062783953179321969170144133706337808592577""]",1788429058843,,0.999,0.001,,8086.96,0.0,0.078253,
2026-09-03T09:49:25.258303+00:00,Chicago,0x3f4f76d23bd75a29b260516442198f2ff676da1c9e1311b9dcfb2be068b31c38,Will the highest temperature in Chicago be between 84-85°F on September 3?,True,False,2026-09-03,2026-09-01,3240.802314,2102.082386,1582.03055,,"{""Yes"": 0.002, ""No"": 0.998}","[""87146409138199370228100263090599843667614155164978057343732128867812852169031"", ""88951644588548984061258087035478777845494233904814498042230248896943959032532""]",1788429080404,,0.997,0.003,,8214.6,0.0,0.13337,
2026-09-03T09:49:25.258345+00:00,Chicago,0x55798120707ac585363586d9c6c96d559531cb4ab2e31f6616d8e5911721fe14,Will the highest temperature in Chicago be between 86-87°F on September 3?,True,False,2026-09-03,2026-09-01,2898.5935950000003,2564.1017460000003,1119.1329,,"{""Yes"": 0.02, ""No"": 0.98}","[""110845283955881581723685823188848962568360175222909546820023445295031616496645"", ""34367395321002686390116250456937056777758271324577156356011676234672785576873""]",1788429383565,0.01,0.97,0.03,0.99,6746.52,24.75,0.226757,
2026-09-03T09:49:25.258365+00:00,Chicago,0xa45417fc0fc913e2f9170f61ceef96acd7b6b85ca21561c142f6361048146d67,Will the highest temperature in Chicago be between 88-89°F on September 3?,True,False,2026-09-03,2026-09-01,3446.505462000001,2730.524331,703.1769,,"{""Yes"": 0.07, ""No"": 0.93}","[""94193916342633418441928176577657947979238698932929696574563763641601741121315"", ""75213606117839558194584697541001645540130021010073516884550935685795181685675""]",1788429408986,0.04,0.9,0.1,0.96,8636.67,381.32,0.276421,0.967581
2026-09-03T09:49:25.258383+00:00,Chicago,0x5890569495091cec84ffa42fc6a6f8ab0ab9cb3ae00324b6075d4685c6dd3644,Will the highest temperature in Chicago be between 90-91°F on September 3?,True,False,2026-09-03,2026-09-01,3801.601485999999,2380.714116,1329.6119,,"{""Yes"": 0.085, ""No"": 0.915}","[""1602963222323511797161200142705017484930912740156109119442317014340715716219"", ""44909967833685322548004273125829309563583816963458004344183887611572983216946""]",1788429383111,0.04,0.95,0.05,0.96,6606.46,591.16,0.231589,0.968209
2026-09-03T09:49:25.258404+00:00,Chicago,0x6200ca753b93d7e4771a8f0cd54809848eb22b44fbb7b15b10cd7d7c165a0003,Will the highest temperature in Chicago be between 92-93°F on September 3?,True,False,2026-09-03,2026-09-01,1847.8580390000006,1598.4247089999997,2626.9708,,"{""Yes"": 0.25, ""No"": 0.75}","[""61655023311601129826551921262625237093311900358720158308089928034590277939583"", ""17014858362258518692329089775439526340579469787104382015583231103202564366529""]",1788429404879,0.24,0.74,0.26,0.76,8745.55,4606.0,0.270531,0.769479
2026-09-03T09:49:25.258424+00:00,Chicago,0x7628d9e824fbd0980ccf52d414df672ab052d93a88b2d44a7af3a8120df44f53,Will the highest temperature in Chicago be between 94-95°F on September 3?,True,False,2026-09-03,2026-09-01,1512.92702,1334.9066200000002,971.0418,,"{""Yes"": 0.465, ""No"": 0.535}","[""26363298926126769600420663898758318998455652646779101744770383994363760111968"", ""9927484765061623169955250743166817237533467704398734615815998472398304558826""]",1788429410234,0.49,0.5,0.5,0.51,8844.15,688.81,0.506555,0.51
2026-09-03T09:49:25.258442+00:00,Chicago,0x9ea28825d05850242de49cc9d04bef7ec91a3cee3bde1632212787f1312cdd8e,Will the highest temperature in Chicago be between 96-97°F on September 3?,True,False,2026-09-03,2026-09-01,1456.1511810000004,1425.645681,830.10341,,"{""Yes"": 0.109, ""No"": 0.891}","[""22407118221529808863344772616568310554864674578604263713061101202678717142040"", ""28567417626973552114542695866402574838911598601932296135223207043349712236275""]",1788429411461,0.13,0.846,0.158,0.87,11471.64,1200.38,0.287094,0.907051
2026-09-03T09:49:25.258460+00:00,Chicago,0xfc9047620cea42b3bd2764ac28184ab51d130a0112f041556728a5369180ae88,Will the highest temperature in Chicago be 98°F or higher on September 3?,True,False,2026-09-03,2026-09-01,1037.554188,1037.554188,484.46039,,"{""Yes"": 0.0175, ""No"": 0.9825}","[""88119802535831435621598500331280101475708117294394514855543043640658401313371"", ""37856008711615040472653012645161851450315586366406479294896448185656296970547""]",1788429409943,0.011,0.975,0.025,0.989,182.75,2107.96,0.210879,0.989
2026-09-03T09:49:25.258478+00:00,Chicago,0x8ce4f316d5faca474beca812052f8ee03973af839d2d4f4255fce90deed421ff,Will the lowest temperature in Chicago be 67°F or below on September 4?,True,False,2026-09-04,2026-09-02,0.0,0.0,74.3927,,"{""Yes"": 0.41, ""No"": 0.59}","[""6595686429697705766256653958562357867931502518616117429319780700623375005245"", ""35400515281809896949872136117945269974693668258940944792728661427699987880828""]",1788429353129,,0.18,0.82,,331.7,0.0,0.837438,
2026-09-03T09:49:25.258498+00:00,Chicago,0x5d3cc2577d58c14f004e7e52043012b19760b8cb390b11f3921a675732f6c0d5,Will the lowest temperature in Chicago be between 68-69°F on September 4?,True,False,2026-09-04,2026-09-02,0.0,0.0,183.7378,,"{""Yes"": 0.245, ""No"": 0.755}","[""51386469231504097289811863859369646137482077631648560877906092734427329013948"", ""110790441407535669811972303568881096170555435202086804166798352513625420083800""]",1788429353123,,0.52,0.48,,4584.68,0.0,0.58477,
2026-09-03T09:49:25.258513+00:00,Chicago,0x5c061caac6299e6d52e3d86672e6a56f38ae14b38a3c18e93258e7653c2ebbdc,Will the lowest temperature in Chicago be between 70-71°F on September 4?,True,False,2026-09-04,2026-09-02,0.0,0.0,183.3978,,"{""Yes"": 0.26, ""No"": 0.74}","[""75484555579085840433731935242099472835348511577661167024481917246320820568409"", ""85020139811527026544395622456386146963504532146247000105578940603671741354407""]",1788429353098,0.03,0.52,0.48,0.97,4607.0,340.66,0.596393,0.975804
2026-09-03T09:49:25.258523+00:00,Chicago,0x4e3f85f517219af7d631db47a6c651f29d57a709ed59902840ad4833f8e263b5,Will the lowest temperature in Chicago be between 72-73°F on September 4?,True,False,2026-09-04,2026-09-02,0.0,0.0,178.4269,,"{""Yes"": 0.24, ""No"": 0.76}","[""68294784986548051186308811294815166715085727706438652167697999602411209528498"", ""115052382399310534240489162795331385342622124405161991318869557684686682977759""]",1788429353103,,0.52,0.48,,4580.87,0.0,0.596393,
2026-09-03T09:49:25.258533+00:00,Chicago,0xc3426139b1a55a8359c031b99e4e619ee9e7dc895c4a4662df6d443faa988853,Will the lowest temperature in Chicago be between 74-75°F on September 4?,True,False,2026-09-04,2026-09-02,0.0,0.0,180.9223,,"{""Yes"": 0.28, ""No"": 0.72}","[""71875815260620025872556022386214206167224659239585575624335304337765648692544"", ""77690753273392925560037193295878967903627676935503154342069283599274431216272""]",1788429400919,0.07,0.5,0.5,0.93,4625.51,525.4,0.65532,0.93
2026-09-03T09:49:25.258543+00:00,Chicago,0x5098306f24952ccc0678825359e6c9671920f28bdeddf25a8d099dba10c8e4a3,Will the lowest temperature in Chicago be between 76-77°F on September 4?,True,False,2026-09-04,2026-09-02,0.0,0.0,161.1321,,"{""Yes"": 0.3, ""No"": 0.7}","[""19996301229415946609112165817490081863273224319032655519677863140837513749195"", ""100144464134036554130665121665684816762640118765275755732869646889858677040076""]",1788429353115,0.1,0.5,0.5,0.9,4591.69,204.89,0.654722,0.9
2026-09-03T09:49:25.258554+00:00,Chicago,0x654bdee3a6f25327378c7b16489cc350094b6ddd7bc031e4bce9c48462b7191a,Will the lowest temperature in Chicago be between 78-79°F on September 4?,True,False,2026-09-04,2026-09-02,0.0,0.0,179.5978,,"{""Yes"": 0.245, ""No"": 0.755}","[""66130974965569023148670455715716168943526190352411440355023529966505258227257"", ""31189652422134219410758526332322664099219011438493468972195842773961203191982""]",1788429353113,,0.52,0.48,,4572.62,0.0,0.614537,
2026-09-03T09:49:25.258564+00:00,Chicago,0x649b8363b4ddb2279427c26ee0205412fbaf7374f122d4e42c357fb9017b6562,Will the lowest temperature in Chicago be between 80-81°F on September 4?,True,False,2026-09-04,2026-09-02,0.0,0.0,179.5978,,"{""Yes"": 0.245, ""No"": 0.755}","[""32138454852126991070314401540669705983510412830145918121317488727413844170122"", ""25415750465999962865761904244472815739166629456827070814053233338179313201045""]",1788429353116,,0.52,0.48,,4572.62,0.0,0.614537,
2026-09-03T09:49:25.258573+00:00,Chicago,0xaab897ba263b0b44bcfef36c26abcc98c57851d5ac4855ff805b374f9b846ee3,Will the lowest temperature in Chicago be between 82-83°F on September 4?,True,False,2026-09-04,2026-09-02,0.0,0.0,179.7769,,"{""Yes"": 0.24, ""No"": 0.76}","[""64048029306195366443067372612917217516782308441585044932725552550672464719174"", ""42161262235433126372344459402556487046488394209315398429088668325382309109402""]",1788429388152,,0.52,0.48,,4588.97,0.0,0.596393,
2026-09-03T09:49:25.258582+00:00,Chicago,0x90c53db262c0130fa6ab7d46d025eb00ba9a38d07ba891db4cadf57daebcef16,Will the lowest temperature in Chicago be between 84-85°F on September 4?,True,False,2026-09-04,2026-09-02,0.0,0.0,182.6969,,"{""Yes"": 0.24, ""No"": 0.76}","[""103646863526362003378230744339148649075449540616029435401013027018327867518917"", ""106858904239305441161008136193193551282443219726598241394104166673226936064047""]",1788429353124,,0.52,0.48,,4639.7,0.0,0.596393,
2026-09-03T09:49:25.258591+00:00,Chicago,0x9ef95f98f4289229ef1d0c5ffc6afe0c8315253bc4f8368395780c0466036f16,Will the lowest temperature in Chicago be 86°F or higher on September 4?,True,False,2026-09-04,2026-09-02,0.0,0.0,81.4124,,"{""Yes"": 0.41, ""No"": 0.59}","[""111507364284966993343005830847808278750386625831657451288056097938975420941550"", ""102811322317503145636337035941568695404539388842256184481852540912093456374793""]",1788429353161,,0.18,0.82,,351.35,0.0,0.837798,
2026-09-03T09:49:25.258601+00:00,Chicago,0x2b70978602736869200ef2b4fbd606454fa390321fd2f2123905856c492edcc7,Will the highest temperature in Chicago be 79°F or below on September 4?,True,False,2026-09-04,2026-09-02,386.03,386.03,2756.88954,,"{""Yes"": 0.0045, ""No"": 0.9955}","[""75762516017517388961514835383924586385781766494986158117675380691416288400112"", ""56693757691897292413661395242110721685770145531058464414626526962277401911069""]",1788429409335,0.001,0.992,0.008,0.999,813.69,1081.89,0.068552,0.999
