fetched_at_utc,city,condition_id,question,active,closed,end_date_iso,start_date_iso,volume_usdc,volume_24h_usdc,liquidity_usdc,market_slug,book_ts,yes_best_bid,no_best_bid,yes_best_ask,no_best_ask,yes_ask_depth_usdc,no_ask_depth_usdc,yes_vwap_buy_100,no_vwap_buy_100,outcome_probs_json,clob_token_ids_json
2026-08-07T00:19:09.029400+00:00,Houston,0x814c01e7c713a05ccef941c152ac7aa089412a3f62de44beb8673a92a926f57f,Will the highest temperature in Houston be 85°F or below on August 6?,True,False,2026-08-06,2026-08-05,416.454,0.0,27221.97893,,1786062022926,,0.999,0.001,,11429.72,0.0,0.003826,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""108407095583446204392599482346370811613355014465875219730260762435651077185455"", ""92753496033093838932838961923204376231365692812037726556895818256823072779954""]"
2026-08-07T00:19:09.029438+00:00,Houston,0x384b9c014b19e7fe8f297bc434942025d668c6a2553b3e16d823a94d023cb264,Will the highest temperature in Houston be between 86-87°F on August 6?,True,False,2026-08-06,2026-08-05,549.161209,0.0,27999.21242,,1786062027053,,0.999,0.001,,15025.06,0.0,0.003818,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""88356763075747307410618959058851503152672712520963475124152101403092148921075"", ""66086593315113384779128934861523467744396882279614377313748104572713368263562""]"
2026-08-07T00:19:09.029457+00:00,Houston,0x32c0e87c7912c78baf8baba212fd71c9ae3b79668ef3704d9b5099c3c1951457,Will the highest temperature in Houston be between 88-89°F on August 6?,True,False,2026-08-06,2026-08-05,999.8823749999999,443.752,28590.06783,,1786062024960,,0.999,0.001,,9523.93,0.0,0.003576,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""16146461124066907595536869684932879822614798885626075746914948898944985760697"", ""113237755407869827254006429933575932602773153089417903336872655923687516944443""]"
2026-08-07T00:19:09.029473+00:00,Houston,0xc52c30d677232e130a1a77c51d362d5e51ebf76e93aa4fdb255359e1b7a89811,Will the highest temperature in Houston be between 90-91°F on August 6?,True,False,2026-08-06,2026-08-05,3051.1013479999997,1917.946832,30498.52077,,1786062022925,,0.999,0.001,,9432.55,0.0,0.003343,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""4572940730263418995235264424491983853161145119242619410617833143237488278867"", ""12402561735784075440619710684537987132356211923458827646490105787097403628784""]"
2026-08-07T00:19:09.029490+00:00,Houston,0xa565e93a85ff10d64922cc00e6e536f8f275a1dc6a38e7cd12177590601c75fa,Will the highest temperature in Houston be between 92-93°F on August 6?,True,False,2026-08-06,2026-08-05,7949.019529000002,6188.810486000002,2580.62367,,1786062026657,0.998,,,0.002,0.0,9675.68,,0.052729,"{""Yes"": 0.9995, ""No"": 0.0005}","[""105143565758711710620062362939132709039790322814651821958241434272831562750166"", ""62416978557168643668523860648374886066776130751285789390295561607709756830220""]"
2026-08-07T00:19:09.029501+00:00,Houston,0xf357e65cdcf539ebec03cef60bd1d7b63c39dcbec7a776b287a9034105f109c3,Will the highest temperature in Houston be between 94-95°F on August 6?,True,False,2026-08-06,2026-08-05,7825.356278000001,4816.886481999999,2612.36365,,1786061988797,,0.999,0.001,,12888.43,0.0,0.045369,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""109930676153389773259400824922429294067294153271064524805028562317130229163797"", ""112334948398217246286204340737312251733067612940202013873286223663359589480504""]"
2026-08-07T00:19:09.029511+00:00,Houston,0xe04f850ac80c98023bc726e4dd62f29febf5a2f759e235fc6c09e0db3b8f6f7e,Will the highest temperature in Houston be between 96-97°F on August 6?,True,False,2026-08-06,2026-08-05,6770.700931999999,2557.946283,3046.36994,,1786062014928,,0.999,0.001,,12541.67,0.0,0.038467,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""76844461540702642683329043913392289595475284538868383980783879651589468875521"", ""34077951133156412447098700623753690844252758976334606468375660852372809737079""]"
2026-08-07T00:19:09.029520+00:00,Houston,0xc7981e7ff99205d4248a160fbd2356de8167728146cca4a7b9dad4fc061b223a,Will the highest temperature in Houston be between 98-99°F on August 6?,True,False,2026-08-06,2026-08-05,5071.623249,4325.349769,3532.88831,,1786062010910,,0.999,0.001,,12593.94,0.0,0.033765,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""50118052129142331342688089744396549564354079432099959081500229285736795434868"", ""40328829990337691701373236290364500915487959394460908724227033804842002441587""]"
2026-08-07T00:19:09.029530+00:00,Houston,0xf3c51342d4a09e9db404d5bda09dceba5eec36fee2e929187846271983165ee4,Will the highest temperature in Houston be between 100-101°F on August 6?,True,False,2026-08-06,2026-08-05,1106.9165130000001,517.3175,4127.29438,,1786062022926,,0.999,0.001,,9464.74,0.0,0.026276,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""77467283570243320603724044925032832099734660394861873171045738755127945074264"", ""35476438390607209914426669942782179640993045636238204239094516003106768962428""]"
2026-08-07T00:19:09.029540+00:00,Houston,0xd6886af3cb2404c854768647b7870c67c1d886709fe2ad20f1d65e20bba0e88b,Will the highest temperature in Houston be between 102-103°F on August 6?,True,False,2026-08-06,2026-08-05,829.1825200000001,125.84,4728.97624,,1786062022935,,0.999,0.001,,7825.52,0.0,0.022435,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""94516520279334815850995417960897856794366686883890701686945128068822174030754"", ""60690252621779415016165945783267683639572124053614685170543491387915776208219""]"
2026-08-07T00:19:09.029550+00:00,Houston,0x9d812d70e1bf86fcf7e5470e2c3cc29e38f44e5dec407f181c7af156ad729fbf,Will the highest temperature in Houston be 104°F or higher on August 6?,True,False,2026-08-06,2026-08-05,479.918,0.0,5093.81409,,1786062022926,,0.999,0.001,,11342.17,0.0,0.023008,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""57320680249885634828267691535361587379376428546243952862708690378603947337417"", ""96615588706977542736748566219534774278302641858231569067813002166187209439553""]"
2026-08-07T00:19:09.029560+00:00,Houston,0xdfd0f021ce66fb8a27868f4e0f64194ad1029f6a4fbaff30c0033ac18d6f84fd,Will the highest temperature in Houston be 85°F or below on August 7?,True,False,2026-08-07,2026-08-06,580.047078,589.547078,4582.47671,,1786062024000,,0.999,0.001,,23125.73,0.0,0.049089,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""6113317408103383609508776924096642032556177445747112324863306378340860701573"", ""30895309816960893811337248597054714359353421318190143489267647915026995455034""]"
