fetched_at_utc,city,condition_id,question,active,closed,end_date_iso,start_date_iso,volume_usdc,volume_24h_usdc,liquidity_usdc,market_slug,outcome_probs_json,clob_token_ids_json
2026-03-18T08:11:21.603617+00:00,Hong Kong,0xbb60da9b993fac89982b6539becb8a8c68d5a22752a4de5266b40cbbb488c7cc,Will the highest temperature in Hong Kong be 18°C on March 21?,True,False,2026-03-21,2026-03-17,705.692337,705.692337,1321.99335,,"{""Yes"": 0.0105, ""No"": 0.9895}",[]
2026-03-18T18:05:39.952001+00:00,Hong Kong,0xb3ff7aacb8503d15a25062f7b19f06593a87478b5e63358edbe68e9c7e443eca,Will the highest temperature in Hong Kong be 17°C or below on March 21?,True,False,2026-03-21,2026-03-17,935.263,435.173,1235.36246,,"{""Yes"": 0.0035, ""No"": 0.9965}",[]
2026-03-18T18:05:39.952023+00:00,Hong Kong,0xd03cbfc02d688fe9912d46e9dd763ecc4134d7c8d47f6f94007dcec7b4667e5c,Will the highest temperature in Hong Kong be 26°C on March 19?,True,False,2026-03-20,2026-03-16,841.0867980000003,804.5413450000001,282.292,,"{""Yes"": 0.28, ""No"": 0.72}",[]
2026-03-18T18:05:39.952032+00:00,Hong Kong,0xb443c3a6fde55c09f7c3db3ececccd7c6607ff6d2e90570fef6f0b07db14ba0e,Will the highest temperature in Hong Kong be 26°C on March 18?,True,False,2026-03-19,2026-03-16,78571.69474800001,78280.55264000001,667.80586,,"{""Yes"": 0.0005, ""No"": 0.9995}",[]
2026-03-18T18:05:39.952040+00:00,Hong Kong,0xbb60da9b993fac89982b6539becb8a8c68d5a22752a4de5266b40cbbb488c7cc,Will the highest temperature in Hong Kong be 18°C on March 21?,True,False,2026-03-21,2026-03-17,709.1223369999999,307.95153700000003,1125.11238,,"{""Yes"": 0.0115, ""No"": 0.9885}",[]
2026-03-18T18:19:11.416504+00:00,Hong Kong,0xb3ff7aacb8503d15a25062f7b19f06593a87478b5e63358edbe68e9c7e443eca,Will the highest temperature in Hong Kong be 17°C or below on March 21?,True,False,2026-03-21,2026-03-17,935.263,435.173,1231.67746,,"{""Yes"": 0.0035, ""No"": 0.9965}",[]
2026-03-18T18:19:11.416549+00:00,Hong Kong,0xd03cbfc02d688fe9912d46e9dd763ecc4134d7c8d47f6f94007dcec7b4667e5c,Will the highest temperature in Hong Kong be 26°C on March 19?,True,False,2026-03-20,2026-03-16,846.0867980000003,809.5413450000001,385.4975,,"{""Yes"": 0.25, ""No"": 0.75}",[]
2026-03-18T18:19:11.416581+00:00,Hong Kong,0xb443c3a6fde55c09f7c3db3ececccd7c6607ff6d2e90570fef6f0b07db14ba0e,Will the highest temperature in Hong Kong be 26°C on March 18?,True,False,2026-03-19,2026-03-16,78571.69474800001,78280.55264000001,626.61661,,"{""Yes"": 0.0005, ""No"": 0.9995}",[]
2026-03-18T18:19:11.416595+00:00,Hong Kong,0xbb60da9b993fac89982b6539becb8a8c68d5a22752a4de5266b40cbbb488c7cc,Will the highest temperature in Hong Kong be 18°C on March 21?,True,False,2026-03-21,2026-03-17,709.1223369999999,307.95153700000003,1121.63718,,"{""Yes"": 0.0115, ""No"": 0.9885}",[]
2026-03-19T07:22:37.693988+00:00,Hong Kong,0x5c82f3b1e1a6923bb869ec119f428836f483af6b00b695c2a065fed304703597,Will the highest temperature in Hong Kong be 18°C on March 22?,True,False,2026-03-22,2026-03-18,863.0833500000001,863.0833500000001,1928.34183,,"{""Yes"": 0.0085, ""No"": 0.9915}",[]
2026-03-19T07:22:37.694009+00:00,Hong Kong,0xbb60da9b993fac89982b6539becb8a8c68d5a22752a4de5266b40cbbb488c7cc,Will the highest temperature in Hong Kong be 18°C on March 21?,True,False,2026-03-21,2026-03-17,820.4765459999999,114.784209,2722.54753,,"{""Yes"": 0.006, ""No"": 0.994}",[]
2026-03-19T07:22:37.694018+00:00,Hong Kong,0xd03cbfc02d688fe9912d46e9dd763ecc4134d7c8d47f6f94007dcec7b4667e5c,Will the highest temperature in Hong Kong be 26°C on March 19?,True,False,2026-03-20,2026-03-16,7942.306926000001,7681.573834,1274.52971,,"{""Yes"": 0.0005, ""No"": 0.9995}",[]
2026-03-19T07:22:37.694025+00:00,Hong Kong,0x6463fe693cd54f78748056f829b87c8fa2ec87f6daacc203e590918c420eb14e,Will the highest temperature in Hong Kong be 23°C on March 19?,True,False,2026-03-20,2026-03-16,7776.551962,7372.959362,1766.14182,,"{""Yes"": 0.0005, ""No"": 0.9995}",[]
2026-03-19T07:22:37.694032+00:00,Hong Kong,0x5ca8ff3762f3e5084558e560223f45e3b394566e5fba7fd6c859a57b083f64f5,Will the highest temperature in Hong Kong be 17°C or below on March 22?,True,False,2026-03-22,2026-03-18,763.2312000000002,763.2312000000002,2335.01819,,"{""Yes"": 0.007, ""No"": 0.993}",[]
2026-03-19T12:05:31.408202+00:00,Hong Kong,0x17b06dbc725d459abbc150b6f7272dcb5bc39a90a755e8157ec472d80268b0a5,Will the highest temperature in Hong Kong be 19°C on March 23?,True,False,2026-03-23,2026-03-19,9.523808,9.523808,345.2613,,"{""Yes"": 0.115, ""No"": 0.885}",[]
