fetched_at_utc,city,condition_id,question,active,closed,end_date_iso,start_date_iso,volume_usdc,volume_24h_usdc,liquidity_usdc,market_slug,outcome_probs_json,clob_token_ids_json,book_ts,yes_best_bid,no_best_bid,yes_best_ask,no_best_ask,yes_ask_depth_usdc,no_ask_depth_usdc,yes_vwap_buy_100,no_vwap_buy_100
2026-08-13T14:15:12.328852+00:00,Seoul,0xdb5dc0c79af93f647e1c7b0557027fbae73ad65526eae8ac97df5dfae43533ad,Will the highest temperature in Seoul (Incheon) be 28°C or below on August 13?,True,False,2026-08-13,2026-08-11,5680.127257,4169.3252569999995,27904.94546,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""66523453303895313623694642182858570793843139395432609092106410781508778645623"", ""69648037431330732109300070594043690636094168230605069757960848494794347964335""]",1786630229887,,0.999,0.001,,7811.02,0.0,0.003861,
2026-08-13T14:15:12.328905+00:00,Seoul,0x378b77eed96532adbe0c5f9c9ebfaeff3cbe109036161b2fbb1f7ea3cf9352d0,Will the highest temperature in Seoul (Incheon) be 29°C on August 13?,True,False,2026-08-13,2026-08-11,9354.214852000005,8132.478919,30659.4699,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""82342744718601952636755706068555031812887625883047003599000927520900564288587"", ""14720078051187438085723125345418942715740726338943944428002606314099100894366""]",1786630977051,,0.999,0.001,,7847.05,0.0,0.003492,
2026-08-13T14:15:12.328928+00:00,Seoul,0x6cda54c71502c3e580e16771b2978d707419e775b0b18135c788de6c3a3c7d48,Will the highest temperature in Seoul (Incheon) be 30°C on August 13?,True,False,2026-08-13,2026-08-11,10619.011810000002,9590.224257,28430.10097,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""84565396879905903615358362363992505947255454915106377805443567757508149072026"", ""56973316457415436962021773331477148552295910219817701824873431326103286690228""]",1786630953683,,0.999,0.001,,7843.32,0.0,0.003772,
2026-08-13T14:15:12.328947+00:00,Seoul,0x6daedfbc1384d521a889f030b619d6a37ffc203d5abcf0a9bb7807feab6be114,Will the highest temperature in Seoul (Incheon) be 31°C on August 13?,True,False,2026-08-13,2026-08-11,13876.56207799999,12125.078239999997,2644.11495,,"{""Yes"": 0.9995, ""No"": 0.0005}","[""110848097283638094615909585206982256261174330900141794022272946135910168491933"", ""63954063573368412088619683194198112438097260821015140349966470071761402243850""]",1786630969151,0.999,,,0.001,0.0,5064.79,,0.038224
2026-08-13T14:15:12.328963+00:00,Seoul,0x9ddc46600ceed874c7fbb795564414db028bd154701163c1d5b3f7f853f5ebbe,Will the highest temperature in Seoul (Incheon) be 32°C on August 13?,True,False,2026-08-13,2026-08-11,12312.736784000002,10095.100254,4812.17272,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""39164216295950383953743537157615468409209643206765972117108235603640000091580"", ""12544889873449967323643289291624790718416000598563970909018823387639627953305""]",1786630872909,,0.999,0.001,,7435.62,0.0,0.023444,
2026-08-13T14:15:12.328980+00:00,Seoul,0xaf28b43f783ee8d106cfba0a72203a7b26da545e5c26448fc945b99fa91ff92e,Will the highest temperature in Seoul (Incheon) be 33°C on August 13?,True,False,2026-08-13,2026-08-11,10048.495816,8927.3433,2543.98955,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""74087731688079647351433439780500631954168928817297268825864299917837383224998"", ""28037663528433514326235346617223844910655297905383174819068613135193850292226""]",1786630898566,,0.999,0.001,,7272.25,0.0,0.049305,
2026-08-13T14:15:12.328996+00:00,Seoul,0x562f4aeb825f8da546f96d04c2285ed45262c0a8a21e2cb28d9bcd08ed26b81a,Will the highest temperature in Seoul (Incheon) be 34°C on August 13?,True,False,2026-08-13,2026-08-11,5308.700186,4076.4166800000007,5785.41567,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""49794699845319612814840516484277159341479232792911874153939722619561571068406"", ""19514354391514130657918617175694377495675991727962019060975976881390368579372""]",1786630977019,,0.999,0.001,,7250.41,0.0,0.019159,
2026-08-13T14:15:12.329017+00:00,Seoul,0x02bae1539233916472a542eb35ae50b4bd31316fca6fb1c3b4d933b31a6d471c,Will the highest temperature in Seoul (Incheon) be 35°C on August 13?,True,False,2026-08-13,2026-08-11,2622.9264639999997,1327.345508,5301.73791,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""64024261312100250996470108126408331392210392282361150657125456858598793203708"", ""93853803696281372973760804386637252363138997656693025882192288224549814195505""]",1786630881061,,0.999,0.001,,7268.84,0.0,0.021163,
2026-08-13T14:15:12.329036+00:00,Seoul,0xe948e3f4231897db0b7b1990bbad81ed5f41e03158fb94313a7465710dc10ea0,Will the highest temperature in Seoul (Incheon) be 36°C on August 13?,True,False,2026-08-13,2026-08-11,1172.7618539999999,81.44,6448.34326,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""93953736765836247418709394647368195131866870126373980215909433212073000226605"", ""36531218360042648479907936880427561917553151282936982222397962779152488965675""]",1786630973555,,0.999,0.001,,7259.25,0.0,0.016918,
2026-08-13T14:15:12.329047+00:00,Seoul,0xd5387a1920ca4205d2ea98257357dcac19d255142ad221e389a35d0b1e1748b7,Will the highest temperature in Seoul (Incheon) be 37°C on August 13?,True,False,2026-08-13,2026-08-11,738.656043,92.72699999999999,7015.09259,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""111731785837830018160382409955598780405878123511629034968989482005319933987943"", ""13427926221480227549325792215331826561687600571263274463165628137171444613646""]",1786630972524,,0.999,0.001,,7442.37,0.0,0.015504,
2026-08-13T14:15:12.329058+00:00,Seoul,0x3deb0d3f438a08a5fb014f047875ebeb57ba0978ec4f8372beb6e66b099cd41f,Will the highest temperature in Seoul (Incheon) be 38°C or higher on August 13?,True,False,2026-08-13,2026-08-11,592.8976170000001,0.0,6353.712,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""14476472935587596436547905294515456172650234780168059331613057989138018099402"", ""36126339603345845480884769158695664429058988424266142891553813055323239830790""]",1786630973549,,0.999,0.001,,7360.59,0.0,0.017119,
2026-08-13T14:15:12.329068+00:00,Seoul,0xcc1639c678e50b9528ef9e7962d313225272691cf53b98c1684fe7067db80581,Will the lowest temperature in Seoul (Incheon) be 18°C or below on August 13?,True,False,2026-08-13,2026-08-11,427.161,26.83,1092.55201,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""49493848101826494942514435029562505721845643254300287171626307050880060686248"", ""107234773661708347322407036627128797850824863576376828270293366694859564465502""]",1786630802078,,0.999,0.001,,4209.33,0.0,0.089705,
2026-08-13T14:15:12.329078+00:00,Seoul,0x5aae7c8c70986ad89586abbee31ba3caab3bb9cb5ac54805035da57db0e792e4,Will the lowest temperature in Seoul (Incheon) be 19°C on August 13?,True,False,2026-08-13,2026-08-11,431.1225,188.9315,703.37638,,"{""Yes"": 0.001, ""No"": 0.999}","[""6910508192177483737637282499740175698015750141060861072527615995862121724255"", ""92401810758141529783089905857223993899628557095689845455297164797111104021030""]",1786630801149,,0.998,0.002,,4201.52,0.0,0.138217,
2026-08-13T14:15:12.329106+00:00,Seoul,0x0a5e7f87bf0c530e593b5ef06d478fae42bb8819efec7eebb5a697dbf8fcebe5,Will the lowest temperature in Seoul (Incheon) be 20°C on August 13?,True,False,2026-08-13,2026-08-11,577.523,346.333,686.76906,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""106954147965092413669038316373414539448325622472664027533313824786843229890658"", ""74855675282587119647261454106372865023634159842355989052136574146521261451771""]",1786630801616,,0.999,0.001,,4202.1,0.0,0.141028,
