fetched_at_utc,city,condition_id,question,active,closed,end_date_iso,start_date_iso,volume_usdc,volume_24h_usdc,liquidity_usdc,market_slug,outcome_probs_json,clob_token_ids_json,book_ts,yes_best_bid,no_best_bid,yes_best_ask,no_best_ask,yes_ask_depth_usdc,no_ask_depth_usdc,yes_vwap_buy_100,no_vwap_buy_100
2026-03-22T06:03:07.646648+00:00,Chicago,0xabda1c2d9f48f9a87f5ad08a33730e0e171a2ffe657264f60184e5c5506c540a,Will the highest temperature in Chicago be between 48-49°F on March 23?,True,False,2026-03-23,2026-03-19,995.62605,668.1865,1440.29322,,"{""Yes"": 0.0455, ""No"": 0.9545}",[],,,,,,,,,
2026-03-22T06:03:07.646671+00:00,Chicago,0xc52b19e5f1f1544dbb82f6e5c3e090a71e789c590b2e144577b996c07ffa6d53,Will the highest temperature in Chicago be between 52-53°F on March 23?,True,False,2026-03-23,2026-03-19,990.620465,595.7995659999999,2825.6557,,"{""Yes"": 0.011, ""No"": 0.989}",[],,,,,,,,,
2026-03-22T06:03:07.646682+00:00,Chicago,0x28a58251d9e2abb5fbbb612e1ac90a604264c4fc7d87f572d2faa0a0172397e0,Will the highest temperature in Chicago be between 78-79°F on March 22?,True,False,2026-03-22,2026-03-18,9901.838677000005,7126.602838,1369.26852,,"{""Yes"": 0.0025, ""No"": 0.9975}",[],,,,,,,,,
2026-03-22T06:03:07.646690+00:00,Chicago,0xab88176efe762b5d78d05d73c31fbd2ce314b54eea332c1f6576a28f87e022b0,Will the highest temperature in Chicago be 82°F or higher on March 22?,True,False,2026-03-22,2026-03-18,9235.436710000005,6185.308371000001,2642.075,,"{""Yes"": 0.0005, ""No"": 0.9995}",[],,,,,,,,,
2026-03-22T06:03:07.646699+00:00,Chicago,0x42e5f3944bef429c34a0a681a71626f107fa15bff73c885e28909cbddbae247a,Will the highest temperature in Chicago be between 40-41°F on March 24?,True,False,2026-03-24,2026-03-20,909.3955659999999,585.352166,3220.62116,,"{""Yes"": 0.007, ""No"": 0.993}",[],,,,,,,,,
2026-03-22T06:03:07.646709+00:00,Chicago,0x0e7633f9535f25fbff483b2a5c343ea57d6b8e71c45c7483fb91f814e7f6ea5b,Will the highest temperature in Chicago be between 54-55°F on March 25?,True,False,2026-03-25,2026-03-21,843.1440010000001,843.1440010000002,1405.9824,,"{""Yes"": 0.1, ""No"": 0.9}",[],,,,,,,,,
2026-03-22T06:03:07.646717+00:00,Chicago,0xa3d7dd308e21969126510075da02cac1acefe0ce2a1a65271d824e2bde574fe2,Will the highest temperature in Chicago be between 42-43°F on March 24?,True,False,2026-03-24,2026-03-20,785.5821000000002,450.33000000000004,2459.67695,,"{""Yes"": 0.0075, ""No"": 0.9925}",[],,,,,,,,,
2026-03-22T06:03:07.646726+00:00,Chicago,0xe02fb6244ba6dd5430b9c9a07053d5d4fdcacf733e33d35c1939f6b5a02408d4,Will the highest temperature in Chicago be between 76-77°F on March 22?,True,False,2026-03-22,2026-03-18,7304.0868960000025,3737.8995330000002,988.45166,,"{""Yes"": 0.004, ""No"": 0.996}",[],,,,,,,,,
2026-03-22T06:03:07.646735+00:00,Chicago,0x623e9440f3c0b0309c6dad2199c6dde4cc3c86a08e7568bd644242e6fe2a5eff,Will the highest temperature in Chicago be between 38-39°F on March 24?,True,False,2026-03-24,2026-03-20,715.7678109999999,458.330666,3160.06348,,"{""Yes"": 0.005, ""No"": 0.995}",[],,,,,,,,,
2026-03-22T06:03:07.646743+00:00,Chicago,0x1a14ffb20a27eeebfed62bdd127fa865413b4b6a35ec91d115fad016d1e86270,Will the highest temperature in Chicago be between 62-63°F on March 25?,True,False,2026-03-25,2026-03-21,689.8588199999998,689.8588200000002,1210.4735,,"{""Yes"": 0.135, ""No"": 0.865}",[],,,,,,,,,
2026-03-22T06:03:07.646751+00:00,Chicago,0xd7e69607accb1e14cbb9a0ea73c2d4169a0d36be75fe25f5a7bfcb5d938407eb,Will the highest temperature in Chicago be between 56-57°F on March 25?,True,False,2026-03-25,2026-03-21,681.6679590000001,681.6679590000001,1286.1338,,"{""Yes"": 0.19, ""No"": 0.81}",[],,,,,,,,,
2026-03-22T12:03:08.864152+00:00,Chicago,0xab88176efe762b5d78d05d73c31fbd2ce314b54eea332c1f6576a28f87e022b0,Will the highest temperature in Chicago be 82°F or higher on March 22?,True,False,2026-03-22,2026-03-18,9260.436710000005,5832.656371,2702.74096,,"{""Yes"": 0.001, ""No"": 0.999}",[],,,,,,,,,
2026-03-22T12:03:08.864188+00:00,Chicago,0xa3d7dd308e21969126510075da02cac1acefe0ce2a1a65271d824e2bde574fe2,Will the highest temperature in Chicago be between 42-43°F on March 24?,True,False,2026-03-24,2026-03-20,816.9621000000001,411.71000000000004,3046.88434,,"{""Yes"": 0.0035, ""No"": 0.9965}",[],,,,,,,,,
