fetched_at_utc,city,condition_id,question,active,closed,end_date_iso,start_date_iso,volume_usdc,volume_24h_usdc,liquidity_usdc,market_slug,outcome_probs_json,clob_token_ids_json,book_ts,yes_best_bid,no_best_bid,yes_best_ask,no_best_ask,yes_ask_depth_usdc,no_ask_depth_usdc,yes_vwap_buy_100,no_vwap_buy_100
2026-06-03T20:46:25.187972+00:00,Hong Kong,0x4e9a863cae916105e39f110174e0e27bb8897c5565036a3b7dacc2fcc7c2c680,Will the lowest temperature in Hong Kong be 25°C on June 4?,True,False,2026-06-04,2026-06-02,993.2671599999999,610.78476,1737.57361,,"{""Yes"": 0.0025, ""No"": 0.9975}",[],,,,,,,,,
2026-06-03T20:46:25.187998+00:00,Hong Kong,0x41cb008bb0ed130615c224715876b26728f5e614334a491665268845d7590593,Will the highest temperature in Hong Kong be 31°C on June 3?,True,False,2026-06-03,2026-06-01,96687.939252,88685.32923500001,11900.09215,,"{""Yes"": 0.0005, ""No"": 0.9995}",[],,,,,,,,,
2026-06-03T20:46:25.188013+00:00,Hong Kong,0xd27f1d9de787524f394e2283462f8f09723465249fe231b83523da4b452f08e1,Will the highest temperature in Hong Kong be 31°C on June 4?,True,False,2026-06-04,2026-06-02,9658.015139999998,8698.506043000001,26325.11918,,"{""Yes"": 0.009, ""No"": 0.991}",[],,,,,,,,,
2026-06-03T20:46:25.188025+00:00,Hong Kong,0x56a7a36f9e2252341c90c5b26d9ed18aaa29c2a314e972bd7295ea19c3baf9f9,Will the lowest temperature in Hong Kong be 30°C on June 4?,True,False,2026-06-04,2026-06-02,964.8479010000001,923.3774010000001,3197.32741,,"{""Yes"": 0.0005, ""No"": 0.9995}",[],,,,,,,,,
2026-06-03T20:46:25.188037+00:00,Hong Kong,0x93c1be0b4cd35ab05ed244b9498037a407569a32b7880cf803fca4d68b9da117,Will the lowest temperature in Hong Kong be 26°C on June 4?,True,False,2026-06-04,2026-06-02,964.6343809999998,863.331961,438.65195,,"{""Yes"": 0.0065, ""No"": 0.9935}",[],,,,,,,,,
2026-06-03T20:46:25.188048+00:00,Hong Kong,0x7461c6e7345553e10a726fb8a6628d6c26137f52aac439b19e2ad1f8eb3ffac2,Will the lowest temperature in Hong Kong be 32°C or higher on June 4?,True,False,2026-06-04,2026-06-02,959.9099899999999,334.865157,3698.78257,,"{""Yes"": 0.0005, ""No"": 0.9995}",[],,,,,,,,,
2026-06-03T20:46:25.188060+00:00,Hong Kong,0xf91b58bb44fb7062610c66088cd363c5e934460a392d8ac485c003e6bc3a3d97,Will the highest temperature in Hong Kong be 32°C on June 4?,True,False,2026-06-04,2026-06-02,9138.205400999994,8456.918755,3953.92968,,"{""Yes"": 0.0475, ""No"": 0.9525}",[],,,,,,,,,
2026-06-03T20:46:25.188072+00:00,Hong Kong,0x90b2510ec165c92e64dd4573ae84a3f4a0d2ca59c02beecf664f330e0f9fcf02,Will the lowest temperature in Hong Kong be 29°C on June 5?,True,False,2026-06-05,2026-06-03,89.735651,89.735651,228.2683,,"{""Yes"": 0.32, ""No"": 0.68}",[],,,,,,,,,
2026-06-03T20:46:25.188083+00:00,Hong Kong,0x3d4aaeeaea9379e016ce4e537c81b60c618c932ac278a7a3b4604099bbdc8b23,Will the lowest temperature in Hong Kong be 25°C on June 3?,True,False,2026-06-03,2026-06-01,8903.839154999998,4406.928155,7206.57995,,"{""Yes"": 0.0005, ""No"": 0.9995}",[],,,,,,,,,
2026-06-03T20:46:25.188095+00:00,Hong Kong,0xdb9f5835dad869cefcd24804ef35be137bf23da40d58d4f6fd84863dfc8344ae,Will the lowest temperature in Hong Kong be 30°C on June 3?,True,False,2026-06-03,2026-06-01,8789.926355,1010.0,7762.58065,,"{""Yes"": 0.0005, ""No"": 0.9995}",[],,,,,,,,,
2026-06-03T20:46:25.188106+00:00,Hong Kong,0xc2ddd76f8e3060bd854f205013fd7aca28b97d2fea0f0ebaef54efa3cc23ec18,Will the lowest temperature in Hong Kong be 24°C on June 3?,True,False,2026-06-03,2026-06-01,8259.011600000002,4886.589,6365.42119,,"{""Yes"": 0.0005, ""No"": 0.9995}",[],,,,,,,,,
