fetched_at_utc,city,condition_id,question,active,closed,end_date_iso,start_date_iso,volume_usdc,volume_24h_usdc,liquidity_usdc,market_slug,outcome_probs_json,clob_token_ids_json,book_ts,yes_best_bid,no_best_bid,yes_best_ask,no_best_ask,yes_ask_depth_usdc,no_ask_depth_usdc,yes_vwap_buy_100,no_vwap_buy_100
2026-07-04T04:02:46.899849+00:00,London,0x5bad4fb4b1c0c037a9d854d66543ed55ffa91fea261475e4f7b920983b0aba5d,Will the lowest temperature in London be 14°C on July 4?,True,False,2026-07-04,2026-07-02,943.074678,733.073862,672.74142,,"{""Yes"": 0.007, ""No"": 0.993}","[""76400150379037722748421772575251668138300786380349098901733520259570415257440"", ""49058566574638892129861457691732812896582023976634754590828496226574112757246""]",,,,,,,,,
2026-07-04T04:02:46.899958+00:00,London,0x32968e9fc90587b5cd57b876d422d0e4ef4611a2163a215ed053b110007d6768,Will the lowest temperature in London be 13°C or below on July 4?,True,False,2026-07-04,2026-07-02,910.064165,745.1966649999999,2201.37531,,"{""Yes"": 0.0025, ""No"": 0.9975}","[""87385667882869939710767750264024145240598179921316203527389246103428288353629"", ""42155862739761959535547200765366564305273258078536911793761615092720388286953""]",,,,,,,,,
2026-07-04T04:02:46.900021+00:00,London,0x8e9e1a4f4c00fd28ca493eabaf08624c8bfa0004302a07027bd30ebbb7fbbc12,Will the lowest temperature in London be 18°C on July 4?,True,False,2026-07-04,2026-07-02,9013.676039000002,8886.702006,4215.96461,,"{""Yes"": 0.0015, ""No"": 0.9985}","[""82610098647114528174895412233374626769502014251782806094803371210022529733608"", ""106730740935935613190453120182060664043484189146320551457490060634365034055929""]",,,,,,,,,
2026-07-04T04:02:46.900075+00:00,London,0x3edd5575396456c14336b385d51e632b0fb8b102a66edd6ec941dd985c8e3301,Will the highest temperature in London be 29°C on July 4?,True,False,2026-07-04,2026-07-02,8928.769440000005,6543.167650999998,5212.9013,,"{""Yes"": 0.315, ""No"": 0.685}","[""102155703816957672610647333639817541481573126084882805420819757817795870824381"", ""40667783104000599301937789678101903962653730724343785321392111213049899646779""]",,,,,,,,,
2026-07-04T04:02:46.900129+00:00,London,0x1c22cee521d4682ad0d04848d0e1d9ef3e772d4961bce35cf8ffae348e0005f5,Will the highest temperature in London be 26°C on July 4?,True,False,2026-07-04,2026-07-02,7777.956639000001,6220.673082,3321.64025,,"{""Yes"": 0.0085, ""No"": 0.9915}","[""45346637035864163783918032641151018060836535259062150073457230068737211843607"", ""22141705406517156436073987938888238856670540869820641322123731271421586716361""]",,,,,,,,,
2026-07-04T16:02:47.051010+00:00,London,0x50ac98d3f00e5519838f7f481bd804d9b3c011a076475e436ac004a030047835,Will the highest temperature in London be 24°C or below on July 5?,True,False,2026-07-05,2026-07-03,982.6054999999998,814.5585,5539.55289,,"{""Yes"": 0.0015, ""No"": 0.9985}","[""104772086213677322152217020260574437270658054617045089457138684701081932939275"", ""12198732966748300652552316830303547827644783314740293131863668082109936012112""]",,,,,,,,,
2026-07-04T16:02:47.051114+00:00,London,0x02598a58f74896fe09a8e489735189caabb5514f0c85c68c3c407e7f293e44b3,Will the highest temperature in London be 31°C on July 4?,True,False,2026-07-04,2026-07-02,8857.448471,4541.271802,878.28829,,"{""Yes"": 0.0015, ""No"": 0.9985}","[""54642869825469930720629387958042298432783974089059723959689377425002972998802"", ""27777654414028305246411001690583383792707088360293551191006181398034542473982""]",,,,,,,,,
2026-07-04T16:02:47.051176+00:00,London,0x386875ba2147fc49d4f33f409f81e3bf971261706fb61fd493e02858e046645e,Will the highest temperature in London be 32°C on July 6?,True,False,2026-07-06,2026-07-04,858.1486360000001,858.148636,5036.2978,,"{""Yes"": 0.195, ""No"": 0.805}","[""110197247417279553947997085758874541956315343962539713915170888767951880376894"", ""16352172200881838664345188133197283545589974845562661087423383991885635462817""]",,,,,,,,,
2026-07-04T16:02:47.051233+00:00,London,0xbcd702831178f17eed621148cf15c2dce532d64289c1aa1a8bb1860bff605a28,Will the lowest temperature in London be 19°C on July 6?,True,False,2026-07-06,2026-07-04,80.174978,80.174978,1780.9818,,"{""Yes"": 0.3, ""No"": 0.7}","[""40565491415228340413476562784268301994287976564215240108150882022276145531480"", ""5031234298206528634464894733417533567398335992120776616314804888781966152615""]",,,,,,,,,
2026-07-04T20:02:47.020084+00:00,London,0xa1bda3f6364beeacfd97b23deffcefc618dab40470ded9c5abe244af5867a744,Will the highest temperature in London be 28°C on July 6?,True,False,2026-07-06,2026-07-04,98.081619,98.081619,2796.28014,,"{""Yes"": 0.0305, ""No"": 0.9695}","[""70775458686796532877568911639781344769265740834814292474671303421613283769748"", ""38712828373154641098430113783083031158920350613777339707293020884106665223610""]",,,,,,,,,
2026-07-04T20:02:47.020178+00:00,London,0xb629c8612229a670b39736cb907fe98b4cbe59db27d1b26e1240c79300f5fc3d,Will the highest temperature in London be 27°C on July 6?,True,False,2026-07-06,2026-07-04,96.82610000000001,96.82610000000001,3927.235,,"{""Yes"": 0.0055, ""No"": 0.9945}","[""77629732471240206179688184596639707661380784344014507900334999985570265948186"", ""85076838621895652313134418039549479495312281366304998778583589384885513582315""]",,,,,,,,,
2026-07-04T20:02:47.020227+00:00,London,0x02598a58f74896fe09a8e489735189caabb5514f0c85c68c3c407e7f293e44b3,Will the highest temperature in London be 31°C on July 4?,True,False,2026-07-04,2026-07-02,9055.478471,4172.302635999999,6355.37555,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""54642869825469930720629387958042298432783974089059723959689377425002972998802"", ""27777654414028305246411001690583383792707088360293551191006181398034542473982""]",,,,,,,,,
