fetched_at_utc,city,condition_id,question,active,closed,end_date_iso,start_date_iso,volume_usdc,volume_24h_usdc,liquidity_usdc,market_slug,outcome_probs_json,clob_token_ids_json,book_ts,yes_best_bid,no_best_bid,yes_best_ask,no_best_ask,yes_ask_depth_usdc,no_ask_depth_usdc,yes_vwap_buy_100,no_vwap_buy_100
2026-07-20T04:00:51.233238+00:00,London,0x4be7b0a9090791838498d33a3d53d40a68e5e1e53c1c6786b7d4bb57311944cf,Will the lowest temperature in London be 9°C or below on July 20?,True,False,2026-07-20,2026-07-18,997.2891659999999,432.634666,1341.1215,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""32741077090629071181096353585559474774025819854404975461302067245515823516351"", ""100312043311015679969475181939986430881649269807891859628871311130073080956620""]",,,,,,,,,
2026-07-20T04:00:51.233275+00:00,London,0x919d9592fa1cc085133ffc4af7d7df5da7ac893fe63a1c4f983d4a931768fb8a,Will the highest temperature in London be 22°C or below on July 20?,True,False,2026-07-20,2026-07-18,8537.774951999996,7474.584415,1544.1607,,"{""Yes"": 0.0085, ""No"": 0.9915}","[""9375987775486909714023888964016652197770629986274411221892443995657307843254"", ""27297759043262863811713543508077899301140926408287062321712646729036654225570""]",,,,,,,,,
2026-07-20T04:00:51.233296+00:00,London,0x287511817407ce4beb8b4f01a88660cbccd1cb55095031fb0f351fbee13d90ff,Will the highest temperature in London be 20°C on July 21?,True,False,2026-07-21,2026-07-19,978.3365459999998,978.3365459999998,7201.18763,,"{""Yes"": 0.0025, ""No"": 0.9975}","[""94070486663632075042977014770095947303486454567111460044965612680197861714174"", ""25748639378510839935751431952752647646184053351251070789885924774853268461202""]",,,,,,,,,
2026-07-20T07:26:52.069609+00:00,London,0x4be7b0a9090791838498d33a3d53d40a68e5e1e53c1c6786b7d4bb57311944cf,Will the lowest temperature in London be 9°C or below on July 20?,True,False,2026-07-20,2026-07-18,997.2891659999999,141.768,2813.65789,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""32741077090629071181096353585559474774025819854404975461302067245515823516351"", ""100312043311015679969475181939986430881649269807891859628871311130073080956620""]",,,,,,,,,
2026-07-20T07:26:52.069648+00:00,London,0x919d9592fa1cc085133ffc4af7d7df5da7ac893fe63a1c4f983d4a931768fb8a,Will the highest temperature in London be 22°C or below on July 20?,True,False,2026-07-20,2026-07-18,9713.857915999995,7723.840060999999,2285.56729,,"{""Yes"": 0.0385, ""No"": 0.9615}","[""9375987775486909714023888964016652197770629986274411221892443995657307843254"", ""27297759043262863811713543508077899301140926408287062321712646729036654225570""]",,,,,,,,,
2026-07-20T07:26:52.069664+00:00,London,0xe3077c7567cceeb118eb58bd2a425ab25c540ea1f41fb6379242308a8de3ce73,Will the highest temperature in London be 25°C on July 21?,True,False,2026-07-21,2026-07-19,895.0744360000002,780.644436,6968.7503,,"{""Yes"": 0.375, ""No"": 0.625}","[""50666215643718943240389922220666613652225367304418880373810008485453855474074"", ""51689842059443439769711088975744259501466826111470244728261702481320999840471""]",,,,,,,,,
2026-07-20T07:26:52.069680+00:00,London,0x700196feacd4522326faf68495517e03ecf16a3e90ab5e65c08836b6c338d509,Will the highest temperature in London be 25°C on July 20?,True,False,2026-07-20,2026-07-18,8540.477634999997,6926.318398999997,695.6725,,"{""Yes"": 0.345, ""No"": 0.655}","[""60367906046867022200301264749493766580936857558008192801562909927720871427029"", ""98364744008741482097246629292836817299906126195800571635340148737585133155869""]",,,,,,,,,
2026-07-20T07:26:52.069693+00:00,London,0x4df5aa6967bdf1380f11104757dfc738dd5614573079e344b2c887fe9058ebf0,Will the highest temperature in London be 23°C on July 20?,True,False,2026-07-20,2026-07-18,8487.794975000004,6635.970059,1268.8294,,"{""Yes"": 0.14, ""No"": 0.86}","[""44761114431241650212123054062667322784120448302419334225801834080719088116940"", ""36365103757119160900905907581811825832256794047075663078022376219054121958182""]",,,,,,,,,
2026-07-20T07:26:52.069706+00:00,London,0xe63e0d836eafb0dd20ee71d552f6f3d84b3ba7222dbe0a6ddcdc3e02844cdfeb,Will the lowest temperature in London be 13°C on July 20?,True,False,2026-07-20,2026-07-18,7972.909133,2556.7807330000005,2666.56598,,"{""Yes"": 0.987, ""No"": 0.013}","[""28528254361977280955866508942303839885845634243391097882357016295381763230565"", ""7744614437430883022723580433172417872572311554470214176149689686852168846662""]",,,,,,,,,
2026-07-20T11:13:01.112951+00:00,London,0x4be7b0a9090791838498d33a3d53d40a68e5e1e53c1c6786b7d4bb57311944cf,Will the lowest temperature in London be 9°C or below on July 20?,True,False,2026-07-20,2026-07-18,997.2891659999999,69.99799999999999,2541.89163,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""32741077090629071181096353585559474774025819854404975461302067245515823516351"", ""100312043311015679969475181939986430881649269807891859628871311130073080956620""]",,,,,,,,,
