fetched_at_utc,city,condition_id,question,active,closed,end_date_iso,start_date_iso,volume_usdc,volume_24h_usdc,liquidity_usdc,market_slug,outcome_probs_json,clob_token_ids_json,book_ts,yes_best_bid,no_best_bid,yes_best_ask,no_best_ask,yes_ask_depth_usdc,no_ask_depth_usdc,yes_vwap_buy_100,no_vwap_buy_100
2026-07-07T00:41:39.069339+00:00,Seoul,0xf1466bfb8ccb0adb7c1a4a0ab616390f763884c544705d9c10abf2e2d9deb88d,Will the lowest temperature in Seoul be 21°C on July 8?,True,False,2026-07-08,2026-07-06,93.557818,93.55781799999998,1545.42699,,"{""Yes"": 0.015, ""No"": 0.985}","[""69136209978949330264362921393916273495220119849843491109561268543656665449427"", ""18768707041837869745229360974980741924962831250512107173157097106050698172061""]",,,,,,,,,
2026-07-07T00:41:39.069481+00:00,Seoul,0x44647ec3e3fe433f7b6465989eed900a05e42cb894e37fe852860be9daef42a0,Will the lowest temperature in Seoul be 23°C on July 7?,True,False,2026-07-07,2026-07-05,8165.435897999998,6701.071234,3241.10297,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""112020466789270782849415121016846209785527724066546610201214110489491447552276"", ""66550871102200076286934306896240940434761567008971304117315192374327901066645""]",,,,,,,,,
2026-07-07T00:41:39.069555+00:00,Seoul,0x5515be86db625b39a685f4ede4be67d3a96670f816e4fcf1018e02266ef7678d,Will the highest temperature in Seoul be 30°C or higher on July 7?,True,False,2026-07-07,2026-07-05,8836.498679,7523.287588,4056.66879,,"{""Yes"": 0.0275, ""No"": 0.9725}","[""96700943203952842422360684620025893137120726066116915364149883834209846171006"", ""28642902414042483279571599053510413644117573799096987046192472899431741130017""]",,,,,,,,,
2026-07-07T08:53:28.986261+00:00,Seoul,0x14b9343c9e280cd822ad4dd804762b55058472cea5aa84d2714bf187b63f3cad,Will the highest temperature in Seoul be 27°C on July 9?,True,False,2026-07-09,2026-07-07,97.68118200000002,97.68118199999999,3613.5913,,"{""Yes"": 0.315, ""No"": 0.685}","[""19293263056751663950377636365262269175663017846524552800928610443405100099056"", ""80900024126154683712961659588878356799042782537388439634391295601686925009864""]",,,,,,,,,
2026-07-07T08:53:28.986362+00:00,Seoul,0xf1466bfb8ccb0adb7c1a4a0ab616390f763884c544705d9c10abf2e2d9deb88d,Will the lowest temperature in Seoul be 21°C on July 8?,True,False,2026-07-08,2026-07-06,93.557818,47.727818,2490.67217,,"{""Yes"": 0.015, ""No"": 0.985}","[""69136209978949330264362921393916273495220119849843491109561268543656665449427"", ""18768707041837869745229360974980741924962831250512107173157097106050698172061""]",,,,,,,,,
2026-07-07T08:53:28.986427+00:00,Seoul,0xcc0e69477b044fa42d0c13f45798873b80cd9c6cc28cf306d7c32f1a6794895e,Will the highest temperature in Seoul be 30°C or higher on July 9?,True,False,2026-07-09,2026-07-07,854.5647,859.5647,4515.08503,,"{""Yes"": 0.0085, ""No"": 0.9915}","[""94184845854680176315011778920708721709813210422424952693632703031190313281681"", ""94318771701070068195321595195105103141407332223368552737631913502769087591170""]",,,,,,,,,
2026-07-07T08:53:28.986483+00:00,Seoul,0x44647ec3e3fe433f7b6465989eed900a05e42cb894e37fe852860be9daef42a0,Will the lowest temperature in Seoul be 23°C on July 7?,True,False,2026-07-07,2026-07-05,8361.855563999998,6856.153510000002,3331.27162,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""112020466789270782849415121016846209785527724066546610201214110489491447552276"", ""66550871102200076286934306896240940434761567008971304117315192374327901066645""]",,,,,,,,,
2026-07-07T08:53:28.986536+00:00,Seoul,0x4dedeca5d400a25e0eedd40f4e2c43e6501bd5294881b276dd9222c4bc890296,Will the highest temperature in Seoul be 25°C on July 9?,True,False,2026-07-09,2026-07-07,82.039818,82.039818,2759.2218,,"{""Yes"": 0.2, ""No"": 0.8}","[""112246196134476511071200881505268233185497356571603516233032178737424346394868"", ""24513522237679478013903964923736997955529672321452970448586025268961764847696""]",,,,,,,,,
2026-07-07T08:53:28.986614+00:00,Seoul,0xb8aaba1d0224d293b046eba2308a9f7a04c9dd25624a453b841b15db7216757e,Will the lowest temperature in Seoul be 23°C on July 9?,True,False,2026-07-09,2026-07-07,7.827257,7.827257,1920.7298,,"{""Yes"": 0.385, ""No"": 0.615}","[""93961911354772858094857930454530822440234127495156235627610983677718730465115"", ""73150651069558046562109020647903420399781937398302789332819758978839198064826""]",,,,,,,,,
2026-07-07T08:53:28.986681+00:00,Seoul,0x1b3d96f5298a5ce797ea93b5ea45243dc9680db569df8afb3c7c8c40a158ce1a,Will the highest temperature in Seoul be 28°C on July 9?,True,False,2026-07-09,2026-07-07,989.891734,989.8917339999999,4814.0869,,"{""Yes"": 0.085, ""No"": 0.915}","[""5839866848140687394641733087040049975073733949960273140901986348052961761660"", ""40775567627698655031009676022320120040083976497087286611175308741741082222706""]",,,,,,,,,
2026-07-07T14:59:46.696629+00:00,Seoul,0x21fb8cd8b8e397ae509fc3a5a206585879fe23d4fb0730c6e906745bc98d0b85,Will the lowest temperature in Seoul be 18°C or below on July 9?,True,False,2026-07-09,2026-07-07,86.50875,86.50875,480.29098,,"{""Yes"": 0.007, ""No"": 0.993}","[""58341311031812568183029688829058815865466626736597432381877183623512816929900"", ""73045931050278384008076102807562168124919067699883044540997597631781448702122""]",,,,,,,,,
2026-07-07T14:59:46.696794+00:00,Seoul,0x44647ec3e3fe433f7b6465989eed900a05e42cb894e37fe852860be9daef42a0,Will the lowest temperature in Seoul be 23°C on July 7?,True,False,2026-07-07,2026-07-05,8361.855563999998,6579.716928000001,4030.40266,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""112020466789270782849415121016846209785527724066546610201214110489491447552276"", ""66550871102200076286934306896240940434761567008971304117315192374327901066645""]",,,,,,,,,
2026-07-07T18:09:17.000977+00:00,Seoul,0x2bf7e8703007eedd2c204f4d19b19c43c9912d8b11a9f5f0c2b286df557ef886,Will the lowest temperature in Seoul be 26°C on July 8?,True,False,2026-07-08,2026-07-06,916.1051369999998,779.5113869999998,2118.74988,,"{""Yes"": 0.0055, ""No"": 0.9945}","[""32787727577916026677554155553799849667288008776941475206978367959650238232919"", ""23821941532133453620688739039577357050442453774704998186195727045177713154505""]",,,,,,,,,
2026-07-07T18:09:17.001135+00:00,Seoul,0x1c117db7bbbc35dd33399c32d437b301935ce3c6fc2055bdf1d58a357ee3fbc2,Will the highest temperature in Seoul be 30°C or higher on July 8?,True,False,2026-07-08,2026-07-06,8829.056438,7267.040633,2241.42613,,"{""Yes"": 0.0765, ""No"": 0.9235}","[""114567624613861551797754404702564104630396799625963312258309713396519921772977"", ""42245959441532233596260580427608001326806126213887145079671508524026623983074""]",,,,,,,,,
2026-07-07T18:09:17.001178+00:00,Seoul,0xad3a263b81fb9d841f6735dda8e9967cb5b8bd2bccf5c64884fd76caf33f2186,Will the lowest temperature in Seoul be 25°C on July 8?,True,False,2026-07-08,2026-07-06,797.0087549999998,727.0787549999999,415.59303,,"{""Yes"": 0.05, ""No"": 0.95}","[""51326555520350931243919875486372222683581519342957843187731448101014568937768"", ""85215167348243683659137659052864143442432446832228365975155135570581385125670""]",,,,,,,,,
