fetched_at_utc,city,condition_id,question,active,closed,end_date_iso,start_date_iso,volume_usdc,volume_24h_usdc,liquidity_usdc,market_slug,book_ts,yes_best_bid,no_best_bid,yes_best_ask,no_best_ask,yes_ask_depth_usdc,no_ask_depth_usdc,yes_vwap_buy_100,no_vwap_buy_100,outcome_probs_json,clob_token_ids_json
2026-09-25T04:50:44.248592+00:00,Seoul,0x523ffbac464e3fc8d45978725e32c7d229583a598f48c38faddd09bf43ccdeb7,Will the lowest temperature in Seoul (Incheon) be 15°C or below on September 25?,True,False,2026-09-25,2026-09-23,24.988995,24.988995,182.30357,,1790312546670,,0.992,0.008,,2430.52,0.0,0.362429,,"{""Yes"": 0.004, ""No"": 0.996}","[""78700699605475797016848930166557707224013193027079443108433596220126430537697"", ""7857780160016406218191305233319832586207740766000453038229117861074863922258""]"
2026-09-25T04:50:44.248646+00:00,Seoul,0x619ab7826779523a1ef6c11dbfffe8f8d4408efd60396c4a756dc2a7117b5c3b,Will the lowest temperature in Seoul (Incheon) be 16°C on September 25?,True,False,2026-09-25,2026-09-23,10.0,10.0,156.55,,1790312446666,,0.98,0.02,,561.19,0.0,0.372469,,"{""Yes"": 0.01, ""No"": 0.99}","[""91745613199561557511425536634973944629500620081480909733458073227241273910640"", ""19181558340791048495640842736407147345286004690842572253274388834972716353195""]"
2026-09-25T04:50:44.248672+00:00,Seoul,0xd596274a037c2b6405fd653816af8cad962a342f036a6c265d2224a10d69a3ed,Will the lowest temperature in Seoul (Incheon) be 17°C on September 25?,True,False,2026-09-25,2026-09-23,206.97218800000002,206.97218800000002,213.00681,,1790312556668,0.001,0.932,0.068,0.999,2487.3,49.95,0.371622,,"{""Yes"": 0.0345, ""No"": 0.9655}","[""96206693411327308427953187260403893437999548956661994731283529441115718093604"", ""68223540333988345666271713461587903865718352283764128402491308423259429933759""]"
2026-09-25T04:50:44.248691+00:00,Seoul,0x27daefcec97deadf6e419e94afe86570b8c9661425e2ba476f081da4bde58723,Will the lowest temperature in Seoul (Incheon) be 18°C on September 25?,True,False,2026-09-25,2026-09-23,1144.103256,890.7534099999999,228.6092,,1790312401000,0.07,0.91,0.09,0.93,235.96,536.1,0.459651,0.938124,"{""Yes"": 0.075, ""No"": 0.925}","[""44457966597917595529482060296002879927489539483487766404821087372532011518732"", ""29608387554349117968806571652654933091672712377311228250189812907211941698324""]"
2026-09-25T04:50:44.248708+00:00,Seoul,0x47f0bf9bd71bbf7ea3243cd31a4fdfdc3a1c796d7242025b759546b954031a5b,Will the lowest temperature in Seoul (Incheon) be 19°C on September 25?,True,False,2026-09-25,2026-09-23,1090.1484999999998,723.732559,561.3906,,1790312417038,0.87,0.1,0.9,0.13,358.28,566.28,0.90254,0.38288,"{""Yes"": 0.885, ""No"": 0.115}","[""54803275256923311632485698792479246918273951427682065209294960549827413242358"", ""21978330037551935267629764315077217642073297157021828663418042274641967974718""]"
2026-09-25T04:50:44.248724+00:00,Seoul,0x87e42ba72e59d4b16cdbb0b2b4b088e486b540e4b695e7fb6f1519e8b2869e6e,Will the lowest temperature in Seoul (Incheon) be 20°C on September 25?,True,False,2026-09-25,2026-09-23,1836.461772,1533.9857009999998,9952.47682,,1790312555111,,0.999,0.001,,41786.95,0.0,0.012755,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""24431118029477737406858302163753339487239713579255380703690772093939571718651"", ""30521994836232202042817344247788408917903279320555116818313695985443804766869""]"
2026-09-25T04:50:44.248739+00:00,Seoul,0xb8dd4ab8062e9f2811c92e2f2f28243d263df7bb98f71771ea2af49eab1ac9a2,Will the lowest temperature in Seoul (Incheon) be 21°C on September 25?,True,False,2026-09-25,2026-09-23,135.0,130.0,10074.95607,,1790309508246,,0.999,0.001,,24454.12,0.0,0.010149,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""51998844499395365117371474701169522400018337421347847685813592172551412688777"", ""70363069286748162715388870745862691696817782093601712995372390765209783437043""]"
2026-09-25T04:50:44.248758+00:00,Seoul,0xb973d6faa4e2b09863811ecd909a2eb71434924cc750ebda0768d29743eccc0a,Will the lowest temperature in Seoul (Incheon) be 22°C on September 25?,True,False,2026-09-25,2026-09-23,25.0,20.0,10036.62898,,1790312547398,,0.999,0.001,,18100.32,0.0,0.010036,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""28966921733796523712405482518503791997205670359835685347517911016799187589385"", ""110727388301419349064048807311174039825526203501787093581205810895384766734688""]"
2026-09-25T04:50:44.248774+00:00,Seoul,0x6d9e0c0c253e035671fbdfebe7f88472a06bd650eea60ae5a60f8cb76b947bbe,Will the lowest temperature in Seoul (Incheon) be 23°C on September 25?,True,False,2026-09-25,2026-09-23,20.0,20.0,10024.33136,,1790312415093,,0.999,0.001,,18084.78,0.0,0.010036,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""46619092095327464575937453001864472431033480301816088392359262481414199348210"", ""4938787193705572303365946587049243720030109468706492918543193370601929403635""]"
2026-09-25T04:50:44.248791+00:00,Seoul,0x4453ea36002560c1bcaf3fe135c9e365b66ebf7571a5c2ba9fe8f3858d541548,Will the lowest temperature in Seoul (Incheon) be 24°C on September 25?,True,False,2026-09-25,2026-09-23,20.0,20.0,10051.06719,,1790312536668,,0.999,0.001,,18076.21,0.0,0.010024,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""52626072631692031736295548860910011650753268348538972015335184347028026803611"", ""41536848734031486330584514666117926316751165073595531308838434034714381499748""]"
2026-09-25T04:50:44.248809+00:00,Seoul,0x288be2aa0ec6d1a49e9ba1df2aae9b3c1af3abf9ead6bcdea1898aafa778949a,Will the lowest temperature in Seoul (Incheon) be 25°C or higher on September 25?,True,False,2026-09-25,2026-09-23,1169.9920000000002,1169.992,9766.58625,,1790312526670,,0.999,0.001,,35493.33,0.0,0.010612,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""60165975686210609823680332504937274467036184658173260188185755276168342211082"", ""58563371825101009344078620559603121613205124965027304851046674952056854835960""]"
2026-09-25T04:50:44.248825+00:00,Seoul,0x2691dd99042f51acb91466e0f78fdb0f447ae7fc5f1f3411ce40551fb339bd09,Will the highest temperature in Seoul (Incheon) be 21°C or below on September 25?,True,False,2026-09-25,2026-09-23,4998.5983320000005,4760.890156999999,20548.03578,,1790312559914,,0.999,0.001,,30648.51,0.0,0.005731,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""23766966971682126092017350983480383945607416182144810510356187879816972607505"", ""21552655876553902823156125874875744307507045624948983680406444850994309307114""]"
