fetched_at_utc,city,condition_id,question,active,closed,end_date_iso,start_date_iso,volume_usdc,volume_24h_usdc,liquidity_usdc,market_slug,outcome_probs_json,clob_token_ids_json,book_ts,yes_best_bid,no_best_bid,yes_best_ask,no_best_ask,yes_ask_depth_usdc,no_ask_depth_usdc,yes_vwap_buy_100,no_vwap_buy_100
2026-07-26T03:55:49.012254+00:00,Hong Kong,0x021e333b58ca20fd5f5acad551fb99300dd4d332904a2f037266fe57a45033d9,Will the highest temperature in Hong Kong be 37°C on July 25?,True,False,2026-07-25,2026-07-23,9988.605854,3885.52,15326.71648,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""85646266537210672860442546889880183774709825440138217396179855672702801038794"", ""93015034655987007863856638960543138848660663312696700781025825844696342496183""]",,,,,,,,,
2026-07-26T03:55:49.012314+00:00,Hong Kong,0xb38459a8d102bb9ef86ff0f0e548bec4404a0c71ab555e217c2018d0b399c9f9,Will the lowest temperature in Hong Kong be 29°C on July 24?,True,False,2026-07-24,2026-07-22,9974.694248999998,157.42999999999998,9411.91359,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""20483892584935548697137723448143892789000890991595000989984883434589974540864"", ""94270066646787885685727736086699524127624926922013094665865974310986938681332""]",,,,,,,,,
2026-07-26T03:55:49.012341+00:00,Hong Kong,0xf8336012d6678e4a2a9f28f59e52e4ba56b27015a5f2b00550b8ce61d68b738d,Will the lowest temperature in Hong Kong be 29°C on July 25?,True,False,2026-07-25,2026-07-23,9958.230343000001,6021.615712999999,8717.58994,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""93369923401426405617483790884150886438783119426854286208194398010989798814546"", ""102269948644450976254567684948600857442901211758100445487405865384193683905928""]",,,,,,,,,
2026-07-26T03:55:49.012366+00:00,Hong Kong,0xb59c93b2a99d58a78d11d4ae8424d14741ee199a6bc2f2d75371e746af60e083,Will the highest temperature in Hong Kong be 29°C on July 24?,True,False,2026-07-24,2026-07-22,896.307595,0.0,15780.80608,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""72851677454140837657948709902509189426369134541846566850633491532536920408982"", ""57048418859468082386854281557305124742743072671580517877845965971286353525504""]",,,,,,,,,
2026-07-26T03:55:49.012389+00:00,Hong Kong,0xa1440b6fcc5e30efec7c3a690bb76e70d3e5135882fab9a1dfdd9c50eae581aa,Will the highest temperature in Hong Kong be 35°C or higher on July 27?,True,False,2026-07-27,2026-07-25,890.9692499999999,890.96925,6161.8554,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""45744568393655359107715078477001048714657131051021096041751977784453576004985"", ""84651835916951415515404124746861790846871115019721135867232207246280985390087""]",,,,,,,,,
2026-07-26T03:55:49.012412+00:00,Hong Kong,0x9bdcfa29abde2424b572e9d52fb156c03e5b9eb95f3b0d2fa9c495b6d37e0bbc,Will the lowest temperature in Hong Kong be 25°C on July 25?,True,False,2026-07-25,2026-07-23,8073.3427889999975,5499.346748,608.61354,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""91867866934578088872572697283252595198516545856876622932984156892661149626338"", ""106918844046683393851017335010801864258383125584240155582659083559907175866495""]",,,,,,,,,
2026-07-26T06:51:02.336722+00:00,Hong Kong,0x021e333b58ca20fd5f5acad551fb99300dd4d332904a2f037266fe57a45033d9,Will the highest temperature in Hong Kong be 37°C on July 25?,True,False,2026-07-25,2026-07-23,9988.605854,3140.95,15326.71496,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""85646266537210672860442546889880183774709825440138217396179855672702801038794"", ""93015034655987007863856638960543138848660663312696700781025825844696342496183""]",,,,,,,,,
2026-07-26T06:51:02.336776+00:00,Hong Kong,0xb38459a8d102bb9ef86ff0f0e548bec4404a0c71ab555e217c2018d0b399c9f9,Will the lowest temperature in Hong Kong be 29°C on July 24?,True,False,2026-07-24,2026-07-22,9974.694248999998,157.42999999999998,9411.62405,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""20483892584935548697137723448143892789000890991595000989984883434589974540864"", ""94270066646787885685727736086699524127624926922013094665865974310986938681332""]",,,,,,,,,
2026-07-26T06:51:02.336796+00:00,Hong Kong,0xf8336012d6678e4a2a9f28f59e52e4ba56b27015a5f2b00550b8ce61d68b738d,Will the lowest temperature in Hong Kong be 29°C on July 25?,True,False,2026-07-25,2026-07-23,9958.230343000001,5815.155712999999,8726.07994,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""93369923401426405617483790884150886438783119426854286208194398010989798814546"", ""102269948644450976254567684948600857442901211758100445487405865384193683905928""]",,,,,,,,,
2026-07-26T06:51:02.336811+00:00,Hong Kong,0xc2934f8330e258404018c526f9dd598bc9939fb7d8d313e701391e23058737e8,Will the highest temperature in Hong Kong be 33°C on July 26?,True,False,2026-07-26,2026-07-24,9130.676253000009,6362.685403000005,3064.74439,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""41909874140274233441474170087068137086795947700589227160852580155843040912362"", ""40424111790474302076822776951007031249983826568980698668267624927857040579585""]",,,,,,,,,
