fetched_at_utc,city,condition_id,question,active,closed,end_date_iso,start_date_iso,volume_usdc,volume_24h_usdc,liquidity_usdc,market_slug,book_ts,yes_best_bid,no_best_bid,yes_best_ask,no_best_ask,yes_ask_depth_usdc,no_ask_depth_usdc,yes_vwap_buy_100,no_vwap_buy_100,outcome_probs_json,clob_token_ids_json
2026-08-29T02:17:33.336392+00:00,Los Angeles,0x47db2a00cfdc006bbf893467b062ad2f51f5886c0696032366b291af64be3858,Will the highest temperature in Los Angeles be 79°F or below on August 28?,True,False,2026-08-28,2026-08-27,1104.510461,576.284995,12110.5951,,1787969808154,,0.999,0.001,,12402.53,0.0,0.008353,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""97634954728559816114825266248337864054663451111928436681294356435815867474989"", ""46914923445783618234010683708235463765891274568974548460895493878736593380426""]"
2026-08-29T02:17:33.336439+00:00,Los Angeles,0x24ecc4661959d5c966586fa436d6d58dbbb8b83758466982f5588f427d18a400,Will the highest temperature in Los Angeles be between 80-81°F on August 28?,True,False,2026-08-28,2026-08-27,1240.9540049999998,708.8955550000002,12334.00993,,1787969867000,,0.999,0.001,,12464.94,0.0,0.008249,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""57672254738417106510694635398198842865568369901142488217475287444187843188830"", ""89652917611273636864091884511996671059323767800908060491060198167543724857241""]"
2026-08-29T02:17:33.336463+00:00,Los Angeles,0xc2550a2695748294113bbf630977dbb2aaf6863d69e86c4c59789b32677c6335,Will the highest temperature in Los Angeles be between 82-83°F on August 28?,True,False,2026-08-28,2026-08-27,6926.375281999998,1552.8203330000001,18079.9133,,1787969712907,,0.999,0.001,,14728.1,0.0,0.005637,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""20109409141505367874365735927657901040636678175640146341641953210922673397870"", ""106544639819190724236052280950131165243027595324720387911343542379474419323796""]"
2026-08-29T02:17:33.336489+00:00,Los Angeles,0x685c126b64d2db5deef7c28c1299dc25bce5cb19a27305de87eb4df93186a0b1,Will the highest temperature in Los Angeles be between 84-85°F on August 28?,True,False,2026-08-28,2026-08-27,20201.112243000014,15209.992983000004,8429.30236,,1787970147961,0.999,,,0.001,0.0,11043.27,,0.011852,"{""Yes"": 0.9995, ""No"": 0.0005}","[""60030306123395366256744469510563665564274250295096852353227544867724998768532"", ""10649773183095437045807188626236299610959390272634968558945270690769799505773""]"
2026-08-29T02:17:33.336509+00:00,Los Angeles,0x0abb28c579181525bb5b14344e7317b04d0f828ff782f1e4f77ca25e5693b396,Will the highest temperature in Los Angeles be between 86-87°F on August 28?,True,False,2026-08-28,2026-08-27,8847.909931,6361.417238999998,8973.4499,,1787969623319,,0.999,0.001,,14689.49,0.0,0.01117,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""28968836028648002688919643414451066747839814811713029879860341521001681433061"", ""55499834869922569646645041775151281750634876884714330966343214484728444249360""]"
2026-08-29T02:17:33.336560+00:00,Los Angeles,0xdb43a8d182ba15e8cfbf44f56c0d75747067e74a1a8e2fd07663a4fb1236a97a,Will the highest temperature in Los Angeles be between 88-89°F on August 28?,True,False,2026-08-28,2026-08-27,7148.507525999997,5712.709327999999,9344.63883,,1787970233004,,0.999,0.001,,14720.17,0.0,0.010764,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""96489693736733009376573637131487822707685660307292188620470074719994555388412"", ""63321752389054085020332308160601880606246143133535341998384778700934316299073""]"
2026-08-29T02:17:33.336596+00:00,Los Angeles,0x4d2f2a7bed1411ce51522ff8a5c0dd5e99506d73e184c97223f9e9f3a2a132b3,Will the highest temperature in Los Angeles be between 90-91°F on August 28?,True,False,2026-08-28,2026-08-27,5237.4989449999985,4346.25122,8694.08339,,1787969528476,,0.999,0.001,,14973.43,0.0,0.012139,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""109861498222108348911271866025380539113057637570153254538340531162269768261401"", ""7196806304833962681751330976907891539130565655908838638386747723770395358989""]"
2026-08-29T02:17:33.336619+00:00,Los Angeles,0x1c106ff8abacce40c183cb8f7e93280e73c1030989b3a6f0910f598cfd63d0d2,Will the highest temperature in Los Angeles be between 92-93°F on August 28?,True,False,2026-08-28,2026-08-27,2199.599821,1635.1070109999998,18398.65839,,1787969759761,,0.999,0.001,,12308.96,0.0,0.005475,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""114802704862503677101276255366623090935231969725105580749534124618733472576338"", ""3546748121420734982708085915660270809483810663503854911403761074426109805127""]"
2026-08-29T02:17:33.336632+00:00,Los Angeles,0x1b2c51756f89a9bef355ec946a8cf68267b8e8d42aa2776e8056b50faabdcb04,Will the highest temperature in Los Angeles be between 94-95°F on August 28?,True,False,2026-08-28,2026-08-27,3040.633154,1816.9948230000002,10461.53111,,1787969752833,,0.999,0.001,,12293.33,0.0,0.009634,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""29043047701387618680287232989524775441026687336493385614614422071855171189850"", ""33499360977756257746859283359358380097081126763931478209644593336074356733270""]"
2026-08-29T02:17:33.336647+00:00,Los Angeles,0x0044149d8f3c2e5e02126a2ebbb04a966bab251d3ccb6e9a607ea59e6adf9a6c,Will the highest temperature in Los Angeles be between 96-97°F on August 28?,True,False,2026-08-28,2026-08-27,2104.362431,1394.167431,9932.42405,,1787969773152,,0.999,0.001,,12297.89,0.0,0.010165,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""94957058543073910552941838854845969640681755295151057846522080841865809454574"", ""111461398038185636259161091619680692382849364994620483863103830136621136997206""]"
2026-08-29T02:17:33.336659+00:00,Los Angeles,0xf8a7ffd6b695199f11ae6a8b925480b4f10042c728795f17adef9fa42b544f6b,Will the highest temperature in Los Angeles be 98°F or higher on August 28?,True,False,2026-08-28,2026-08-27,2312.075383,1071.94662,9497.68182,,1787969686007,,0.999,0.001,,12299.72,0.0,0.010614,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""22493734899926211848751772779834558327767256032710655030223564587786753384605"", ""83430207735432534338618776085286410934118199631898158977361203271594237845179""]"
2026-08-29T02:17:33.336674+00:00,Los Angeles,0x60e85f9ebcbb8c1d833723b30832c90b4250ea31dc077a37fb24e36584991271,Will the lowest temperature in Los Angeles be 67°F or below on August 28?,True,False,2026-08-28,2026-08-27,41.263999999999996,35.263999999999996,78.93974,,1787969350970,0.001,0.993,0.007,0.999,687.3,9.99,0.531119,,"{""Yes"": 0.0045, ""No"": 0.9955}","[""57649344862322741798866629523917011592477174351112202568469878067347411743223"", ""89689430770537364114140523290369068526934061667131203315414392702645480833014""]"
2026-08-29T02:17:33.336684+00:00,Los Angeles,0x165c335b09ee89930a5fbdbef488985adda58f3d1ef2c883161bff6c6cf454de,Will the lowest temperature in Los Angeles be between 68-69°F on August 28?,True,False,2026-08-28,2026-08-27,41.269999999999996,35.269999999999996,63.993,,1787968668719,,0.98,0.02,,129.22,0.0,0.610881,,"{""Yes"": 0.01, ""No"": 0.99}","[""99048599597065556986544066853483532661506147269741163202792030781595733994726"", ""79312603258023006133575607268251028219911296960758769467770080582665665292450""]"
2026-08-29T02:17:33.336694+00:00,Los Angeles,0x34c55a1e23ffc1899f0e7f25451ee885a112f01bc71dc927cd910f637cb53f50,Will the lowest temperature in Los Angeles be between 70-71°F on August 28?,True,False,2026-08-28,2026-08-27,40.0,28.0,47.91,,1787968488819,,0.89,0.11,,129.52,0.0,0.677453,,"{""Yes"": 0.055, ""No"": 0.945}","[""108197131245096338108897314679795257834895932950825536517479625825048775054391"", ""78493412450501110592947945978815671250862162153811617636178237679823240973648""]"
2026-08-29T02:17:33.336704+00:00,Los Angeles,0xd5e80f27f2c93dac4413fd6cc52d1b600ec577f76663cb2157cbfd91d88c5dfb,Will the lowest temperature in Los Angeles be between 72-73°F on August 28?,True,False,2026-08-28,2026-08-27,20.0,20.0,2.0781,,1787970254129,0.01,0.02,0.98,0.99,173.44,25.02,0.989281,,"{""Yes"": 0.495, ""No"": 0.505}","[""17366115283610269022604334470599508629820012185470432518896121834474065030777"", ""10783787301883655710500750129239309475709222518462828820800438304037294091202""]"
2026-08-29T02:17:33.336714+00:00,Los Angeles,0xaf2555079f374732f62e3c1624938bc67b9154b938c8b212c6a730047e4c063e,Will the lowest temperature in Los Angeles be between 74-75°F on August 28?,True,False,2026-08-28,2026-08-27,357.98504299999996,351.985043,4.8582,,1787968469401,0.02,0.06,0.94,0.98,53.86,319.67,,0.988009,"{""Yes"": 0.48, ""No"": 0.52}","[""80412563981239639805975079133031278407171502794522670559696809037551956785022"", ""68737104583296042598202061986343575447442637645195553084274144834851751999801""]"
2026-08-29T02:17:33.336724+00:00,Los Angeles,0xef6b68fb9042a5cb960880ccfcce11be4ce21fe4dcb7065fad7185d950faa254,Will the lowest temperature in Los Angeles be between 76-77°F on August 28?,True,False,2026-08-28,2026-08-27,33.0,33.0,1673.19979,,1787969926057,,0.999,0.001,,1120.95,0.0,0.056428,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""59364506719586944750198303318192449339495775278146030529416340189589180191741"", ""33904646466208020453201242577382094962255057784346526352483800286944922781565""]"
2026-08-29T02:17:33.336734+00:00,Los Angeles,0xab02d45038899fd492968ce09c3df75b985e89dbaf6e21a3ba3ad63165a5cba2,Will the lowest temperature in Los Angeles be between 78-79°F on August 28?,True,False,2026-08-28,2026-08-27,43.0,38.0,1668.2498,,1787970234970,,0.999,0.001,,1104.59,0.0,0.056905,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""69058419642816804634333778133691158975148738044093384127522730497323456404441"", ""21513057763544963206831944246767557916964714266277795887957841048426566213510""]"
2026-08-29T02:17:33.336743+00:00,Los Angeles,0xb83aed045848d5e8c545c9c9981297abc010a179f0cd27e2d249832c6743a091,Will the lowest temperature in Los Angeles be between 80-81°F on August 28?,True,False,2026-08-28,2026-08-27,43.0,38.0,5652.726,,1787969891000,,0.999,0.001,,1112.17,0.0,0.017416,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""66499811329851176321946522721064687659568573316027836892931108817189096726060"", ""110180831128579848948775079732539692989570561109358938503408169610323889925715""]"
