fetched_at_utc,city,condition_id,question,active,closed,end_date_iso,start_date_iso,volume_usdc,volume_24h_usdc,liquidity_usdc,market_slug,outcome_probs_json,clob_token_ids_json,book_ts,yes_best_bid,no_best_bid,yes_best_ask,no_best_ask,yes_ask_depth_usdc,no_ask_depth_usdc,yes_vwap_buy_100,no_vwap_buy_100
2026-07-21T03:43:42.435603+00:00,Hong Kong,0x347c42610736af9cb0d3fbe60f0ebdc40ef0dbf3affa44214b1299f2929df025,Will the highest temperature in Hong Kong be 31°C on July 21?,True,False,2026-07-21,2026-07-19,9648.082244000005,8908.485107999999,791.4215,,"{""Yes"": 0.365, ""No"": 0.635}","[""48632686259101721697735686839561433174774131991672366921863372087271529110506"", ""50051935405303865772283132499444138834194946266703011148309643326994506203265""]",,,,,,,,,
2026-07-21T03:43:42.435649+00:00,Hong Kong,0x39fbff03e93eac1b088a6fadd00e306290f5cc87469bd9a34e92c3a94752b185,Will the lowest temperature in Hong Kong be 27°C on July 21?,True,False,2026-07-21,2026-07-19,9284.634038999999,1051.4172649999998,244.9157,,"{""Yes"": 0.44, ""No"": 0.56}","[""76676677818554000784266684898420300249089315939456877085011374144672626820010"", ""72342528062605077545524847184116700009918055996420165495540331125096265666423""]",,,,,,,,,
2026-07-21T03:43:42.435677+00:00,Hong Kong,0xb5f14edbbe409388b522299b622cd0ce03b72c4d8e829cf9c50565746a606de3,Will the highest temperature in Hong Kong be 30°C on July 22?,True,False,2026-07-22,2026-07-20,889.0157280000001,889.015728,5763.379,,"{""Yes"": 0.1, ""No"": 0.9}","[""51839161792640744817561446783420161098173570763770910905405077496792538531226"", ""66892635576505108533647398415367182268696271604400200166906154516572942957623""]",,,,,,,,,
2026-07-21T03:43:42.435701+00:00,Hong Kong,0xa5d9ccc1e1a47b23e100577d6b2aad4f77793ca4722dd1b1d5b4d55a5a50e9b5,Will the lowest temperature in Hong Kong be 33°C or higher on July 22?,True,False,2026-07-22,2026-07-20,836.8133330000001,885.433333,4492.54907,,"{""Yes"": 0.001, ""No"": 0.999}","[""44731308989426997070395603986061809502308953767662619732047670630441208402067"", ""94851257937599260565327785827429282818008164867237935308142829019084626608699""]",,,,,,,,,
2026-07-21T06:43:49.702661+00:00,Hong Kong,0x73655dd78fe1acf82c2eca337d911f15ba06334b88e2acbc9a936e2d6e4b8a88,Will the lowest temperature in Hong Kong be 28°C on July 21?,True,False,2026-07-21,2026-07-19,9773.853837000004,5234.440793,11877.30063,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""44629673805938906727294465325073949558563821184369692706386212379378065562061"", ""98670428871169516475199989869722314893302279277911205279689086371819280689735""]",,,,,,,,,
2026-07-21T06:43:49.702699+00:00,Hong Kong,0xb504f05bf3216dcbe9289650c1e029abdab958a6cc434b565e20d9241d067e0a,Will the lowest temperature in Hong Kong be 30°C on July 22?,True,False,2026-07-22,2026-07-20,956.3304,929.5203999999999,5741.94868,,"{""Yes"": 0.006, ""No"": 0.994}","[""22871852732939396276625734875964483400043339975388377311214325233715995538314"", ""85056980907406303175630831290520620972173546927851421787289764903228328370065""]",,,,,,,,,
2026-07-21T06:43:49.702717+00:00,Hong Kong,0xa5d9ccc1e1a47b23e100577d6b2aad4f77793ca4722dd1b1d5b4d55a5a50e9b5,Will the lowest temperature in Hong Kong be 33°C or higher on July 22?,True,False,2026-07-22,2026-07-20,836.8133330000001,815.003333,4524.27312,,"{""Yes"": 0.001, ""No"": 0.999}","[""44731308989426997070395603986061809502308953767662619732047670630441208402067"", ""94851257937599260565327785827429282818008164867237935308142829019084626608699""]",,,,,,,,,
2026-07-21T06:43:49.702732+00:00,Hong Kong,0xc600ad5cc61db1e9080e1755c0d31c9e37a4592fc826966396b3051281fd80ac,Will the highest temperature in Hong Kong be 28°C on July 22?,True,False,2026-07-22,2026-07-20,832.705166,774.479,4226.48472,,"{""Yes"": 0.0025, ""No"": 0.9975}","[""70088884376650481227789528258473295647703582702397795435009733310204251139809"", ""48631904496801316846746380710114671622577395858715055134028180206647174026239""]",,,,,,,,,
2026-07-21T10:36:59.982222+00:00,Hong Kong,0x73655dd78fe1acf82c2eca337d911f15ba06334b88e2acbc9a936e2d6e4b8a88,Will the lowest temperature in Hong Kong be 28°C on July 21?,True,False,2026-07-21,2026-07-19,9814.383837000003,5184.000254999999,13117.20852,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""44629673805938906727294465325073949558563821184369692706386212379378065562061"", ""98670428871169516475199989869722314893302279277911205279689086371819280689735""]",,,,,,,,,
2026-07-21T10:36:59.982257+00:00,Hong Kong,0x1fe6ddfe9decf1da2e544f5f6b2908f327bf6603c476b46f1c2f9ea9e56ab310,Will the lowest temperature in Hong Kong be 25°C on July 22?,True,False,2026-07-22,2026-07-20,925.4009709999999,784.167971,4013.84684,,"{""Yes"": 0.0235, ""No"": 0.9765}","[""43922867607465417713009530247228867766701520010885902650937184148323500328179"", ""75229404378253615372304564728889761011748894233878477473616035999205850496427""]",,,,,,,,,
