fetched_at_utc,city,condition_id,question,active,closed,end_date_iso,start_date_iso,volume_usdc,volume_24h_usdc,liquidity_usdc,market_slug,outcome_probs_json,clob_token_ids_json,book_ts,yes_best_bid,no_best_bid,yes_best_ask,no_best_ask,yes_ask_depth_usdc,no_ask_depth_usdc,yes_vwap_buy_100,no_vwap_buy_100
2026-07-20T03:59:56.472747+00:00,Seoul,0x5bcc482d5b5bf640e4c5b494d0c4dc97beec9d5dead08ce21a4ce9a03181756e,Will the lowest temperature in Seoul be 25°C on July 20?,True,False,2026-07-20,2026-07-18,919.194633,905.04,4838.66849,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""26677306690074002710808626716737574573006863349048733815652933517571708778106"", ""62297488239390753484428300611238676186413079259014554216082233573569597282480""]",,,,,,,,,
2026-07-20T03:59:56.472790+00:00,Seoul,0x5a8f777185b8f0c52518d2e86321064bf137094f4923e61446a7cc68abfcb226,Will the lowest temperature in Seoul be 20°C on July 21?,True,False,2026-07-21,2026-07-19,870.0689030000001,870.0689030000001,3871.1603,,"{""Yes"": 0.014, ""No"": 0.986}","[""35917494827583457281370495251840466826431133685746779682365083435618489296959"", ""17770957984243640438129815546064982158765279632251252550549328324825567917863""]",,,,,,,,,
2026-07-20T03:59:56.472813+00:00,Seoul,0x307aa49941825966f79eec5a7e56e1b17135fc8f7ac4111f8b9d009cfcd1d7b5,Will the highest temperature in Seoul be 22°C on July 20?,True,False,2026-07-20,2026-07-18,845.290154,111.543154,17214.96157,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""4312930653300194861048624117055478882909556877408415535435331139050354818195"", ""67207620616138878606420583717466823399239873282555818770597417800977129943971""]",,,,,,,,,
2026-07-20T03:59:56.472833+00:00,Seoul,0x11aa54355506456e4bfeb381d9517b012fe50f6fad051819351c49d08dd17162,Will the highest temperature in Seoul be 27°C on July 20?,True,False,2026-07-20,2026-07-18,8199.475192000002,7604.426421999999,609.2993,,"{""Yes"": 0.075, ""No"": 0.925}","[""55502449453050631564609299368539714358746043820260107177047079111665499218279"", ""53210240862689293551528205092217662035831125029583009221351146751554151822631""]",,,,,,,,,
2026-07-20T03:59:56.472852+00:00,Seoul,0xe3f00c3aacc47b1704afeaa866911ae963cacaff660c6ed3f183fc93f01e3e6c,Will the highest temperature in Seoul be 25°C on July 20?,True,False,2026-07-20,2026-07-18,7937.143086999997,6866.056560999999,1005.4637,,"{""Yes"": 0.345, ""No"": 0.655}","[""81798839979204335773563757018280859986661718699647631547382521369313169792916"", ""14837339119000875590165523644122309934444771209797930027817206082959825111448""]",,,,,,,,,
2026-07-20T07:25:56.758127+00:00,Seoul,0x5a8f777185b8f0c52518d2e86321064bf137094f4923e61446a7cc68abfcb226,Will the lowest temperature in Seoul be 20°C on July 21?,True,False,2026-07-21,2026-07-19,969.613721,933.7137209999999,4583.77658,,"{""Yes"": 0.029, ""No"": 0.971}","[""35917494827583457281370495251840466826431133685746779682365083435618489296959"", ""17770957984243640438129815546064982158765279632251252550549328324825567917863""]",,,,,,,,,
2026-07-20T07:25:56.758177+00:00,Seoul,0x5b82848e84438b50822239edfe445848ff02f048b674d0c1ee166b0480ea021b,Will the lowest temperature in Seoul be 25°C on July 21?,True,False,2026-07-21,2026-07-19,962.8166500000002,962.8166500000001,4459.9819,,"{""Yes"": 0.06, ""No"": 0.94}","[""35686091252681733807166667312406041683114537070416915484779371548857651739684"", ""14954390659912513573078221063862944058560031723678529248361173173090831971767""]",,,,,,,,,
2026-07-20T07:25:56.758196+00:00,Seoul,0xb7de68f8f48ff0de3f3c13a9d21dadecdec79a27269ec12c346b92fcc119fc3b,Will the highest temperature in Seoul be 28°C on July 20?,True,False,2026-07-20,2026-07-18,9604.902931,8805.081875999998,1520.11067,,"{""Yes"": 0.0055, ""No"": 0.9945}","[""89252164187839339726461196593352859542287617707789297009671856748883098389183"", ""20914423417800916527454317144379749996541770073418448291835962650600870490529""]",,,,,,,,,
2026-07-20T07:25:56.758213+00:00,Seoul,0x5cdcf41dbd60c06cfc1aebab9d84f148b87313cd679633b44717dc3229b56186,Will the lowest temperature in Seoul be 21°C on July 20?,True,False,2026-07-20,2026-07-18,944.0798649999999,881.7641049999999,266.10897,,"{""Yes"": 0.0115, ""No"": 0.9885}","[""28438251518644404110968410629213327051249122931687277005879835556124616954207"", ""17463457112449821944381913313614971896137136953032629234309736177526965294587""]",,,,,,,,,
2026-07-20T07:25:56.758228+00:00,Seoul,0x5bcc482d5b5bf640e4c5b494d0c4dc97beec9d5dead08ce21a4ce9a03181756e,Will the lowest temperature in Seoul be 25°C on July 20?,True,False,2026-07-20,2026-07-18,919.194633,905.04,16822.9735,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""26677306690074002710808626716737574573006863349048733815652933517571708778106"", ""62297488239390753484428300611238676186413079259014554216082233573569597282480""]",,,,,,,,,
2026-07-20T07:25:56.758241+00:00,Seoul,0x307aa49941825966f79eec5a7e56e1b17135fc8f7ac4111f8b9d009cfcd1d7b5,Will the highest temperature in Seoul be 22°C on July 20?,True,False,2026-07-20,2026-07-18,845.290154,0.0,25734.06713,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""4312930653300194861048624117055478882909556877408415535435331139050354818195"", ""67207620616138878606420583717466823399239873282555818770597417800977129943971""]",,,,,,,,,
